"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)"
5.049866750E0;3.922181320E1;1.924219894E1;7.080851555E0
5.059870750E0;3.922181320E1;2.015558624E1;1.050695419E1
5.069904750E0;3.922181320E1;1.798404694E1;1.080982113E1
5.080010750E0;3.670790100E1;1.520318127E1;9.069235802E0
5.099821750E0;1.973660088E1;1.001015759E1;2.111685991E0
5.110021750E0;1.424071217E1;8.486248016E0;-1.568202138E0
5.129930750E0;7.594407558E0;6.938396454E0;-3.784035683E0
5.139931750E0;5.300762653E0;6.467936039E0;-3.290830135E0
5.150321750E0;3.762487888E0;6.110002518E0;-2.432508945E0
5.170081750E0;2.146401882E0;5.558139324E0;-4.118026793E-1
5.190110750E0;8.690952063E-1;4.911705017E0;2.164358377E0
5.200163750E0;9.816227108E-2;4.353855610E0;3.554192305E0
5.219895750E0;-8.583213091E-1;3.433285236E0;6.050147533E0
5.229960750E0;-3.280056417E-1;4.232948780E0;6.076483727E0
5.240751750E0;-8.020575345E-2;4.714183331E0;5.655104637E0
5.259983750E0;-1.687912196E-1;5.202600479E0;4.981136799E0
5.270011750E0;7.900865376E-2;5.570110321E0;4.853046894E0
5.290194750E0;1.675941236E-2;5.430049419E0;4.966771603E0
5.300458750E0;-6.189011335E-1;5.024232388E0;4.614823818E0
5.319883750E0;-1.705868721E0;4.244919777E0;3.841496706E0
5.330304750E0;-2.169146776E0;3.573346138E0;2.943670988E0
5.349945750E0;-1.976413488E0;1.857900500E0;1.636436820E0
5.360045750E0;-3.986345828E-1;1.904587507E0;2.353500366E0
5.379866750E0;4.839878559E0;4.604049683E0;2.746149302E0
5.400557750E0;7.759607792E0;9.336189270E0;3.233369350E0
5.419896750E0;2.362239075E1;1.411501598E1;1.116416264E1
5.431099750E0;3.222236252E1;1.379658699E1;1.828691292E1
5.441328750E0;3.789063644E1;1.334288597E1;2.212721252E1
5.459858750E0;3.922181320E1;1.093072796E1;1.017775154E1
5.469931750E0;3.895006943E1;9.114726067E0;2.132036686E0
5.490014750E0;2.801335716E1;5.203797340E0;-4.185064793E0
5.509876750E0;1.870470047E1;-6.212953329E-1;1.145625472E0
5.529864750E0;1.222239971E1;-4.183867455E0;4.327519417E0
5.549914750E0;6.890512466E0;-5.548562527E0;1.007958889E0
5.570116750E0;1.804031014E0;-7.071274757E0;-4.140771866E0
5.589882750E0;-2.570175409E0;-8.432378769E0;-6.326677799E0
5.610213750E0;-5.079298973E0;-9.199720383E0;-5.343858242E0
5.629838750E0;-6.009446144E0;-9.305065155E0;-4.856637955E0
5.640099750E0;-6.451176643E0;-9.006986618E0;-5.368997097E0
5.650247750E0;-6.659471989E0;-8.826224327E0;-6.104017258E0
5.660581750E0;-6.308721542E0;-8.667010307E0;-7.104793549E0
5.679878750E0;-4.308365822E0;-8.848969460E0;-8.458714485E0
5.689939750E0;-2.572569609E0;-8.948328972E0;-7.518990517E0
5.699968750E0;-2.705447972E-1;-9.182960510E0;-6.125565052E0
5.710128750E0;4.059369087E0;-7.983465672E0;-5.260061264E0
5.729944750E0;1.738429832E1;-1.436521053E0;-6.351817131E0
5.740041750E0;2.077209473E1;3.591302633E-1;-6.597222805E0
5.760864750E0;1.643858910E1;-2.888604403E0;-3.427299738E0
5.779850750E0;2.772605324E1;5.572504520E0;-1.574187636E0
5.792250750E0;3.808337021E1;1.142153931E1;-1.304839998E-1
5.810111750E0;3.922181320E1;1.717480659E1;1.617163467E1
5.830377750E0;3.012863350E1;1.330577564E1;1.400129128E1
5.850164750E0;1.380736160E1;8.463502884E0;5.141548157E0
5.869919750E0;6.885724068E0;7.273584843E0;-1.821987510E0
5.890064750E0;2.196680069E0;6.193799973E0;-4.198232651E0
