"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)"
1.870118750E0;5.100128651E0;-2.726201820E1;-1.830214024E0
1.882032812E0;8.022615433E0;-1.576920795E1;-3.500964642E0
1.893951562E0;7.317590237E0;-1.012007046E1;-1.911118746E0
1.905853125E0;4.942168236E0;-8.521797180E0;-9.942353368E-1
1.917765625E0;2.433792353E0;-7.941796780E0;-3.032112718E-1
1.929676562E0;3.010564744E-1;-7.826013088E0;5.924116969E-1
1.941595312E0;-1.189717174E0;-8.267858505E0;1.367855310E0
1.953500000E0;-1.639884472E0;-8.692006111E0;2.022803545E0
1.965412500E0;-8.876646757E-1;-8.662001610E0;2.581572056E0
1.977323437E0;-6.839755177E-2;-8.689898491E0;2.732301235E0
1.989235937E0;5.718024373E-1;-8.963632584E0;2.389968634E0
2.001146875E0;1.159617186E0;-9.571395874E0;1.924181700E0
2.013057812E0;1.872236967E0;-1.003246212E1;1.596779346E0
2.024970312E0;2.450675964E0;-1.002052975E1;1.325975895E0
2.036881250E0;2.806990623E0;-9.757722855E0;1.293692470E0
2.048793750E0;2.973483562E0;-9.347480774E0;1.259091496E0
2.060706250E0;3.298989773E0;-8.868611336E0;1.160163045E0
2.072620312E0;3.691380024E0;-8.063345909E0;7.398179173E-1
2.084528125E0;3.782053471E0;-7.708295345E0;2.087360770E-1
2.096439062E0;3.185217381E0;-8.014466286E0;1.134755835E-1
2.108351562E0;2.099992752E0;-9.076992989E0;8.814780116E-1
2.120262500E0;1.371666908E0;-1.022670841E1;1.503520370E0
2.132175000E0;1.113638997E0;-1.085346222E1;1.733459473E0
2.144085937E0;1.397648811E0;-1.083512306E1;1.371216774E0
2.155996875E0;1.905296087E0;-1.032101059E1;1.135522008E0
2.167909375E0;2.599404097E0;-9.552511215E0;1.003965378E0
2.179820312E0;3.114990473E0;-8.963613510E0;9.386323690E-1
2.191732812E0;3.122402906E0;-8.910538673E0;1.106906533E0
2.203642187E0;3.118208170E0;-8.976312637E0;9.169026613E-1
2.215554687E0;3.086758137E0;-9.169505119E0;6.515676379E-1
2.227467187E0;2.926078320E0;-9.347490311E0;4.564784765E-1
2.239378125E0;2.743237972E0;-9.407929420E0;5.353530645E-1
2.251289062E0;2.727972746E0;-9.292031288E0;9.677554965E-1
2.263200000E0;2.601070404E0;-9.267255783E0;1.460472703E0
2.275112500E0;2.419359922E0;-9.250812531E0;1.917382121E0
