"Time (s)";"X (rad/s)";"Y (rad/s)";"Z (rad/s)"
3.272237875E0;2.828795671E0;-1.266837955E0;3.357002735E-1
3.282247875E0;2.192085981E0;-1.111999273E0;6.229550242E-1
3.292226875E0;1.656193256E0;-9.134333730E-1;9.555116892E-1
3.302236875E0;1.124057651E0;-5.745546222E-1;1.442828655E0
3.312245875E0;9.166699052E-1;-2.017872036E-1;1.897028923E0
3.322255875E0;1.016649723E0;3.120431900E-1;2.124153137E0
3.332234875E0;1.010431767E0;4.528245330E-1;2.139330387E0
3.342244875E0;1.329402208E0;3.394920528E-1;2.663801432E0
3.352254875E0;2.560536385E0;-7.509549260E-1;3.183799982E0
3.362233875E0;3.716853142E0;-3.396199703E0;2.991786480E0
3.372243875E0;4.383239269E0;-5.142488956E0;2.914722204E0
3.382253875E0;4.730264664E0;-5.031784534E0;2.959642649E0
3.392262875E0;5.061567783E0;-4.081970215E0;3.073146582E0
3.402242875E0;4.854493141E0;-2.384083033E0;3.294275284E0
3.412251875E0;3.859787464E0;7.528810203E-2;3.688567877E0
3.422261875E0;2.688781977E0;1.966491580E0;3.939711332E0
3.432240875E0;1.643033624E0;1.996008515E0;3.735847473E0
3.442250875E0;-1.356974691E-1;5.759180188E-1;3.284721613E0
3.452260875E0;3.933665901E-2;1.687409133E-1;2.070070982E0
3.462239875E0;3.409970999E0;4.994279444E-1;2.120767593E0
3.472249875E0;4.212264061E0;5.102787018E-1;1.965787172E0
3.482259875E0;2.243111610E0;-8.594668657E-2;1.080146790E0
3.492269875E0;1.244612932E0;-1.379013181E0;8.637388945E-1
3.502248875E0;9.532807469E-1;-2.567105293E0;8.482597470E-1
3.512258875E0;7.894532084E-1;-2.808233738E0;8.125180006E-1
3.522267875E0;5.993485451E-1;-2.207593203E0;6.646775603E-1
3.532247875E0;3.222530782E-1;-1.157080650E0;3.022514284E-1
3.542256875E0;2.318967879E-1;-5.024635792E-1;-1.055917330E-2
3.552266875E0;-3.141421080E-2;1.405556202E-1;-1.174525917E-1
3.562276875E0;-5.308994651E-1;2.703731954E-1;1.456237733E-1
3.572255875E0;-1.133134961E0;-1.638027430E-1;2.973073125E-1
3.582265875E0;-1.694138885E0;-3.883725107E-1;4.619939625E-1
3.592275875E0;-2.325384855E0;-3.869487643E-1;6.413589120E-1
3.602254875E0;-3.146295547E0;-2.178438753E-1;7.551388741E-1
3.612264875E0;-4.031360149E0;1.299812272E-2;7.906036973E-1
3.622273875E0;-4.764143467E0;6.937108934E-2;8.131346703E-1
3.632253875E0;-5.103348255E0;-4.849267304E-1;6.708507538E-1
3.642262875E0;-4.922307014E0;-1.626901746E0;3.510298729E-1
3.652272875E0;-4.334473133E0;-2.653970003E0;5.101598427E-2
3.662282875E0;-3.898236036E0;-2.847230196E0;-1.030575708E-1
3.672261875E0;-4.015055656E0;-2.401433229E0;3.596689552E-2
3.682271875E0;-4.466885090E0;-1.710462570E0;3.149398565E-1
3.692281875E0;-4.893934250E0;-8.980902433E-1;5.235263109E-1
3.702260875E0;-5.182868004E0;-2.709234357E-1;6.141397357E-1
3.712270875E0;-5.082145214E0;-4.893050492E-1;6.416517496E-1
3.722280875E0;-4.155961037E0;-1.404320121E0;5.324787498E-1
3.732289875E0;-2.826977253E0;-2.384216070E0;3.409553766E-1
3.742269875E0;-1.841322184E0;-2.955037355E0;7.454795390E-2
3.752278875E0;-1.299971581E0;-3.320377111E0;-4.755268991E-1
3.762288875E0;-1.259808779E0;-3.593231201E0;-1.116716981E0
3.772267875E0;-1.875050664E0;-3.190291166E0;-1.462845564E0
3.782277875E0;-2.678849936E0;-2.212678432E0;-1.414330006E0
3.792287875E0;-3.110936403E0;-1.747107267E0;-1.122853279E0
3.802266875E0;-3.089674711E0;-2.119179964E0;-8.531993032E-1
3.812276875E0;-3.003614902E0;-2.187982321E0;-6.266990304E-1
3.822286875E0;-2.851895571E0;-2.337343454E0;-4.299476147E-1
3.832295875E0;-2.606171131E0;-2.738789558E0;-3.168138862E-1
3.842275875E0;-2.390577078E0;-2.989102602E0;-3.349694014E-1
3.852284875E0;-2.136745453E0;-3.210259676E0;-4.298900664E-1
3.862294875E0;-1.867486954E0;-3.178401947E0;-5.167397857E-1
3.872273875E0;-1.607225299E0;-2.965257645E0;-5.734072924E-1
3.882283875E0;-1.372809529E0;-2.685847998E0;-5.640417933E-1
3.892290750E0;-1.126084447E0;-2.469757318E0;-5.841363668E-1
3.902300750E0;-8.256351352E-1;-2.341111183E0;-6.507588625E-1
3.912279750E0;-5.150024295E-1;-2.306899786E0;-7.511214614E-1
3.922289750E0;-1.873156130E-1;-2.263901472E0;-8.616364002E-1
3.932299750E0;1.988627166E-1;-2.073083639E0;-9.780399799E-1
3.942278750E0;6.215564013E-1;-1.724633574E0;-1.107509851E0
3.952288750E0;1.055712581E0;-1.322076797E0;-1.258700490E0
3.962297750E0;1.451421738E0;-9.512423873E-1;-1.389789581E0
3.972307750E0;1.769522905E0;-6.344609261E-1;-1.468129992E0
3.982286750E0;1.944399953E0;-2.681596875E-1;-1.462472439E0
3.992296750E0;1.933459163E0;2.422335148E-1;-1.363384247E0
4.002306750E0;1.707277179E0;9.362053871E-1;-1.184917212E0
4.012285750E0;1.206956029E0;1.721283197E0;-8.844423294E-1
4.022295750E0;4.720937312E-1;2.156720400E0;-4.835747480E-1
