"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (°)"
3.278898070E2;5.111946131E1;7.405940617E0;3.029167045E2;2.778251171E-1;1.569375434E2;6.000906205E0;6.000906205E0
3.288898176E2;5.111945624E1;7.405944091E0;3.030832655E2;4.245136976E-1;1.429896278E2;4.000604137E0;4.000604137E0
3.298898289E2;5.111944810E1;7.405948215E0;3.032703196E2;6.462434679E-2;1.553373804E2;4.000604137E0;4.000604137E0
3.308898401E2;5.111944517E1;7.405951243E0;3.035532462E2;2.338652872E-2;1.672835998E2;4.000604137E0;4.000604137E0
3.318898510E2;5.111944490E1;7.405949704E0;3.036865132E2;2.478893660E-2;1.965500861E2;4.000604137E0;4.000604137E0
3.328898619E2;5.111944433E1;7.405948376E0;3.036978624E2;2.226119675E-2;2.251791382E2;6.000906205E0;6.000906205E0
3.338898734E2;5.111944425E1;7.405946387E0;3.037053694E2;1.562145352E-2;2.998852748E2;6.000906205E0;6.000906205E0
3.348898835E2;5.111944402E1;7.405944580E0;3.036945844E2;2.448373660E-2;2.752266527E2;6.000906205E0;6.000906205E0
3.358898945E2;5.111944392E1;7.405940757E0;3.036854859E2;4.983623326E-2;2.756236233E2;6.000906205E0;6.000906205E0
3.368899055E2;5.111944361E1;7.405938695E0;3.036614498E2;3.306179494E-2;3.216587704E2;6.000906205E0;6.000906205E0
3.378899171E2;5.111944288E1;7.405936987E0;3.036506691E2;2.264426462E-2;3.562321225E2;6.000906205E0;6.000906205E0
3.388899277E2;5.111944293E1;7.405937301E0;3.036503876E2;2.933570370E-2;2.955344307E1;6.000906205E0;6.000906205E0
3.398899394E2;5.111944380E1;7.405937106E0;3.036515405E2;1.659049653E-2;3.054981399E1;6.000906205E0;6.000906205E0
3.408899497E2;5.111944409E1;7.405935854E0;3.036364122E2;8.341113105E-3;2.873130686E1;6.000906205E0;6.000906205E0
3.418899614E2;5.111944403E1;7.405937890E0;3.036220179E2;5.680996925E-3;3.435291796E1;6.000906205E0;6.000906205E0
3.428899721E2;5.111944291E1;7.405938674E0;3.036347234E2;3.974666819E-2;7.904937194E1;6.000906205E0;6.000906205E0
3.438899834E2;5.111944081E1;7.405935585E0;3.036592025E2;2.607988715E-1;1.032713538E2;6.000906205E0;6.000906205E0
3.448899941E2;5.111944038E1;7.405943069E0;3.036757404E2;4.271243513E-2;1.140800462E2;6.000906205E0;6.000906205E0
3.458900055E2;5.111944034E1;7.405944550E0;3.037328752E2;2.380268276E-1;3.130747253E2;6.000906205E0;6.000906205E0
3.468900163E2;5.111944276E1;7.405950345E0;3.037486961E2;9.941000491E-2;3.063998000E2;6.000906205E0;6.000906205E0
3.478900274E2;5.111943811E1;7.405943413E0;3.037487675E2;4.070226848E-1;2.470450736E2;6.000906205E0;6.000906205E0
3.488900384E2;5.111944021E1;7.405930438E0;3.037791244E2;4.070226848E-1;3.347595377E2;4.000604137E0;4.000604137E0
3.498900492E2;5.111944062E1;7.405922718E0;3.036640021E2;3.917429149E-1;3.199467972E2;4.000604137E0;4.000604137E0
3.508900602E2;5.111944102E1;7.405919527E0;3.035958554E2;3.669371903E-1;3.167459520E2;4.000604137E0;4.000604137E0
3.518900713E2;5.111944408E1;7.405914285E0;3.035619045E2;4.614190459E-1;9.434511272E0;4.000604137E0;4.000604137E0
3.528900816E2;5.111945051E1;7.405913722E0;3.034749858E2;7.482777834E-1;3.513693830E2;6.000906205E0;6.000906205E0
3.538900940E2;5.111945813E1;7.405906564E0;3.032797187E2;6.695462465E-1;3.375424573E2;6.000906205E0;6.000906205E0
3.548901038E2;5.111946431E1;7.405901283E0;3.029916312E2;6.695462465E-1;3.257145368E2;6.000906205E0;6.000906205E0
3.558901148E2;5.111946539E1;7.405900549E0;3.027484242E2;1.536931545E-1;3.266384428E2;6.000906205E0;6.000906205E0
3.568901256E2;5.111947232E1;7.405897254E0;3.026879310E2;1.122857109E-1;3.266434971E2;6.000906205E0;6.000906205E0
3.578901374E2;5.111947346E1;7.405896382E0;3.024583374E2;1.218257379E-2;3.284715836E2;6.000906205E0;6.000906205E0
3.588901489E2;5.111947366E1;7.405896781E0;3.023965688E2;1.051200368E-2;3.139563661E2;6.000906205E0;6.000906205E0
3.598901597E2;5.111947310E1;7.405896622E0;3.023871785E2;3.253548965E-2;2.864517681E2;6.000906205E0;6.000906205E0
3.608901707E2;5.111947532E1;7.405899771E0;3.024014555E2;4.167959839E-2;2.332207161E2;6.000906205E0;6.000906205E0
3.618901815E2;5.111947573E1;7.405901431E0;3.023587456E2;8.099514060E-3;2.216890072E2;6.000906205E0;6.000906205E0
3.628901922E2;5.111947528E1;7.405903242E0;3.023530739E2;1.202574279E-2;1.727043794E2;6.000906205E0;6.000906205E0
3.638902080E2;5.111947525E1;7.405905048E0;3.023774182E2;7.444863766E-2;1.302857901E2;6.000906205E0;6.000906205E0
3.648902140E2;5.111947891E1;7.405908221E0;3.023924869E2;2.144970745E-1;1.786663150E2;4.000604137E0;4.000604137E0
3.658902248E2;5.111947817E1;7.405911496E0;3.023076962E2;2.986985957E-3;1.849540368E2;4.000604137E0;4.000604137E0
3.668902363E2;5.111947829E1;7.405914469E0;3.023420913E2;2.623746730E-2;4.105765704E1;4.000604137E0;4.000604137E0
3.678902473E2;5.111947469E1;7.405910020E0;3.023612137E2;6.192849483E-3;2.101220682E2;4.000604137E0;4.000604137E0
3.688902580E2;5.111947318E1;7.405909154E0;3.024394535E2;3.523107767E-1;5.184567361E0;6.000906205E0;6.000906205E0
3.698902692E2;5.111947513E1;7.405903457E0;3.024855648E2;3.523107767E-1;3.267798004E2;6.000906205E0;6.000906205E0
3.708902806E2;5.111948042E1;7.405895631E0;3.023964077E2;5.801433325E-1;3.223019010E2;6.000906205E0;6.000906205E0
3.718902916E2;5.111948553E1;7.405884995E0;3.021826519E2;6.221579313E-1;3.318476095E2;6.000906205E0;6.000906205E0
3.728903021E2;5.111949080E1;7.405880217E0;3.019433350E2;6.221579313E-1;3.518007504E2;6.000906205E0;6.000906205E0
3.738903133E2;5.111949631E1;7.405879522E0;3.017347506E2;5.819684863E-1;9.256351764E0;6.000906205E0;6.000906205E0
3.748903250E2;5.111949909E1;7.405881362E0;3.015486578E2;1.523333937E-1;1.309012499E1;6.000906205E0;6.000906205E0
3.758903357E2;5.111950081E1;7.405881503E0;3.014609445E2;1.358235313E-4;2.684987704E0;6.000906205E0;6.000906205E0
3.768903461E2;5.111950027E1;7.405881216E0;3.014028720E2;8.301241323E-3;3.190751152E-1;6.000906205E0;6.000906205E0
3.778903567E2;5.111950081E1;7.405882249E0;3.014110449E2;8.775701746E-3;3.191213961E1;6.000906205E0;6.000906205E0
3.788903682E2;5.111950467E1;7.405888952E0;3.014026611E2;8.775701746E-3;2.064485875E2;6.000906205E0;6.000906205E0
3.798903793E2;5.111950384E1;7.405890101E0;3.013326638E2;1.045293510E-1;1.740087407E2;6.000906205E0;6.000906205E0
3.808903903E2;5.111950163E1;7.405886737E0;3.013575519E2;2.673031390E-1;1.702597181E2;4.000604137E0;4.000604137E0
3.818904017E2;5.111949943E1;7.405888127E0;3.014024479E2;4.047723487E-2;1.882025568E2;4.000604137E0;4.000604137E0
3.828904126E2;5.111949874E1;7.405887110E0;3.014803537E2;3.744406998E-2;1.616928031E2;4.000604137E0;4.000604137E0
3.838904231E2;5.111949661E1;7.405883193E0;3.015017124E2;1.125723943E-1;1.648520798E2;4.000604137E0;4.000604137E0
3.848904340E2;5.111949137E1;7.405876101E0;3.015405151E2;3.995007575E-1;3.191819526E2;6.000906205E0;6.000906205E0
3.858904454E2;5.111948967E1;7.405866687E0;3.016511550E2;3.995007575E-1;3.059079990E2;6.000906205E0;6.000906205E0
3.868904563E2;5.111948784E1;7.405856848E0;3.016506559E2;3.995007575E-1;3.092696542E2;6.000906205E0;6.000906205E0
3.878904672E2;5.111948022E1;7.405839737E0;3.016404711E2;1.609183848E-1;3.105064102E2;6.000906205E0;6.000906205E0
3.888904781E2;5.111947358E1;7.405833280E0;3.017506892E2;2.543865442E-1;3.189569388E2;6.000906205E0;6.000906205E0
3.898904898E2;5.111947436E1;7.405830741E0;3.019133223E2;8.223605156E-2;3.473483960E2;6.000906205E0;6.000906205E0
3.908905007E2;5.111947332E1;7.405829478E0;3.018829212E2;4.509087279E-2;7.592083112E0;6.000906205E0;6.000906205E0
3.918905118E2;5.111947283E1;7.405829513E0;3.018985304E2;1.225263462E-3;1.121956311E2;6.000906205E0;6.000906205E0
3.928905221E2;5.111947456E1;7.405836654E0;3.019146207E2;1.794261783E-1;1.475299004E2;6.000906205E0;6.000906205E0
3.938905338E2;5.111947477E1;7.405840909E0;3.019232610E2;1.294686347E-1;1.570142465E2;6.000906205E0;6.000906205E0
3.948905442E2;5.111946539E1;7.405839019E0;3.019454110E2;9.439939260E-2;1.476156876E2;6.000906205E0;6.000906205E0
3.958905555E2;5.111945730E1;7.405844143E0;3.022087985E2;3.938945234E-1;1.552746929E2;6.000906205E0;6.000906205E0
3.968905675E2;5.111945343E1;7.405846237E0;3.025042474E2;4.405916110E-2;1.392255788E2;6.000906205E0;6.000906205E0
3.978905778E2;5.111945312E1;7.405851741E0;3.026601900E2;2.531571984E-1;1.469824607E2;6.000906205E0;6.000906205E0
3.988905889E2;5.111944943E1;7.405852085E0;3.027205535E2;2.531571984E-1;1.638670845E2;6.000906205E0;6.000906205E0
3.998905997E2;5.111944252E1;7.405858995E0;3.028365356E2;9.761251509E-2;1.739911324E2;6.000906205E0;6.000906205E0
4.008906107E2;5.111943974E1;7.405866739E0;3.030694259E2;2.503204346E-1;1.732469423E2;6.000906205E0;6.000906205E0
4.018906218E2;5.111943974E1;7.405868920E0;3.031879389E2;1.750496030E-2;1.866978934E2;6.000906205E0;6.000906205E0
4.028906319E2;5.111943967E1;7.405869437E0;3.032139626E2;3.507762402E-2;1.897295548E2;6.000906205E0;6.000906205E0
4.038906438E2;5.111943911E1;7.405868790E0;3.032210144E2;1.841432531E-3;2.396619396E2;6.000906205E0;6.000906205E0
4.048906552E2;5.111943801E1;7.405870086E0;3.032265810E2;9.943906218E-2;2.443024521E2;6.000906205E0;6.000906205E0
4.058906659E2;5.111943935E1;7.405878209E0;3.032532852E2;2.056429237E-1;2.531293242E2;6.000906205E0;6.000906205E0
4.068906763E2;5.111943943E1;7.405882290E0;3.032869370E2;1.181216240E-1;2.909487100E2;6.000906205E0;6.000906205E0
4.078906878E2;5.111944124E1;7.405884520E0;3.033154609E2;2.759599686E-1;8.277097810E1;6.000906205E0;6.000906205E0
4.088906989E2;5.111944476E1;7.405892631E0;3.033034268E2;3.376341760E-1;7.333783116E1;6.000906205E0;6.000906205E0
4.098907094E2;5.111944676E1;7.405901532E0;3.032935717E2;2.973974347E-1;1.177142396E2;6.000906205E0;6.000906205E0
4.108907207E2;5.111945166E1;7.405908090E0;3.032920094E2;2.973974347E-1;1.484399821E2;6.000906205E0;6.000906205E0
4.118907313E2;5.111945110E1;7.405911530E0;3.031914381E2;5.395455360E-1;1.575338736E2;6.000906205E0;6.000906205E0
4.128907434E2;5.111945229E1;7.405910588E0;3.032200529E2;5.395455360E-1;1.418284683E2;6.000906205E0;6.000906205E0
4.138907539E2;5.111944962E1;7.405913775E0;3.031822924E2;1.499530375E-1;1.685664323E2;6.000906205E0;6.000906205E0
4.148907647E2;5.111944985E1;7.405912749E0;3.032767890E2;2.012871355E-1;1.430574652E2;6.000906205E0;6.000906205E0
4.158907754E2;5.111945070E1;7.405906441E0;3.032731100E2;5.985935777E-2;1.779945795E2;6.000906205E0;6.000906205E0
4.168907861E2;5.111944551E1;7.405905515E0;3.032068791E2;8.534802124E-3;1.744162297E2;6.000906205E0;6.000906205E0
4.178907981E2;5.111944521E1;7.405906137E0;3.033457150E2;3.156907856E-2;1.689142801E2;6.000906205E0;6.000906205E0
4.188908089E2;5.111944472E1;7.405909828E0;3.033723702E2;1.184818372E-1;3.485369035E2;6.000906205E0;6.000906205E0
4.198908192E2;5.111944577E1;7.405911873E0;3.034131857E2;1.539610028E-1;3.431715714E2;6.000906205E0;6.000906205E0
4.208908302E2;5.111944666E1;7.405906383E0;3.033999638E2;4.188709259E-1;3.014398259E2;6.000906205E0;6.000906205E0
4.218908412E2;5.111944848E1;7.405901711E0;3.033371182E2;4.557097703E-2;2.882311963E2;6.000906205E0;6.000906205E0
4.228908526E2;5.111944856E1;7.405902731E0;3.032475023E2;2.764068916E-2;2.812086416E2;6.000906205E0;6.000906205E0
4.238908641E2;5.111944909E1;7.405903625E0;3.032426881E2;3.293328360E-2;2.933233208E2;6.000906205E0;6.000906205E0
4.248908750E2;5.111944971E1;7.405903323E0;3.032325112E2;3.485404700E-2;3.489154873E2;6.000906205E0;6.000906205E0
4.258908858E2;5.111944975E1;7.405890692E0;3.032116632E2;3.485404700E-2;7.484163391E1;6.000906205E0;6.000906205E0
4.268908973E2;5.111944878E1;7.405889480E0;3.031263570E2;4.427121282E-1;1.163512343E2;6.000906205E0;6.000906205E0
4.278909082E2;5.111945045E1;7.405899388E0;3.031382060E2;4.837463200E-1;1.638031676E2;6.000906205E0;6.000906205E0
4.288909187E2;5.111945359E1;7.405908024E0;3.031551013E2;7.274213433E-1;1.749792969E2;6.000906205E0;6.000906205E0
4.298909302E2;5.111944581E1;7.405908100E0;3.031211402E2;7.250210643E-1;1.759728845E2;6.000906205E0;6.000906205E0
4.308909405E2;5.111943749E1;7.405910410E0;3.033451886E2;7.250210643E-1;1.769315562E2;6.000906205E0;6.000906205E0
4.318909523E2;5.111943794E1;7.405919849E0;3.035349976E2;3.922266066E-1;1.778035801E2;6.000906205E0;6.000906205E0
4.328909634E2;5.111943278E1;7.405921269E0;3.036078115E2;4.598315060E-1;1.744884112E2;6.000906205E0;6.000906205E0
4.338909740E2;5.111942641E1;7.405929225E0;3.037078724E2;3.922266066E-1;1.823874840E2;6.000906205E0;6.000906205E0
4.348898469E2;5.111942394E1;7.405929882E0;3.038726210E2;1.021075249E-2;1.942209916E2;6.000906205E0;6.000906205E0
4.358898582E2;5.111942401E1;7.405930631E0;3.039334531E2;4.173234105E-2;1.813312089E2;6.000906205E0;6.000906205E0
4.368893621E2;5.111942349E1;7.405930081E0;3.039432168E2;5.048207566E-2;2.140190736E2;6.000906205E0;6.000906205E0
4.378888953E2;5.111942330E1;7.405929996E0;3.039489447E2;6.489125546E-3;2.194154694E2;6.000906205E0;6.000906205E0
4.388885076E2;5.111942407E1;7.405930272E0;3.039520718E2;3.871269524E-2;2.408696264E2;6.000906205E0;6.000906205E0
4.398881358E2;5.111942434E1;7.405929212E0;3.039417003E2;2.672223188E-2;2.445030684E2;6.000906205E0;6.000906205E0
4.408878500E2;5.111942443E1;7.405928020E0;3.039295395E2;5.059489235E-2;2.996712440E2;6.000906205E0;6.000906205E0
4.418875999E2;5.111942457E1;7.405928026E0;3.039191224E2;1.758889407E-1;2.995207613E2;6.000906205E0;6.000906205E0
4.428873824E2;5.111942574E1;7.405925552E0;3.039158559E2;1.561388653E-2;1.173711318E2;6.000906205E0;6.000906205E0
4.438871983E2;5.111942827E1;7.405922751E0;3.038805379E2;8.049264550E-2;7.390514667E1;6.000906205E0;6.000906205E0
4.448869987E2;5.111942882E1;7.405923846E0;3.038177348E2;1.374257030E-3;8.647562489E1;6.000906205E0;6.000906205E0
4.458868060E2;5.111943334E1;7.405923951E0;3.038096967E2;1.363172084E-1;2.438118533E2;6.000906205E0;6.000906205E0
4.468866740E2;5.111943862E1;7.405920056E0;3.037364106E2;2.855167165E-2;7.266008515E1;6.000906205E0;6.000906205E0
4.478865572E2;5.111944029E1;7.405909481E0;3.036182024E2;1.384387142E-3;2.641580579E2;6.000906205E0;6.000906205E0
4.488864532E2;5.111944102E1;7.405910723E0;3.035108830E2;3.560932353E-3;2.574394194E2;4.000604137E0;4.000604137E0
4.498863715E2;5.111944114E1;7.405912151E0;3.034963607E2;6.005245727E-3;1.886153597E2;4.000604137E0;4.000604137E0
4.508862890E2;5.111944107E1;7.405912494E0;3.035022419E2;2.402405143E-1;1.940629001E2;4.000604137E0;4.000604137E0
4.518862209E2;5.111943712E1;7.405910513E0;3.035062083E2;2.799639404E-1;2.543514362E2;4.000604137E0;4.000604137E0
4.528861533E2;5.111943936E1;7.405914734E0;3.035576364E2;1.782150269E-1;2.676576556E2;6.000906205E0;6.000906205E0
4.538861042E2;5.111943963E1;7.405913577E0;3.035538803E2;2.005263232E-2;2.968708391E2;6.000906205E0;6.000906205E0
4.548860242E2;5.111944005E1;7.405918910E0;3.035416944E2;1.344994549E-2;2.961052023E2;6.000906205E0;6.000906205E0
4.558859478E2;5.111943865E1;7.405920008E0;3.035682438E2;1.070932746E-1;2.705337936E2;6.000906205E0;6.000906205E0
4.568858789E2;5.111943760E1;7.405920314E0;3.036006991E2;1.053608954E-1;2.768030330E2;6.000906205E0;6.000906205E0
4.578858156E2;5.111943777E1;7.405918605E0;3.036228686E2;3.478945047E-2;2.653577943E2;6.000906205E0;6.000906205E0
4.588857584E2;5.111943748E1;7.405918890E0;3.036112702E2;3.691401705E-2;2.817428171E2;6.000906205E0;6.000906205E0
4.598857057E2;5.111943783E1;7.405918659E0;3.036166473E2;1.532891206E-2;2.814153505E2;6.000906205E0;6.000906205E0
4.608856568E2;5.111943790E1;7.405918338E0;3.036100713E2;1.796635427E-2;2.797855581E2;6.000906205E0;6.000906205E0
4.618856138E2;5.111943993E1;7.405911424E0;3.036061728E2;7.661624253E-2;8.099316865E1;6.000906205E0;6.000906205E0
4.628855739E2;5.111944183E1;7.405910111E0;3.035281645E2;6.836505234E-2;2.780165117E2;6.000906205E0;6.000906205E0
4.638855399E2;5.111945131E1;7.405906185E0;3.034809777E2;1.291006505E-1;2.930622164E2;6.000906205E0;6.000906205E0
4.648855096E2;5.111945339E1;7.405904503E0;3.032083025E2;1.853572577E-2;3.220843732E2;6.000906205E0;6.000906205E0
4.658854815E2;5.111945438E1;7.405904808E0;3.031095689E2;7.227650844E-3;3.246559667E2;6.000906205E0;6.000906205E0
4.668854584E2;5.111945380E1;7.405898165E0;3.030728065E2;1.518193930E-1;1.986310945E2;6.000906205E0;6.000906205E0
4.678854371E2;5.111945115E1;7.405904357E0;3.030429553E2;2.015213817E-1;2.012442429E2;6.000906205E0;6.000906205E0
4.688854185E2;5.111945050E1;7.405902874E0;3.031572767E2;1.701272726E-1;1.929808615E2;4.000604137E0;4.000604137E0
4.698854047E2;5.111944905E1;7.405903259E0;3.031780198E2;3.981695976E-3;2.275373020E2;4.000604137E0;4.000604137E0
4.708853908E2;5.111944828E1;7.405905288E0;3.032250556E2;4.401614890E-2;2.146012926E2;4.000604137E0;4.000604137E0
4.718853803E2;5.111944752E1;7.405904841E0;3.032652725E2;1.272346452E-2;2.108742632E2;4.000604137E0;4.000604137E0
4.728853723E2;5.111944775E1;7.405905261E0;3.032886027E2;1.210096329E-1;2.424034819E1;6.000906205E0;6.000906205E0
4.738853664E2;5.111944701E1;7.405905587E0;3.032867334E2;1.210096329E-1;3.268626096E2;6.000906205E0;6.000906205E0
4.748853625E2;5.111944755E1;7.405906128E0;3.033102495E2;2.755243480E-1;2.972315005E2;6.000906205E0;6.000906205E0
4.758853601E2;5.111945014E1;7.405896696E0;3.033004887E2;3.335212469E-1;3.067249716E2;6.000906205E0;6.000906205E0
4.768853601E2;5.111945171E1;7.405893866E0;3.031627328E2;4.435445070E-1;2.958737408E2;6.000906205E0;6.000906205E0
4.778853612E2;5.111945337E1;7.405890444E0;3.030848520E2;1.306451410E-1;3.105543582E2;6.000906205E0;6.000906205E0
4.788853638E2;5.111945410E1;7.405889484E0;3.030066141E2;1.145558953E-1;3.334716099E2;6.000906205E0;6.000906205E0
4.798853681E2;5.111945506E1;7.405888308E0;3.029713519E2;1.514601707E-2;3.376116335E2;6.000906205E0;6.000906205E0
4.808853734E2;5.111945518E1;7.405888837E0;3.029321751E2;2.065681107E-2;3.371759220E2;6.000906205E0;6.000906205E0
4.818854004E2;5.111945606E1;7.405888619E0;3.029282299E2;3.248282522E-2;3.522850655E2;6.000906205E0;6.000906205E0
4.828853892E2;5.111946343E1;7.405894242E0;3.029006443E2;3.248282522E-2;1.973028003E2;6.000906205E0;6.000906205E0
4.838853981E2;5.111947237E1;7.405909811E0;3.027193304E2;3.062506020E-1;1.851347773E2;6.000906205E0;6.000906205E0
4.848854083E2;5.111947376E1;7.405911350E0;3.025415951E2;1.922869384E-1;1.936286093E2;6.000906205E0;6.000906205E0
4.858854200E2;5.111947545E1;7.405911802E0;3.024931972E2;8.932911605E-2;2.049773374E2;6.000906205E0;6.000906205E0
4.868854313E2;5.111947678E1;7.405908277E0;3.024419951E2;1.922869384E-1;2.046161844E2;6.000906205E0;6.000906205E0
4.878854449E2;5.111947307E1;7.405909687E0;3.023753515E2;2.928262018E-2;2.151078467E2;6.000906205E0;6.000906205E0
4.888854582E2;5.111947319E1;7.405911342E0;3.024857739E2;1.224505901E-1;2.355890159E2;6.000906205E0;6.000906205E0
4.898854733E2;5.111947194E1;7.405914793E0;3.025042594E2;2.706685364E-1;2.864001865E2;6.000906205E0;6.000906205E0
4.908854890E2;5.111947107E1;7.405905771E0;3.025647200E2;2.706685364E-1;3.346976016E2;6.000906205E0;6.000906205E0
4.918855042E2;5.111947315E1;7.405901491E0;3.025378071E2;7.151389867E-2;3.109557001E2;6.000906205E0;6.000906205E0
4.928855212E2;5.111947255E1;7.405898526E0;3.024466758E2;3.704308271E-1;2.997952803E2;6.000906205E0;6.000906205E0
4.938855382E2;5.111947327E1;7.405895750E0;3.024357774E2;5.905194283E-1;2.974346576E2;6.000906205E0;6.000906205E0
4.948855556E2;5.111947214E1;7.405885150E0;3.023958235E2;3.704308271E-1;3.013263355E2;6.000906205E0;6.000906205E0
4.958855739E2;5.111947000E1;7.405879132E0;3.023560126E2;3.841133416E-2;3.049147802E2;6.000906205E0;6.000906205E0
4.968855927E2;5.111946610E1;7.405873676E0;3.023754324E2;4.093650728E-2;3.069147143E2;6.000906205E0;6.000906205E0
4.978856114E2;5.111946938E1;7.405875530E0;3.024558992E2;2.178738713E-1;1.119789297E2;6.000906205E0;6.000906205E0
4.988856313E2;5.111946914E1;7.405878750E0;3.023802575E2;5.383440759E-3;1.271522632E2;6.000906205E0;6.000906205E0
4.998856514E2;5.111946962E1;7.405879984E0;3.024005986E2;6.772287935E-2;1.558155483E2;6.000906205E0;6.000906205E0
5.008856717E2;5.111947091E1;7.405874358E0;3.023965628E2;3.915618956E-1;1.620009539E2;6.000906205E0;6.000906205E0
5.018856938E2;5.111946606E1;7.405872009E0;3.023220839E2;3.915618956E-1;1.551397147E2;6.000906205E0;6.000906205E0
5.028857143E2;5.111946384E1;7.405884571E0;3.024409238E2;3.915618956E-1;1.390910787E2;6.000906205E0;6.000906205E0
5.038857348E2;5.111946088E1;7.405888855E0;3.025989535E2;5.885136500E-2;1.828803777E2;6.000906205E0;6.000906205E0
5.048857561E2;5.111945704E1;7.405889472E0;3.027287945E2;1.829131991E-1;1.960827236E2;6.000906205E0;6.000906205E0
5.058857789E2;5.111945330E1;7.405893485E0;3.028577393E2;2.078237683E-1;2.540459355E2;6.000906205E0;6.000906205E0
5.068858010E2;5.111945433E1;7.405898916E0;3.030057381E2;5.688669905E-2;2.552742494E2;6.000906205E0;6.000906205E0
5.078858234E2;5.111945467E1;7.405898537E0;3.030255917E2;6.419637054E-2;2.770041411E2;6.000906205E0;6.000906205E0
5.088858459E2;5.111945495E1;7.405898358E0;3.030153273E2;7.481624186E-2;2.558058567E2;6.000906205E0;6.000906205E0
5.098858691E2;5.111945484E1;7.405899059E0;3.030048801E2;6.528393179E-2;2.608048995E2;6.000906205E0;6.000906205E0
5.108858920E2;5.111945770E1;7.405901774E0;3.030114709E2;1.342735738E-1;2.603952521E2;6.000906205E0;6.000906205E0
5.118859142E2;5.111945925E1;7.405897458E0;3.029463219E2;1.342735738E-1;2.654816939E2;6.000906205E0;6.000906205E0
5.128859375E2;5.111945858E1;7.405890836E0;3.028668852E2;3.689705431E-1;2.915660498E2;6.000906205E0;6.000906205E0
5.138859609E2;5.111946215E1;7.405886426E0;3.028354034E2;2.632294036E-2;3.146282382E2;6.000906205E0;6.000906205E0
5.148859851E2;5.111946643E1;7.405888834E0;3.026995953E2;4.023383185E-2;3.391632612E2;6.000906205E0;6.000906205E0
5.158860091E2;5.111947329E1;7.405887587E0;3.025768927E2;4.023383185E-2;1.717053413E2;6.000906205E0;6.000906205E0
5.168860332E2;5.111947361E1;7.405897150E0;3.023564590E2;6.815419793E-1;2.041511168E2;6.000906205E0;6.000906205E0
5.178860568E2;5.111947296E1;7.405900544E0;3.023869028E2;6.815419793E-1;1.980433021E2;6.000906205E0;6.000906205E0
5.188860810E2;5.111947174E1;7.405909351E0;3.024310636E2;5.815656781E-1;1.921084687E2;6.000906205E0;6.000906205E0
5.198861057E2;5.111947124E1;7.405918743E0;3.025280394E2;3.381364346E-1;1.817081534E2;6.000906205E0;6.000906205E0
5.208861300E2;5.111946762E1;7.405917063E0;3.026132955E2;4.212270379E-1;1.680653013E2;6.000906205E0;6.000906205E0
5.218861539E2;5.111946644E1;7.405917385E0;3.027165233E2;4.212270379E-1;1.646223805E2;6.000906205E0;6.000906205E0
5.228861789E2;5.111946627E1;7.405917188E0;3.027633481E2;9.966779035E-4;1.647893786E2;6.000906205E0;6.000906205E0
5.238862035E2;5.111945846E1;7.405920419E0;3.027716561E2;3.008135781E-2;1.562652616E2;6.000906205E0;6.000906205E0
5.248862286E2;5.111945765E1;7.405921979E0;3.030210800E2;3.813584149E-2;1.475644338E2;6.000906205E0;6.000906205E0
5.258862534E2;5.111945693E1;7.405921555E0;3.030796680E2;2.916353196E-2;1.750454131E2;6.000906205E0;6.000906205E0
5.268862779E2;5.111945620E1;7.405921500E0;3.031039015E2;1.986255683E-2;1.851342036E2;6.000906205E0;6.000906205E0
5.278863022E2;5.111945572E1;7.405921757E0;3.031271165E2;3.367218003E-2;1.802682948E2;6.000906205E0;6.000906205E0
5.288863281E2;5.111945521E1;7.405921378E0;3.031452857E2;1.662193984E-2;2.118654330E2;6.000906205E0;6.000906205E0
5.298863531E2;5.111945523E1;7.405921753E0;3.031593799E2;5.940252595E-5;2.558623834E2;6.000906205E0;6.000906205E0
5.308863778E2;5.111945426E1;7.405917706E0;3.031626570E2;1.255743019E-2;2.700911700E2;6.000906205E0;6.000906205E0
5.318864028E2;5.111945370E1;7.405912900E0;3.031651819E2;1.319931746E-1;6.566351257E1;6.000906205E0;6.000906205E0
5.328864290E2;5.111945269E1;7.405913169E0;3.031503832E2;2.750681043E-1;1.030950188E2;6.000906205E0;6.000906205E0
5.338864537E2;5.111945103E1;7.405915367E0;3.031802967E2;3.407306373E-1;1.249090925E2;6.000906205E0;6.000906205E0
5.348864789E2;5.111945129E1;7.405922361E0;3.032458552E2;2.750681043E-1;1.390643181E2;6.000906205E0;6.000906205E0
5.358865044E2;5.111945301E1;7.405925671E0;3.032902315E2;3.407306373E-1;1.657868731E2;6.000906205E0;6.000906205E0
5.368865298E2;5.111945324E1;7.405933748E0;3.032658300E2;4.311469495E-1;1.501218889E2;6.000906205E0;6.000906205E0
5.378865552E2;5.111945148E1;7.405936071E0;3.033091479E2;4.311469495E-1;1.588951166E2;6.000906205E0;6.000906205E0
5.388865805E2;5.111945350E1;7.405942033E0;3.033798097E2;9.872009046E-3;1.601248649E2;6.000906205E0;6.000906205E0
5.398866069E2;5.111945365E1;7.405939327E0;3.033667434E2;3.514250517E-1;1.705319558E2;6.000906205E0;6.000906205E0
5.408866314E2;5.111945076E1;7.405940093E0;3.033435191E2;4.544271529E-2;1.734684454E2;6.000906205E0;6.000906205E0
