"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
2.084746778E0;8.417723179E-1;-9.428094029E-1;1.026155949E0
2.104859778E0;7.012733221E-1;-7.198436260E-1;9.723997116E-1
2.115231778E0;7.605272532E-1;-7.057937384E-1;8.007465601E-1
2.134709778E0;3.995058835E-1;-7.400021553E-1;-2.798740268E-1
2.154705778E0;-2.907718420E-1;4.951673746E-1;-1.333616495E0
2.164735778E0;-1.307251602E-1;1.825631857E0;-1.345833778E0
2.185397778E0;2.785545588E-1;2.591046095E0;-1.537034631E0
2.204664778E0;5.002986193E-1;5.220454335E-1;-4.411424696E-1
2.214804778E0;2.290744632E-1;-2.152689099E-1;2.772350609E-1
2.224820778E0;7.330384105E-3;-9.128770232E-1;8.520592451E-1
2.235006778E0;1.832595840E-2;-1.458990574E0;1.238126159E0
2.245049778E0;1.050688177E-1;-1.820622802E0;1.523400187E0
2.264796778E0;-4.276055843E-3;-1.280007005E0;1.538061023E0
2.284654778E0;-6.676756740E-1;5.263214707E-1;1.629690766E0
2.294702778E0;-9.834930301E-1;1.137186766E0;1.651681900E0
2.304800778E0;-1.146594048E0;1.264246702E0;1.625414729E0
2.314810778E0;-1.102000833E0;9.020035863E-1;1.586319327E0
2.335121778E0;-6.524040699E-1;-2.311514020E-1;1.503852487E0
2.354718778E0;-4.660901725E-1;-3.557679355E-1;1.616862655E0
2.374812778E0;-5.277875662E-1;1.084896624E-1;1.455594182E0
2.394725778E0;-7.018841505E-1;1.241033792E0;9.003176093E-1
2.404778778E0;-6.224716902E-1;1.565403223E0;7.866966724E-1
2.424747778E0;-3.249802887E-1;1.229427338E0;5.069203973E-1
2.435676778E0;-1.386664063E-1;5.299866796E-1;4.470556080E-1
2.454761778E0;4.300491512E-1;-5.005429983E-1;6.016045213E-1
2.464770778E0;7.599163651E-1;-6.972416043E-1;7.176688910E-1
2.474892778E0;1.047023058E0;-9.831265211E-1;7.561534047E-1
2.494786778E0;1.461189628E0;-1.467542648E0;7.921944857E-1
2.505149778E0;1.455080986E0;-1.301387310E0;8.667200208E-1
2.524811778E0;4.001167417E-1;-8.414058089E-1;7.824206352E-1
2.534995778E0;-4.184426963E-1;-9.183748364E-1;8.245703578E-1
2.555011778E0;-1.069625020E0;-8.218581080E-1;1.070138216E0
2.574773778E0;-4.807509482E-1;-1.871691048E-1;1.013938665E0
2.584838778E0;1.832595840E-2;-3.649308980E-1;7.384383082E-1
2.594841778E0;1.252273768E-1;-4.162435830E-1;7.030081749E-1
2.614664778E0;1.105666012E-1;-1.028697044E-1;7.781445980E-1
2.624727778E0;3.176499531E-2;1.304808259E-1;8.691635132E-1
2.635693778E0;-4.337143153E-2;3.265685439E-1;9.876713753E-1
2.654744778E0;-5.558873713E-2;6.790378094E-1;1.104346633E0
2.664792778E0;-3.054326400E-2;8.390845060E-1;1.167876601E0
2.676252778E0;-5.192354694E-2;9.588140845E-1;1.246678233E0
2.694741778E0;-2.755002081E-1;1.077321887E0;1.186202645E0
2.704780778E0;-3.750712574E-1;9.313251376E-1;9.192544222E-1
2.725094778E0;-4.043927789E-1;4.921130538E-1;5.631200075E-1
2.744716778E0;-2.926044464E-1;1.854586899E-1;5.588439703E-1
2.764777778E0;-1.136209369E-1;1.158200502E-1;5.838894248E-1
2.774810778E0;-4.886921868E-2;2.086715698E-1;6.510846019E-1
2.794734778E0;-2.070833296E-1;6.271142364E-1;1.078690290E0
2.804821778E0;-4.966334403E-1;1.610240787E-1;7.805880308E-1
2.815167778E0;-6.053674221E-1;-1.224173903E-1;4.232318699E-1
2.835512778E0;-6.707300544E-1;-3.343876600E-1;1.294056922E-1
2.852139778E0;-7.079927921E-1;2.178345472E-1;1.226861775E-1
2.864796778E0;-7.617489696E-1;1.075122878E-2;1.709445268E-1
2.884910778E0;-9.022479653E-1;-5.536882877E-1;3.688648641E-1
2.904731778E0;-8.600982428E-1;-3.893655241E-1;3.865799606E-1
2.915343778E0;-7.489207983E-1;-4.046371579E-1;3.077783287E-1
2.935245778E0;-2.351831198E-1;-4.547280967E-1;2.265332639E-1
2.954800778E0;1.032362282E-1;-1.022588462E-1;2.784568071E-1
2.964816778E0;1.350012124E-1;4.068362340E-2;2.051529884E-1
2.984835778E0;2.596177459E-1;9.246056080E-1;-1.332663596E-1
3.004730778E0;2.443460971E-1;1.131078124E0;-3.617299795E-1
3.024670778E0;7.574729621E-2;1.135354161E0;-3.165259361E-1
3.034704778E0;3.359758481E-2;1.237368584E0;1.080254093E-1
3.044719778E0;-3.543018550E-2;1.462167025E0;4.397252202E-1
3.065093778E0;-3.750712574E-1;1.235535979E0;8.270137906E-1
3.084827778E0;-5.027421117E-1;3.351206481E-1;1.191089511E0
3.104965778E0;-4.361577630E-1;-4.247957170E-1;1.425661802E0
3.124692778E0;-2.602286041E-1;-1.430890799E0;1.451928973E0
3.135468778E0;-2.516764700E-1;-2.068634033E0;1.447652936E0
3.154706778E0;-2.382374555E-1;-3.225612879E0;1.478807092E0
3.164773778E0;-1.954768896E-1;-3.523715019E0;1.356023192E0
3.184759778E0;1.553430319E0;-2.473026752E0;2.460809648E-1
3.205787778E0;2.476447821E0;-1.572611451E0;-1.286579847E0
3.225157778E0;2.511878014E0;-1.936076283E0;-1.450291753E0
3.244924778E0;5.222898126E-1;-5.521244526E0;-8.925718665E-1
3.254940778E0;-1.325577646E-1;-5.888985157E0;-5.333831310E-1
3.274826778E0;-2.241875529E-1;-2.982488394E0;3.658105433E-1
3.286236778E0;-1.557706445E-1;-1.085751891E0;5.985502005E-1
3.304728778E0;-1.844813079E-1;1.855564237E0;3.951320648E-1
3.325179778E0;-2.962696254E-1;3.147544146E0;-7.279069722E-2
3.344810778E0;-4.202752709E-1;3.077905655E0;-2.572720051E-1
3.364663778E0;-6.615670323E-1;1.861672878E0;-1.503705829E-1
3.374688778E0;-7.831292152E-1;1.872912943E-1;-1.467053890E-1
3.384773778E0;-6.725625992E-1;-4.156327248E-1;-1.424293369E-1
3.394791778E0;-4.581489265E-1;-7.705454230E-1;-1.234925091E-1
3.414730778E0;1.014036238E-1;-8.029212952E-1;-6.179512665E-2
3.434820778E0;4.795292020E-1;-4.339586794E-1;-1.536936965E-2
3.445581778E0;5.442809463E-1;-3.386636972E-1;-1.930334605E-3
3.464816778E0;3.995058835E-1;-2.684141994E-1;-3.919311613E-2
3.485085778E0;2.687807009E-2;-7.110472023E-2;-3.736051917E-2
3.504817778E0;-2.797762752E-1;1.921782047E-1;-3.125186637E-2
3.525211778E0;-3.188716471E-1;2.520429790E-1;-7.034724206E-2
3.545778778E0;-1.441642046E-1;1.518611014E-1;-5.018868670E-2
3.564823778E0;1.710422710E-2;7.855726779E-2;-4.285830632E-2
3.586346778E0;-6.352998316E-2;3.640756756E-2;-2.147802338E-2
3.604777778E0;-1.215621829E-1;-1.279151887E-1;-3.762929700E-3
3.624811778E0;-1.117883474E-1;-8.148942888E-2;-1.048244815E-2
3.636076778E0;-1.117883474E-1;4.190535471E-2;-3.308446333E-2
3.654790778E0;-1.429424733E-1;2.984687388E-1;-4.957782477E-2
3.674696778E0;-1.936442852E-1;3.748269081E-1;-4.041484371E-2
