"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
3.249229250E0;-2.685770988E-1;-3.909944892E-1;-3.606140986E-2
3.265352250E0;1.132137030E-1;-4.642983079E-1;1.496416181E-1
3.275408250E0;2.225585729E-1;-3.964922726E-1;2.174476683E-1
3.285408250E0;2.555452883E-1;-3.054733574E-1;2.589865029E-1
3.295746250E0;2.286672443E-1;-2.107892334E-1;2.614299655E-1
3.315517250E0;-5.721770599E-2;5.127195269E-2;1.178766340E-1
3.335328250E0;-1.793907434E-1;7.204137743E-2;-1.468112785E-2
3.350058250E0;-1.836668104E-1;2.195042372E-2;-6.904813647E-2
3.365329250E0;-8.898270130E-2;-1.173268482E-1;-9.348274022E-2
3.375735250E0;2.891429141E-2;-1.698612720E-1;-7.393505424E-2
3.395315250E0;1.883501261E-1;-1.240463704E-1;2.563598007E-2
3.405469250E0;1.932370514E-1;-7.884234190E-2;8.244644850E-2
3.415829250E0;1.865175366E-1;-7.334455103E-2;1.184874997E-1
3.435356250E0;1.364265829E-1;-1.521461755E-1;1.001615375E-1
3.445429250E0;7.106399536E-2;-2.004045248E-1;7.572692633E-2
3.455520250E0;8.144874126E-3;-2.126218379E-1;4.884885997E-2
3.465682250E0;-5.416338146E-2;-1.802459806E-1;3.602068871E-2
3.485412250E0;-1.861102730E-1;-1.393180043E-1;9.466375411E-2
3.495586250E0;-2.032144964E-1;-1.814677119E-1;1.526959538E-1
3.515452250E0;-6.149376184E-2;-5.082805753E-1;2.883080244E-1
3.535663250E0;-3.461569175E-2;-3.720576763E-1;2.534887195E-1
3.555349250E0;-2.270382345E-1;-1.008334905E-1;2.174476683E-1
3.565704250E0;-3.278310299E-1;-6.295984238E-2;2.168367952E-1
3.585571250E0;-4.029674530E-1;-3.922162056E-1;2.742581069E-1
3.605666250E0;-2.581923604E-1;-1.145413041E0;5.393736362E-1
3.616223250E0;-1.011999995E-1;-1.631661773E0;7.195788622E-1
3.635382250E0;3.105231524E-1;-2.527801037E0;1.056776524E0
3.655360250E0;6.825401187E-1;-3.081855774E0;1.392752409E0
3.665486250E0;7.839437723E-1;-3.248622179E0;1.544857860E0
3.685356250E0;7.863872051E-1;-3.472809553E0;1.790425777E0
3.695408250E0;7.350745201E-1;-3.429438114E0;1.814249516E0
3.715507250E0;4.626286030E-1;-2.117299557E0;1.514925480E0
3.725617250E0;3.581706583E-1;-1.703132987E0;1.452006340E0
3.745373250E0;3.783292174E-1;-1.444737077E0;1.428793550E0
3.755375250E0;5.420411229E-1;-1.588290334E0;1.478273630E0
3.766617250E0;7.503461838E-1;-1.707409143E0;1.522255898E0
3.785514250E0;9.384926558E-1;-1.618833661E0;1.548523068E0
3.805674250E0;9.042842388E-1;-1.290799022E0;1.610220432E0
3.825269250E0;8.804604411E-1;-1.075774431E0;1.631600738E0
3.836032250E0;8.456411362E-1;-1.074552655E0;1.615718246E0
3.855904250E0;7.912741303E-1;-1.068444014E0;1.448341131E0
3.875378250E0;8.169304729E-1;-9.297776222E-1;1.232094884E0
3.895373250E0;9.403252602E-1;-7.593462467E-1;1.081211209E0
3.915496250E0;1.031344175E0;-1.294464231E0;1.133134723E0
3.925943250E0;9.555968642E-1;-1.369600654E0;1.111754417E0
3.945380250E0;1.006298661E0;-1.472836852E0;1.090374112E0
3.965721250E0;1.329446435E0;-1.701300383E0;1.270579338E0
3.985574250E0;1.662978888E0;-1.907772899E0;1.623048663E0
4.005256250E0;1.831577659E0;-1.817364812E0;1.885720730E0
4.016005250E0;1.795536637E0;-1.705576539E0;1.964522362E0
4.026671250E0;1.689856887E0;-1.501547456E0;2.104410410E0
4.037452750E0;1.738115311E0;-1.374487519E0;2.064093113E0
4.047627000E0;1.743002176E0;-1.189395308E0;1.989567757E0
4.067797937E0;1.431460857E0;-3.824423850E-1;1.824634194E0
4.086325671E0;1.356324434E0;-2.822604775E-1;1.711013198E0
4.106462855E0;1.608611822E0;2.559117973E-1;1.211936355E0
4.129252901E0;9.995791912E-1;7.464365959E-1;6.352794766E-1
4.145305250E0;5.536475778E-1;8.405098319E-1;4.074267447E-1
4.155351250E0;2.335541695E-1;6.713001728E-1;2.974709868E-1
4.165410250E0;4.235332832E-2;2.351423949E-1;2.986927330E-1
4.185331250E0;8.572475612E-2;-1.217495203E0;5.894646049E-1
4.195787250E0;4.204789102E-1;-1.807590961E0;8.148738742E-1
4.215390250E0;1.422297955E0;-1.836301684E0;9.865269661E-1
4.225424250E0;1.341052890E0;-1.890668631E0;1.036007166E0
4.239006250E0;3.728314042E-1;-1.086770058E0;4.831740260E-1
4.255401250E0;9.549860656E-2;-9.077864885E-1;3.451184928E-1
4.266014250E0;5.701415241E-3;-1.014687896E0;3.750508726E-1
4.286144250E0;1.840740740E-1;-2.376306534E0;9.773640037E-1
4.298842250E0;4.785111248E-1;-2.593163729E0;1.332276821E0
4.315393250E0;6.464990973E-1;-2.081258535E0;1.341439724E0
4.325468250E0;5.200499892E-1;-1.872953534E0;1.328000784E0
4.345305250E0;-2.545271255E-2;-1.504601836E0;1.429404378E0
4.355350250E0;-3.431026638E-1;-1.322564006E0;1.508206010E0
4.365416250E0;-6.234897971E-1;-1.400143862E0;1.724452257E0
4.385360250E0;-7.444410920E-1;-1.532090783E0;2.099523306E0
4.405302250E0;-6.564764977E-1;-2.670132637E0;3.486798286E0
4.415302250E0;-4.512257874E-1;-2.673187017E0;3.957775593E0
4.435340250E0;6.678794324E-2;-1.976800680E0;4.574749470E0
4.455270250E0;1.364265829E-1;-1.059891939E0;4.625451088E0
4.465367250E0;6.006842479E-2;-1.040344238E0;3.922956228E0
