"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (m)"
1.483097079E2;5.094656614E1;6.964439442E0;4.025351927E1;2.960000038E0;2.250000000E1;2.500000000E0;1.000000000E2
1.493092389E2;5.094659401E1;6.964451512E0;4.025356985E1;2.929999828E0;2.100000000E1;2.500000000E0;1.000000000E2
1.503158303E2;5.094662075E1;6.964467270E0;4.025361552E1;2.750000000E0;2.070000076E1;2.500000000E0;1.000000000E2
1.512975026E2;5.094664648E1;6.964483447E0;4.025365877E1;2.569999933E0;2.129999924E1;2.500000000E0;1.000000000E2
1.523101859E2;5.094667008E1;6.964497194E0;4.025369917E1;2.669999838E0;2.110000038E1;2.500000000E0;1.000000000E2
1.533021689E2;5.094669682E1;6.964512868E0;4.025374489E1;2.700000048E0;1.879999924E1;2.500000000E0;1.000000000E2
1.543000588E2;5.094672095E1;6.964519573E0;4.125379128E1;2.480000019E0;1.729999924E1;2.500000000E0;1.000000000E2
1.553087303E2;5.094674543E1;6.964531057E0;4.125383509E1;2.679999828E0;1.539999962E1;2.500000000E0;1.000000000E2
1.563244353E2;5.094677133E1;6.964545390E0;4.125387996E1;2.639999866E0;1.530000019E1;2.500000000E0;1.000000000E2
1.573006408E2;5.094679673E1;6.964556370E0;4.025392607E1;2.720000029E0;1.589999962E1;2.500000000E0;1.000000000E2
1.582951001E2;5.094682242E1;6.964568188E0;4.025397222E1;2.569999933E0;1.480000019E1;2.500000000E0;1.000000000E2
1.593056707E2;5.094684983E1;6.964583443E0;4.025401964E1;2.629999876E0;1.589999962E1;2.500000000E0;1.000000000E2
1.603301516E2;5.094687786E1;6.964598531E0;4.025406851E1;3.319999933E0;1.950000000E1;2.500000000E0;1.000000000E2
1.613016717E2;5.094690678E1;6.964615211E0;4.025411814E1;3.049999952E0;2.079999924E1;2.500000000E0;1.000000000E2
1.622995471E2;5.094693461E1;6.964633232E0;4.025416454E1;3.009999990E0;2.070000076E1;2.500000000E0;1.000000000E2
1.633091747E2;5.094696139E1;6.964647900E0;4.025421104E1;2.769999981E0;1.920000076E1;2.500000000E0;1.000000000E2
1.642893769E2;5.094698888E1;6.964662066E0;4.025425938E1;3.289999962E0;2.029999924E1;2.500000000E0;1.000000000E2
1.652995752E2;5.094701830E1;6.964676315E0;4.025431174E1;3.109999895E0;2.120000076E1;2.500000000E0;1.000000000E2
1.662974957E2;5.094704492E1;6.964690648E0;4.025435811E1;3.099999905E0;2.060000038E1;2.500000000E0;1.000000000E2
1.673004559E2;5.094707295E1;6.964707328E0;4.025440588E1;3.319999933E0;2.060000038E1;2.500000000E0;1.000000000E2
1.682969284E2;5.094710158E1;6.964721242E0;3.925445678E1;3.000000000E0;2.129999924E1;2.500000000E0;1.000000000E2
1.693185223E2;5.094712928E1;6.964738676E0;3.925450332E1;3.099999905E0;2.139999962E1;2.500000000E0;1.000000000E2
1.703159342E2;5.094715518E1;6.964749154E0;3.925455083E1;2.970000029E0;2.170000076E1;2.500000000E0;1.000000000E2
1.712968136E2;5.094718263E1;6.964766588E0;3.925459684E1;2.970000029E0;1.950000000E1;2.500000000E0;1.000000000E2
1.723008238E2;5.094721000E1;6.964782011E0;3.925464405E1;3.119999886E0;1.750000000E1;2.500000000E0;1.000000000E2
1.733060702E2;5.094723900E1;6.964798523E0;3.925469397E1;3.109999895E0;1.760000038E1;2.500000000E0;1.000000000E2
1.743280717E2;5.094726364E1;6.964813946E0;3.925473543E1;2.659999847E0;1.860000038E1;2.500000000E0;1.000000000E2
1.753005069E2;5.094728749E1;6.964826351E0;3.925477727E1;2.579999924E0;2.150000000E1;2.500000000E0;1.000000000E2
1.763273360E2;5.094731351E1;6.964842025E0;3.825482148E1;2.929999828E0;2.089999962E1;2.500000000E0;1.000000000E2
1.772959770E2;5.094733631E1;6.964867841E0;3.825485190E1;2.829999924E0;2.420000076E1;2.500000000E0;1.000000000E2
1.782921294E2;5.094735957E1;6.964886030E0;3.825488854E1;2.799999952E0;2.370000076E1;3.000000000E0;1.000000000E2
1.792989025E2;5.094738417E1;6.964898435E0;3.825493198E1;2.619999886E0;2.179999924E1;2.500000000E0;1.000000000E2
1.803097960E2;5.094741003E1;6.964913104E0;3.825497652E1;2.829999924E0;2.420000076E1;2.500000000E0;1.000000000E2
1.812986262E2;5.094743534E1;6.964929784E0;3.825501852E1;2.710000038E0;2.529999924E1;2.500000000E0;1.000000000E2
1.822968902E2;5.094746120E1;6.964948056E0;3.825506059E1;2.720000029E0;2.479999924E1;2.500000000E0;1.000000000E2
1.832911842E2;5.094748559E1;6.964966077E0;3.925509973E1;2.759999990E0;2.439999962E1;2.500000000E0;1.000000000E2
1.843029283E2;5.094750843E1;6.964984266E0;3.925513547E1;2.750000000E0;2.460000038E1;2.500000000E0;1.000000000E2
1.853023269E2;5.094753404E1;6.965002622E0;3.925517695E1;2.960000038E0;2.400000000E1;2.500000000E0;1.000000000E2
1.862943158E2;5.094755935E1;6.965019386E0;3.925521889E1;2.970000029E0;2.350000000E1;2.500000000E0;1.000000000E2
1.873140928E2;5.094758530E1;6.965032965E0;3.825526436E1;2.980000019E0;2.179999924E1;2.500000000E0;1.000000000E2
1.882922560E2;5.094761011E1;6.965046460E0;3.825530749E1;2.589999914E0;2.120000076E1;2.500000000E0;1.000000000E2
1.893032351E2;5.094763307E1;6.965061547E0;3.825534563E1;2.919999838E0;2.360000038E1;3.000000000E0;1.000000000E2
1.903068084E2;5.094765826E1;6.965077221E0;3.925538806E1;2.839999914E0;2.310000038E1;3.000000000E0;1.000000000E2
1.913178237E2;5.094768236E1;6.965095662E0;3.925542628E1;2.730000019E0;2.300000000E1;3.000000000E0;1.000000000E2
1.922991747E2;5.094770721E1;6.965106977E0;3.925547100E1;2.669999838E0;2.229999924E1;3.000000000E0;1.000000000E2
1.932967445E2;5.094773106E1;6.965123238E0;3.925551019E1;2.579999924E0;2.150000000E1;3.000000000E0;1.000000000E2
1.943125940E2;5.094775654E1;6.965140505E0;3.925555214E1;2.839999914E0;2.550000000E1;3.000000000E0;1.000000000E2
1.953204723E2;5.094778240E1;6.965158023E0;3.925559472E1;2.819999933E0;2.720000076E1;3.000000000E0;1.000000000E2
1.962956739E2;5.094780901E1;6.965174451E0;3.925563964E1;2.839999914E0;2.460000038E1;2.500000000E0;1.000000000E2
1.973008096E2;5.094783504E1;6.965190293E0;3.925568372E1;2.710000038E0;2.689999962E1;3.000000000E0;1.000000000E2
1.982909038E2;5.094786014E1;6.965210410E0;3.925572291E1;2.789999962E0;2.500000000E1;2.500000000E0;1.000000000E2
1.993250220E2;5.094788478E1;6.965222731E0;3.925576649E1;2.690000057E0;2.489999962E1;3.000000000E0;1.000000000E2
2.003099121E2;5.094791026E1;6.965237567E0;3.925581011E1;2.559999943E0;2.529999924E1;2.500000000E0;1.000000000E2
2.012984707E2;5.094793407E1;6.965253409E0;3.925584950E1;2.549999952E0;2.479999924E1;2.500000000E0;1.000000000E2
2.022934013E2;5.094795946E1;6.965268916E0;3.825589248E1;2.440000057E0;2.600000000E1;2.500000000E0;1.000000000E2
2.032977959E2;5.094798348E1;6.965283919E0;3.825593289E1;2.539999962E0;2.489999962E1;2.500000000E0;1.000000000E2
2.043110824E2;5.094800783E1;6.965300180E0;3.825597314E1;2.619999886E0;2.239999962E1;2.500000000E0;1.000000000E2
2.053165133E2;5.094803222E1;6.965317531E0;3.825601273E1;2.720000029E0;2.070000076E1;2.500000000E0;1.000000000E2
2.062977726E2;5.094805892E1;6.965335384E0;3.725605684E1;2.690000057E0;1.960000038E1;2.500000000E0;1.000000000E2
2.072959410E2;5.094808436E1;6.965350891E0;3.725609991E1;2.690000057E0;2.000000000E1;2.500000000E0;1.000000000E2
2.083035078E2;5.094810984E1;6.965362625E0;3.725614566E1;2.490000010E0;2.039999962E1;2.500000000E0;1.000000000E2
2.092914706E2;5.094813553E1;6.965382742E0;3.725618609E1;2.490000010E0;2.239999962E1;2.500000000E0;1.000000000E2
2.102898376E2;5.094815757E1;6.965397745E0;3.725622233E1;2.549999952E0;2.189999962E1;2.500000000E0;1.000000000E2
2.112899400E2;5.094818133E1;6.965410067E0;3.725626405E1;2.629999876E0;2.089999962E1;2.500000000E0;1.000000000E2
2.123155668E2;5.094820581E1;6.965422388E0;3.725630726E1;2.549999952E0;2.070000076E1;2.500000000E0;1.000000000E2
2.132994696E2;5.094822945E1;6.965435799E0;3.725634797E1;2.429999828E0;2.010000038E1;3.000000000E0;1.000000000E2
2.142904182E2;5.094825174E1;6.965450635E0;3.725638485E1;2.559999943E0;2.010000038E1;3.000000000E0;1.000000000E2
2.153054344E2;5.094827823E1;6.965466645E0;3.725642979E1;2.779999971E0;2.239999962E1;2.500000000E0;1.000000000E2
2.163021182E2;5.094830266E1;6.965481816E0;3.725647096E1;2.529999971E0;2.220000076E1;3.000000000E0;1.000000000E2
2.172922411E2;5.094832986E1;6.965499921E0;3.725651595E1;2.559999943E0;2.339999962E1;2.500000000E0;1.000000000E2
2.182985572E2;5.094835170E1;6.965515763E0;3.725655117E1;2.399999857E0;2.329999924E1;3.000000000E0;1.000000000E2
