"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
3.496226625E0;4.503473043E-1;-7.346090674E-2;3.226956606E0
3.508137563E0;1.209443331E0;-1.362753063E-1;3.657075644E0
3.520048500E0;1.950440288E0;-2.906496823E-1;3.966889143E0
3.531961000E0;1.988767743E0;3.460115194E-1;4.089323997E0
3.543876625E0;1.595911622E0;6.505016685E-1;3.675174713E0
3.555784438E0;6.632774472E-1;2.746799290E-1;2.818130732E0
3.567695375E0;4.343775511E-1;-5.003858805E-1;2.020707369E0
3.579607875E0;4.556705654E-1;-6.068509817E-1;1.360623717E0
3.591525063E0;2.863910794E-1;-4.546059072E-1;1.581006527E0
3.603429750E0;-3.704984784E-1;-3.843389452E-1;1.427696824E0
3.615342250E0;-8.389448524E-1;-7.324797511E-1;1.043357849E0
3.627254750E0;-1.266934514E0;-7.367383838E-1;4.556705654E-1
3.639165688E0;-1.379787445E0;-6.835058331E-1;-2.501929402E-1
3.651106313E0;-1.002901077E0;-8.559792638E-1;-8.602378964E-1
3.662989125E0;-3.449468613E-1;-1.065715432E0;-1.117883325E0
3.674900063E0;1.011418328E-1;-7.633546591E-1;-1.321231723E0
3.686812563E0;3.470761776E-1;2.012190074E-1;-1.774773002E0
3.698723500E0;6.558248997E-1;8.080700040E-1;-1.842910647E0
3.710639125E0;7.718718648E-1;1.159404755E0;-1.694924116E0
3.722546938E0;5.887519121E-1;1.554390192E0;-1.479864717E0
3.734478188E0;4.173431396E-1;1.534161806E0;-1.337201476E0
3.746370375E0;5.546830893E-1;8.836601675E-2;-1.157275438E0
3.758281313E0;6.888290644E-1;-1.562907457E0;-9.411513209E-1
3.770200063E0;5.674588680E-1;-1.828005433E0;-1.121077299E0
3.782104750E0;6.494370103E-1;-1.645950198E0;-1.507545590E0
3.794015688E0;4.982565939E-1;-1.012483001E0;-1.818423629E0
3.805928188E0;1.607622802E-1;-6.568895578E-1;-1.544808388E0
3.817839125E0;-2.608394623E-1;-6.174975038E-1;-8.432034850E-1
3.829757875E0;1.490511186E-2;-4.237310290E-1;7.984881103E-2
3.841664125E0;3.736924529E-1;-3.353650272E-1;7.505788207E-1
3.853590688E0;7.889062762E-1;-2.842617631E-1;1.187085629E0
3.865486000E0;8.804662228E-1;-5.749114603E-2;1.653402805E0
3.877396938E0;5.972691178E-1;-2.022836655E-1;2.472119331E0
3.889325063E0;3.545287251E-1;-1.373399645E-1;3.303611517E0
3.901228188E0;2.523222566E-1;2.874557376E-1;4.014798164E0
3.913131313E0;-1.916371472E-2;7.505788207E-1;4.352292538E0
3.925043813E0;-4.066966176E-1;1.417050242E0;4.520507336E0
3.936954750E0;-7.931648493E-1;1.013547659E0;4.897393703E0
3.948873500E0;-9.816080928E-1;7.729365230E-1;5.471240520E0
3.960786000E0;-1.229671717E0;8.293629885E-1;5.485081196E0
3.972696938E0;-1.587394357E0;7.484495640E-1;5.070931911E0
3.984601625E0;-1.476670742E0;2.650980651E-1;4.152138233E0
3.996512563E0;-8.304276466E-1;3.279124498E-1;3.248249769E0
4.008456313E0;-1.149822921E-1;7.910355926E-1;2.745734453E0
4.020336000E0;2.001543641E-1;1.376593590E0;2.263447762E0
4.032248500E0;1.607622802E-1;1.529903293E0;1.874850154E0
4.044159438E0;1.075297371E-1;1.612946033E0;1.467088819E0
4.056071938E0;1.692794859E-1;1.517127395E0;1.118947983E0
4.067990688E0;4.205370843E-1;1.339330792E0;1.157275438E0
4.079895375E0;6.462430358E-1;2.168693781E0;9.017592669E-1
4.091806313E0;5.493598580E-1;2.972505093E0;6.717946529E-1
4.103717250E0;4.205370843E-1;2.592424870E0;7.559021115E-1
