"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (m)"
1.468827557E2;5.093416195E1;7.408761528E0;2.980485566E2;8.656950593E-1;2.327296295E2;1.136960754E2;0.000000000E0
1.478802063E2;5.093417364E1;7.408765910E0;2.947391883E2;7.695176005E-1;2.334489899E2;1.121110229E2;0.000000000E0
1.488841849E2;5.093417928E1;7.408771301E0;2.931609483E2;7.037826777E-1;2.318687286E2;4.900000095E0;0.000000000E0
1.499084703E2;5.093418410E1;7.408777839E0;2.893463780E2;7.071206570E-1;2.338116302E2;4.900000095E0;0.000000000E0
1.508888729E2;5.093418708E1;7.408783591E0;2.847398736E2;9.178649187E-1;2.407435913E2;4.900000095E0;0.000000000E0
1.518839010E2;5.093419031E1;7.408788242E0;2.815463648E2;8.197219372E-1;2.429305573E2;9.761926270E1;0.000000000E0
1.528853135E2;5.093419317E1;7.408792135E0;2.806142083E2;7.401050329E-1;2.440436096E2;9.642377472E1;0.000000000E0
1.538846057E2;5.093419691E1;7.408795495E0;2.800160991E2;6.800162196E-1;2.467905273E2;9.585223389E1;0.000000000E0
1.548830130E2;5.093420090E1;7.408800850E0;2.810967306E2;6.563953757E-1;2.464313202E2;4.900000095E0;0.000000000E0
1.558978073E2;5.093420538E1;7.408804439E0;2.796360128E2;1.087108016E0;2.548678894E2;9.217110443E1;0.000000000E0
1.568855885E2;5.093421184E1;7.408808058E0;2.786616267E2;1.402319551E0;2.643436279E2;9.411461639E1;0.000000000E0
1.578831552E2;5.093421266E1;7.408813902E0;2.769053381E2;1.193229795E0;2.593052979E2;9.272782135E1;0.000000000E0
1.588884396E2;5.093421381E1;7.408815780E0;2.751328781E2;1.008175611E0;7.706244659E1;4.900000095E0;0.000000000E0
1.598841672E2;5.093421570E1;7.408816568E0;2.715760879E2;8.788745999E-1;7.596075439E1;4.900000095E0;0.000000000E0
1.608815646E2;5.093421891E1;7.408820148E0;2.721775626E2;8.001737595E-1;1.064324646E2;8.847521210E1;0.000000000E0
1.618897583E2;5.093422190E1;7.408824789E0;2.717082964E2;9.928731322E-1;3.503841248E2;8.887776947E1;0.000000000E0
1.628903203E2;5.093422461E1;7.408828907E0;2.719108746E2;1.152478695E0;2.676850586E2;8.897516632E1;0.000000000E0
1.638827937E2;5.093422410E1;7.408831213E0;2.708478840E2;1.233767033E0;2.016267700E2;8.843472290E1;0.000000000E0
1.648806323E2;5.093422264E1;7.408833908E0;2.699051307E2;1.288224459E0;1.874739075E2;8.863516998E1;0.000000000E0
1.658841458E2;5.093422392E1;7.408829339E0;2.673599393E2;1.406872869E0;2.042879333E2;8.787647247E1;0.000000000E0
1.668869214E2;5.093422179E1;7.408826446E0;2.624395269E2;1.527696848E0;1.525441437E2;4.900000095E0;0.000000000E0
1.678877167E2;5.093421884E1;7.408821760E0;2.625634562E2;1.539174438E0;8.783403015E1;8.583861542E1;0.000000000E0
1.688802437E2;5.093421451E1;7.408809222E0;2.630162757E2;1.303172588E0;9.372542572E1;4.900000095E0;0.000000000E0
1.698811453E2;5.093421078E1;7.408796608E0;2.626135360E2;1.346402407E0;3.418347778E2;8.635562897E1;0.000000000E0
1.708870047E2;5.093420727E1;7.408779040E0;2.616867214E2;1.632622838E0;3.353026123E2;8.602668762E1;0.000000000E0
1.718924568E2;5.093420315E1;7.408752060E0;2.603659599E2;1.681502819E0;3.194189453E2;4.900000095E0;0.000000000E0
1.728872807E2;5.093419875E1;7.408729487E0;2.601763903E2;1.458186388E0;3.063501282E2;8.523730469E1;0.000000000E0
1.739009234E2;5.093419666E1;7.408716711E0;2.601176784E2;1.285771012E0;1.486172485E2;8.591212463E1;0.000000000E0
1.748927922E2;5.093419570E1;7.408706129E0;2.602470776E2;1.389510870E0;9.032040405E1;8.594731903E1;0.000000000E0
1.758905005E2;5.093419473E1;7.408695365E0;2.597470519E2;1.421367526E0;1.522231293E1;4.900000095E0;0.000000000E0
1.769148401E2;5.093419249E1;7.408683642E0;2.612563932E2;1.500962973E0;2.923752747E2;4.900000095E0;0.000000000E0
1.778907125E2;5.093418798E1;7.408672208E0;2.583058914E2;1.578126907E0;2.585794067E2;8.088396454E1;0.000000000E0
1.788824380E2;5.093418270E1;7.408661513E0;2.566380110E2;1.576869130E0;2.542574921E2;7.995075226E1;0.000000000E0
1.798816729E2;5.093417826E1;7.408653388E0;2.542724377E2;1.349453211E0;2.520466156E2;7.972744751E1;0.000000000E0
1.808967370E2;5.093417914E1;7.408649986E0;2.544532885E2;1.448320150E0;2.577933960E2;8.023033905E1;0.000000000E0
1.818849521E2;5.093417955E1;7.408648048E0;2.528125739E2;1.780768037E0;3.179979858E2;8.044021606E1;0.000000000E0
