"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
2.326729687E0;4.763000011E-1;3.743999898E-1;2.216999978E-1
2.346581250E0;1.861999929E-1;2.001999915E-1;-2.745999992E-1
2.366434375E0;-9.539999813E-2;1.445999891E-1;-1.641999930E-1
2.386287500E0;-2.628999949E-1;3.152999878E-1;-4.299999680E-3
2.406139062E0;4.010000080E-2;4.003999829E-1;1.127000004E-1
2.425992187E0;5.446000099E-1;3.491999805E-1;1.217999980E-1
2.445845312E0;8.524000049E-1;2.287999988E-1;-1.370999962E-1
2.465698437E0;8.323000073E-1;1.856999993E-1;-5.047000051E-1
2.485550000E0;6.064000130E-1;1.218999997E-1;-9.661999941E-1
2.505403125E0;4.315999746E-1;1.572999954E-1;-1.254599929E0
2.525256250E0;3.827999830E-1;3.422999978E-1;-1.171499968E0
2.545109375E0;4.249999821E-1;1.771999896E-1;-8.457999825E-1
2.564960937E0;5.601999760E-1;1.793999970E-1;-5.425999761E-1
2.584814062E0;5.677999854E-1;3.481999934E-1;-6.297000051E-1
2.604667187E0;4.310999811E-1;3.588999808E-1;-9.207999706E-1
2.624518750E0;4.862999916E-1;3.889999986E-1;-9.702999592E-1
2.644371875E0;8.112999797E-1;4.192000031E-1;-1.126199961E0
2.664225000E0;1.249099970E0;6.876999736E-1;-9.044999480E-1
2.684076562E0;1.599099994E0;9.776999950E-1;-4.151999950E-1
2.703929687E0;2.038800001E0;6.978999972E-1;-2.830999792E-1
2.723782812E0;2.503999949E0;4.357999861E-1;-6.998999715E-1
2.743637500E0;2.967599869E0;5.249999762E-1;-1.519199967E0
2.763487500E0;3.443099976E0;4.101999998E-1;-1.874199986E0
2.783340625E0;4.372999668E0;-1.200999990E-1;-1.591099977E0
2.803193750E0;5.479399681E0;-1.178300023E0;-9.789999723E-1
2.823045312E0;5.608999729E0;-2.507299900E0;-1.204999924E0
2.842898437E0;3.810499907E0;-3.127599955E0;-2.802099943E0
2.862751562E0;9.470999837E-1;-1.350600004E0;-4.551199913E0
2.882603125E0;2.426999956E-1;-1.453000009E-1;-4.689399719E0
2.902456250E0;-6.915000081E-1;-1.008499980E0;-1.694999933E0
2.922309375E0;1.880999953E-1;-8.575999737E-1;8.402000070E-1
2.942162500E0;2.750000060E-1;-4.918999970E-1;2.650300026E0
2.962014062E0;-1.046000004E0;-4.196999967E-1;3.161499977E0
2.981867187E0;-2.193500042E0;-8.218999505E-1;2.333299875E0
3.001718750E0;-3.510699987E0;-1.801800013E0;1.265999913E0
3.021571875E0;-4.222499847E0;-3.336299896E0;4.199999850E-3
3.041425000E0;-3.372799873E0;-3.513599873E0;3.998000026E-1
