"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
4.215110750E0;-2.346198797E0;-8.113267422E-1;3.294359684E0
4.234951750E0;-2.457376480E0;-1.377598882E0;3.150195360E0
4.244994750E0;-2.401176691E0;-1.464341760E0;3.151417017E0
4.265022750E0;-2.687672615E0;-8.840197325E-1;2.798336983E0
4.284940750E0;-4.339452267E0;7.243884802E-1;2.405550718E0
4.295147750E0;-5.244143486E0;1.327923298E0;2.834378004E0
4.315029750E0;-5.963131905E0;6.394782066E-1;3.676150322E0
4.325406750E0;-5.616771221E0;-2.151223123E-1;3.249155521E0
4.344976750E0;-1.347434282E0;-6.970949769E-1;3.286088705E-1
4.365126750E0;6.091670394E-1;1.831618249E-1;-7.452922463E-1
4.385545750E0;7.374487519E-1;7.659273148E-1;-1.020792484E0
4.405014750E0;2.340957820E-1;7.036190629E-1;-7.837767601E-1
4.424954750E0;-2.649811208E-1;4.458338916E-1;-4.746789336E-1
4.444936750E0;-6.394414902E-1;4.800423384E-1;-3.720535636E-1
4.464960750E0;-7.451211810E-1;6.920126081E-1;-3.555602133E-1
4.484973750E0;-4.525167644E-1;6.297043562E-1;-2.993606031E-1
4.504918750E0;-4.384789616E-2;4.525533915E-1;-2.187264115E-1
4.515010750E0;1.571267694E-1;3.981863856E-1;-1.832962334E-1
4.535420750E0;6.470406651E-1;4.140688777E-1;-2.413284332E-1
4.554871750E0;9.457538128E-1;5.295224786E-1;-4.313074946E-1
4.564885750E0;1.127180815E0;6.321477890E-1;-5.895215869E-1
4.575051750E0;1.352590084E0;7.421035767E-1;-7.898854017E-1
4.595012750E0;1.910310030E0;9.614042044E-1;-1.230319262E0
4.615149750E0;2.177869081E0;1.299823523E0;-1.667087913E0
4.634891750E0;1.873658061E0;1.993155599E0;-2.324989796E0
4.644942750E0;1.477206588E0;2.556984186E0;-2.579109669E0
4.664944750E0;1.723862812E-2;3.738397598E0;-1.473443627E0
4.684929750E0;-2.637593746E-1;3.620500565E0;5.020945668E-1
4.695057750E0;1.200484633E0;2.041414022E0;1.984945536E-1
4.705075750E0;3.426477671E0;-9.871583432E-3;-1.090431213E0
4.715354750E0;5.232806206E0;-1.910273433E0;-2.789247513E0
4.735299750E0;3.136316776E0;-1.149404049E-1;-3.654232502E0
4.755372750E0;8.205264211E-1;1.757361531E0;-2.495421171E0
4.775107750E0;3.855903745E-1;1.240569592E0;-1.947475076E0
4.794874750E0;1.066094279E0;-2.010724097E-1;-1.600503683E0
4.804991750E0;1.390463710E0;-6.616647840E-1;-1.381813884E0
4.824999750E0;1.626868486E0;-7.826160789E-1;-1.002466559E0
4.844881750E0;1.590216637E0;-4.985637963E-1;-2.889758945E-1
4.854886750E0;1.557840824E0;-3.299649656E-1;1.630643606E-1
4.865267750E0;1.471708775E0;-2.096245289E-1;4.959859252E-1
4.884919750E0;9.494189620E-1;-1.302120388E-1;6.028873324E-1
4.894949750E0;5.975605845E-1;-1.613661647E-1;5.558507442E-1
4.904966750E0;2.621955872E-1;-2.291722149E-1;5.344704390E-1
4.924971750E0;-3.743259907E-1;-4.496945739E-1;1.156331182E0
4.945087750E0;-3.706608117E-1;-6.983166933E-1;1.723214149E0
4.964939750E0;-6.015678644E-1;-1.042844772E0;2.162426233E0
4.975254750E0;-9.033352733E-1;-1.154633045E0;2.148376465E0
4.994945750E0;-1.757324934E0;-8.437026143E-1;1.874708772E0
5.014994750E0;-2.440882921E0;-1.021464467E0;2.696933270E0
5.025138750E0;-2.542286634E0;-1.565745354E0;3.585742235E0
5.036003750E0;-2.536788940E0;-2.102084875E0;4.177060127E0
5.055122750E0;-2.957064152E0;-1.736176848E0;3.511827707E0
5.074953750E0;-3.143988848E0;8.978741765E-1;1.137394428E0
5.094890750E0;-1.484879017E0;1.071970701E0;-6.725992560E-1
5.105239750E0;-4.262495339E-1;2.509678602E-1;-1.053168416E0
5.125120750E0;2.084394395E-1;-1.425246358E0;-7.758355141E-1
5.135364750E0;-2.515420914E-1;-1.343390465E0;-4.600181580E-1
5.155158750E0;-1.335827947E0;-6.665517092E-1;2.809613645E-1
5.175000750E0;-2.299773216E0;2.210354805E-1;8.887723088E-1
5.195113750E0;-2.729822159E0;8.196834326E-1;1.277893424E0
5.214966750E0;-2.347420692E0;9.400238991E-1;1.540565491E0
5.225203750E0;-1.895380497E0;8.557245135E-1;1.632806063E0
5.244922750E0;-5.997352600E-1;2.082073092E-1;1.398844719E0
5.264971750E0;7.350052595E-1;-5.969130397E-1;8.270748854E-1
5.284909750E0;1.708113670E0;-9.457170963E-1;1.636752337E-1
5.295011750E0;2.003161669E0;-7.930008173E-1;-2.248350680E-1
5.314891750E0;2.282327175E0;-7.462330163E-2;-1.136246085E0
5.325025750E0;2.296376944E0;6.345912814E-1;-1.331112027E0
5.344920750E0;2.080741644E0;1.234460831E0;-1.497267365E0
5.354995750E0;1.876712441E0;1.580210567E0;-1.432515740E0
5.365019750E0;1.654968381E0;2.115939617E0;-1.361655354E0
5.375069750E0;1.434445977E0;2.750017643E0;-1.386089921E0
5.398782750E0;1.052044392E0;3.590568304E0;-1.527810693E0
5.415339750E0;8.791694641E-1;3.046898127E0;-1.352492332E0
5.434942750E0;1.715443969E0;7.304971218E-1;-1.110589743E0
5.454923750E0;4.427074909E0;-7.642901540E-1;-1.428239703E0
5.464945750E0;5.160113335E0;-5.908043981E-1;-1.669531465E0
5.475252750E0;4.914545536E0;-8.195368201E-2;-1.972520590E0
5.494932750E0;2.472917080E0;9.253631234E-1;-2.152725935E0
5.504940750E0;1.078922391E0;1.386566281E0;-1.916320920E0
5.524927750E0;-8.416500688E-2;2.090283155E0;-9.432125688E-1
5.544942750E0;1.306775212E0;1.214913249E0;-7.336857915E-1
5.564913750E0;2.399002314E0;-1.583118439E-1;-7.336857915E-1
5.574996750E0;2.442984581E0;-5.675915480E-1;-6.707666516E-1
5.585151750E0;2.210855722E0;-7.099231482E-1;-5.388197899E-1
5.604903750E0;1.191932440E0;-3.238563240E-1;-1.164309122E-2
5.615012750E0;6.452081203E-1;2.983465604E-2;2.638571560E-1
5.625071750E0;2.127155066E-1;3.664214015E-1;5.057597756E-1
5.635096750E0;-7.133683562E-2;6.223739982E-1;7.091779113E-1
5.655191750E0;-2.093923837E-1;5.185268521E-1;9.993389249E-1
5.675083750E0;-1.348668188E-1;-3.281323910E-1;1.234521985E0
5.695128750E0;-3.614978194E-1;-1.372712016E0;1.538121939E0
5.714891750E0;-1.051164746E0;-1.465563536E0;1.773305058E0
5.724945750E0;-1.424403310E0;-1.119813800E0;1.275449872E0
5.745030750E0;-2.511132479E0;-4.735183120E-1;-2.401066869E-1
5.764975750E0;-3.285098791E0;-4.942877293E-1;6.975714564E-1
5.784902750E0;-4.019359112E0;-1.529093504E0;2.467858791E0
5.795037750E0;-4.422529697E0;-2.240751266E0;2.586366653E0
5.814879750E0;-4.696808338E0;-1.179067731E0;1.628530025E0
5.824918750E0;-4.335786819E0;1.355143338E-1;7.837034464E-1
5.834984750E0;-3.518449306E0;9.644585252E-1;-7.944913208E-2
5.854911750E0;-1.068268895E0;9.336464107E-2;-8.705196381E-1
5.875072750E0;4.246857464E-1;-1.656764269E0;-7.837767601E-1
5.895126750E0;2.200458944E-1;-2.428287029E0;-4.899505973E-1
5.914889750E0;-1.343769193E0;-2.014731169E0;4.403972030E-1
5.924905750E0;-1.783592105E0;-1.656153440E0;8.020294309E-1
5.934908750E0;-2.090857267E0;-1.268864870E0;1.143503070E0
5.945008750E0;-2.220360756E0;-9.047891498E-1;1.450768232E0
5.955046750E0;-2.180043459E0;-6.121847034E-1;1.698779583E0
5.974948750E0;-1.701736212E0;-3.379062116E-1;1.845387220E0
5.995150750E0;-8.459139466E-1;-3.788341880E-1;1.401898980E0
6.015282750E0;1.308595538E-1;-4.356446564E-1;4.678861499E-1
6.025470750E0;4.986004233E-1;-3.831102550E-1;-5.806884915E-2
6.046622750E0;8.248024583E-1;1.273043081E-2;-8.790717125E-1
6.065014750E0;8.089199662E-1;6.297043562E-1;-1.138078690E0
6.075111750E0;8.003678918E-1;9.717888832E-1;-1.091042042E0
6.094944750E0;7.490552068E-1;1.743311644E0;-9.554299116E-1
6.104994750E0;8.193047047E-1;2.510558605E0;-1.093485475E0
6.124982750E0;1.305553436E0;2.445195913E0;-1.839352012E0
6.135022750E0;1.618316412E0;1.889308453E0;-1.787428379E0
6.154862750E0;2.212688446E0;5.912198424E-1;-7.465139627E-1
6.164919750E0;2.558438063E0;4.183449447E-1;-5.247699022E-1
6.174986750E0;3.064234495E0;5.509027243E-1;-6.475538015E-1
6.195459750E0;4.289630413E0;1.183148146E0;-1.439846039E0
6.214883750E0;4.414246559E0;1.233850002E0;-1.766659021E0
6.224947750E0;3.959763050E0;1.272945404E0;-1.654870629E0
6.234961750E0;3.430753708E0;1.442765951E0;-1.387311697E0
6.255000750E0;2.796064854E0;1.478806973E0;-6.921469569E-1
