"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
2.594915688E0;2.395464331E-1;-1.603364110E0;1.896143198E0
2.606826625E0;1.128529906E-1;-1.776902199E0;1.719411135E0
2.618739125E0;8.091346174E-2;-1.817358971E0;1.880173326E0
2.630670375E0;1.447925121E-1;-2.005802155E0;2.083521605E0
2.642564125E0;2.619041204E-1;-2.259189129E0;1.770514369E0
2.654475063E0;4.109552205E-1;-2.172952414E0;1.331878185E0
2.666386000E0;6.558248997E-1;-1.503286958E0;1.025258780E0
2.678296938E0;8.815308809E-1;-3.183306158E-1;1.051874995E0
2.690209438E0;8.101992607E-1;1.144499660E0;1.137047052E0
2.702120375E0;3.651752472E-1;2.361395597E0;1.295680046E0
2.714036000E0;-1.650208831E-1;2.798967123E0;2.129301786E0
2.725943813E0;-3.736924529E-1;1.887625933E0;2.426339149E0
2.737856313E0;-6.387904882E-1;-4.428947568E-1;1.612946033E0
2.749778188E0;-8.272337317E-1;-1.612946033E0;5.610709786E-1
2.761678188E0;-7.420616150E-1;-1.853557110E0;-1.224348471E-1
2.773590688E0;-4.556705654E-1;-1.556519508E0;-2.278352827E-1
2.785501625E0;-2.395464331E-1;-9.124057889E-1;9.581857361E-3
2.797412563E0;-1.809906363E-1;2.076069117E-1;3.513347805E-1
2.809325063E0;2.129301662E-3;8.953713775E-1;6.153681874E-1
2.821236000E0;3.587873280E-1;7.825183868E-1;7.122514248E-1
2.833148500E0;3.385589719E-1;4.727049768E-1;7.420616150E-1
2.845059438E0;2.842617631E-1;4.577998444E-2;7.441909313E-1
2.856971938E0;5.663942695E-1;-6.739239693E-1;7.431262732E-1
2.868889125E0;8.442681432E-1;-1.097655058E0;7.516434789E-1
2.880795375E0;8.229750991E-1;-1.189214945E0;8.613025546E-1
2.892706313E0;3.470761776E-1;-7.292858362E-1;7.676132321E-1
2.904617250E0;-1.352106631E-1;-3.257831633E-1;6.419844627E-1
2.916528188E0;-3.215245605E-1;-2.608394623E-1;8.570439219E-1
2.928439125E0;-4.971919358E-1;1.139176413E-1;1.275451660E0
2.940351625E0;-7.995527983E-1;9.975778461E-1;2.079262972E0
2.952278188E0;-8.346862793E-1;1.309520483E0;2.831971169E0
2.964179750E0;-3.428175747E-1;-3.949854672E-1;2.015383959E0
2.976086000E0;-6.174975038E-1;-4.599291682E-1;1.050810337E0
2.987998500E0;-1.522450686E0;1.214766622E0;8.676904440E-1
2.999911000E0;-2.457214117E0;2.797902346E0;2.917143404E-1
3.011821938E0;-2.619040966E0;2.476377964E0;-4.971919358E-1
3.023732875E0;-2.493412256E0;1.273322463E0;-1.309520483E0
3.035643813E0;-2.589230776E0;8.517206907E-1;-1.792872071E0
3.047556313E0;-2.714859724E0;1.221154571E0;-1.753479958E0
3.059467250E0;-2.252801180E0;1.159404755E0;-1.572489262E0
3.071379750E0;-1.146628976E0;-8.730136603E-2;-1.718346477E0
3.083290688E0;-3.002315462E-1;-1.211572647E0;-2.149529934E0
3.095201625E0;-3.300417587E-2;-1.437278628E0;-2.636075497E0
3.107126625E0;-4.439594150E-1;-1.286098242E0;-2.981022358E0
3.119025063E0;-1.417050242E0;-1.122141957E0;-3.201405048E0
3.130937563E0;-1.807777166E0;-1.671501875E0;-3.150301933E0
3.142848500E0;-1.429826021E0;-2.439115047E0;-2.963987827E0
3.154761000E0;-8.794015646E-1;-2.375236034E0;-2.703148365E0
3.166678188E0;-6.749886274E-1;-8.059406877E-1;-2.417822123E0
3.178589125E0;-2.001543641E-1;7.122514248E-1;-2.294322491E0
3.190495375E0;6.771179438E-1;8.463973999E-1;-2.388011932E0
3.202406313E0;9.667029381E-1;2.310292274E-1;-2.432727098E0
3.214318813E0;8.080700040E-1;-8.251044154E-1;-2.224055529E0
3.226229750E0;5.930105448E-1;-1.777966857E0;-1.804583192E0
3.238142250E0;4.801575243E-1;-2.426339149E0;-1.078491330E0
3.250054750E0;5.238082409E-1;-2.680790901E0;-4.748342633E-1
3.261965688E0;6.419844627E-1;-2.767027617E0;5.536184460E-2
3.273876625E0;7.495141625E-1;-2.573261023E0;3.843389452E-1
3.285787563E0;8.442681432E-1;-2.285805464E0;5.355193615E-1
3.297700063E0;9.943838716E-1;-1.938729167E0;6.377258301E-1
3.309614125E0;1.140241027E0;-1.695988774E0;7.484495640E-1
3.321523500E0;1.241382837E0;-1.627851129E0;8.708843589E-1
3.333434438E0;1.170051217E0;-1.549067020E0;9.954485297E-1
3.345345375E0;1.073168039E0;-1.556519508E0;1.078491330E0
3.357264125E0;9.794787765E-1;-1.607622743E0;1.023129463E0
3.369168813E0;3.364296556E-1;-1.400015831E0;7.282211781E-1
3.381081313E0;-1.750285983E0;1.394692659E-1;-1.298874021E-1
3.392992250E0;-3.056612492E0;4.425753593E0;-1.489446521E0
3.404903188E0;-1.415985674E-1;6.301668167E0;-1.345718622E0
3.416815688E0;1.246706128E0;6.265470028E0;-1.117883399E-1
3.428728188E0;1.546937704E0;4.132974625E0;7.239625454E-1
3.440640688E0;9.528625011E-1;2.049452782E0;8.421388268E-1
3.452570375E0;-2.789385319E-1;9.273108840E-1;1.213701963E0
