"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
1.614195375E0;4.886747301E-1;2.682920098E-1;1.873785406E-1
1.626112562E0;4.279896319E-1;6.600835323E-1;1.884431988E-1
1.638018812E0;3.172659576E-1;7.601606846E-1;2.438050359E-1
1.649929750E0;2.022836655E-1;6.217560768E-1;2.853264213E-1
1.661842250E0;1.192408949E-1;4.194724262E-1;2.938436270E-1
1.673753187E0;-9.581857361E-3;8.091346174E-2;2.842617631E-1
1.685671937E0;-1.543743759E-1;-2.278352827E-1;2.150594741E-1
1.697576625E0;-2.523222566E-1;-3.311064243E-1;1.309520602E-1
1.709487562E0;-2.842617631E-1;-2.129301727E-1;8.410741389E-2
1.721400062E0;-2.714859545E-1;-3.619812801E-2;1.075297371E-1
1.733311000E0;-1.703441292E-1;2.853264213E-1;1.341460049E-1
1.745226625E0;-9.049531817E-2;5.025151968E-1;1.639562249E-1
1.757134437E0;-3.619812801E-2;5.898165703E-1;2.342231870E-1
1.769045375E0;-2.342231758E-2;4.641877711E-1;2.906496823E-1
1.780959437E0;-2.874557301E-2;2.331585288E-1;2.725506127E-1
1.792868812E0;-4.365068302E-2;2.235766686E-2;1.820552945E-1
1.804781312E0;-6.920230389E-2;4.365068302E-2;1.171115935E-1
1.816692250E0;-1.203055456E-1;1.533097178E-1;9.155996889E-2
1.828603187E0;-1.575683206E-1;2.448696941E-1;1.458571702E-1
1.840515687E0;-1.501157731E-1;3.374943137E-1;2.810678184E-1
1.852428187E0;-1.384046078E-1;3.758217394E-1;3.715631366E-1
1.864339125E0;-1.469218135E-1;2.970375717E-1;3.822096586E-1
1.876250062E0;-1.415985674E-1;1.607622802E-1;3.374943137E-1
1.888162562E0;-1.522450745E-1;-1.171115879E-2;3.162012994E-1
1.900073500E0;-2.150594741E-1;-2.193180770E-1;3.130073547E-1
1.911986000E0;-3.364296556E-1;-2.981022298E-1;3.066194355E-1
1.923903187E0;-4.939979911E-1;-3.609166443E-1;3.428175747E-1
1.935812562E0;-6.025923491E-1;-3.609166443E-1;4.514119625E-1
1.947720375E0;-6.057863235E-1;-2.757445574E-1;5.387133360E-1
1.959631312E0;-5.131617188E-1;-1.724734306E-1;5.568124056E-1
1.971543812E0;-3.715631366E-1;-1.479864717E-1;5.067738295E-1
1.983454750E0;-2.150594741E-1;-1.927018017E-1;4.386361539E-1
1.995367250E0;-1.096590385E-1;-3.023608327E-1;3.779510558E-1
2.007278187E0;-4.258603230E-2;-4.567352235E-1;3.183306158E-1
2.019195375E0;-1.064650808E-2;-5.940751433E-1;2.278352827E-1
2.031101625E0;-4.365068302E-2;-7.047988772E-1;1.341460049E-1
2.043014125E0;-1.341460049E-1;-7.197039723E-1;2.448697016E-2
2.054925062E0;-2.427403927E-1;-5.387133360E-1;-7.878416032E-2
2.066836000E0;-2.757445574E-1;-1.352106631E-1;-7.346090674E-2
2.078746937E0;-2.320938855E-1;9.581857920E-2;2.342231758E-2
2.090659437E0;-1.234994978E-1;2.384817898E-1;1.032711342E-1
2.102571937E0;-9.581857361E-3;2.065422684E-1;1.405339092E-1
2.114482875E0;9.901253134E-2;1.277581044E-2;1.703441292E-1
2.126395375E0;2.331585288E-1;-2.203827202E-1;1.916371584E-1
2.138304750E0;3.502701223E-1;-3.098133802E-1;2.001543641E-1
2.150217250E0;4.450240433E-1;-2.949082851E-1;2.086715698E-1
2.162128187E0;4.748342633E-1;-2.225120217E-1;1.905725002E-1
2.174039125E0;4.503473043E-1;-6.387905031E-2;1.703441292E-1
2.185951625E0;3.981794119E-1;2.012190074E-1;1.990897059E-1
2.197862562E0;3.438822329E-1;3.896622062E-1;2.778738737E-1
