Time (s);Latitude (°);Longitude (°);Height (m);Velocity (m/s);Direction (°);Horizontal Accuracy (m);Vertical Accuracy (m)
1,94e+11;5,11e+10;7,40e+09;2,71e+11;1,38e+09;6,96e+10;6,00e+09;6,00e+09
1,95e+11;5,11e+10;7,40e+09;2,71e+11;1,38e+09;4,90e+10;6,00e+09;6,00e+09
1,96e+11;5,11e+10;7,40e+09;2,71e+11;1,36e+09;7,15e+10;6,00e+09;6,00e+09
1,97e+11;5,11e+10;7,40e+09;2,71e+11;1,23e+09;6,88e+10;6,00e+09;6,00e+09
1,98e+11;5,11e+10;7,40e+09;2,71e+11;1,54e+09;7,53e+10;6,00e+09;6,00e+09
1,99e+11;5,11e+10;7,40e+09;2,71e+11;1,54e+09;7,41e+10;6,00e+09;6,00e+09
2,00e+11;5,11e+10;7,40e+09;2,71e+11;1,38e+09;6,90e+10;6,00e+09;6,00e+09
2,01e+11;5,11e+10;7,40e+09;2,71e+11;1,11e+09;4,76e+10;6,00e+09;6,00e+09
2,02e+11;5,11e+10;7,40e+09;2,71e+11;7,96e+08;5,33e+10;6,00e+09;6,00e+09
2,03e+11;5,11e+10;7,40e+09;2,71e+11;1,10e+09;5,31e+10;6,00e+09;6,00e+09
2,04e+11;5,11e+10;7,40e+09;2,71e+11;1,10e+09;5,80e+10;6,00e+09;6,00e+09
2,05e+11;5,11e+10;7,40e+09;2,71e+11;1,21e+09;5,93e+10;6,00e+09;6,00e+09
2,06e+11;5,11e+10;7,40e+09;2,71e+11;1,37e+09;6,11e+10;6,00e+09;6,00e+09
2,07e+11;5,11e+10;7,40e+09;2,71e+11;1,37e+09;6,04e+10;6,00e+09;6,00e+09
2,08e+11;5,11e+10;7,40e+09;2,71e+11;1,30e+09;5,99e+10;6,00e+09;6,00e+09
2,09e+11;5,11e+10;7,40e+09;2,71e+11;1,28e+09;6,11e+10;6,00e+09;6,00e+09
2,10e+11;5,11e+10;7,40e+09;2,71e+11;9,61e+08;5,97e+10;6,00e+09;6,00e+09
2,11e+11;5,11e+10;7,40e+09;2,71e+11;1,39e+09;6,00e+10;6,00e+09;6,00e+09
2,12e+11;5,11e+10;7,40e+09;2,71e+11;1,30e+09;5,76e+10;6,00e+09;6,00e+09
2,13e+11;5,11e+10;7,40e+09;2,71e+11;1,30e+09;5,86e+10;6,00e+09;6,00e+09
2,14e+11;5,11e+10;7,40e+09;2,71e+11;1,34e+09;6,78e+10;6,00e+09;6,00e+09
2,15e+11;5,11e+10;7,40e+09;2,71e+11;1,48e+09;6,96e+10;6,00e+09;6,00e+09
2,16e+11;5,11e+10;7,40e+09;2,71e+11;1,37e+09;7,25e+10;6,00e+09;6,00e+09
2,17e+11;5,11e+10;7,40e+09;2,71e+11;1,37e+09;7,49e+10;6,00e+09;6,00e+09
2,18e+11;5,11e+10;7,40e+09;2,71e+11;1,08e+09;6,18e+10;6,00e+09;6,00e+09
2,19e+11;5,11e+10;7,40e+09;2,71e+11;1,49e+09;6,16e+10;6,00e+09;6,00e+09
2,20e+11;5,11e+10;7,40e+09;2,71e+11;1,32e+09;6,11e+10;6,00e+09;6,00e+09
2,21e+11;5,11e+10;7,40e+09;2,71e+11;1,32e+09;5,91e+10;6,00e+09;6,00e+09
2,22e+11;5,11e+10;7,40e+09;2,71e+11;1,32e+09;6,13e+10;6,00e+09;6,00e+09
2,23e+11;5,11e+10;7,40e+09;2,71e+11;1,32e+09;6,21e+10;6,00e+09;6,00e+09
2,24e+11;5,11e+10;7,40e+09;2,71e+11;1,32e+09;6,43e+10;6,00e+09;6,00e+09
2,25e+11;5,11e+10;7,40e+09;2,70e+11;1,34e+09;5,99e+10;6,00e+09;6,00e+09
2,26e+11;5,11e+10;7,40e+09;2,70e+11;1,19e+09;6,11e+10;6,00e+09;6,00e+09
2,27e+11;5,11e+10;7,40e+09;2,70e+11;1,34e+09;6,15e+10;6,00e+09;6,00e+09
2,28e+11;5,11e+10;7,40e+09;2,70e+11;1,25e+09;6,07e+10;6,00e+09;6,00e+09
2,29e+11;5,11e+10;7,40e+09;2,70e+11;1,28e+09;5,86e+10;6,00e+09;6,00e+09
2,30e+11;5,11e+10;7,40e+09;2,70e+11;1,18e+09;6,10e+10;6,00e+09;6,00e+09
2,31e+11;5,11e+10;7,40e+09;2,70e+11;1,18e+09;5,96e+10;6,00e+09;6,00e+09
2,32e+11;5,11e+10;7,40e+09;2,70e+11;1,18e+09;5,86e+10;6,00e+09;6,00e+09
2,33e+11;5,11e+10;7,40e+09;2,70e+11;1,27e+09;5,90e+10;6,00e+09;6,00e+09
2,34e+11;5,11e+10;7,40e+09;2,70e+11;1,46e+09;5,74e+10;6,00e+09;6,00e+09
2,35e+11;5,11e+10;7,40e+09;2,70e+11;1,46e+09;5,41e+10;6,00e+09;6,00e+09
2,36e+11;5,11e+10;7,40e+09;2,70e+11;1,13e+09;5,44e+10;6,00e+09;6,00e+09
2,37e+11;5,11e+10;7,40e+09;2,70e+11;1,11e+09;5,47e+10;6,00e+09;6,00e+09
2,38e+11;5,11e+10;7,40e+09;2,70e+11;1,02e+09;4,04e+10;6,00e+09;6,00e+09
2,39e+11;5,11e+10;7,40e+09;2,70e+11;1,18e+09;4,65e+10;6,00e+09;6,00e+09
2,40e+11;5,11e+10;7,40e+09;2,70e+11;1,18e+09;5,61e+10;6,00e+09;6,00e+09
2,41e+11;5,11e+10;7,40e+09;2,70e+11;1,18e+09;5,11e+10;6,00e+09;6,00e+09
2,42e+11;5,11e+10;7,40e+09;2,70e+11;7,39e+08;3,92e+10;6,00e+09;6,00e+09
2,43e+11;5,11e+10;7,40e+09;2,70e+11;8,52e+08;4,78e+10;6,00e+09;6,00e+09
2,44e+11;5,11e+10;7,40e+09;2,70e+11;8,52e+08;5,51e+10;6,00e+09;6,00e+09
2,45e+11;5,11e+10;7,40e+09;2,70e+11;1,00e+09;5,58e+10;6,00e+09;6,00e+09
