"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)"
1.951153000E0;-6.443994045E0;-5.936423302E0;3.675099611E-1
1.970544000E0;-6.599617004E0;-6.378153324E0;-2.082955539E-1
1.984408000E0;-6.629544735E0;-6.695384979E0;-4.680664241E-1
1.997110000E0;-6.829460144E0;-7.754819393E0;-9.373299479E-1
2.011314000E0;-6.915651798E0;-8.455122948E0;-1.031900883E0
2.030069000E0;-6.931213856E0;-9.791088104E0;-8.583213091E-1
2.041065000E0;-6.828263283E0;-1.014902115E1;-5.674257874E-1
2.060166000E0;-6.827065945E0;-1.047942066E1;-3.950432688E-2
2.079965000E0;-7.466318130E0;-1.008677197E1;4.740519226E-1
2.090288000E0;-9.077615738E0;-1.033337498E1;3.351882398E-1
2.110426000E0;-9.233239174E0;-1.021725559E1;4.680664241E-1
2.129967000E0;-9.176975250E0;-1.024957752E1;1.165976286E0
2.140196000E0;-8.923190117E0;-9.991003990E0;1.479616642E0
2.164036000E0;-8.267178535E0;-8.742427826E0;1.613691926E0
2.180215000E0;-8.756793022E0;-7.845798969E0;1.811213613E0
2.190604000E0;-9.548076630E0;-7.876923561E0;1.651999116E0
2.211764000E0;-1.021127033E1;-7.832630634E0;1.282094955E0
2.229955000E0;-9.854534149E0;-7.940370083E0;6.607996821E-1
2.240100000E0;-9.526528358E0;-8.190564156E0;4.189853072E-1
2.260025000E0;-8.813055992E0;-8.579621315E0;8.702923059E-1
2.279925000E0;-7.892486095E0;-9.242815971E0;2.732981205E0
2.291708000E0;-7.502231121E0;-9.367314339E0;3.333925962E0
2.309997000E0;-6.928819656E0;-9.478644371E0;4.021061897E0
2.330014000E0;-6.517016888E0;-9.138668060E0;5.275623322E0
2.340215000E0;-6.369773388E0;-8.929175377E0;5.602431774E0
2.359952000E0;-6.045359135E0;-8.218097687E0;5.146336555E0
2.369952000E0;-5.980715752E0;-8.024167061E0;4.753687382E0
2.390038000E0;-5.602431774E0;-7.920019150E0;4.201824188E0
2.409989000E0;-5.025429249E0;-7.690176010E0;4.115632534E0
2.420013000E0;-4.814739704E0;-7.615955830E0;4.024652958E0
2.440215000E0;-4.687847137E0;-7.624335289E0;3.648763418E0
2.459946000E0;-4.582501888E0;-7.471106529E0;2.819172382E0
2.479957000E0;-4.875791550E0;-7.827842236E0;2.242169857E0
2.490009000E0;-4.712985992E0;-7.829039574E0;2.297236443E0
2.509982000E0;-4.460397720E0;-8.257601738E0;2.288856745E0
2.531828000E0;-5.009867191E0;-8.572439194E0;2.662352324E0
2.549919000E0;-5.464765549E0;-8.741230011E0;3.026270866E0
2.560109000E0;-5.506663799E0;-8.542511940E0;3.168725967E0
2.579964000E0;-5.764040470E0;-7.812280178E0;3.456030130E0
2.590247000E0;-5.615600109E0;-7.329848289E0;3.506308317E0
2.610867000E0;-5.066130638E0;-6.047753334E0;3.213018656E0
2.629939000E0;-4.572925091E0;-5.219359875E0;2.748543501E0
2.640005000E0;-4.935647011E0;-5.359420300E0;2.616862535E0
2.659931000E0;-5.456385612E0;-5.859808445E0;1.346738458E0
2.670013000E0;-5.408501625E0;-6.769605160E0;9.816227108E-2
2.690118000E0;-5.886145115E0;-7.846996307E0;-1.063025594E0
2.710019000E0;-5.881356239E0;-8.973467827E0;-1.732204914E0
2.729935000E0;-5.650316238E0;-1.044350815E1;-1.403002143E0
2.740038000E0;-5.341464043E0;-1.103248119E1;-7.445967197E-1
2.759946000E0;-5.159504890E0;-1.193030739E1;1.045069098E0
2.780055000E0;-5.087678432E0;-1.237562847E1;2.785653591E0
2.790132000E0;-5.222950935E0;-1.242351246E1;3.101688385E0
2.810562000E0;-4.744110584E0;-1.157117653E1;1.811213613E0
2.829931000E0;-4.449624062E0;-1.050096893E1;6.284779310E-1
2.840422000E0;-4.326322556E0;-1.026992798E1;4.094084799E-1
2.860426000E0;-4.882974148E0;-1.099417400E1;1.300051570E0
2.880030000E0;-5.373785496E0;-1.162744045E1;2.382230759E0
2.900098000E0;-6.318298340E0;-1.182496262E1;1.685518026E0
2.920059000E0;-6.710947514E0;-1.173996830E1;-3.208230138E-1
2.940068000E0;-6.836642742E0;-1.124436855E1;-2.610877037E0
2.950209000E0;-6.639121532E0;-1.079306126E1;-3.906140089E0
2.970083000E0;-6.118382454E0;-9.946710587E0;-4.865017891E0
2.990128000E0;-5.237316132E0;-9.696516991E0;-3.521870613E0
3.010278000E0;-4.274847031E0;-9.704896927E0;-1.550245643E0
3.020554000E0;-3.871424198E0;-9.591172218E0;-8.810662031E-1
3.030933000E0;-3.629609823E0;-9.527725220E0;-3.986345828E-1
3.049947000E0;-3.394978046E0;-9.323021889E0;-1.256955862E-1
3.060013000E0;-3.617638826E0;-9.052476883E0;-6.464344859E-1
3.080382000E0;-4.461595058E0;-8.166622162E0;-1.320402265E0
3.099946000E0;-4.698620796E0;-7.682993412E0;-1.921346903E0
3.110509000E0;-4.576516628E0;-7.496245384E0;-1.917755604E0
3.130219000E0;-4.502296448E0;-7.280767441E0;-9.337386489E-1
3.149964000E0;-4.368220806E0;-7.053318024E0;2.154781483E-2
3.160044000E0;-4.228160381E0;-6.903680801E0;3.124433160E-1
3.179968000E0;-4.016273499E0;-6.649895191E0;3.986345828E-1
3.190927000E0;-3.726574898E0;-6.582857609E0;2.190694511E-1
3.210068000E0;-3.447650433E0;-6.402095318E0;-1.831564307E-1
3.229968000E0;-3.294421434E0;-6.112396717E0;-3.196259141E-1
3.241053000E0;-3.387795448E0;-5.805939198E0;-4.249708056E-1
3.260093000E0;-3.610456228E0;-5.516240597E0;-2.166752517E-1
3.280048000E0;-3.839102507E0;-5.425261021E0;-3.770867586E-1
3.290229000E0;-3.878606796E0;-5.397727966E0;-4.333505034E-1
3.309973000E0;-3.829525709E0;-5.315127850E0;-5.722141862E-1
3.320032000E0;-3.806780815E0;-5.325901508E0;-5.063736439E-1
3.340137000E0;-3.675099611E0;-5.234921932E0;-5.410895944E-1
3.360189000E0;-3.448847532E0;-5.254075527E0;-3.758896589E-1
3.379957000E0;-3.390189648E0;-4.972756863E0;2.609679997E-1
3.390085000E0;-3.505111217E0;-4.814739704E0;4.740519226E-1
3.409952000E0;-3.896563292E0;-4.350264549E0;3.854664862E-1
3.419990000E0;-4.194641590E0;-4.262876034E0;9.696517140E-2
3.430022000E0;-4.378994942E0;-4.326322556E0;-1.556231081E-1
3.440080000E0;-4.507084846E0;-4.622006416E0;-6.057330370E-1
3.460085000E0;-4.940435410E0;-6.793547153E0;-6.368576288E-1
3.479919000E0;-5.670666695E0;-8.617929459E0;1.001973391E0
3.490142000E0;-5.917269707E0;-9.397241592E0;2.043451071E0
3.509983000E0;-7.098807812E0;-1.058237171E1;2.608482838E0
3.529955000E0;-8.378508568E0;-1.198776817E1;9.301473498E-1
3.539967000E0;-8.822632790E0;-1.312860489E1;-7.481880188E-1
3.559967000E0;-9.096769333E0;-1.569638634E1;-1.910573006E0
3.570001000E0;-8.954314232E0;-1.675222969E1;-1.733402014E0
3.580026000E0;-8.863334656E0;-1.777934265E1;-1.376665950E0
3.590049000E0;-8.426392555E0;-1.839225769E1;-7.661445141E-1
3.600362000E0;-7.748833656E0;-1.833000755E1;2.190694511E-1
3.610527000E0;-7.029376030E0;-1.755548477E1;1.408987641E0
3.630288000E0;-6.333860397E0;-1.514332581E1;3.776853085E0
3.649996000E0;-7.546523571E0;-1.229901409E1;4.673481941E0
3.660065000E0;-7.483077526E0;-1.141675091E1;3.813963413E0
3.680003000E0;-6.491878033E0;-9.797073364E0;7.457938194E-1
3.690049000E0;-5.645527840E0;-8.670601845E0;-9.301473498E-1
3.709952000E0;-4.760869980E0;-6.927622795E0;-3.588908434E0
3.720003000E0;-4.502296448E0;-6.463147640E0;-4.193444252E0
3.730259000E0;-4.448426723E0;-6.193799973E0;-4.400542736E0
3.749999000E0;-4.228160381E0;-6.278793812E0;-4.232948780E0
3.760053000E0;-4.537012100E0;-6.622362137E0;-3.481169224E0
3.770600000E0;-4.698620796E0;-7.267599106E0;-2.549824715E0
3.792105000E0;-4.645948410E0;-8.729259491E0;1.436521020E-2
3.810334000E0;-4.284423828E0;-9.299078941E0;2.533065319E0
3.830095000E0;-4.337096214E0;-9.463082314E0;5.079298973E0
3.840358000E0;-4.823119164E0;-1.001374817E1;6.194996834E0
3.860320000E0;-4.576516628E0;-1.100973606E1;5.499481201E0
3.870603000E0;-4.683058739E0;-1.080862331E1;4.544194698E0
3.890260000E0;-5.297171116E0;-9.986215591E0;2.899378300E0
3.900353000E0;-5.716156483E0;-9.718064308E0;2.464830637E0
3.910476000E0;-6.003460884E0;-9.640253067E0;2.346317768E0
3.930316000E0;-5.708973885E0;-9.282320023E0;2.768894196E0
3.940938000E0;-5.301959515E0;-9.032125473E0;3.038241863E0
3.960699000E0;-4.502296448E0;-8.561665535E0;3.354276657E0
3.980227000E0;-3.667917013E0;-8.295908928E0;3.330334663E0
3.993125000E0;-3.615244627E0;-8.230068207E0;3.332728863E0
4.004853000E0;-3.549403906E0;-8.113949776E0;3.223792553E0
4.022674000E0;-3.761290789E0;-7.534552574E0;2.791639090E0
4.040213000E0;-4.297592163E0;-7.036558628E0;3.041833162E0
4.050579000E0;-4.474762917E0;-6.819883347E0;3.076549292E0
4.063553000E0;-4.497508049E0;-6.623558998E0;3.090914488E0
4.080260000E0;-4.635174274E0;-6.455965042E0;2.801215887E0
4.100260000E0;-4.824316502E0;-6.385335922E0;2.466027737E0
4.110272000E0;-4.624400616E0;-6.393715858E0;2.151190281E0
4.130014000E0;-4.359841347E0;-6.284779549E0;2.585737944E0
4.149950000E0;-4.262876034E0;-6.040570736E0;2.673126221E0
4.160146000E0;-4.175487995E0;-5.862202644E0;2.217030764E0
4.171308000E0;-4.120420933E0;-5.694608688E0;1.684320927E0
4.190464000E0;-3.989937067E0;-5.374982834E0;1.308431268E0
4.200999000E0;-3.837905407E0;-5.378573895E0;1.374271750E0
4.220176000E0;-3.732560396E0;-5.376179695E0;1.580173135E0
4.230320000E0;-3.985148668E0;-5.045780182E0;1.807622313E0
4.250094000E0;-3.289633036E0;-5.193023682E0;1.210268974E0
4.269975000E0;-3.380612850E0;-5.057751179E0;9.181763530E-1
4.280018000E0;-3.463212729E0;-5.038597584E0;5.961562395E-1
4.300138000E0;-3.927687883E0;-4.894945145E0;3.722983599E-1
4.319962000E0;-4.155137062E0;-5.044582844E0;4.141969085E-1
4.341406000E0;-4.374206543E0;-5.430049419E0;7.960720658E-1
4.360058000E0;-5.598840714E0;-6.345831394E0;1.459265947E0
4.379975000E0;-6.330269337E0;-7.266402245E0;1.575384736E0
4.389979000E0;-6.629544735E0;-7.879317760E0;1.174355984E0
4.399979000E0;-6.931213856E0;-8.372523308E0;4.800374508E-1
4.409982000E0;-7.150283337E0;-8.823830605E0;-2.741360962E-1
4.429971000E0;-6.856993675E0;-9.597157478E0;-1.499967337E0
4.440106000E0;-6.266822815E0;-1.057518864E1;-1.660378933E0
4.460093000E0;-5.874173641E0;-1.199495029E1;-1.794454217E0
4.480220000E0;-5.670666695E0;-1.325549793E1;-1.974019289E0
4.491321000E0;-5.983109951E0;-1.381933212E1;-1.810016513E0
4.510056000E0;-6.432023048E0;-1.439394093E1;-9.026140571E-1
4.529971000E0;-6.417657852E0;-1.410304546E1;-8.259996027E-2
4.540008000E0;-6.306327343E0;-1.386601925E1;1.376665980E-1
4.560180000E0;-5.750872612E0;-1.356913853E1;3.160346150E-1
4.580007000E0;-4.666299343E0;-1.341351509E1;5.973533392E-1
4.590182000E0;-4.110844135E0;-1.331176186E1;1.161187768E0
4.609981000E0;-3.994725466E0;-1.301847172E1;3.484760523E0
4.620038000E0;-4.624400616E0;-1.276947498E1;4.345476151E0
4.630451000E0;-6.913257599E0;-1.207156467E1;3.531447411E0
4.649952000E0;-7.836222172E0;-1.100494766E1;-2.932897210E-1
4.659971000E0;-7.551311970E0;-1.044231033E1;-2.461239338E0
4.669980000E0;-6.961141586E0;-1.008557510E1;-4.189853191E0
4.680125000E0;-5.941211700E0;-9.798270226E0;-5.318718910E0
4.699975000E0;-3.854664803E0;-9.667786598E0;-4.636371613E0
4.710458000E0;-2.896984100E0;-9.673771858E0;-3.341108561E0
4.730070000E0;-2.041056871E0;-9.689333916E0;-2.442085743E-1
4.740252000E0;-1.850717902E0;-9.668983459E0;9.648633003E-1
4.760022000E0;-1.673547029E0;-9.587580681E0;2.008735180E0
4.770613000E0;-1.544260144E0;-9.491812706E0;1.825578809E0
4.790570000E0;-1.571793437E0;-9.101557732E0;9.744400978E-1
4.810246000E0;-1.553836942E0;-8.540117264E0;4.848258495E-1
4.830210000E0;-1.863885999E0;-7.872135162E0;4.106055796E-1
4.840282000E0;-2.031480074E0;-7.753622055E0;2.298433632E-1
4.860510000E0;-2.233790159E0;-7.508216381E0;-4.309562966E-2
4.880697000E0;-2.252943754E0;-7.143100739E0;-2.214636505E-1
4.900185000E0;-2.324769735E0;-6.580463409E0;-3.555389643E-1
4.910258000E0;-2.322375536E0;-6.293159008E0;-4.046200812E-1
4.930458000E0;-2.364274263E0;-5.738901615E0;-7.230489254E-1
4.950221000E0;-2.734178305E0;-5.462371349E0;-7.960720658E-1
4.960442000E0;-2.821566820E0;-5.483919144E0;-8.690952063E-1
4.970535000E0;-2.760514498E0;-5.652710438E0;-9.840168953E-1
4.990462000E0;-2.476801634E0;-5.953182697E0;-9.433154464E-1
5.010491000E0;-2.422932148E0;-6.260837555E0;-5.279214978E-1
5.030515000E0;-2.993949175E0;-6.260837555E0;-5.746083856E-1
5.050225000E0;-3.332728863E0;-6.183025837E0;-6.655880809E-1
5.060238000E0;-3.386598349E0;-6.327875137E0;-6.847416759E-1
5.070326000E0;-3.396175146E0;-6.552929878E0;-7.721300721E-1
5.090237000E0;-3.017891169E0;-6.983886242E0;-9.181763530E-1
5.110479000E0;-3.044227362E0;-7.195773125E0;-5.650315881E-1
5.120575000E0;-3.045424461E0;-7.287950039E0;-4.884171486E-1
5.140309000E0;-2.980781078E0;-7.314286232E0;-5.554547906E-1
5.160292000E0;-3.105279684E0;-7.213729858E0;-6.404489279E-1
5.180167000E0;-3.102885485E0;-6.864176273E0;-4.357447028E-1
5.199961000E0;-3.102885485E0;-6.453570843E0;-3.232172132E-2
5.211324000E0;-2.870647907E0;-6.002263546E0;-5.865794048E-2
5.230719000E0;-2.597708941E0;-5.732915878E0;-4.477157295E-1
5.250257000E0;-2.606088638E0;-5.661089897E0;-8.559271097E-1
5.270312000E0;-2.667140722E0;-6.356605530E0;-1.017535686E0
5.290187000E0;-2.630030632E0;-7.428010941E0;-5.159504414E-1
5.310533000E0;-3.035847664E0;-8.781931877E0;-7.493851185E-1
5.330180000E0;-3.572149038E0;-1.034654236E1;-1.254561663E0
5.340502000E0;-3.792415380E0;-1.128506947E1;-1.993172884E0
5.360343000E0;-4.041412354E0;-1.329979038E1;-2.656366825E0
5.380460000E0;-4.304774761E0;-1.492545319E1;-1.936909199E0
5.400202000E0;-4.660313606E0;-1.681208420E1;-1.678335428E0
5.420139000E0;-4.192247391E0;-2.012087059E1;-1.127668977E0
5.430217000E0;-4.034229755E0;-2.070625305E1;-5.901707411E-1
5.450231000E0;-3.842693806E0;-1.987905693E1;4.884171486E-1
5.470152000E0;-3.134010077E0;-1.700601387E1;1.217451572E0
5.480275000E0;-3.004723072E0;-1.544379807E1;1.266532660E0
5.490555000E0;-2.985569477E0;-1.396418095E1;1.374271750E0
5.511600000E0;-2.640804529E0;-1.117254257E1;1.064222693E0
5.530259000E0;-2.631227732E0;-9.289502144E0;2.106897533E-1
5.550160000E0;-2.705447912E0;-7.527369976E0;-1.173158884E0
5.560421000E0;-2.910152197E0;-7.077260017E0;-2.256535053E0
5.570599000E0;-2.999934673E0;-6.682217121E0;-3.282450438E0
5.590520000E0;-2.851494312E0;-6.430825710E0;-3.770867586E0
5.610996000E0;-2.755726099E0;-8.188169479E0;-1.291671872E0
5.630296000E0;-2.949656487E0;-8.657433510E0;8.463503122E-1
5.650219000E0;-3.356670856E0;-8.623914719E0;1.234210968E0
5.661400000E0;-3.506308317E0;-8.440757751E0;1.276109457E0
