Time (s);Latitude (°);Longitude (°);Height (m);Velocity (m/s);Direction (°);Horizontal Accuracy (m);Vertical Accuracy (m)
2,37E+11;5,11E+10;7,40E+09;2,86E+11;4,24E+08;-1,00E+09;3,20E+10;3,20E+10
2,38E+11;5,11E+10;7,40E+09;2,86E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
2,39E+11;5,11E+10;7,40E+09;2,86E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
2,40E+11;5,11E+10;7,40E+09;2,86E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
2,41E+11;5,11E+10;7,40E+09;2,86E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
2,42E+11;5,11E+10;7,40E+09;2,86E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
2,43E+11;5,11E+10;7,40E+09;2,86E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
2,44E+11;5,11E+10;7,40E+09;2,86E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
2,45E+11;5,11E+10;7,40E+09;2,86E+11;1,30E+07;-1,00E+09;3,20E+10;3,20E+10
2,46E+11;5,11E+10;7,40E+09;2,86E+11;2,74E+08;-1,00E+09;3,20E+10;3,20E+10
2,47E+11;5,11E+10;7,40E+09;2,86E+11;1,75E+08;-1,00E+09;3,20E+10;3,20E+10
2,48E+11;5,11E+10;7,40E+09;2,86E+11;2,74E+08;-1,00E+09;3,20E+10;3,20E+10
2,49E+11;5,11E+10;7,40E+09;2,86E+11;2,45E+08;-1,00E+09;3,20E+10;3,20E+10
2,50E+11;5,11E+10;7,40E+09;2,86E+11;1,69E+08;-1,00E+09;3,20E+10;3,20E+10
2,51E+11;5,11E+10;7,40E+09;2,86E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
2,52E+11;5,11E+10;7,40E+09;2,86E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
2,53E+11;5,11E+10;7,40E+09;2,86E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
2,54E+11;5,11E+10;7,40E+09;2,86E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
2,55E+11;5,11E+10;7,40E+09;2,86E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
2,56E+11;5,11E+10;7,40E+09;2,86E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
2,57E+11;5,11E+10;7,40E+09;2,86E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
2,58E+11;5,11E+10;7,40E+09;2,86E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
2,59E+11;5,11E+10;7,40E+09;2,86E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
2,60E+11;5,11E+10;7,40E+09;2,86E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
2,61E+11;5,11E+10;7,40E+09;2,86E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
2,62E+11;5,11E+10;7,40E+09;2,86E+11;0.000000000E0;-1,00E+09;3,20E+10;3,20E+10
