"Time (s)";"X (rad/s)";"Y (rad/s)";"Z (rad/s)"
9.535001142E1;3.887952492E-2;3.854555488E-1;4.179752618E-2
9.536002042E1;-5.411140248E-2;3.105275035E-1;-5.604077131E-3
9.537003042E1;-1.595611274E-1;2.605035007E-1;-1.058978029E-2
9.538000942E1;-2.544202805E-1;2.395899594E-1;-3.145713359E-3
9.539001942E1;-3.117359877E-1;2.339748740E-1;1.024448499E-2
9.540002942E1;-3.262398243E-1;2.431934178E-1;2.234748751E-2
9.541003942E1;-3.071035445E-1;2.518407702E-1;2.326396108E-2
9.542004842E1;-2.601647973E-1;2.348870784E-1;1.910729893E-2
9.543002842E1;-2.107932419E-1;1.886225343E-1;1.881019585E-2
9.544003742E1;-1.800031066E-1;9.943006188E-2;2.405475825E-2
9.545004742E1;-1.807530224E-1;-2.972874045E-2;1.561188977E-2
9.546005742E1;-2.194524705E-1;-1.672346741E-1;1.515489072E-2
9.547003642E1;-2.658426762E-1;-3.150591552E-1;1.589046605E-2
9.548004642E1;-3.022230268E-1;-4.676340520E-1;2.316116169E-2
9.549005642E1;-3.239642382E-1;-5.791348815E-1;1.070727967E-2
9.550006642E1;-3.195058405E-1;-6.502093077E-1;3.465442359E-2
9.551004542E1;-3.010863066E-1;-6.733652949E-1;5.840951204E-2
9.552005542E1;-2.625527680E-1;-6.583964825E-1;8.779616654E-2
9.553006442E1;-2.182972282E-1;-5.950022340E-1;1.029791385E-1
9.554007442E1;-1.765109003E-1;-4.949328899E-1;8.737833798E-2
9.555005342E1;-1.344839334E-1;-3.759573102E-1;1.084688902E-1
9.556007562E1;-1.008471400E-1;-2.406910956E-1;1.157086939E-1
9.557008562E1;-8.296468854E-2;-8.668447286E-2;1.102581024E-1
9.558009563E1;-7.101215422E-2;4.839345440E-2;1.097997725E-1
9.559007462E1;-6.599179655E-2;1.077067256E-1;8.962802589E-2
9.560008462E1;-9.492570907E-2;1.480179429E-1;8.470012248E-2
9.561009363E1;-1.618851572E-1;1.898534596E-1;8.398657292E-2
9.562010362E1;-2.276708186E-1;2.139891535E-1;7.097171247E-2
9.563011362E1;-3.174555600E-1;2.216926217E-1;6.023197621E-2
9.564009262E1;-4.353305399E-1;2.094021291E-1;7.677047700E-2
9.565010262E1;-5.286414027E-1;5.950422212E-2;9.968782961E-2
9.566011262E1;-5.713409185E-1;-1.831044108E-1;1.481078267E-1
9.567012162E1;-6.089468002E-1;-4.277098775E-1;1.890216470E-1
9.568010162E1;-6.171589494E-1;-5.330647826E-1;2.564680576E-1
9.569011162E1;-5.629547834E-1;-3.867720962E-1;3.052750230E-1
9.570012062E1;-4.488815069E-1;-1.188370399E-2;2.950737774E-1
9.571013062E1;-3.496737480E-1;5.139102936E-1;2.650076151E-1
9.572010962E1;-2.778032720E-1;1.050937295E0;2.284224629E-1
9.573011962E1;-1.976471543E-1;1.467049241E0;2.333672941E-1
9.574012962E1;-7.528927922E-2;1.683528066E0;2.558127046E-1
9.575013963E1;6.448142976E-2;1.688482761E0;2.508917749E-1
9.576011862E1;1.797718108E-1;1.495196342E0;2.115342468E-1
9.577012862E1;2.569436729E-1;1.173822284E0;2.034091949E-1
9.578013762E1;2.973395586E-1;7.980638742E-1;1.790679097E-1
9.579014762E1;3.373850882E-1;4.465324581E-1;1.614903361E-1
9.580012662E1;4.055462778E-1;1.685117632E-1;1.584735066E-1
9.581013662E1;4.731687605E-1;-1.655467600E-2;1.490574777E-1
9.582014662E1;5.115116239E-1;-1.129616424E-1;1.259231269E-1
9.583015663E1;5.069928765E-1;-1.141582355E-1;8.669214696E-2
9.584016562E1;4.533834457E-1;-8.152971417E-2;5.787087977E-2
9.585014562E1;3.548225164E-1;-5.408811942E-2;3.565948457E-2
9.586015462E1;2.342963517E-1;-1.816447452E-2;3.996048868E-2
9.587016462E1;1.269189119E-1;5.899816006E-2;8.057866991E-2
9.588017462E1;5.846608430E-2;1.648729146E-1;1.062518060E-1
9.589015362E1;3.334008157E-2;2.874560952E-1;9.119546413E-2
9.590016362E1;3.055015393E-2;3.743252158E-1;7.131896168E-2
9.591017363E1;3.492416814E-2;3.808966577E-1;8.723440021E-2
9.592018362E1;5.274790153E-2;2.928312421E-1;9.481455386E-2
9.593016262E1;7.819193602E-2;1.916088462E-1;7.167303562E-2
9.594017262E1;9.106112272E-2;1.202281415E-1;8.260777220E-3
9.595018162E1;9.536403418E-2;6.205286458E-2;-7.513973117E-2
9.596019162E1;7.345287502E-2;-2.658965066E-2;-9.974494576E-2
9.597017062E1;4.594241828E-2;-1.534906030E-1;-8.114542812E-2
9.598018062E1;2.231964841E-2;-3.184156418E-1;-6.902005523E-2
9.599019063E1;1.171627082E-2;-4.635744393E-1;-7.096203417E-2
9.600020062E1;1.110498793E-3;-5.376929045E-1;-8.706910163E-2
9.601017962E1;-3.965485841E-3;-5.458046198E-1;-7.993821800E-2
9.602018962E1;1.227287203E-2;-5.167924166E-1;-5.782333016E-2
9.603019862E1;5.719577149E-2;-4.515424669E-1;-5.253241211E-2
9.604020862E1;1.136191040E-1;-3.401887715E-1;-5.491700768E-2
9.605021862E1;1.653541774E-1;-2.038630247E-1;-4.026279226E-2
9.606019762E1;1.914206743E-1;-7.302538306E-2;-4.755878821E-2
9.607020763E1;1.909692734E-1;1.066252869E-2;-3.834076971E-2
9.608021762E1;1.628526747E-1;4.843600467E-2;-4.091072083E-2
9.609022662E1;1.370034963E-1;4.451758787E-2;-2.663748525E-2
9.610020662E1;1.233803555E-1;8.970247582E-3;7.040051278E-3
9.611021562E1;1.427962780E-1;-5.512394384E-2;4.584564269E-2
9.612022562E1;1.745512784E-1;-1.075948775E-1;1.058485284E-1
9.613023562E1;1.938484609E-1;-9.475249052E-2;1.498188674E-1
9.614021462E1;1.932836026E-1;-2.918703947E-3;1.680844277E-1
9.615022463E1;1.763542891E-1;1.557526886E-1;1.831117421E-1
9.616023463E1;1.428341568E-1;3.673672080E-1;1.839935184E-1
9.617024462E1;1.214594245E-1;5.706830025E-1;1.682789624E-1
9.618022362E1;1.265838891E-1;7.017451525E-1;1.516304761E-1
9.619023362E1;1.475902796E-1;7.391229272E-1;1.151302904E-1
9.620024262E1;1.584157646E-1;6.205505133E-1;2.750617266E-2
9.621025262E1;1.666246951E-1;2.486876845E-1;-6.140718982E-2
9.622023162E1;1.674063504E-1;-2.408769429E-1;-9.571562707E-2
9.623024163E1;1.581928134E-1;-6.435949206E-1;-1.069473624E-1
9.624025163E1;1.989543587E-1;-9.675527811E-1;-1.233018413E-1
9.625026162E1;1.815505028E-1;-1.131249189E0;-1.648341715E-1
9.626027062E1;1.184431762E-1;-1.187342048E0;-1.798349619E-1
9.627025062E1;1.332841814E-1;-1.248902559E0;-1.615304947E-1
9.628025962E1;2.007633597E-1;-1.301115990E0;-1.240515634E-1
9.629026962E1;2.952194512E-1;-1.299328804E0;-3.963254392E-2
9.630027962E1;3.882684410E-1;-1.178889751E0;9.331165999E-2
9.631025862E1;4.481450915E-1;-8.666997552E-1;1.815344691E-1
9.632026863E1;4.847057760E-1;-4.306212366E-1;2.632980645E-1
9.633027862E1;4.833922684E-1;1.290212274E-1;3.638439775E-1
9.634028862E1;4.528420568E-1;8.506675959E-1;3.945611417E-1
9.635026762E1;4.794452786E-1;1.563116789E0;2.998905480E-1
9.636027762E1;5.531029701E-1;2.016030073E0;2.828971744E-1
9.637028662E1;6.353643537E-1;2.125900507E0;3.395879567E-1
9.638029662E1;6.656527519E-1;2.052524090E0;3.012046218E-1
9.639027562E1;6.298738718E-1;1.984656334E0;1.559566706E-1
9.640028563E1;5.452053547E-1;1.964328647E0;8.838335983E-3
9.641029562E1;4.675314724E-1;1.856611133E0;-1.547035277E-1
9.642030562E1;3.723118901E-1;1.420583487E0;-3.928733170E-1
9.643031463E1;2.212464809E-1;6.822609305E-1;-4.969272614E-1
9.644029462E1;6.871148013E-3;-7.252293825E-2;-4.781386852E-1
9.645030362E1;-2.130508274E-1;-7.091981769E-1;-4.521166980E-1
9.646031362E1;-4.033932090E-1;-1.127628684E0;-4.090236425E-1
9.647032362E1;-5.209986567E-1;-1.323583603E0;-3.375228345E-1
9.648030263E1;-5.418273807E-1;-1.352868557E0;-2.276691943E-1
9.649031262E1;-4.764097631E-1;-1.270542741E0;-1.302430481E-1
9.650032262E1;-3.870819211E-1;-1.102850914E0;-5.166118219E-2
9.651033163E1;-2.887545526E-1;-9.409315586E-1;-1.339795254E-2
9.652031162E1;-2.146260142E-1;-7.490752935E-1;-2.461252362E-2
9.653032062E1;-1.746623516E-1;-5.154620409E-1;-4.721503705E-2
9.654033062E1;-1.644357741E-1;-2.666031420E-1;-7.580261678E-2
9.655034062E1;-1.651537567E-1;-3.364711627E-2;-9.701469541E-2
9.656036350E1;-1.756271422E-1;1.478918791E-1;-1.040810049E-1
9.657037350E1;-1.851399541E-1;2.576854825E-1;-1.204735637E-1
9.658038350E1;-2.036813796E-1;3.294139206E-1;-1.352449656E-1
9.659039350E1;-2.295707613E-1;3.785489798E-1;-1.277140677E-1
9.660037250E1;-2.493363917E-1;4.144269526E-1;-1.206385270E-1
9.661038250E1;-2.531364560E-1;4.103618860E-1;-1.305327117E-1
9.662039150E1;-2.414170206E-1;3.607336581E-1;-1.348629743E-1
9.663040150E1;-2.316088527E-1;2.688503265E-1;-1.355580539E-1
9.664041150E1;-2.340121269E-1;1.376501024E-1;-1.337972730E-1
9.665039050E1;-2.513748705E-1;-3.147954121E-2;-1.297732294E-1
9.666040050E1;-2.879861295E-1;-2.481799126E-1;-1.387177259E-1
9.667041050E1;-3.408959508E-1;-4.936991036E-1;-1.505227238E-1
9.668041950E1;-3.996926546E-1;-7.267119884E-1;-1.505010426E-1
9.669039950E1;-4.407889545E-1;-9.636470675E-1;-1.357175410E-1
9.670040850E1;-4.603876472E-1;-1.136555433E0;-1.244561747E-1
9.671041850E1;-4.375217557E-1;-1.246964335E0;-9.678912908E-2
9.672042850E1;-3.688049614E-1;-1.263094544E0;-6.488627940E-2
9.673040750E1;-2.667057514E-1;-1.197961330E0;-5.106234550E-2
9.674041750E1;-1.374830157E-1;-1.046442628E0;-3.711838275E-2
9.675042750E1;-6.994785741E-3;-8.101022840E-1;-9.019598365E-2
9.676043650E1;1.176362708E-1;-5.706847906E-1;-1.344559044E-1
9.677041650E1;2.185855359E-1;-4.084370434E-1;-1.211203784E-1
9.678042550E1;2.602221072E-1;-2.922784388E-1;-9.365276247E-2
9.679043550E1;2.340482920E-1;-1.735022366E-1;-5.987961590E-2
9.680044550E1;1.769465804E-1;-8.956891298E-2;-3.898257390E-2
9.681042450E1;1.061355248E-1;-6.844179332E-2;-9.557038546E-3
9.682043450E1;2.260734141E-2;-9.234324098E-2;9.802842513E-3
9.683044450E1;-6.560933590E-2;-1.121736765E-1;3.794979304E-2
9.684045450E1;-1.609021574E-1;-9.246356040E-2;6.239004061E-2
9.685046350E1;-2.559463978E-1;3.414391354E-2;9.182462841E-2
9.686044350E1;-3.353153467E-1;2.457802147E-1;1.419428438E-1
9.687045250E1;-3.658146560E-1;4.262114763E-1;1.611016244E-1
9.688046250E1;-3.633149266E-1;4.991275668E-1;2.300434858E-1
9.689047250E1;-3.571704626E-1;4.614004195E-1;2.800991833E-1
9.690045150E1;-3.647148311E-1;3.146558404E-1;3.241548538E-1
9.691046150E1;-3.652661145E-1;1.341052502E-1;4.026163816E-1
9.692047150E1;-3.209254444E-1;-5.311585963E-3;4.076934159E-1
9.693048050E1;-3.053851128E-1;1.264722794E-1;3.454092443E-1
9.694046050E1;-2.974184752E-1;4.661818743E-1;2.986441255E-1
9.695046950E1;-2.590540051E-1;8.657341003E-1;2.794762850E-1
9.696047950E1;-1.951960027E-1;1.223893166E0;2.899100780E-1
9.697048950E1;-1.095263809E-1;1.479580641E0;2.662489414E-1
9.698046850E1;-3.888698295E-2;1.545109510E0;1.748921126E-1
9.699047850E1;2.577057295E-2;1.390542626E0;7.253564894E-2
9.700048850E1;1.064268947E-1;1.073533535E0;3.132684901E-2
9.701049850E1;2.079298198E-1;6.836603880E-1;7.193233073E-2
9.702047750E1;3.006227314E-1;2.878338993E-1;7.438590378E-2
9.703048750E1;3.581691384E-1;-7.040013373E-2;1.035521738E-3
9.704049650E1;3.695425987E-1;-3.203206062E-1;-1.044995524E-2
9.705050650E1;3.301797509E-1;-4.379258156E-1;4.767433554E-2
9.706051650E1;2.468137145E-1;-4.727425277E-1;1.292005181E-1
9.707049550E1;1.362901330E-1;-4.118679762E-1;2.064441592E-1
9.708050550E1;3.190692887E-2;-2.507097423E-1;2.638873458E-1
9.709051550E1;-4.261923581E-2;1.854755543E-2;2.925560176E-1
9.710052450E1;-5.733230338E-2;3.368298411E-1;3.060068190E-1
9.711050450E1;-2.398180589E-2;6.373071074E-1;2.743309140E-1
9.712051350E1;2.725346573E-2;8.375360966E-1;2.513855696E-1
9.713052350E1;6.455076486E-2;8.699294329E-1;1.973119676E-1
9.714053350E1;9.046858549E-2;7.243451476E-1;7.510353625E-2
9.715051250E1;9.122678638E-2;4.491939843E-1;-7.251121849E-2
9.716052250E1;8.765459061E-2;8.741994947E-2;-1.948933750E-1
9.717053250E1;7.872261852E-2;-2.124501169E-1;-2.224080861E-1
9.718054150E1;7.258966565E-2;-4.077692628E-1;-1.981219947E-1
9.719052150E1;5.570602417E-2;-5.749183297E-1;-1.925453246E-1
9.720053050E1;3.143862635E-2;-7.378613353E-1;-1.866071969E-1
9.721054050E1;-2.227460966E-3;-8.315508366E-1;-1.893689036E-1
9.722055050E1;-4.869419336E-2;-8.166587949E-1;-1.897449493E-1
9.723052950E1;-8.543329686E-2;-7.078952789E-1;-1.784238517E-1
9.724053950E1;-9.868417680E-2;-5.320881009E-1;-1.455376744E-1
9.725054950E1;-5.318646133E-2;-3.276686966E-1;-1.104883403E-1
9.726055950E1;4.550093785E-2;-1.039944589E-1;-1.074401885E-1
9.727056850E1;1.272581220E-1;1.295860708E-1;-1.053826362E-1
9.728054850E1;1.610104293E-1;3.045300543E-1;-7.917878032E-2
9.729055750E1;1.670033336E-1;3.735014200E-1;-4.581682384E-2
9.730056750E1;1.602441072E-1;3.535709381E-1;-3.622863814E-2
9.731057750E1;1.508889496E-1;2.851181030E-1;-1.979746670E-2
9.732055650E1;1.456002146E-1;2.151216120E-1;4.760175943E-3
9.733056650E1;1.472260654E-1;1.567837298E-1;1.325805672E-2
9.734057650E1;1.434759498E-1;1.612604558E-1;1.859807968E-2
9.735058550E1;1.388678849E-1;2.093688548E-1;1.441904809E-2
9.736056550E1;1.414093971E-1;2.608903944E-1;-2.132821828E-3
9.737057450E1;1.453998834E-1;2.771721482E-1;-2.064285614E-2
9.738058450E1;1.446576864E-1;2.774596512E-1;-2.972865850E-2
9.739059450E1;1.331728101E-1;2.582838237E-1;-5.320202932E-2
9.740057350E1;1.370181739E-1;1.340078413E-1;-1.250319034E-1
9.741058350E1;1.457863599E-1;-1.072383374E-1;-1.818126291E-1
9.742059350E1;1.570468396E-1;-4.232687056E-1;-2.022588998E-1
9.743060250E1;1.816619039E-1;-7.793897986E-1;-2.449437678E-1
9.744061250E1;1.519014835E-1;-1.087200165E0;-2.800442278E-1
9.745059250E1;7.791301608E-2;-1.318375945E0;-2.706432939E-1
9.746060150E1;7.691161335E-2;-1.510092497E0;-2.031261325E-1
9.747061150E1;1.340646595E-1;-1.612254500E0;-1.648743451E-1
9.748062150E1;2.201496363E-1;-1.578969002E0;-1.412965655E-1
9.749060050E1;3.023670018E-1;-1.369325161E0;-7.899537683E-2
9.750061050E1;3.481043279E-1;-1.012656212E0;1.085358858E-2
9.751062050E1;3.800050020E-1;-6.298257709E-1;1.111205369E-1
9.752062950E1;4.136088789E-1;-2.654268444E-1;2.064920366E-1
9.753060950E1;4.349359870E-1;7.426147908E-2;2.907123864E-1
9.754061850E1;4.222448468E-1;4.989115000E-1;3.585866988E-1
9.755062850E1;3.827325702E-1;1.020655394E0;4.055387378E-1
9.756066075E1;4.379802346E-1;1.508533597E0;4.104799926E-1
9.757063975E1;5.807456970E-1;1.797594666E0;3.805921376E-1
9.758064975E1;6.947854161E-1;1.936368346E0;3.036479652E-1
9.759065975E1;6.738974452E-1;2.047816038E0;2.359906584E-1
9.760066875E1;5.345078707E-1;2.187020302E0;1.475755423E-1
9.761064875E1;4.410439134E-1;2.131478548E0;-1.081374586E-1
9.762065775E1;3.652837276E-1;1.637772441E0;-4.981076717E-1
9.763066775E1;1.631148905E-1;8.518893123E-1;-5.773196220E-1
9.764067775E1;-1.062432900E-1;3.771222383E-2;-5.087893605E-1
9.765068775E1;-2.925431132E-1;-7.094697952E-1;-4.787846208E-1
9.766066675E1;-3.701016903E-1;-1.264260054E0;-4.323150218E-1
9.767067675E1;-4.214416146E-1;-1.517572522E0;-3.822577298E-1
9.768068675E1;-4.671850502E-1;-1.553487301E0;-3.205366135E-1
9.769069575E1;-4.680188894E-1;-1.549728274E0;-2.161979675E-1
9.770067575E1;-4.257450998E-1;-1.606595635E0;-1.291426271E-1
9.771068475E1;-3.729500771E-1;-1.617826462E0;-7.880675048E-2
9.772069475E1;-3.340930641E-1;-1.484652519E0;-3.363995627E-2
9.773070475E1;-3.152469397E-1;-1.200797915E0;-2.140779048E-2
9.774068375E1;-2.851071954E-1;-8.564504385E-1;-1.397610456E-2
9.775069375E1;-2.296934724E-1;-5.134767890E-1;1.217800099E-2
9.776070375E1;-1.659499556E-1;-1.851525754E-1;5.905217677E-2
9.777071275E1;-1.111644804E-1;1.314024776E-1;8.165548742E-2
9.778069275E1;-8.490806818E-2;4.333233833E-1;8.868626505E-2
9.779070175E1;-1.034298167E-1;7.281315327E-1;1.052793562E-1
9.780071175E1;-1.494375318E-1;9.947513342E-1;1.190500185E-1
9.781072175E1;-2.032752037E-1;1.185060501E0;1.322321296E-1
9.782070075E1;-2.068387121E-1;1.242049336E0;1.378631592E-1
9.783071075E1;-1.719824523E-1;1.222604513E0;1.456188262E-1
9.784072075E1;-1.414732337E-1;1.175140500E0;1.470956653E-1
9.785072975E1;-1.121302620E-1;1.092035174E0;1.382792741E-1
9.786073975E1;-9.001011401E-2;9.363697767E-1;1.301731765E-1
9.787071875E1;-9.092810750E-2;7.205525637E-1;1.341269016E-1
9.788072875E1;-1.167643517E-1;4.436899722E-1;1.122604087E-1
9.789073875E1;-1.573232412E-1;7.421658933E-2;6.389474124E-2
9.790074875E1;-1.911954433E-1;-3.490691781E-1;2.324878052E-2
9.791072775E1;-2.351938039E-1;-7.605996728E-1;1.138546318E-2
9.792073775E1;-2.664462924E-1;-1.117519855E0;3.177343309E-2
9.793074775E1;-2.755956054E-1;-1.397650003E0;4.410679638E-2
9.794075675E1;-2.642014027E-1;-1.523154974E0;4.702386633E-2
9.795073675E1;-1.962124705E-1;-1.519242764E0;8.286815137E-2
9.796074575E1;-7.105106860E-2;-1.427757740E0;9.621015936E-2
9.797075575E1;7.254151255E-2;-1.246028662E0;1.121070981E-1
9.798076575E1;1.685092300E-1;-9.600523114E-1;1.614207029E-1
9.799074475E1;1.915884465E-1;-6.339825988E-1;1.770800948E-1
9.800075475E1;1.524360180E-1;-3.919675350E-1;2.099000067E-1
9.801076475E1;5.923309550E-2;-2.179904133E-1;2.620449662E-1
9.802077375E1;-9.711048007E-2;-4.692912474E-2;3.233631849E-1
9.803075375E1;-3.064093888E-1;1.832018197E-1;3.304503858E-1
9.804076275E1;-4.697209597E-1;3.896062672E-1;2.670490146E-1
9.805077275E1;-4.905402064E-1;4.618772864E-1;1.682683825E-1
9.806078275E1;-4.168175459E-1;4.604620337E-1;1.436174214E-1
9.807079275E1;-3.282120526E-1;3.988580704E-1;1.910672337E-1
9.808077175E1;-2.568033338E-1;2.552992702E-1;2.591937780E-1
9.809078175E1;-2.401439399E-1;1.841510832E-2;3.365570009E-1
9.810079175E1;-2.883709967E-1;-1.885832250E-1;4.389902055E-1
9.811080075E1;-3.487493992E-1;-2.862506807E-1;5.905278325E-1
9.812078075E1;-3.482865095E-1;-1.805062145E-1;5.712114573E-1
9.813078975E1;-3.419782817E-1;2.272762060E-1;3.911902308E-1
9.814079975E1;-2.940042019E-1;7.261079550E-1;3.599095643E-1
9.815080975E1;-1.873592585E-1;1.179561973E0;3.981682658E-1
9.816078875E1;-6.821959466E-2;1.566286683E0;3.327268362E-1
9.817079875E1;2.663099207E-3;1.871692181E0;2.172204554E-1
9.818080875E1;7.572898269E-2;2.040891647E0;1.163743213E-1
9.819081775E1;1.424006820E-1;1.985833168E0;1.020286679E-1
9.820079775E1;1.938935518E-1;1.625280619E0;1.485788524E-1
9.821080675E1;2.404117733E-1;1.037464023E0;1.864396781E-1
9.822081675E1;3.035734892E-1;3.649355173E-1;1.494387239E-1
9.823082675E1;3.952717185E-1;-2.070890814E-1;1.032840014E-1
9.824080575E1;4.682722092E-1;-5.643144846E-1;7.044222206E-2
9.825081575E1;4.885458052E-1;-7.040387988E-1;7.159164548E-2
9.826082575E1;4.428672194E-1;-7.061468363E-1;6.830038130E-2
9.827083475E1;3.419070542E-1;-6.057243347E-1;5.736091733E-2
9.828084475E1;2.197206169E-1;-4.232774973E-1;5.987045541E-2
9.829082375E1;9.613181651E-2;-1.213400364E-1;8.255232871E-2
9.830083375E1;3.663534299E-4;2.700699866E-1;7.165055722E-2
9.831084375E1;-3.189784288E-2;6.050873995E-1;6.615219265E-2
9.832085375E1;3.050999716E-2;7.558136582E-1;8.988200873E-2
9.833083275E1;1.017442346E-1;8.089248538E-1;6.911841035E-2
9.834084275E1;1.230439097E-1;7.858013511E-1;-1.914611831E-2
9.835085275E1;1.151007563E-1;6.309960485E-1;-1.326526999E-1
9.836086175E1;9.559965879E-2;3.673350215E-1;-2.143489718E-1
9.837084175E1;7.020668685E-2;7.330099493E-2;-2.446650565E-1
9.838085075E1;3.702645004E-2;-1.549045891E-1;-2.373346835E-1
9.839086075E1;-2.411771566E-3;-2.939085662E-1;-2.161803842E-1
9.840087075E1;-3.630116209E-2;-3.723812699E-1;-2.048647702E-1
9.841084975E1;-6.408911943E-2;-4.022968113E-1;-1.942411512E-1
9.842085975E1;-7.930900156E-2;-3.470970392E-1;-1.943385899E-1
9.843086975E1;-8.048984408E-2;-2.012026757E-1;-1.976909637E-1
9.844087875E1;-3.779190034E-2;-4.679857567E-2;-1.959771216E-1
9.845085875E1;4.043685645E-2;6.266746670E-2;-2.015138417E-1
9.846086775E1;1.115421057E-1;1.115331575E-1;-2.083318532E-1
9.847087775E1;1.438374668E-1;8.866592497E-2;-2.118581533E-1
9.848088775E1;1.414052248E-1;-2.527486067E-3;-2.075738311E-1
9.849089775E1;1.132494733E-1;-1.176641881E-1;-1.782470942E-1
9.850087675E1;8.159769326E-2;-2.226771861E-1;-1.413382441E-1
9.851088675E1;4.342900217E-2;-2.633984983E-1;-1.130882129E-1
9.852089575E1;8.568224497E-3;-2.167495340E-1;-8.798392862E-2
9.853090575E1;-1.874296926E-3;-1.224123612E-1;-5.637273937E-2
9.854088575E1;2.210726030E-3;3.462785110E-2;-2.739755251E-2
9.855089475E1;2.726041898E-2;2.514871955E-1;-3.243880346E-4
9.856092987E1;6.747815013E-2;4.964261055E-1;3.651325405E-2
9.857093987E1;1.227760240E-1;7.360256314E-1;4.852730781E-2
9.858091887E1;1.777356714E-1;8.912066817E-1;4.514642060E-2
9.859092887E1;2.139156461E-1;9.143707752E-1;2.731335536E-2
9.860093887E1;2.158546597E-1;7.749220133E-1;-2.830669843E-2
9.861094788E1;1.731958836E-1;4.256269038E-1;-1.173122078E-1
9.862092787E1;1.169420257E-1;-1.079914719E-1;-2.034112513E-1
9.863093687E1;6.236720085E-2;-6.938099265E-1;-2.420646250E-1
9.864094687E1;3.469128907E-2;-1.164682746E0;-2.353575230E-1
9.865095687E1;6.515385211E-2;-1.495878220E0;-2.241285741E-1
9.866096687E1;1.446087360E-1;-1.682281613E0;-2.262468338E-1
9.867094587E1;2.299204469E-1;-1.686176777E0;-2.051101327E-1
9.868095587E1;3.032595813E-1;-1.458932638E0;-1.510251611E-1
9.869096488E1;3.300257027E-1;-9.985358119E-1;-6.504766643E-2
9.870097487E1;3.746531606E-1;-5.184000731E-1;-5.387574434E-3
9.871095387E1;4.067240059E-1;-9.167724848E-2;7.395891845E-2
9.872096387E1;3.923355341E-1;4.097405076E-1;2.056037784E-1
9.873097387E1;4.222369492E-1;9.856253862E-1;2.754087150E-1
9.874098387E1;5.201217532E-1;1.505697131E0;2.762355208E-1
9.875096287E1;6.070238948E-1;1.839310050E0;2.726058960E-1
9.876097287E1;6.170440316E-1;1.933964014E0;2.237898856E-1
9.877098287E1;5.343009233E-1;1.901911020E0;1.449451298E-1
9.878099187E1;4.239710569E-1;1.848485470E0;7.967866957E-2
9.879097188E1;3.474469781E-1;1.723657250E0;-1.788623817E-2
9.880098087E1;2.247429937E-1;1.323751807E0;-2.682861686E-1
9.881099087E1;2.593454532E-2;6.473378539E-1;-4.161773622E-1
9.882100087E1;-1.959704310E-1;-1.035738289E-1;-4.164408445E-1
9.883097987E1;-3.445777595E-1;-7.952809334E-1;-4.033314288E-1
9.884098987E1;-4.004539847E-1;-1.304793119E0;-3.977185190E-1
9.885099987E1;-3.958970606E-1;-1.566200733E0;-3.792803884E-1
9.886100887E1;-3.691583276E-1;-1.649745345E0;-3.471681178E-1
9.887101887E1;-3.274377584E-1;-1.706006646E0;-3.036835194E-1
9.888099787E1;-2.826412618E-1;-1.759192824E0;-2.460406125E-1
9.889100787E1;-2.614616752E-1;-1.720894098E0;-2.215493768E-1
9.890101787E1;-2.763231695E-1;-1.555319548E0;-2.238756567E-1
9.891102788E1;-2.997803092E-1;-1.299576998E0;-2.192651778E-1
9.892100687E1;-3.099831343E-1;-9.905505776E-1;-2.017723024E-1
9.893101687E1;-3.032373488E-1;-6.437782645E-1;-1.656491905E-1
9.894102587E1;-2.839689553E-1;-2.698488832E-1;-1.236678064E-1
9.895103587E1;-2.461667210E-1;1.183891147E-1;-5.885605514E-2
9.896101487E1;-1.862231344E-1;4.615235925E-1;-2.483401820E-2
9.897102487E1;-1.163625568E-1;7.108058333E-1;-3.285279870E-2
9.898103487E1;-4.214070365E-2;8.735171556E-1;1.221074723E-3
9.899104488E1;1.574283838E-2;9.763295650E-1;4.653662443E-2
9.900102387E1;5.083234981E-2;1.035068750E0;7.250038534E-2
9.901103387E1;6.028710678E-2;1.040016294E0;7.676544040E-2
9.902104387E1;5.443436652E-2;9.615179300E-1;6.757599115E-2
9.903105287E1;3.094129078E-2;7.899179459E-1;5.038821325E-2
9.904103288E1;-1.639106125E-2;5.322172642E-1;2.909474261E-2
9.905104187E1;-7.719981670E-2;2.015823871E-1;3.305756487E-3
9.906105187E1;-1.637494117E-1;-1.560147256E-1;-3.788068891E-2
9.907106188E1;-2.589523792E-1;-4.603967071E-1;-7.170630246E-2
9.908107187E1;-3.317147791E-1;-7.021514177E-1;-7.268114388E-2
9.909105087E1;-3.706776202E-1;-8.988167644E-1;-6.317072362E-2
9.910106087E1;-3.682699502E-1;-1.053872228E0;-6.028721109E-2
9.911106987E1;-3.297404051E-1;-1.163129926E0;-3.988366574E-2
9.912107987E1;-2.566881478E-1;-1.241618633E0;2.141196281E-3
9.913105887E1;-1.575791389E-1;-1.223499537E0;3.680543602E-2
9.914106887E1;-5.424423516E-2;-1.084140897E0;8.764225245E-2
9.915107888E1;4.484372959E-2;-8.323429823E-1;9.695745260E-2
9.916108888E1;1.293632239E-1;-5.008874536E-1;9.799055010E-2
9.917106787E1;1.850350052E-1;-1.704157889E-1;1.302203834E-1
9.918107787E1;2.239456624E-1;3.031145595E-2;1.543371826E-1
9.919108787E1;2.421539426E-1;9.506781399E-2;1.920659244E-1
9.920109687E1;1.949899644E-1;1.153683811E-1;2.413238734E-1
