"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)"
2.834957812E0;8.061794281E0;1.884476185E0;4.186616421E0
2.846868750E0;8.116362572E0;1.678009748E0;4.200071335E0
2.858781250E0;8.776243210E0;1.873051047E0;4.595181465E0
2.870692187E0;9.441285133E0;2.151937246E0;4.817048073E0
2.882603125E0;9.602252007E0;2.460473061E0;4.173591614E0
2.894517187E0;1.002441692E1;2.295311451E0;4.110049248E0
2.906428125E0;1.079670048E1;2.665081739E0;5.365128517E0
2.918337500E0;1.077777672E1;2.617082834E0;6.067481995E0
2.930250000E0;1.041304398E1;1.596310019E0;5.719489098E0
2.942160937E0;9.978534698E0;6.672927141E-1;6.047427654E0
2.954073437E0;9.495183945E0;1.618097275E-1;6.460916042E0
2.965984375E0;9.217044830E0;1.811836064E-1;6.626949310E0
2.977895312E0;9.102390289E0;2.064759582E-1;6.698535442E0
2.989807812E0;9.452614784E0;3.879468739E-1;6.478451252E0
3.001720312E0;9.806344032E0;3.687453568E-1;5.595890999E0
3.013631250E0;1.027377796E1;3.405991197E-1;4.213526726E0
3.025543750E0;9.564979553E0;8.281639218E-1;4.312838554E0
3.037454687E0;8.740378380E0;1.580565810E0;3.956063986E0
3.049365625E0;7.546772957E0;1.732109189E0;3.862756968E0
3.061278125E0;7.167943001E0;1.366648674E0;4.025362015E0
3.073189062E0;7.393189430E0;1.228407502E0;3.968762636E0
3.085100000E0;7.836662769E0;1.257951856E0;4.293358803E0
3.097012500E0;8.425387383E0;1.363698959E0;4.757154465E0
3.108925000E0;9.249749184E0;1.476580858E0;5.056381702E0
3.120835937E0;9.619902611E0;1.799549103E0;5.012500286E0
3.132751562E0;9.641775131E0;2.219999552E0;4.710793018E0
3.144659375E0;9.060770035E0;2.227622747E0;5.062041283E0
3.156570312E0;8.429456711E0;1.746072173E0;5.528565884E0
3.168482812E0;7.928341389E0;1.137102127E0;5.566844940E0
3.180393750E0;8.012004852E0;5.607028604E-1;5.883003712E0
3.192314062E0;8.639065742E0;2.888843715E-1;6.943146706E0
3.204217187E0;9.362420082E0;1.959989369E-1;7.168106079E0
3.216134375E0;9.623656273E0;1.888163239E-1;6.920209885E0
3.228040625E0;9.964514732E0;2.719142735E-1;6.352487087E0
3.239951562E0;9.450345039E0;-3.032112718E-1;4.656885147E0
3.251862500E0;8.091702461E0;-5.490191579E-1;4.573950291E0
3.263775000E0;6.845453739E0;-2.875819504E-1;4.865745544E0
3.275685937E0;5.785454273E0;-7.972117066E-1;4.852951050E0
3.287598437E0;5.325011253E0;-1.755467057E0;4.904761791E0
3.299509375E0;5.348866463E0;-2.544375420E0;5.649923325E0
3.311420312E0;6.601044178E0;-2.140416145E0;5.862260342E0
3.323332812E0;8.686547279E0;-1.414216638E0;6.039402485E0
3.335243750E0;9.530962944E0;-1.528975487E0;6.322923660E0
3.347156250E0;8.817787170E0;-2.329519987E0;5.893471241E0
3.359067187E0;7.445306778E0;-2.725473166E0;5.206852436E0
3.370981250E0;5.832782745E0;-1.932886958E0;5.557708263E0
3.382893750E0;5.095090866E0;-3.927065432E-1;6.022221565E0
3.394801562E0;5.560696125E0;1.197282791E0;5.802970409E0
3.406714062E0;6.081875324E0;1.276521325E0;5.181770325E0
3.418625000E0;6.405485153E0;-2.521573193E-2;4.685979366E0
3.430535937E0;7.141166210E0;-5.741870403E-1;4.540057659E0
3.442450000E0;7.771933079E0;-5.323459506E-1;4.635509968E0
3.454359375E0;8.032728195E0;-7.898758650E-1;4.850872993E0
3.466270312E0;8.303550720E0;-1.501288891E0;4.958018303E0
3.478182812E0;9.004975319E0;-1.669151187E0;6.772200584E0
3.490093750E0;1.004345608E1;-1.341672421E0;8.159870148E0
3.502006250E0;1.012957001E1;-1.237821460E0;9.430147171E0
3.513917187E0;9.268146515E0;-1.372586250E0;9.647636414E0
3.525829687E0;8.586211205E0;-1.590142608E0;9.326929092E0
3.537740625E0;7.671989918E0;-1.604067206E0;8.917893410E0
3.549665625E0;7.009120941E0;-1.560464144E0;8.314612389E0
3.561564062E0;6.259353161E0;-1.447457790E0;8.364957809E0
3.573475000E0;6.888185501E0;-1.448645234E0;8.329131126E0
3.585387500E0;8.285710335E0;-1.107500196E0;7.558245659E0
3.597300000E0;9.502261162E0;-1.969278753E-1;7.016591072E0
3.609210937E0;9.885706902E0;1.292935967E0;6.179999352E0
3.621121875E0;9.369257927E0;2.109195948E0;5.447029114E0
3.633037500E0;8.153550148E0;2.128148556E0;3.988596439E0
3.644945312E0;5.756465435E0;1.595486403E0;1.562254906E0
3.656857812E0;4.313604355E0;2.657784224E0;-2.031240612E-2
3.668768750E0;4.948460579E0;4.948336124E0;7.825304270E-1
3.680679687E0;7.463119030E0;4.401002407E0;-1.047128066E-1
3.692592187E0;1.069466877E1;3.485833168E0;-2.719544888E0
3.704518750E0;1.903172112E1;3.361449718E0;-5.609940529E0
3.716415625E0;2.032890892E1;1.533696890E0;-5.459737778E0
3.728329687E0;1.740600967E1;2.440208673E0;-2.286941558E-1
3.740243750E0;1.259013939E1;3.003430128E0;3.291328192E0
3.752150000E0;8.926465034E0;2.336989641E0;2.570884228E0
3.764060937E0;5.764777660E0;-9.345047921E-2;-9.059659392E-2
3.775973437E0;4.074672699E0;-5.034153938E0;-2.525892258E0
3.787884375E0;4.364954948E0;-9.117867470E0;-2.715503573E-1
3.799795312E0;5.275709629E0;-1.220234585E1;9.878696442E0
3.811707812E0;6.644857883E0;-1.025720978E1;7.707892895E0
3.823637500E0;6.142659664E0;-8.169792175E0;4.911379337E0
3.835531250E0;7.790856838E0;-4.880771637E0;1.941132545E0
3.847448437E0;1.044650459E1;-2.629139900E0;6.686047316E-1
3.859353125E0;1.257225037E1;-2.894896269E0;1.403002143E-1
3.871265625E0;1.213999081E1;-5.632033825E0;2.307818890E0
3.883176562E0;7.229559898E0;-9.125471115E0;2.996237993E0
3.895096875E0;3.498867273E0;-1.223446655E1;1.686715126E0
3.907000000E0;2.772495031E0;-1.322290802E1;3.024049044E0
3.918917187E0;6.434962749E0;-1.294030571E1;2.921405077E0
3.930823437E0;9.172714233E0;-1.149816322E1;3.056485891E0
3.942734375E0;9.698595047E0;-8.588844299E0;2.796667099E0
3.954646875E0;7.783578396E0;-5.056372166E0;2.970725484E-2
3.966557812E0;6.541744232E0;-4.472943306E0;-7.762576342E-1
3.978468750E0;6.397201538E0;-4.423057556E0;-1.412827969E0
3.990381250E0;5.583996773E0;-5.658542633E0;-1.929745674E0
4.002292187E0;4.249640942E0;-6.927680016E0;-8.554769754E-1
4.014204687E0;4.060431957E0;-6.119608402E0;-8.673234582E-1
4.026126562E0;3.520913124E0;-5.060863972E0;2.630777597E0
4.038028125E0;3.627770901E0;-6.821099758E0;3.630988836E0
4.049939062E0;3.340830803E0;-7.686584473E0;2.866654396E0
4.061850000E0;3.688104868E0;-6.402104855E0;1.646090388E0
4.073762500E0;3.516689777E0;-6.199143410E0;-1.348529339E0
4.085681250E0;2.343415737E0;-7.228458881E0;-3.023014784E0
4.097585937E0;-4.856781960E-1;-7.728004456E0;-1.179910541E0
4.109496875E0;2.628833652E-1;-5.761272907E0;-1.215890527E0
4.121409375E0;3.506835103E-1;-4.764978409E0;-2.546511173E0
4.133320312E0;-1.512369365E-1;-4.560121059E0;-2.121559620E0
