"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)"
5.514627266E2;9.969312668E0;-2.055182755E-1;-1.339258909E0
5.514746391E2;9.966103554E0;-1.924172044E-1;-1.327862501E0
5.514865500E2;9.985410690E0;-2.034784108E-1;-1.335409045E0
5.514984609E2;9.988935471E0;-1.994082630E-1;-1.338061929E0
5.515103734E2;9.991482735E0;-1.876479536E-1;-1.330113173E0
5.515222859E2;9.985084534E0;-2.026931196E-1;-1.319166899E0
5.515341969E2;9.984088898E0;-1.768070012E-1;-1.320153236E0
5.515461078E2;9.961861610E0;-1.869201213E-1;-1.347667336E0
5.515580203E2;9.975489616E0;-1.725644767E-1;-1.335255861E0
5.515699313E2;9.974493027E0;-2.045797408E-1;-1.336433887E0
5.515818438E2;1.000295544E1;-1.983931214E-1;-1.331109166E0
5.515937609E2;9.995724678E0;-1.915648580E-1;-1.368104339E0
5.516056766E2;9.965414047E0;-1.902911514E-1;-1.362635970E0
5.516175781E2;9.991904259E0;-1.905976087E-1;-1.334623814E0
5.516294891E2;9.979482651E0;-1.839800477E-1;-1.347418427E0
5.516414016E2;9.973698616E0;-1.829170138E-1;-1.328609586E0
5.516533188E2;9.969216347E0;-2.003467977E-1;-1.312750340E0
5.516652250E2;1.000363541E1;-1.944474727E-1;-1.364934444E0
5.516771359E2;1.000446892E1;-1.913062930E-1;-1.323581815E0
5.516890469E2;9.969417572E0;-2.030857652E-1;-1.330974936E0
5.517009594E2;9.999019623E0;-1.849472970E-1;-1.336663723E0
5.517128719E2;9.955760956E0;-1.765101254E-1;-1.339278102E0
5.517247828E2;9.968297005E0;-1.867381632E-1;-1.327814698E0
5.517366938E2;9.948655128E0;-1.990251988E-1;-1.323677540E0
5.517486047E2;9.961871147E0;-1.840853691E-1;-1.331061244E0
5.517605172E2;1.001431370E1;-2.254188806E-1;-1.331434727E0
5.517724313E2;9.971696854E0;-2.052405328E-1;-1.339038730E0
5.517843422E2;9.976963997E0;-1.898889244E-1;-1.283177257E0
5.517962516E2;9.983811378E0;-1.968512535E-1;-1.366916776E0
5.518081625E2;1.000903702E1;-2.010842115E-1;-1.353873134E0
5.518200750E2;9.985995293E0;-1.932503879E-1;-1.329576731E0
5.518319859E2;9.973976135E0;-1.862976253E-1;-1.349850893E0
5.518438969E2;9.984088898E0;-1.758014411E-1;-1.333560824E0
5.518558094E2;9.984912872E0;-2.065908760E-1;-1.346192598E0
5.518677203E2;9.977461815E0;-1.723537892E-1;-1.346182942E0
5.518796391E2;9.991655350E0;-2.091670334E-1;-1.320603371E0
5.518915438E2;9.980249405E0;-1.973779947E-1;-1.348768830E0
5.519034563E2;9.960846901E0;-1.806089878E-1;-1.319492459E0
5.519153672E2;9.970384598E0;-2.165986300E-1;-1.332459450E0
5.519272781E2;9.984166145E0;-2.071271837E-1;-1.331204891E0
5.519391906E2;9.982777596E0;-1.877820343E-1;-1.343367457E0
5.519511047E2;9.992996216E0;-1.918904781E-1;-1.339258909E0
5.519630141E2;1.002380466E1;-1.948975921E-1;-1.325037360E0
5.519749344E2;1.002307606E1;-1.729762852E-1;-1.345148683E0
5.519868359E2;9.999057770E0;-1.857804656E-1;-1.318688035E0
5.519987484E2;9.983792305E0;-1.959414631E-1;-1.341806412E0
5.520106609E2;9.953644753E0;-1.995902210E-1;-1.311974645E0
5.520225719E2;9.967473984E0;-1.870158911E-1;-1.338215113E0
5.520344828E2;9.992028236E0;-1.892472804E-1;-1.327259302E0
5.520463953E2;9.979818344E0;-2.044360936E-1;-1.352522850E0
5.520583062E2;1.000379753E1;-1.924459338E-1;-1.323045373E0
5.520702172E2;9.955722809E0;-1.991209686E-1;-1.345656276E0
5.520821297E2;1.000890255E1;-2.037465721E-1;-1.355731130E0
5.520940406E2;1.003063297E1;-1.950029433E-1;-1.325133204E0
5.521059531E2;9.994833946E0;-1.902432740E-1;-1.331702828E0
5.521178641E2;1.000926685E1;-1.826105565E-1;-1.303910971E0
5.521297797E2;9.995696068E0;-2.018024772E-1;-1.352513313E0
5.521416875E2;9.988005638E0;-1.802355051E-1;-1.338397145E0
5.521535984E2;9.997113228E0;-1.970523894E-1;-1.339900613E0
5.521655109E2;9.976217270E0;-1.755811721E-1;-1.312424779E0
5.521774219E2;9.992066383E0;-1.928673089E-1;-1.361410141E0
5.521893344E2;9.988101959E0;-1.838172376E-1;-1.357550621E0
5.522012453E2;9.993914604E0;-2.107567936E-1;-1.345991492E0
5.522131578E2;1.001548195E1;-1.778604537E-1;-1.333666086E0
5.522250688E2;9.970566750E0;-1.768644750E-1;-1.326282382E0
5.522369797E2;1.001615238E1;-1.916127503E-1;-1.305883765E0
5.522488938E2;1.000058937E1;-1.827254742E-1;-1.331578374E0
5.522608078E2;1.001396847E1;-1.928768903E-1;-1.334010839E0
5.522727156E2;9.967684746E0;-1.985080540E-1;-1.340350747E0
5.522846266E2;9.990802765E0;-2.210805863E-1;-1.321302533E0
5.522965375E2;9.961737633E0;-1.851867139E-1;-1.343769670E0
5.523084500E2;9.961688995E0;-1.720281839E-1;-1.330936790E0
5.523203609E2;9.982805252E0;-1.977323294E-1;-1.353576303E0
5.523322734E2;9.986770630E0;-1.845546365E-1;-1.318822026E0
5.523441844E2;9.974128723E0;-1.865849346E-1;-1.382900476E0
5.523560953E2;9.974617958E0;-2.108525485E-1;-1.348203778E0
5.523680094E2;9.997859955E0;-1.754662544E-1;-1.333742619E0
5.523799188E2;9.972923279E0;-1.974641681E-1;-1.356650352E0
5.523918312E2;9.991711617E0;-1.872169971E-1;-1.351747036E0
5.524037422E2;9.979788780E0;-2.138022184E-1;-1.343817472E0
5.524156547E2;9.984960556E0;-1.919575185E-1;-1.363296747E0
5.524275656E2;9.976092339E0;-2.005000263E-1;-1.328523278E0
5.524394766E2;9.990237236E0;-1.949167550E-1;-1.323236942E0
5.524513875E2;9.959964752E0;-1.942655295E-1;-1.355031967E0
5.524633000E2;9.981455803E0;-1.747862995E-1;-1.332287073E0
5.524752109E2;9.983342171E0;-1.891610920E-1;-1.316916227E0
5.524871234E2;9.963671684E0;-1.796321720E-1;-1.310700893E0
5.524990344E2;9.982451439E0;-2.049724013E-1;-1.328044534E0
5.525109469E2;1.000721645E1;-2.129786015E-1;-1.328274369E0
5.525228578E2;1.000459290E1;-2.097799480E-1;-1.333101034E0
5.525347703E2;9.987957954E0;-1.669524759E-1;-1.343041778E0
5.525466812E2;9.973976135E0;-1.756865233E-1;-1.357885838E0
5.525585922E2;9.982815742E0;-1.888546348E-1;-1.374817610E0
5.525705047E2;1.000877857E1;-2.027984560E-1;-1.340255022E0
5.525824156E2;9.974933624E0;-1.943900287E-1;-1.353528500E0
5.525943281E2;9.969877243E0;-2.111111283E-1;-1.331664562E0
5.526062391E2;9.952035904E0;-2.095884085E-1;-1.358872294E0
5.526181547E2;9.949622154E0;-2.017162740E-1;-1.323792458E0
5.526300688E2;9.957369804E0;-1.964107305E-1;-1.328034878E0
5.526419734E2;1.000485134E1;-1.971768737E-1;-1.340791225E0
5.526538859E2;1.000987053E1;-1.960468143E-1;-1.338789701E0
5.526658000E2;1.002863121E1;-2.045701742E-1;-1.343396068E0
5.526777094E2;9.991559982E0;-2.112164795E-1;-1.320095778E0
5.526896203E2;1.000060940E1;-1.914691031E-1;-1.329471469E0
5.527015312E2;1.001122093E1;-2.158037722E-1;-1.325152397E0
5.527134438E2;9.967291832E0;-1.834916174E-1;-1.364331007E0
5.527253547E2;9.962205887E0;-1.881459504E-1;-1.337343574E0
5.527372672E2;9.938178062E0;-1.839129925E-1;-1.344430447E0
5.527491781E2;9.993407249E0;-2.059013546E-1;-1.326100469E0
5.527610891E2;9.979474068E0;-1.794693619E-1;-1.330170512E0
5.527730016E2;1.000316620E1;-2.288378030E-1;-1.345905304E0
5.527849141E2;9.998991013E0;-1.983452439E-1;-1.314665794E0
5.527968250E2;1.000452614E1;-1.693466753E-1;-1.341586232E0
5.528087359E2;9.997554779E0;-1.814421862E-1;-1.354687214E0
5.528206484E2;1.000066662E1;-1.942750961E-1;-1.329643846E0
5.528325594E2;9.976648331E0;-1.640219688E-1;-1.335160136E0
5.528444703E2;9.988887787E0;-1.841140985E-1;-1.338128924E0
5.528563859E2;9.979368210E0;-1.886630952E-1;-1.336366773E0
5.528682938E2;9.954535484E0;-1.667609364E-1;-1.310815811E0
5.528802062E2;9.964849472E0;-1.881650984E-1;-1.342601299E0
5.528921172E2;9.984673500E0;-2.049245089E-1;-1.323533773E0
5.529040281E2;9.972893715E0;-1.634282023E-1;-1.311629891E0
5.529159406E2;9.985861778E0;-1.792490929E-1;-1.347054482E0
5.529278578E2;1.000869274E1;-2.041583657E-1;-1.354026318E0
5.529397641E2;1.000572395E1;-1.882991791E-1;-1.328485131E0
5.529516750E2;9.978822708E0;-2.022908926E-1;-1.327355027E0
5.529635984E2;9.987910271E0;-2.139267176E-1;-1.330994129E0
5.529754984E2;1.000054169E1;-1.961808950E-1;-1.332363605E0
5.529874094E2;9.970950127E0;-1.793161333E-1;-1.334307790E0
5.529993203E2;9.978382111E0;-1.955488175E-1;-1.334173679E0
5.530112328E2;9.978927612E0;-1.634760946E-1;-1.349027395E0
5.530231469E2;9.972539902E0;-1.929247677E-1;-1.334470630E0
5.530350594E2;9.972980499E0;-1.446576715E-1;-1.328025341E0
5.530469672E2;9.955895424E0;-1.841236949E-1;-1.337994814E0
5.530588797E2;9.989605904E0;-1.867956221E-1;-1.363507390E0
5.530707906E2;9.977068901E0;-1.988432407E-1;-1.344851851E0
5.530827031E2;9.992229462E0;-1.858570874E-1;-1.328523278E0
5.530946156E2;1.000974464E1;-2.107950896E-1;-1.316504478E0
