,member,label,position,sample_nr,Mean Gyroscope x (rad/s),Mean Gyroscope y (rad/s),Mean Gyroscope z (rad/s),Mean Acceleration x (m/s^2),Mean Acceleration y (m/s^2),Mean Acceleration z (m/s^2),Mean Linear Acceleration x (m/s^2),Mean Linear Acceleration y (m/s^2),Mean Linear Acceleration z (m/s^2),Mean Velocity (m/s),Mean Absolute Gyroscope x (rad/s),Mean Absolute Gyroscope y (rad/s),Mean Absolute Gyroscope z (rad/s),Mean Absolute Acceleration x (m/s^2),Mean Absolute Acceleration y (m/s^2),Mean Absolute Acceleration z (m/s^2),Mean Absolute Linear Acceleration x (m/s^2),Mean Absolute Linear Acceleration y (m/s^2),Mean Absolute Linear Acceleration z (m/s^2),Mean Absolute Velocity (m/s),Mean Square Gyroscope x (rad/s),Mean Square Gyroscope y (rad/s),Mean Square Gyroscope z (rad/s),Mean Square Acceleration x (m/s^2),Mean Square Acceleration y (m/s^2),Mean Square Acceleration z (m/s^2),Mean Square Linear Acceleration x (m/s^2),Mean Square Linear Acceleration y (m/s^2),Mean Square Linear Acceleration z (m/s^2),Mean Square Velocity (m/s),Variance Gyroscope x (rad/s),Variance Gyroscope y (rad/s),Variance Gyroscope z (rad/s),Variance Acceleration x (m/s^2),Variance Acceleration y (m/s^2),Variance Acceleration z (m/s^2),Variance Linear Acceleration x (m/s^2),Variance Linear Acceleration y (m/s^2),Variance Linear Acceleration z (m/s^2),Variance Velocity (m/s),Minimum Gyroscope x (rad/s),Minimum Gyroscope y (rad/s),Minimum Gyroscope z (rad/s),Minimum Acceleration x (m/s^2),Minimum Acceleration y (m/s^2),Minimum Acceleration z (m/s^2),Minimum Linear Acceleration x (m/s^2),Minimum Linear Acceleration y (m/s^2),Minimum Linear Acceleration z (m/s^2),Minimum Velocity (m/s),Maximum Gyroscope x (rad/s),Maximum Gyroscope y (rad/s),Maximum Gyroscope z (rad/s),Maximum Acceleration x (m/s^2),Maximum Acceleration y (m/s^2),Maximum Acceleration z (m/s^2),Maximum Linear Acceleration x (m/s^2),Maximum Linear Acceleration y (m/s^2),Maximum Linear Acceleration z (m/s^2),Maximum Velocity (m/s)
636,dam,gehen,w,37.0,-0.07027582767122804,0.0630771452272982,-0.12410102243770965,4.846263916482662,8.066173123887637,3.492377437154898,0.34521713359552664,0.5133827946033014,-0.2964163611085395,1.6009999514,1.5914809503501763,1.2529000160560757,0.8047546130654203,5.04283825229682,8.066173123887637,4.015708423713931,3.383364336255075,3.804629880797781,3.1095984375993586,1.6009999514,3.674629412052662,2.5809220210860184,1.212117922427543,53.118195073774146,88.07565586801717,27.210288262119835,29.042379239839374,25.572442407022653,17.13402402161195,2.573909842900003,3.669690720097787,2.57694329483599,1.196716858657459,29.631921125572315,23.01250700348994,15.013588098571262,28.923204370511467,25.30888051322796,17.046161362479104,0.010708998517200755,-4.525085926,-3.3878993989999997,-1.781914234,-3.400963545,0.538695395,-5.463568211,-8.874512672,-8.280827522000001,-11.05910301,1.4099999669999999,4.177911282,4.4867649080000005,4.33590126,36.70909882,26.48944855,22.79998207,31.51843643,19.13425636,17.73911285,1.6999999280000002
637,dam,gehen,w,38.0,-0.10697255568071933,0.05841332930007088,-0.1023008306254004,4.683128151750337,8.223717340211621,3.492368645260227,0.36219710371019387,0.6486140044701165,-0.4250703096657837,1.7349999666999998,1.548856785299161,1.1419614945217695,0.826174321701993,4.85713517325186,8.223717340211621,3.93271996931984,3.2718380707063153,3.903710937687066,2.929260481503006,1.7349999666999998,3.460872524131559,2.2236436269591575,1.2683842760093684,49.26063965783187,90.86962620923482,25.159381435416254,26.763878108175412,26.10602844776495,15.375975217667742,3.0278898822400016,3.4494293964626963,2.2202315099192385,1.2579188160627215,27.328950372115294,23.24009931753731,12.962742681019513,26.63269136623937,25.68532832097019,15.195290449508411,0.017664997791000857,-4.340604782,-3.280997992,-1.686008334,-2.67432332,1.89860189,-6.76721096,-8.27478981,-7.145396233,-12.29294395,1.5,3.898745537,4.526471138,4.70669651,36.65762329,27.58838654,23.01306725,31.60085297,19.74548912,17.41637039,1.9399999380000001
638,dam,gehen,w,39.0,-0.054162433446730496,0.10719855919384155,-0.10564583393044104,4.556128015522842,8.11418406424803,3.423924022402939,0.14746450831483393,0.4927818884104898,-0.3496185178916396,1.5529999733,1.6023531045911044,1.274971292532235,0.8062916142482951,4.75527793988929,8.11418406424803,3.952940477467488,3.2710265584100005,3.726819973190238,3.0779986879130683,1.5529999733,3.72910033259524,2.694116095185406,1.2129710672906582,46.62968653790691,86.84930738187497,26.211663136540594,25.451419805226916,23.416755911880472,16.766268517422283,2.453209923542002,3.7261667633983717,2.6826245640921687,1.2018100250638004,25.871384044074755,21.009324353378485,14.488407425352658,25.429674024014368,23.173921922335058,16.644035409369557,0.04140100647220106,-4.3668718339999995,-3.369573355,-1.708610415,-2.928108692,1.382651448,-6.145915985,-8.677498817,-7.4830522539999995,-10.53134537,1.059999943,4.166304588,4.574118614,4.494115353,33.06751633,25.20017052,20.9660244,28.09405136,17.46144485,15.31030464,1.75
639,dam,gehen,w,40.0,0.01282166757648567,0.09658200719484399,-0.127646453584871,4.641091256646032,8.15892962768485,3.572112670314926,0.28332931307138826,0.4766393118478874,-0.12635184238220531,1.56899997,1.491485214894893,1.2269286197121037,0.7642531777029987,4.779546375596908,8.15892962768485,3.9476853997978605,2.9887621197316423,3.680000170546448,2.870075932799528,1.56899997,3.3387385105362397,2.428730136281233,1.1092087145934841,42.33421216268414,86.18199721201445,25.343425051374016,20.338556269521973,22.141531240902367,14.4427849338942,2.496649901636002,3.3385741153768027,2.4194020521674466,1.0929150974806903,20.79448411016784,19.613864542500906,12.583436121949585,20.258280769876464,21.91434620730354,14.426820145820841,0.034888995776000895,-4.114584446,-4.7953324319999995,-1.73365593,-3.38300705,0.5638344884000001,-7.036558628,-9.005414963,-7.251557827,-12.39981842,1.25999999,4.141870022,4.73477602,4.199677943999999,29.26073647,24.65908051,21.19826126,24.04124641,16.72034454,15.70586681,1.9399999380000001
640,dam,gehen,w,41.0,-0.10432321566002244,0.041823711880740695,-0.11957780558246685,4.669890407280828,8.160402772139689,3.4871167799231095,0.2046053335274983,0.5497300613455681,-0.21878958554095235,1.6049999712999998,1.561983414711072,1.2470572409284382,0.7678787519052915,4.863775140326221,8.160402772139689,3.9544079455097116,3.234788812668566,3.802635836601325,3.034396273829173,1.6049999712999998,3.6931196796314216,2.549664131590609,1.0932576840913064,45.46049338743379,88.5469775134544,26.17452428170807,23.379693562194216,24.170934190200487,15.98722801214976,2.583229909880002,3.682236346305779,2.547914908715124,1.078958832503388,23.652616971420315,21.95480410990941,14.014540844886756,23.337830219686303,23.868731049853505,15.939359129408599,0.007205002007000643,-4.263635635,-3.067806005,-1.854607224,-2.367865562,1.626860023,-5.5904607770000005,-7.776051998,-7.1989655489999995,-10.86193562,1.4499999280000002,4.182797909,4.9070401189999995,4.165469646,30.62543106,25.36417198,20.99954224,25.55392456,17.78913879,15.30127811,1.75
641,dam,gehen,w,42.0,-0.04245595728777075,0.13293357280391166,-0.09678911165251951,4.533793472819173,8.1368911627899,3.5441806556935673,0.3252134127690064,0.389257046845561,-0.1455165961318562,1.5859999536999998,1.606933449946182,1.1769550635010637,0.8128056480389048,4.757396025735796,8.1368911627899,3.9113710088086338,3.107988984326984,3.703513131882748,2.8152332631685724,1.5859999536999998,3.6943230415629813,2.3674628175219277,1.2716325254940855,46.188783014436424,87.83128620679253,24.31150203402809,24.72963069811694,24.149503208075835,13.468097871315887,2.543859854904003,3.692520533253764,2.349791482743516,1.2622643933596023,25.63349976025862,21.622288411704314,11.750285513835594,24.62386693427208,23.99798215955688,13.446922791566086,0.028464001767600965,-4.7877578739999995,-2.9743435380000003,-1.990219235,-2.807201385,1.18752408,-4.046200752,-7.28200388,-7.833154678,-8.821224212999999,1.2099999190000001,3.3617949489999996,4.337713718,4.855136395,35.38151169,29.84132957,20.49197197,30.27295685,22.11650658,15.07913685,1.7899999619999998
642,dam,gehen,w,43.0,0.01375674701908207,0.09843744027702206,-0.09407786940756799,4.621182657064841,8.190552466946954,3.651967846615545,0.3283154989492646,0.5393405248026205,-0.1835583470516655,1.6259999632,1.5286468273353127,1.1573643143352306,0.7658415541245633,4.832615301714677,8.190552466946954,4.051830323474548,3.164521463997012,3.6649283998514326,2.905087623884205,1.6259999632,3.399558358805469,2.292641420981303,1.1647536564418435,48.37855710434802,88.32167072336546,26.01000341182862,26.34934178438473,23.97037533021763,14.559796483590471,2.6576398788180016,3.3993691107169295,2.2829514913330065,1.155903010929577,27.023227954391114,21.236521009554867,12.673134259114823,26.24155071753443,23.67948712852324,14.526102816818147,0.013763998491600432,-4.179946899,-2.9798414710000003,-1.827729106,-2.610877037,2.060210466,-5.483919144,-7.432603836,-6.791603088,-11.0075779,1.379999995,3.4992396830000003,4.430565357,4.626672745,34.17723083,29.19250107,22.05299187,28.9801445,21.5283699,16.47743225,1.7999999519999998
643,dam,gehen,w,44.0,-0.12180940909519183,0.019386936617809075,-0.09008688180782115,4.635393670565371,8.099612455499217,3.603983576319826,0.21157550305292303,0.4645490340712822,-0.12073390231078393,1.6219999670000003,1.527278909408834,1.1602521452451695,0.7762540428037698,4.8399611582498485,8.099612455499217,3.9489247183418916,3.3244585556073307,3.579875505063144,2.907460648682428,1.6219999670000003,3.46298960224964,2.368422812642694,1.1837120236417424,46.78236571768604,86.0237897506684,26.392686185741265,24.889580328349915,22.4337514129494,15.087216411317266,2.6375598915980016,3.448152070105519,2.3680469593312683,1.1755963773678857,25.295491236568573,20.42006782139036,13.403988567358187,24.844816134857812,22.21794560789284,15.072639736150062,0.006675998650001071,-4.492099285,-3.249843836,-1.730601549,-2.886210203,2.011129379,-4.970362663,-8.275510788,-6.882390976,-10.37550735,1.50999999,3.7325901989999997,4.630928993,4.485563278,33.48291016,23.97433853,22.61682701,28.24967384,16.24337769,16.86408997,1.769999981
644,dam,gehen,w,45.0,0.02109065284769099,0.08820558015992401,-0.09631170651968432,4.639617019643783,8.133935192059392,3.399063138092943,0.19208938887083468,0.39898283638154575,-0.11076442800080241,1.546999967,1.5074114729031936,1.2048517014518845,0.7370187992608263,4.779403043499611,8.133935192059392,3.71795697002273,3.0176230912126325,3.4310530207967465,2.8781401798046895,1.546999967,3.373767322187779,2.480206588575956,1.059571138756667,42.8300813616821,83.86645256754566,23.758878011929365,20.86527367442713,20.03293772660349,13.985242738432833,2.397469897246002,3.373322506550234,2.4724263642046065,1.0502951939439338,21.304035272713747,17.70555085892351,12.205247795187125,20.828375341110366,19.87375042287641,13.972973979922498,0.004260999348000881,-4.354654789,-3.1484401230000003,-1.618813157,-1.988384485,1.210268974,-5.346252441,-7.481581211,-7.6578321460000005,-10.75400543,1.469999909,4.277482033,4.559457779,4.426919937,33.29257202,27.80865288,21.76808167,27.86391068,20.17158318,16.55984497,1.669999957
645,dam,gehen,w,46.0,-0.10035826078058054,0.027968466699202596,-0.08160838270514506,4.7907015347697754,8.198889904796156,3.493618732962615,0.30020658273772044,0.6058977430907704,-0.25740539030309767,1.5519999623000003,1.5179247886548266,1.213573153374004,0.7826855901234359,4.969109912386727,8.198889904796156,3.920028745992632,3.2667055171696293,3.6356378967611724,3.0002347422307394,1.5519999623000003,3.3959049024564436,2.4259474688427467,1.2160839310079639,48.70721706699533,87.31056374429062,25.955447140685525,25.231750660088874,22.546670244110313,15.764220088639956,2.429239884964002,3.3858331219495392,2.4251652337132423,1.2094240028802137,25.756395871749795,20.088768073322406,13.7500752893782,25.141626667769874,22.17955816902784,15.697962553682853,0.020536001984800566,-4.197662353999999,-3.19242239,-1.8234530690000001,-2.817975283,1.2318167690000001,-5.349843502,-7.162772655,-7.690160275,-10.71471214,1.319999933,3.796730995,4.276016235,4.8600234989999995,31.54121399,24.11439896,20.74934959,26.50473404,16.41319275,15.0220871,1.7799999709999998
646,dam,gehen,w,47.0,-0.08627176912003663,0.08966795042573565,-0.07871303457691674,4.5358382011111305,7.998642947872996,3.6163204102763022,0.24167313070965257,0.35460647741369755,-0.21184149461780694,1.6829999684999997,1.5777627915422832,1.1549810207918194,0.8008600865679166,4.675852810275148,7.998642947872996,3.9771135201371997,3.1256064403024486,3.632530125764277,2.8420258257406794,1.6829999684999997,3.5647053368034096,2.352143069380914,1.2231037355549772,45.757084749105054,85.16022953512496,25.48603314324391,24.649778381928556,23.6619224510862,14.391226361036207,2.848269895630001,3.5572625186563114,2.3441027280473583,1.2169079937426701,25.183256562446083,21.18194052756666,12.408259833462907,24.59137247982153,23.536176697262444,14.346349542194305,0.015781001659000503,-4.1151952739999995,-3.394007921,-1.804516196,-1.7537527080000002,1.631648421,-5.418078423,-7.5069046020000005,-7.263352394,-10.90834236,1.5499999519999998,3.6372952460000003,4.540520668,4.577803612,32.28341675,28.06962013,22.66590691,27.09401894,19.95354462,16.98280907,2.00999999
647,dam,gehen,w,48.0,0.004258767510918381,0.10681769322877592,-0.09959725927328601,4.587782028516985,8.183757307607241,3.7425787085348645,0.24005618341404203,0.5384908267839085,-0.016598480611653876,1.709999973181818,1.5984782820261305,1.229751045291634,0.8349017771191333,4.731299191495119,8.183757307607241,4.126237001430353,3.125279677258901,3.8721459983268423,2.934008706515807,1.709999973181818,3.758820794675839,2.6063844508180845,1.2851792740944321,47.21345450735358,90.42908069073276,27.897276857935886,25.34529225926271,26.37255181346836,15.539704445747223,2.9301726380454554,3.7588026575751368,2.5949744312313663,1.2752596600396835,26.165710566170127,23.455197020917776,13.890381468357356,25.28766528806737,26.082579442937927,15.5394289361886,0.006072729763637125,-4.43773222,-3.31826067,-1.841778994,-2.505532026,0.26695349809999996,-7.659051418,-8.010719299,-8.571610451,-13.14216709,1.5599999430000002,3.80833745,5.151386261,4.57841444,35.50601196,27.28671646,23.03222084,30.22347641,19.66799164,17.38965607,1.7899999619999998
648,dam,gehen,w,49.0,-0.08522787005074353,0.05419031348156614,-0.09564146483709518,4.845314681651877,8.134646143245577,3.620317344985289,0.3126967768345636,0.5896616888670914,-0.17124867525087176,1.6333332857777778,1.5752923988552887,1.289506588210273,0.80115718388545,4.981445992611456,8.134646143245577,4.022301121108229,3.3063188012350784,3.7916873511337457,3.0191328208727666,1.6333332857777778,3.6496026813216655,2.7344313985641917,1.25660956293801,49.52718269126108,88.82777042537523,26.775208159519373,25.500258868506144,25.290109668415916,15.662500153610294,2.671088735162226,3.642338891488281,2.7314948084889585,1.247462273141827,26.050108327029847,22.655302549554957,13.668510481118043,25.402479594263422,24.94240876109836,15.633174044835135,0.003311112732594342,-4.211101055,-3.792292118,-1.902865529,-2.19428587,1.066616893,-3.561375141,-8.012832642000001,-7.916475772999999,-8.963967323,1.5499999519999998,4.278092861,4.635204792,4.634613991,33.22673035,29.36129189,20.19389343,27.67648125,21.69801331,14.72554016,1.730000019
649,dam,gehen,w,50.0,-0.05003932517922316,0.04773325305807391,-0.098109829804504,4.873368738391576,8.179640234714281,3.359906614207533,0.38277430687442404,0.5118522670717655,-0.22552861571393257,1.569999969,1.5641399087548915,1.2131931557242697,0.7652267683272295,4.959971203848457,8.179640234714281,3.664485194698116,3.061227071497124,3.610221864698766,2.915678990477366,1.569999969,3.5962585572996706,2.509060499104039,1.098134421471375,47.66180563759037,86.8108746068707,23.777224850102574,23.261414489021877,22.298678333800737,14.548039063711698,2.480979907490002,3.5937546232352804,2.5067820356565305,1.0885088827671061,23.912082777258043,19.904360237513767,12.488252393907072,23.114898319018703,22.036685590494223,14.497175907205857,0.016080004830000792,-4.107254028,-3.314595461,-1.65729773,-1.217451572,1.22822547,-5.051765442,-6.8877277370000005,-7.794188499,-10.11886024,1.4099999669999999,4.126598358,4.7427172660000005,4.0946092610000004,30.17412376,24.97391701,20.24776459,24.96361732,17.02884102,14.7792263,1.8600000140000001
650,dam,gehen,w,51.0,0.014304975938887153,0.09825419493102074,-0.12630242879144488,4.712661811616463,8.09899923269471,3.6422388119103197,0.4192710333581267,0.49049095275206295,-0.20489484149748396,1.5936363394545454,1.5614851868239739,1.167165305284297,0.8381561522645476,4.8820746036957825,8.09899923269471,4.03328792097856,3.3133811692695794,3.676385103525107,3.028856170463797,1.5936363394545454,3.5803110328312266,2.43279057298486,1.3010545019737392,51.615879130385395,87.48234369410127,26.683509722167372,28.704653274216334,24.533744148412033,15.471171293977346,2.549318103230911,3.5801064004946124,2.423136686163312,1.2851021984551219,29.406697779717152,21.888555122911782,13.417606159181505,28.52886507480315,24.293162773680404,15.429189397905047,0.009641320800827816,-4.241644382,-3.869872093,-1.7641991380000002,-2.483984232,0.9756371975,-4.2640733719999995,-7.967942237999999,-7.741248607999999,-9.718841552999999,1.350000024,4.253047466,4.760432243,4.561310291,36.06505585,25.76161003,21.7130146,31.09139633,17.60401154,16.04795074,1.730000019
651,dam,gehen,w,52.0,-0.15308083799239108,0.06400786292922098,-0.06614628533238157,4.76545163012715,8.134694845958405,3.5416678835644206,0.35368563882073456,0.4962520687481874,-0.21867232551155208,1.6069999933,1.5075571557908518,1.1724759822178004,0.794125104554639,4.9174278923172325,8.134694845958405,3.953114317567683,3.349863408283614,3.528947487295389,2.9194783080772178,1.6069999933,3.3854830818864503,2.4036669048759336,1.2866184082631,49.98685016849612,87.00835164515202,26.271697397830057,26.72242554510128,23.014760061493238,15.464539506622685,2.5918099774160006,3.362049338926004,2.3995698983591685,1.2822430771998277,27.27732092941465,20.83509140828985,13.728286000358407,26.597332013993256,22.768493945756354,15.416721920678084,0.00936099894980045,-4.3668718339999995,-3.4728095530000003,-1.7629773619999998,-1.9345149990000001,0.985213995,-8.130708693999999,-7.245902061000001,-7.9720201489999996,-13.24380684,1.3600000140000001,3.8816413880000002,4.927809238,4.993803024,36.08780289,27.84815788,21.63879585,30.95331955,20.55085373,16.06560516,1.75
652,dam,gehen,w,53.0,0.014899078140711052,0.07768890203083605,-0.08982548693416384,4.708314103549046,8.173000807668258,3.4184999978975936,0.25655413495561546,0.43397475620141435,-0.06818997727627091,1.5389999627999997,1.5274708597097029,1.2290321199238514,0.7506007331871053,4.852302233977085,8.173000807668258,3.7603973445441623,3.014470839834274,3.3932744179241747,2.8164735110277594,1.5389999627999997,3.445267486566549,2.5251507528907458,1.0869780815605545,42.964813356310444,83.59700531824028,24.127020056606028,20.49540563922701,19.158918498755575,14.010763944572156,2.3761698890080027,3.445045504037106,2.5191151873919884,1.078909463457595,20.79659165863166,16.799063116094235,12.440877820980196,20.429585615064166,18.970584409735494,14.006114071571234,0.0076490035096010295,-4.218431473,-4.001818657,-1.6670715809999999,-2.364274263,1.6388310190000002,-4.86980629,-7.184391975,-7.01091671,-10.19094467,1.4399999380000001,3.983655691,4.789143085,4.189293385,30.53684616,24.54296112,20.72660446,25.33022118,16.89926529,15.66427612,1.669999957
653,dam,gehen,w,54.0,-0.12926879995333657,0.019005665321333177,-0.07258145772275391,4.684010857067566,8.09144751233514,3.3670565006867097,0.15619596274440897,0.444602937031029,-0.23411174332266743,1.471111099,1.5510889914090513,1.2251153316275905,0.7580111714641632,4.814257724270409,8.09144751233514,3.7720169750098744,2.9710818746000696,3.626445464473649,2.7937657588333082,1.471111099,3.561473317003476,2.4597507181438725,1.0619294921059812,42.4516534297749,85.24492074851575,24.099975503835907,20.093442579751283,21.9167814675707,14.38086736927122,2.1740221830088897,3.5447628943621052,2.4593895028295667,1.0566614241008214,20.511695720647968,19.773397903641143,12.762906025019255,20.0690454009736,21.719109695954092,14.32605906090962,0.009854317407902012,-4.338160992,-2.93402648,-1.6780670880000002,-1.854309201,0.7254431248000001,-4.3921628,-7.268451214,-8.214277267,-9.665042877000001,1.350000024,3.979990721,4.677965641,4.042685986,28.55444717,23.95518494,22.03623199,23.40683365,16.20921516,16.36698914,1.679999948
654,dam,gehen,w,55.0,-0.02825765448931582,0.0992019778607048,-0.08387939807987788,4.6462661141175365,8.12045323104004,3.4949047248688467,0.13824920308421815,0.4442586710330329,-0.01803405093358293,1.640999949,1.6139488391314722,1.2880273298590357,0.7793187805728989,4.757329839889034,8.121852685410815,3.9128612364134243,2.956476016248699,3.6230945172461766,2.9597719339737405,1.640999949,3.819203635260895,2.5901692030452694,1.1622320554522714,42.08966017345925,87.08693185380633,26.118795477546996,19.859003026414253,23.490782942640006,15.691850075970487,2.703409834060003,3.8184051402236623,2.580328170633791,1.1551963020300295,20.501871370262357,21.145171176297584,13.904436441636404,19.839890184260838,23.29341717585198,15.691524848977442,0.01052900144200054,-4.47743845,-3.386066675,-1.7977967259999998,-1.5538369419999998,-0.3758896589,-6.391321659,-7.389482498,-9.206079483,-11.50230503,1.4599999190000001,4.146757126000001,4.631539822,4.221669197,31.1497612,28.0073719,21.99433327,25.85106277,20.06516647,16.7663784,1.7899999619999998
655,dam,gehen,w,56.0,0.013247143504447095,0.10252883603986375,-0.10974213676553106,4.774522774393888,8.035634262952003,3.510819061668908,0.3311805383685695,0.31859089355054265,-0.03310746203644167,1.5519999622999998,1.5655216637427303,1.2289519540742386,0.7469519190416241,4.895504659456603,8.035634262952003,3.9697779492960437,3.096077697545126,3.5415217056102235,2.906386715209406,1.5519999622999998,3.6180651463230515,2.5573070900295667,1.0626515810474264,45.34975523059531,82.50209228016023,26.365763451261405,22.222562905434994,20.32343242845551,15.340928397938729,2.416399885206002,3.6178896595120227,2.5467949278098767,1.0506082444655624,22.553687507389395,17.930674272232014,14.039912967483627,22.11288235644089,20.22193227100217,15.339832293896226,0.007696002226800708,-4.090760708,-3.137444735,-1.808181405,-1.786074519,1.329979062,-4.868608952,-7.633044243,-7.417746544,-10.45414162,1.399999976,4.355672836,4.68468523,4.310855388999999,30.6194458,25.12355614,18.59576416,25.67308426,17.492939,13.1811924,1.669999957
656,dam,gehen,w,57.0,-0.11901074723668854,0.0546727003209177,-0.10893100013704982,4.721889971512487,8.023463614628977,3.457112881760494,0.2870469981293942,0.3466878271286624,-0.1664313809577866,1.6190908604545458,1.5527797736356812,1.1847092669930763,0.7722233745341072,4.913220237312772,8.023463614628977,3.9554232675000116,3.3212599002263437,3.483682220910446,3.0516096417230725,1.6190908604545458,3.5915047032929195,2.3754485889209933,1.1419540649204154,48.353525038753645,83.53696652824982,26.611411873764386,25.690937171606986,21.090895181461974,16.514904100765506,2.6474271152236395,3.577341145335084,2.3724594847606104,1.1300881021295557,26.05728013568347,19.160998152974717,14.659782396530094,25.6085411924719,20.97070273198278,16.487204696197995,0.025971900816198934,-4.064493656000001,-3.422107935,-1.689062715,-2.651578426,1.533486247,-6.624756336,-8.276687622,-7.553679466,-11.62974358,1.289999962,4.215785027,4.447058678,4.249769211,32.70240021,23.6176033,22.25410461,27.79704285,15.70475388,16.98233795,1.7999999519999998
657,dam,gehen,w,58.0,-0.03436983297740407,0.11873126008806612,-0.1048644320660479,4.662631793330999,8.22642003731428,3.575489424841125,0.3003974994007414,0.5276492342519256,-0.0764202291982698,1.5679999591,1.5524781617034045,1.1641095737895093,0.7395735872667369,4.796095236382646,8.22642003731428,3.932084865775949,3.0088958630520803,3.584812982137597,2.790686990357918,1.5679999591,3.5709196319493532,2.30171644820465,1.0409792900902493,44.070896543420226,87.31646620137644,25.809881849491877,21.937425796096672,22.000983820186995,14.34416113581868,2.478899874882002,3.569738346530464,2.287619336082552,1.029982740977716,22.330761303239154,19.64247957105048,13.025757222341161,21.84718713845048,21.722570105780335,14.338321084387939,0.02027600314440072,-4.1066432,-2.753210306,-1.698836565,-1.8148049119999998,1.6795325280000002,-7.249642849,-7.527961731,-7.248805523,-12.74273682,1.289999962,4.094222546,4.701789379,4.26015377,31.00850296,26.03454971,21.49394608,25.78125763,17.97638702,15.84762573,1.769999981
658,dam,gehen,w,59.0,-0.11185622425794364,0.04451800703040574,-0.08594480763300806,4.782433076335155,8.129388570872575,3.3383538116304594,0.369130158951775,0.4083130911545754,-0.18565164144744686,1.5411110586666668,1.4934661737856954,1.0617375087312426,0.7726347820916517,4.913442579410356,8.130932849949911,3.7729830000911595,3.010857043861379,3.243340088351565,2.8272542462147654,1.5411110586666668,3.255018818074121,1.843172875639267,1.1278946680313402,43.232363896105845,84.25624519073321,23.76907653835006,19.772645319817684,19.693031717937593,13.896591620713519,2.389410949571115,3.2425070031688765,1.8411910226893082,1.1205081580722647,20.360697766481326,18.169286654499473,12.624470366722486,19.63638824556992,19.52631213752942,13.86212508874139,0.01438765442642058,-4.779816628,-3.6517932419999997,-1.821620464,-1.8890250919999998,-0.4872200489,-7.4375877379999995,-7.336556435,-7.913075924,-10.69347763,1.309999943,4.1546983719999995,4.289455414,4.5692515369999995,30.89358139,26.34938622,18.98721695,25.51276207,18.20580292,13.5296154,1.6899999380000001
659,dam,treppensteigen,s,0.0,-0.20066436074586483,0.47924887238232694,0.07903946438162612,0.8071153685903959,-8.509799124858203,-2.90765172615633,0.23162296770111704,-0.5571500365461007,0.9566345476956107,0.59499998394,1.735998291676023,1.6091530931738096,0.5190913798676389,2.945592800643928,9.071044019692437,4.358321675295339,2.6253497117225506,3.4964999187175185,4.166011163216146,0.59499998394,4.5675959745503,4.339740490902654,0.44239758242025756,16.100024039393418,103.444951950899,39.650325521955374,12.44052045817546,22.10687762353045,35.05334834616305,0.41006997894720065,4.527329788876755,4.110061009222918,0.4361503454905233,15.448588821178623,31.0282708054616,31.19588696133546,12.386871259008794,21.79646146030715,34.138198688318255,0.056044998058600325,-6.267477512,-6.339192867,-1.994572759,-23.19622231,-30.80379868,-38.00077057,-21.15696144,-21.85905838,-28.78434372,0.2899999917,3.6328155989999997,6.933076382,2.082952738,11.35689545,8.711302757,20.49436569,10.0211792,12.20474052,25.19945145,1.120000005
660,dam,treppensteigen,s,1.0,-0.01052963666070065,-0.4549917043185827,-0.13513008828438697,0.730117327887228,-9.89373210966042,-2.268528942769093,0.4553279354711319,-0.5813198044296194,0.23321484385794894,0.8509999752699999,1.5409105018752545,1.7646416456825964,0.5126483862330298,2.685498776562361,9.89373210966042,4.640737484290939,2.6373311761208287,3.6998484676551535,5.481955878820873,0.8509999752699999,3.1999799169511602,5.959801451265596,0.49375456597540013,11.773722054528136,119.37345496773753,48.48935019218614,11.336063541926807,22.433501309209035,52.935260374935126,0.7628899576752011,3.199869043702952,5.75278400026686,0.4754944252156542,11.240650742046947,21.487519910012015,43.34312662800504,11.128740013106402,22.095568594186933,52.88087121153946,0.03868899976566046,-3.792862415,-10.35257721,-3.3256483080000003,-9.668983459,-26.34579468,-35.74184036,-9.296392441,-17.1569252,-34.05147934,0.5399999619,4.285219669,10.03566074,1.4775853159999999,9.463082314,-0.6751648784000001,20.00475311,9.567687035,8.487771034,23.02931595,1.179999948
661,dam,treppensteigen,s,2.0,0.006676518705124816,-0.5208403306664542,-0.1576306057404625,0.4443059644196071,-9.916193406299044,-1.9523580275524672,0.47253160401998584,-0.5784529359108682,0.5056288423448974,0.7439999878100001,1.4707924674737423,2.078586969207037,0.5047439764990383,2.6194665838527835,9.916193406299044,4.991916219862668,2.6766507594174445,3.9533442727786126,5.845423143882529,0.7439999878100001,2.937458839397003,8.782500652390492,0.48371602670163755,11.912940823790446,124.38870540177419,55.950944691593754,12.186233323621305,26.79922943116037,62.10307271604241,0.6077399816584002,2.9374142634949827,8.511226002341736,0.45886861883553276,11.715533033771603,26.05781373064518,52.13924282384516,11.96294720682358,26.46462163209646,61.847412189831296,0.05420399979712011,-3.9003746510000004,-13.74043655,-3.15277338,-11.11747551,-37.76613617,-38.47003174,-10.32317924,-28.35537338,-37.08168411,0.349999994,4.269337177,12.34717464,2.0737895969999998,14.02882481,-0.47405192259999995,36.85993195,13.59727669,8.857703209,39.79363632,1.129999995
