"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (m)"
2.042207169E2;5.095618094E1;6.973322583E0;5.026768737E1;9.399999976E-1;2.942999878E2;2.500000000E0;1.000000000E2
2.052125314E2;5.095619305E1;6.973313279E0;5.026771933E1;4.799999893E-1;2.642999878E2;2.000000000E0;1.000000000E2
2.062129063E2;5.095619217E1;6.973300539E0;5.026772628E1;8.100000024E-1;2.318999939E2;2.500000000E0;1.000000000E2
2.072068473E2;5.095618609E1;6.973290145E0;4.926772066E1;9.899999499E-1;2.058000031E2;3.500000000E0;1.000000000E2
2.082190295E2;5.095617985E1;6.973282769E0;4.926771260E1;7.699999809E-1;1.748000031E2;3.000000000E0;1.000000000E2
2.092127022E2;5.095617268E1;6.973288385E0;4.926769361E1;7.500000000E-1;1.403000031E2;3.000000000E0;1.000000000E2
2.102130389E2;5.095616837E1;6.973302970E0;4.926767443E1;6.200000048E-1;1.189000015E2;3.000000000E0;1.000000000E2
2.112158378E2;5.095616455E1;6.973315123E0;4.826765799E1;3.400000036E-1;9.019999695E1;3.000000000E0;1.000000000E2
2.122214185E2;5.095616434E1;6.973318392E0;4.826765528E1;2.599999905E-1;6.140000153E1;3.000000000E0;1.000000000E2
2.132265711E2;5.095616187E1;6.973310681E0;4.826765540E1;9.699999690E-1;3.207999878E2;3.500000000E0;1.000000000E2
2.142188202E2;5.095615856E1;6.973291067E0;4.826766199E1;1.000000000E0;2.712000122E2;3.500000000E0;1.000000000E2
2.152128760E2;5.095616711E1;6.973276064E0;4.926769038E1;1.399999976E0;2.945000000E2;3.500000000E0;1.000000000E2
