"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)"
3.204214062E0;3.571469069E0;-9.035276413E0;1.000422001E0
3.216123437E0;3.546914101E0;-9.283594131E0;1.083654046E0
3.228034375E0;3.745508194E0;-9.252392769E0;1.211121321E0
3.239945312E0;3.821806669E0;-9.598613739E0;1.046314120E0
3.251857812E0;3.882083178E0;-1.021786880E1;1.243931428E-1
3.263768750E0;4.268191338E0;-1.081559563E1;-1.401785851E0
3.275698437E0;5.025764465E0;-1.106060886E1;-2.554028988E0
3.287592187E0;6.277568340E0;-1.107417870E1;-2.719698191E0
3.299504687E0;6.858956814E0;-1.259119320E1;-2.286453009E0
3.311415625E0;7.202410221E0;-1.404678154E1;-9.813066125E-1
3.323326562E0;7.569115162E0;-1.374077320E1;1.783852696E0
3.335239062E0;7.506550312E0;-1.234657192E1;2.910611868E0
3.347150000E0;6.769299030E0;-1.127418041E1;1.931536674E0
3.359060937E0;5.618913651E0;-1.093781471E1;-5.953230858E-1
3.370992187E0;3.697806120E0;-1.097184086E1;-7.180967331E0
3.382895312E0;2.624073744E0;-1.063622189E1;-1.002103615E1
3.394796875E0;2.154321671E0;-1.064896870E1;-4.314342022E0
3.406707812E0;2.113563061E0;-1.071353531E1;5.064311028E-1
3.418618750E0;2.322720528E0;-1.057869434E1;2.975341558E0
3.430532812E0;2.185829639E0;-1.092831421E1;5.170039177E0
3.442445312E0;2.073991776E0;-1.113284683E1;6.980132103E0
3.454354687E0;2.078598261E0;-1.087775898E1;6.948672295E0
3.466265625E0;2.068820000E0;-1.044093132E1;5.048241138E0
3.478178125E0;2.413939476E0;-1.033696556E1;2.233732700E0
3.490090625E0;3.645306110E0;-9.815402985E0;-1.547200203E0
3.502001562E0;3.683757067E0;-9.838214874E0;-3.020505667E0
3.513912500E0;2.962326765E0;-9.974665642E0;-1.609985709E0
3.525823437E0;2.265776634E0;-9.430224419E0;9.178507924E-1
3.537735937E0;2.032437801E0;-8.771311760E0;1.672091365E0
3.549653125E0;1.564304352E0;-9.001413345E0;2.185733795E0
3.561559375E0;1.154704332E0;-9.301033020E0;2.584531307E0
3.573470312E0;1.087944508E0;-9.210014343E0;3.154073477E0
3.585382812E0;1.555053115E0;-8.415982246E0;2.825493097E0
3.597293750E0;1.853648424E0;-8.140697479E0;1.548885703E0
3.609212500E0;2.362071514E0;-7.821416378E0;1.345886111E0
3.621123437E0;2.393052578E0;-8.490337372E0;1.111426711E0
3.633028125E0;2.236950397E0;-8.793663025E0;1.280562758E0
3.644940625E0;1.711624384E0;-9.233410835E0;1.151974916E0
3.656851562E0;1.438781142E0;-8.596189499E0;3.747117221E-1
3.668762500E0;1.547669411E0;-7.918160915E0;-4.298358262E-1
3.680681250E0;1.345876575E0;-7.313069820E0;-1.073378086E0
3.692585937E0;7.209324241E-1;-7.399251461E0;-1.096218705E0
3.704498437E0;2.577884793E-1;-7.591515541E0;-8.697368503E-1
3.716409375E0;1.243835688E-1;-8.638135910E0;-9.346675873E-1
