"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
3.610527000E0;-2.986156940E0;-8.634719849E0;9.162988067E-1
3.630288000E0;-2.550684214E0;-6.108552933E0;3.296367884E0
3.649996000E0;-4.114040375E0;-3.128833771E0;4.129198551E0
3.660065000E0;-4.233502865E0;-2.184665680E0;3.198115826E0
3.680003000E0;-3.573049545E0;-4.748888016E-1;-1.189005375E-1
3.690049000E0;-2.836556196E0;6.685323715E-1;-1.960026503E0
3.709952000E0;-2.050798416E0;2.401051521E0;-4.931208134E0
3.720003000E0;-1.798495054E0;2.850093365E0;-5.650633812E0
3.730259000E0;-1.722906828E0;3.100746155E0;-5.934615612E0
3.749999000E0;-1.383751392E0;2.976466656E0;-5.788545132E0
3.760053000E0;-1.605169773E0;2.613224983E0;-4.990674973E0
3.770600000E0;-1.668777466E0;1.948909760E0;-3.980350971E0
3.792105000E0;-1.390595198E0;4.445495605E-1;-1.174880266E0
3.810334000E0;-7.892622948E-1;-1.829414368E-1;1.610962152E0
3.830095000E0;-6.051170826E-1;-4.198493958E-1;4.399104118E0
3.840358000E0;-9.659914970E-1;-1.015965462E0;5.618062019E0
3.860320000E0;-4.601373672E-1;-2.119611740E0;5.061862946E0
3.870603000E0;-4.420876503E-1;-1.975172043E0;4.150906563E0
3.890260000E0;-9.125757217E-1;-1.223985672E0;2.488220215E0
3.900353000E0;-1.198524952E0;-1.022826195E0;2.072120190E0
3.910476000E0;-1.401052952E0;-9.898204803E-1;1.948479295E0
3.930316000E0;-9.317378998E-1;-7.276115417E-1;2.362218380E0
3.940938000E0;-4.295802116E-1;-5.312185287E-1;2.632178068E0
3.960699000E0;5.727033615E-1;-1.799573898E-1;2.952103376E0
3.980227000E0;1.604671717E0;-3.681945801E-2;2.933267832E0
3.993125000E0;1.743442774E0;-2.634525299E-2;2.940556049E0
4.004853000E0;1.888956308E0;3.751087189E-2;2.838672638E0
4.022674000E0;1.810630083E0;5.273532867E-1;2.431404591E0
4.040213000E0;1.384021282E0;9.514441490E-1;2.756428003E0
4.050579000E0;1.250508308E0;1.137292385E0;2.802634716E0
4.063553000E0;1.276049137E0;1.298991203E0;2.827003479E0
4.080260000E0;1.241977692E0;1.391723156E0;2.593183279E0
4.100260000E0;1.146309376E0;1.391064167E0;2.243233204E0
4.110272000E0;1.397155762E0;1.343136787E0;1.922342658E0
4.130014000E0;1.768032551E0;1.367809772E0;2.346080542E0
4.149950000E0;1.967681885E0;1.528172970E0;2.418838501E0
4.160146000E0;2.101919651E0;1.667181015E0;1.946973205E0
4.171308000E0;2.202708244E0;1.795724392E0;1.395644546E0
4.190464000E0;2.419343710E0;2.040515900E0;9.892013669E-1
4.200999000E0;2.619410992E0;1.995145321E0;1.055325031E0
4.220176000E0;2.787460089E0;1.942506313E0;1.269406199E0
4.230320000E0;2.572041273E0;2.240671158E0;1.522529364E0
