"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
2.890226875E0;-1.468274442E0;3.390812051E-1;-6.218584013E-1
2.900236875E0;-1.622918093E0;6.978336132E-1;-4.970741415E-1
2.910246875E0;-2.001996008E0;7.827205664E-1;-5.057724595E-1
2.920225875E0;-2.659241758E0;8.031524920E-1;-5.222107369E-1
2.930235875E0;-3.593609278E0;1.195579015E0;-4.128403223E-1
2.940244875E0;-4.652237731E0;1.571744431E0;-4.668492991E-1
2.950224875E0;-5.406176548E0;1.959697542E0;-5.924930996E-1
2.960233875E0;-5.982158280E0;1.691113585E0;-9.670335746E-1
2.970243875E0;-6.367260581E0;9.603654099E-1;-8.963799137E-1
2.980253875E0;-6.055892254E0;4.485030752E-1;-8.090850770E-1
2.990232875E0;-5.281275344E0;4.255802357E-1;-8.271319234E-1
3.000242875E0;-4.012434225E0;4.253288054E-1;-4.395270145E-1
3.010252875E0;1.406752378E-1;-1.155869989E0;-8.653101486E-1
3.020231875E0;6.153542510E0;-9.294441640E-1;-3.586728859E0
3.030241875E0;9.232537753E0;3.463724492E0;-4.840962464E0
3.040251875E0;7.512431334E0;3.751756580E0;-3.935749161E0
3.050260875E0;4.737955574E0;2.447065598E0;-2.303214152E0
3.060240875E0;1.888080552E0;1.794565448E0;-1.097904786E0
3.070249875E0;6.336311853E-1;1.559500946E0;4.190933347E-2
3.080259875E0;4.684613764E-1;1.985382314E0;8.093113643E-1
3.090238875E0;1.662801951E-1;1.776220978E0;1.357290781E0
3.100248875E0;3.459978765E-1;1.543524599E0;1.043850785E0
3.110258875E0;5.171727759E-1;1.691443952E0;-3.056000483E-1
3.120237875E0;7.648970836E-1;1.828606183E0;-1.349430369E0
3.130244417E0;9.479301363E-1;1.799552538E0;-1.423518684E0
3.140254417E0;5.997296137E-1;1.121321130E0;-9.336547440E-1
3.150263417E0;1.661135495E-1;7.625178516E-1;-5.931965196E-1
3.160243417E0;4.944405556E-3;7.611455101E-1;-3.607767141E-1
3.170252417E0;-3.384321642E-1;8.349999368E-1;-1.344286573E-1
3.180262417E0;-8.197375345E-1;1.353360282E0;-1.795317400E-1
3.190241417E0;-1.231848709E0;2.374831434E0;4.120427620E-1
3.200251417E0;-9.923648822E-1;1.722673346E0;6.829442632E-1
3.210261417E0;-2.061248767E0;2.801213908E-1;-3.252221346E-1
3.220271417E0;-3.865434639E0;-1.385726375E0;-8.343462181E-1
3.230250417E0;-1.899510105E0;-3.717237543E0;-1.029699354E0
3.240260417E0;1.236580861E-1;-5.400618770E0;-6.913806260E-1
3.250269417E0;5.577319872E-1;-2.594987290E0;-9.894903910E-1
