"Time (s)"	"X (m/s^2)"	"Y (m/s^2)"	"Z (m/s^2)"
2.436121958E0	-6.619684296E0	-1.328337708E0	6.133794708E0
2.446131958E0	-6.466702423E0	-1.887425079E0	5.754782867E0
2.456110958E0	-6.696624298E0	-2.404300232E0	5.601651306E0
2.466120958E0	-6.844666443E0	-2.611768799E0	5.757327576E0
2.476130958E0	-7.035369873E0	-2.917433167E0	5.935906219E0
2.486109958E0	-7.300618286E0	-3.409909058E0	6.090235291E0
2.496119958E0	-7.500901794E0	-3.441942444E0	6.116580505E0
2.506128958E0	-7.780969391E0	-2.942580872E0	5.784121857E0
2.516138958E0	-7.990383911E0	-2.716999969E0	5.481750641E0
2.526117958E0	-8.150101776E0	-2.886148224E0	5.285658417E0
2.536127958E0	-8.430019684E0	-2.415377197E0	5.194497986E0
2.546137958E0	-8.976233826E0	-1.701960754E0	5.145100708E0
2.556116958E0	-9.330397339E0	-2.111509094E0	4.791535950E0
2.566126958E0	-9.139244843E0	-2.696193237E0	4.346361694E0
2.576136958E0	-8.796008606E0	-3.488046570E0	3.862268372E0
2.586115958E0	-8.430768127E0	-4.361480255E0	3.419189758E0
2.596125958E0	-8.218060455E0	-5.161267090E0	3.071911926E0
2.606134958E0	-8.591384125E0	-5.556894379E0	3.069816284E0
2.616114958E0	-9.336983643E0	-5.104085999E0	3.153492279E0
2.626123958E0	-9.754914551E0	-4.318369904E0	3.287164307E0
2.636133958E0	-9.663155365E0	-3.994144135E0	3.255130920E0
2.646143958E0	-9.532926178E0	-4.161645813E0	2.943628693E0
2.656122958E0	-9.279203796E0	-3.828438721E0	2.751428375E0
2.666132958E0	-9.061855774E0	-3.563938751E0	2.174977112E0
2.676142958E0	-8.845555573E0	-3.734733582E0	1.446591797E0
2.686121958E0	-8.914861450E0	-3.838617554E0	1.668729858E0
2.696131958E0	-9.245673523E0	-4.261937256E0	2.019450531E0
2.706141958E0	-9.455836487E0	-4.858446808E0	2.516267395E0
2.716140375E0	-9.573641510E0	-5.840404816E0	2.491269379E0
2.726150375E0	-9.728120270E0	-6.676865387E0	2.146685944E0
2.736159375E0	-9.940079498E0	-6.732399902E0	1.828148346E0
2.746139375E0	-1.007390121E1	-6.429878998E0	1.657203827E0
2.756148375E0	-9.753717041E0	-6.166576538E0	1.326541443E0
2.766158375E0	-9.020841064E0	-5.845194855E0	1.071920929E0
2.776168375E0	-8.413553925E0	-5.427413635E0	1.074765015E0
2.786147375E0	-8.080047455E0	-4.976700897E0	1.317260742E0
2.796157375E0	-8.112230530E0	-4.625082092E0	1.395547943E0
2.806167375E0	-8.178392944E0	-4.802463226E0	1.280437317E0
2.816146375E0	-7.778873749E0	-5.838009796E0	1.313219147E0
2.826156375E0	-7.722890167E0	-6.626270599E0	1.745220795E0
2.836165375E0	-7.983049164E0	-7.094496918E0	2.218536530E0
2.846145375E0	-8.040679321E0	-6.859186249E0	2.277513885E0
2.856154375E0	-7.944279785E0	-6.423292694E0	2.164199524E0
2.866164375E0	-7.759114838E0	-6.049669647E0	1.748663635E0
2.876143375E0	-7.571854248E0	-5.824687500E0	1.332978058E0
2.886153375E0	-7.259453888E0	-5.709726562E0	1.062789917E0
2.896163375E0	-6.972201233E0	-5.715714111E0	7.438032532E-1
2.906173375E0	-6.827751617E0	-5.980663147E0	5.385800171E-1
2.916152375E0	-6.764582977E0	-6.171665955E0	5.891748047E-1
2.926162375E0	-6.891519012E0	-6.551426239E0	7.801776123E-1
2.936171375E0	-7.066804504E0	-6.881789246E0	8.467890930E-1
2.946151375E0	-7.209607544E0	-6.662195892E0	7.897576904E-1
2.956161375E0	-7.015161896E0	-6.898404694E0	6.586303711E-1
2.966170375E0	-6.994654541E0	-7.026538239E0	7.888595581E-1
2.976150375E0	-6.812633057E0	-6.853797455E0	6.303392029E-1
2.986159375E0	-6.451733551E0	-6.598428497E0	6.483018494E-1
2.996169375E0	-6.458020477E0	-6.647077332E0	6.403683472E-1
3.006148375E0	-6.949598236E0	-6.890770569E0	1.097368011E0
3.016158375E0	-7.515720978E0	-6.920558624E0	1.319805450E0
3.026168375E0	-7.707322540E0	-6.852150879E0	1.141975250E0
3.036178375E0	-7.774083710E0	-6.741979980E0	9.746232605E-1
3.046157375E0	-7.608977051E0	-6.538103943E0	9.135502625E-1
3.056167375E0	-7.300318909E0	-6.406377869E0	8.496331787E-1
3.066176375E0	-6.976542206E0	-6.351891174E0	8.173004150E-1
3.076156375E0	-6.534212036E0	-6.317163391E0	7.849676514E-1
3.086165375E0	-6.113736420E0	-6.287824402E0	6.697073364E-1
3.096175375E0	-5.480553131E0	-6.440057831E0	5.016069031E-1
3.106154375E0	-5.022056580E0	-6.794670410E0	6.325845337E-1
3.116164375E0	-5.344935150E0	-6.614894257E0	5.438191223E-1
3.126174375E0	-5.096002808E0	-6.292464752E0	4.544549561E-1
3.136184375E0	-5.029241638E0	-6.323001251E0	1.035845947E-1
3.146163375E0	-4.723277893E0	-6.538253632E0	4.999603271E-2
3.156173375E0	-4.786745911E0	-6.772217102E0	5.194198608E-2
3.166182375E0	-4.759951630E0	-6.940766602E0	-9.729766846E-3
3.176162375E0	-4.773872681E0	-7.401358795E0	3.360511780E-1
3.186171375E0	-4.794380035E0	-8.797655182E0	5.270539856E-1
3.196181375E0	-4.725074158E0	-9.530082092E0	2.643502808E-1
3.206161375E0	-4.611909485E0	-9.447453918E0	8.232879639E-3
3.216170375E0	-4.461622009E0	-8.944948883E0	-2.014810181E-1
3.226180375E0	-4.496499481E0	-8.793014832E0	-8.053253174E-2
3.236159375E0	-4.526437225E0	-8.743467865E0	1.613644409E-1
3.246169375E0	-4.682263184E0	-8.327183533E0	6.071374512E-1
3.256179375E0	-5.360502777E0	-8.050708466E0	1.320254517E-1
3.266189375E0	-8.613538055E0	-8.258476410E0	-2.249821472E-1
3.276168375E0	-1.074001602E1	-7.799231415E0	1.601669312E-1
3.286178375E0	-1.115330658E1	-8.223149872E0	1.006207581E0
3.296187375E0	-1.011746063E1	-1.077414505E1	2.075134735E0
3.306167375E0	-8.393345947E0	-1.117456238E1	1.941163330E0
3.316176375E0	-6.490652618E0	-9.683513031E0	1.285377045E0
3.326186375E0	-5.182672577E0	-6.703659668E0	7.045848083E-1
3.336165375E0	-4.040996704E0	-5.525908813E0	-3.505709839E-1
3.346175375E0	-2.146236877E0	-6.545438690E0	-1.224603424E0
3.356185375E0	-6.700067139E-1	-7.341483307E0	-1.794618073E0
3.366164375E0	-3.978726196E-1	-7.234755249E0	-1.655706940E0
3.376174375E0	-1.210981750E0	-6.904691620E0	-6.810836792E-1
3.386184375E0	-2.426753540E0	-7.563321991E0	6.647676086E-1
3.396193375E0	-3.498973846E0	-8.857530670E0	2.073937225E0
3.406173375E0	-4.304448853E0	-9.579778748E0	2.747237091E0
3.416182375E0	-4.668491821E0	-9.493258667E0	2.969674530E0
3.426192375E0	-4.628824310E0	-1.075633209E1	2.582579498E0
3.436171375E0	-4.285438385E0	-1.053164932E1	1.195563812E0
3.446181375E0	-4.316723328E0	-9.561965790E0	-4.393363953E-1
3.456191375E0	-3.916306000E0	-8.426876221E0	-2.402503967E0
3.466170375E0	-3.102448425E0	-7.298223267E0	-4.560715942E0
3.476180375E0	-2.157762909E0	-6.373745728E0	-6.243965607E0
3.486190375E0	-1.135688324E0	-6.625073090E0	-6.402485962E0
3.496200375E0	-1.160686340E0	-7.461683350E0	-4.936883698E0
3.506179375E0	-2.751578064E0	-1.041983185E1	-1.454225922E0
3.516189375E0	-4.416416016E0	-1.270183640E1	4.022135925E-1
3.526198375E0	-6.269712067E0	-1.228884521E1	1.950893097E0
3.536178375E0	-7.224426727E0	-1.130913254E1	2.742896118E0
3.546187375E0	-6.638245697E0	-1.059182419E1	1.448088684E0
3.556197375E0	-4.881049805E0	-9.450447693E0	6.914122009E-1
3.566176375E0	-3.015778656E0	-8.139623566E0	-7.827223206E-1
3.576186375E0	-1.764231262E0	-7.146887970E0	-2.093546448E0
3.586196375E0	-8.587641907E-1	-6.780449982E0	-2.443219299E0
3.596175375E0	-2.571652222E-1	-7.463778992E0	-1.911225586E0
3.606185375E0	-4.638853455E-1	-8.601562958E0	-1.068328400E0
3.616195375E0	-1.459315338E0	-8.842262421E0	-5.605842590E-1
3.626204375E0	-2.271526337E0	-8.535999298E0	-3.121009827E-1
3.636184375E0	-2.719245300E0	-8.192313995E0	-6.372248840E-1
3.646193375E0	-2.825673981E0	-7.664062500E0	-1.646276550E0
3.656203375E0	-2.496957550E0	-7.123087463E0	-2.705473938E0
3.666182375E0	-2.201771393E0	-6.941664734E0	-3.339405670E0
3.676192375E0	-2.100282440E0	-6.973698120E0	-3.552562408E0
3.686202375E0	-2.022294617E0	-6.938371582E0	-3.216660919E0
3.696181375E0	-1.877845001E0	-7.758665771E0	-2.512974243E0
3.706191375E0	-1.228944397E0	-8.367300110E0	-1.536704407E0
3.716224083E0	-6.718029785E-1	-8.616831207E0	-1.011446686E0
3.726203083E0	-2.064207458E-1	-9.321416016E0	-7.256909180E-1
3.736213083E0	6.017486572E-2	-1.049452652E1	-8.107141113E-1
3.746223083E0	-1.034349060E-1	-1.212673233E1	-7.015910339E-1
3.756232083E0	-7.770341492E-1	-1.349009720E1	-4.242178345E-1
3.766212083E0	-1.963017883E0	-1.392599075E1	-2.535726929E-1
3.776221083E0	-3.546574860E0	-1.572195602E1	9.430389404E-3
3.786231083E0	-3.767216034E0	-1.778152313E1	1.244062958E0
3.796210083E0	-2.211950226E0	-1.660706543E1	7.412585449E-1
3.806220083E0	-2.071392517E0	-1.211655350E1	-5.722599792E-1
3.816230083E0	-1.863175507E0	-8.691974945E0	-1.024619293E0
3.826209083E0	-1.445244598E0	-9.728719025E0	-1.022823029E0
3.836219083E0	-1.599423981E0	-1.044438080E1	-9.571096802E-1
3.846229083E0	-1.901795197E0	-1.019993912E1	-3.806584167E-1
3.856208083E0	-2.355501709E0	-9.594448242E0	-8.098159790E-2
3.866218083E0	-2.517913971E0	-9.202712860E0	-1.692979431E-1
3.876227083E0	-2.851570129E0	-8.838669891E0	-4.788542175E-1
3.886237083E0	-2.706821136E0	-9.032516785E0	-6.433621216E-1
3.896216083E0	-3.207529907E0	-8.722361755E0	-8.041278076E-1
3.906226083E0	-3.705244904E0	-7.636519775E0	-7.288343811E-1
3.916236083E0	-3.146157532E0	-8.140521698E0	-1.146465912E0
3.926215083E0	-2.773582306E0	-9.291178894E0	-1.157393188E0
3.936225083E0	-2.164648590E0	-9.970915375E0	-1.206491089E0
3.946235083E0	-1.660946045E0	-9.914333038E0	-9.159452820E-1
3.956214083E0	-2.247127075E0	-9.519154816E0	-4.742138672E-1
3.966224083E0	-2.877466278E0	-9.325906677E0	-3.876937866E-1
3.976234083E0	-2.979254608E0	-9.249864807E0	-5.710624695E-1
3.986243083E0	-2.996768188E0	-9.270671539E0	-9.451345825E-1
3.996223083E0	-2.966082001E0	-9.326206055E0	-1.395398254E0
