"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
3.775568778E0;-5.033993721E-2;3.625335693E-1;2.340974808E-1
3.795045778E0;-3.823070526E-1;-3.518962860E-2;3.151157200E-1
3.805107778E0;-4.271309376E-1;-1.205167770E-1;1.176975667E-1
3.825213778E0;-2.852907181E-1;2.933263779E-1;1.343312860E-1
3.845204778E0;-1.966958046E-1;4.041795731E-1;-9.046065807E-2
3.865076778E0;2.453064919E-2;2.549448013E-1;-5.938410759E-4
3.885193778E0;-2.582678795E-1;-5.900382996E-2;1.029769778E-1
3.905268778E0;-3.076906204E-1;1.443338394E-1;-6.816107035E-2
3.925047778E0;-3.468005657E-1;1.173973083E-3;-1.123346090E-1
3.937128778E0;-1.537711620E-1;1.235857010E-1;3.805623353E-1
3.955155778E0;-1.868882179E-1;1.833610535E-1;4.767956734E-1
3.975012778E0;-1.841354370E-1;3.211460114E-1;2.978261411E-1
3.985516778E0;-5.176854134E-2;3.887033463E-1;6.668931246E-2
4.005056778E0;4.972767830E-2;9.852504730E-2;-1.365787983E-1
4.015085778E0;-1.838994026E-2;-1.326942444E-2;2.452536821E-1
4.025216778E0;-1.227145195E-1;-2.302169800E-2;5.489835739E-1
4.035551778E0;-2.666373253E-1;-1.264524460E-1;2.557955384E-1
4.045697778E0;-3.791940212E-1;-1.282701492E-1;-1.326928735E-1
4.065190778E0;-3.503110409E-1;1.152162552E-1;6.382691860E-2
4.075960778E0;-4.015712738E-1;7.271194458E-2;7.587077022E-1
4.095387778E0;-4.177260399E-2;3.299999237E-1;1.055124044E0
4.115587778E0;2.410340309E-2;3.486633301E-1;-7.605195045E-3
4.135514778E0;-5.026652813E-1;-1.863822937E-1;-2.417302132E-1
4.155352778E0;-2.209010124E-1;-3.803062439E-1;5.910656452E-1
4.175122778E0;5.142714977E-1;9.752273560E-3;-2.941249609E-1
4.185492778E0;4.639043808E-1;-8.450794220E-2;-9.356439114E-3
4.205307778E0;5.276653767E-1;6.564311981E-1;-2.975379825E-1
4.225682778E0;1.218243599E0;2.226758957E0;-1.155482888E0
4.236299778E0;-1.472383857E0;-7.526168823E-1;5.067384243E-1
4.255091778E0;-1.211902738E0;-7.874107361E-2;4.221674502E-1
4.265194778E0;-7.193617821E-1;2.283754349E-1;1.417202652E-1
4.285326778E0;-4.875452518E-1;9.597396851E-2;2.452338189E-1
4.305148778E0;-1.130638361E0;-1.266678810E0;-7.179162502E-1
4.315855778E0;-7.838563919E-1;-3.572149277E-1;-3.399983048E-1
4.335079778E0;-4.895009995E-1;-1.797294617E-2;-6.691139936E-2
4.355247778E0;6.527390480E-1;8.993158340E-1;-6.568443775E-2
4.365257778E0;5.433981419E-1;1.325840950E0;-5.165466070E-1
4.385553778E0;-7.130763531E-1;8.141326904E-2;3.736661375E-1
4.405090778E0;4.326493740E-1;1.042978287E0;-1.765139103E-1
4.424981778E0;-6.881072521E-1;-7.081880569E-1;2.282277346E-1
4.435085778E0;-1.916501522E-1;-3.117055893E-1;2.522340715E-1
