"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (m)"
1.066266091E2;5.093423017E1;7.408764984E0;2.408792464E2;8.997660875E-1;2.772004089E2;3.972875977E1;0.000000000E0
1.076059643E2;5.093422984E1;7.408766335E0;2.416536896E2;8.096739650E-1;2.740242920E2;3.819613647E1;0.000000000E0
1.085951226E2;5.093422967E1;7.408766344E0;2.428849514E2;8.430193663E-1;2.692249146E2;3.978983307E1;0.000000000E0
1.096328195E2;5.093422986E1;7.408765325E0;2.437106665E2;8.676133752E-1;2.655551147E2;3.992439270E1;0.000000000E0
1.106030518E2;5.093423014E1;7.408764231E0;2.442082263E2;8.108152151E-1;2.624659729E2;3.999424744E1;0.000000000E0
1.115933091E2;5.093423194E1;7.408764100E0;2.441050803E2;9.650602341E-1;1.754329834E2;3.801639175E1;0.000000000E0
1.125988398E2;5.093423461E1;7.408764538E0;2.441816840E2;1.067282319E0;1.282031555E2;3.794388199E1;0.000000000E0
1.135974039E2;5.093423863E1;7.408763928E0;2.461865136E2;1.128443360E0;1.056840439E2;3.810310364E1;0.000000000E0
1.145956654E2;5.093424458E1;7.408762879E0;2.471595476E2;9.619373083E-1;1.066227798E2;3.601821899E1;0.000000000E0
1.156028023E2;5.093425246E1;7.408761880E0;2.484663559E2;8.393812180E-1;9.817828369E1;3.473405457E1;0.000000000E0
1.166016539E2;5.093426632E1;7.408760640E0;2.484663822E2;9.599217772E-1;2.519549561E1;4.900000095E0;0.000000000E0
1.176214122E2;5.093427983E1;7.408759499E0;2.493273696E2;1.053177238E0;3.070212402E2;4.414301682E1;0.000000000E0
1.185939143E2;5.093429053E1;7.408759358E0;2.497954985E2;1.110471249E0;2.648490295E2;4.505396271E1;0.000000000E0
1.196002122E2;5.093429955E1;7.408759720E0;2.500611399E2;9.677065015E-1;2.651231689E2;4.641844559E1;0.000000000E0
1.205966018E2;5.093430411E1;7.408760252E0;2.501333831E2;8.737539053E-1;2.301897125E2;4.791294098E1;0.000000000E0
1.216118544E2;5.093430815E1;7.408760743E0;2.504678934E2;9.945601225E-1;1.885752563E2;4.960342789E1;0.000000000E0
1.226054419E2;5.093431234E1;7.408761056E0;2.507315117E2;1.061854839E0;1.480939484E2;4.658321762E1;0.000000000E0
1.235974383E2;5.093431633E1;7.408761344E0;2.509874088E2;1.110167265E0;1.066225586E2;5.369458771E1;0.000000000E0
1.245948607E2;5.093432026E1;7.408762188E0;2.512297556E2;9.515767097E-1;1.061106567E2;5.590172577E1;0.000000000E0
1.255969648E2;5.093432415E1;7.408763339E0;2.514852552E2;8.439391255E-1;9.060190582E1;5.836328125E1;0.000000000E0
1.266347930E2;5.093432792E1;7.408764588E0;2.517771010E2;9.675613046E-1;7.683627319E1;6.082699585E1;0.000000000E0
1.276072200E2;5.093433102E1;7.408765547E0;2.520823429E2;1.076987386E0;3.334714127E1;6.337410355E1;0.000000000E0
1.285995945E2;5.093433404E1;7.408766697E0;2.524190177E2;9.650331140E-1;3.375659943E1;6.587567139E1;0.000000000E0
1.296033299E2;5.093433893E1;7.408767938E0;2.526911206E2;8.605352640E-1;2.645662842E2;6.856747437E1;0.000000000E0
1.306254961E2;5.093434331E1;7.408769453E0;2.530656700E2;9.744177461E-1;2.514809875E2;7.113722229E1;0.000000000E0
1.315940607E2;5.093434681E1;7.408771018E0;2.533775651E2;1.068827152E0;2.670354614E2;7.362114716E1;0.000000000E0
