"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
3.623378000E0;5.558873340E-2;1.109331250E-1;-1.614003658E0
3.643360000E0;5.766568184E-1;2.569299042E-1;-2.008011818E0
3.663470000E0;1.312749386E0;4.927238822E-1;-1.901110291E0
3.673471000E0;1.712255239E0;5.880188942E-1;-1.727624655E0
3.693407000E0;2.172236919E0;1.024176717E0;-1.288412452E0
3.713274000E0;2.100154638E0;1.594113946E0;-8.608068824E-1
3.723383000E0;1.857641220E0;1.769432306E0;-6.195151210E-1
3.743295000E0;1.152702689E0;1.700404525E0;-1.045556962E-1
3.753445000E0;7.666358948E-1;1.498818994E0;1.190209836E-1
3.763671000E0;3.506366611E-1;1.226983905E0;3.028914034E-1
3.783522000E0;-6.072000265E-1;6.179512739E-1;7.708141804E-1
3.793639000E0;-7.373143435E-1;6.393315792E-1;8.508375287E-1
3.813459000E0;-7.953465581E-1;1.083430529E0;9.815626740E-1
3.833405000E0;-5.742133260E-1;1.796921253E0;1.148329020E0
3.853326000E0;-1.081231534E-1;2.332649946E0;1.299212694E0
3.863659000E0;1.203404516E-1;2.405343056E0;1.263782501E0
3.878573000E0;3.921754956E-1;2.036380291E0;1.064029574E0
3.893439000E0;3.878994286E-1;1.734612942E0;9.742323160E-1
3.903531000E0;3.109304309E-1;1.432845473E0;9.326934814E-1
3.923441000E0;8.979718387E-2;9.960768223E-1;1.030431986E0
3.943609000E0;2.443458885E-3;9.111666083E-1;1.196587324E0
3.964393000E0;1.710422710E-2;1.044335246E0;1.305321336E0
3.983406000E0;2.131919712E-1;1.414519548E0;1.196587324E0
3.993786000E0;2.742784917E-1;1.531805634E0;1.122672677E0
4.005491000E0;3.200933933E-1;1.631376743E0;1.038373232E0
4.024289000E0;3.139847517E-1;1.732780337E0;8.654983044E-1
4.043458000E0;3.127630055E-1;1.719341278E0;7.708141804E-1
4.054145000E0;3.488040566E-1;1.702847958E0;7.702033520E-1
4.065227000E0;4.037819505E-1;1.691241503E0;7.805880308E-1
4.083359000E0;5.064073205E-1;1.687576294E0;7.708141804E-1
4.093489000E0;5.192354918E-1;1.668639541E0;7.866966724E-1
4.113398000E0;4.825835824E-1;1.575788021E0;8.575570583E-1
4.123407000E0;4.337143302E-1;1.492710352E0;8.679417372E-1
4.143519000E0;4.086688459E-1;1.393750191E0;8.422853947E-1
4.163333000E0;5.332853794E-1;1.310061574E0;8.025791645E-1
4.174441000E0;4.954117537E-1;1.187277675E0;7.744793892E-1
4.194779000E0;3.426954150E-1;1.093815327E0;7.445470095E-1
4.213478000E0;2.651155293E-1;1.219653487E0;6.736866236E-1
4.224017000E0;2.467895597E-1;1.361985087E0;6.785735488E-1
4.243510000E0;3.194825351E-1;1.590448737E0;8.105204105E-1
4.263348000E0;3.316998482E-1;1.619770288E0;7.256101370E-1
4.273615000E0;3.451388776E-1;1.529973030E0;6.406998634E-1
4.293378000E0;3.084869683E-1;1.299676895E0;5.026443601E-1
4.313662000E0;2.003637999E-1;1.009515882E0;4.751554132E-1
4.333366000E0;1.991420686E-1;7.621154785E-1;4.812640548E-1
4.343502000E0;1.930334121E-1;7.211874723E-1;4.244535863E-1
4.363298000E0;2.528982162E-1;8.427496552E-1;3.267151415E-1
