"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
2.543298500E0;6.462430358E-1;-9.709615707E-1;-1.873785406E-1
2.555212562E0;6.473076940E-1;-5.397779942E-1;-2.299645841E-1
2.567134437E0;5.301961303E-1;8.730136603E-2;-1.671501845E-1
2.579034437E0;3.343003690E-1;8.176518679E-1;-4.684463516E-2
2.590945375E0;2.033483088E-1;1.293550730E0;-1.490511186E-2
2.602857875E0;2.065422684E-1;1.097655058E0;-1.703441329E-2
2.614768812E0;2.746799290E-1;4.003087282E-1;-1.703441329E-2
2.626692250E0;4.205370843E-1;-4.216017425E-1;-3.300417587E-2
2.638592250E0;5.546830893E-1;-9.134704471E-1;-4.897394031E-2
2.650503187E0;5.930105448E-1;-1.067844748E0;1.149822921E-1
2.662415687E0;6.185621619E-1;-1.056133628E0;2.704213262E-1
2.674326625E0;7.154453397E-1;-1.124271274E0;2.629687488E-1
2.686237562E0;8.719490170E-1;-1.183891773E0;2.225120217E-1
2.698150062E0;8.794015646E-1;-1.434084654E0;1.405339092E-1
2.710061000E0;8.059406877E-1;-1.744962692E0;6.068509817E-2
2.721973500E0;7.622900009E-1;-2.081392288E0;1.586329788E-1
2.733907875E0;9.273108840E-1;-2.347555161E0;4.620584548E-1
2.745806312E0;1.143435001E0;-2.229378939E0;7.069281340E-1
2.757707875E0;1.210507989E0;-2.054776192E0;8.719490170E-1
2.769618812E0;1.073168039E0;-2.252801180E0;1.017806172E0
2.781531312E0;8.623671532E-1;-2.839423895E0;1.237124324E0
2.793442250E0;6.249500513E-1;-3.508024454E0;1.407468438E0
2.805362562E0;4.365068376E-1;-3.823161125E0;1.362753034E0
2.817265687E0;1.746027321E-1;-4.070160389E0;1.285033584E0
2.829176625E0;7.771950960E-2;-4.188336372E0;1.203055501E0
2.841089125E0;2.544515431E-1;-3.851906776E0;9.219876528E-1
2.853006312E0;4.854807854E-1;-3.248249769E0;6.590188742E-1
2.864911000E0;5.706528425E-1;-2.743605137E0;5.632002950E-1
2.876823500E0;5.429719090E-1;-2.373106718E0;6.451784372E-1
2.888734437E0;4.737696350E-1;-2.278352737E0;8.847248554E-1
2.900645375E0;4.013733566E-1;-2.480636358E0;1.308455825E0
2.912562562E0;4.450240433E-1;-2.650980473E0;1.424502850E0
2.924470375E0;5.951398015E-1;-2.451890945E0;1.324425697E0
2.936381312E0;5.951398015E-1;-2.063293219E0;1.219025254E0
2.948295375E0;4.375714958E-1;-1.690665483E0;1.209443331E0
2.960204750E0;3.715631366E-1;-1.450054407E0;1.272257805E0
2.972115687E0;3.609166443E-1;-1.403209805E0;1.370205641E0
2.984034437E0;4.056319594E-1;-1.450054407E0;1.456442356E0
2.995939125E0;5.791700482E-1;-1.346783280E0;1.378722787E0
3.007850062E0;8.591732383E-1;-8.911127448E-1;1.043357849E0
3.019762562E0;1.044422507E0;-9.688322991E-2;7.228979468E-1
3.031673500E0;1.124271274E0;5.706528425E-1;4.812221825E-1
3.043586000E0;1.091267109E0;1.124271274E0;2.491282970E-1
