"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (m)"
7.827846484E1;5.093384404E1;7.408654052E0;2.652036769E2;0.000000000E0;8.920920563E1;4.900000095E0;0.000000000E0
7.927817422E1;5.093384404E1;7.408654052E0;2.652036769E2;0.000000000E0;8.945983887E1;4.900000095E0;0.000000000E0
8.027545234E1;5.093384404E1;7.408654052E0;2.652036769E2;0.000000000E0;9.062327576E1;4.900000095E0;0.000000000E0
8.127323307E1;5.093384404E1;7.408654052E0;2.652036769E2;0.000000000E0;9.161131287E1;4.900000095E0;0.000000000E0
8.228930339E1;5.093384404E1;7.408654052E0;2.652036769E2;0.000000000E0;9.215677643E1;4.900000095E0;0.000000000E0
8.327870078E1;5.093384404E1;7.408654052E0;2.652036769E2;0.000000000E0;9.234302521E1;4.900000095E0;0.000000000E0
8.430585182E1;5.093384404E1;7.408654052E0;2.652036769E2;0.000000000E0;9.236685181E1;4.900000095E0;0.000000000E0
8.527881016E1;5.093384404E1;7.408654052E0;2.652036769E2;0.000000000E0;9.232203674E1;4.900000095E0;0.000000000E0
8.627826172E1;5.093384404E1;7.408654052E0;2.652036769E2;0.000000000E0;9.225355530E1;4.900000095E0;0.000000000E0
8.728724297E1;5.093384404E1;7.408654052E0;2.652036769E2;0.000000000E0;9.218263245E1;4.900000095E0;0.000000000E0
8.827766641E1;5.093384404E1;7.408654052E0;2.652036769E2;0.000000000E0;9.211873627E1;4.900000095E0;0.000000000E0
8.927861641E1;5.093384404E1;7.408654052E0;2.652036769E2;0.000000000E0;9.206558228E1;4.900000095E0;0.000000000E0
9.027945599E1;5.093372278E1;7.408866387E0;2.652033251E2;0.000000000E0;9.202402496E1;4.900000095E0;0.000000000E0
9.128342109E1;5.093372278E1;7.408866387E0;2.652033251E2;0.000000000E0;9.199358368E1;4.900000095E0;0.000000000E0
9.227823776E1;5.093372278E1;7.408866387E0;2.652033251E2;0.000000000E0;9.197321320E1;4.900000095E0;0.000000000E0
9.328147995E1;5.093372278E1;7.408866387E0;2.652033251E2;0.000000000E0;9.196166229E1;4.900000095E0;0.000000000E0
9.428145130E1;5.093372278E1;7.408866387E0;2.652033251E2;0.000000000E0;9.195764923E1;4.900000095E0;0.000000000E0
9.528005078E1;5.093372278E1;7.408866387E0;2.652033251E2;0.000000000E0;9.195998383E1;4.900000095E0;0.000000000E0
9.628568880E1;5.093372278E1;7.408866387E0;2.652033251E2;0.000000000E0;9.196759033E1;4.900000095E0;0.000000000E0
9.728930807E1;5.093372278E1;7.408866387E0;2.652033251E2;0.000000000E0;9.197950745E1;4.900000095E0;0.000000000E0
9.827605859E1;5.093372278E1;7.408866387E0;2.631525438E2;0.000000000E0;3.119812622E2;2.000000000E2;0.000000000E0
9.928400286E1;5.093372278E1;7.408866387E0;2.610536669E2;0.000000000E0;3.047689819E2;2.000000000E2;0.000000000E0
1.003108753E2;5.093372278E1;7.408866387E0;2.592424791E2;0.000000000E0;3.014041748E2;2.000000000E2;0.000000000E0
1.012753711E2;5.093372278E1;7.408866387E0;2.592424791E2;0.000000000E0;8.520112610E1;4.900000095E0;0.000000000E0
1.022737102E2;5.093372278E1;7.408866387E0;2.461593187E2;0.000000000E0;3.022883911E2;2.000000000E2;0.000000000E0
1.032775581E2;5.093372278E1;7.408866387E0;2.419244860E2;0.000000000E0;2.015600433E2;1.981073608E2;0.000000000E0
1.042844555E2;5.093372278E1;7.408866387E0;2.396043260E2;0.000000000E0;2.003695984E2;1.916275177E2;0.000000000E0
1.052755419E2;5.093372278E1;7.408866387E0;2.396043260E2;0.000000000E0;8.621389008E1;4.900000095E0;0.000000000E0
1.062790164E2;5.093372278E1;7.408866387E0;2.396043260E2;0.000000000E0;8.729447174E1;4.900000095E0;0.000000000E0
1.072793539E2;5.093372278E1;7.408866387E0;2.396043260E2;0.000000000E0;8.746416473E1;4.900000095E0;0.000000000E0
1.082777409E2;5.093372278E1;7.408866387E0;2.396043260E2;0.000000000E0;8.733415222E1;4.900000095E0;0.000000000E0
1.092743591E2;5.093372278E1;7.408866387E0;2.396043260E2;0.000000000E0;8.669104767E1;4.900000095E0;0.000000000E0
1.102740966E2;5.093372278E1;7.408866387E0;2.396043260E2;0.000000000E0;8.618301392E1;4.900000095E0;0.000000000E0
1.112715268E2;5.093372278E1;7.408866387E0;2.396043260E2;0.000000000E0;8.577738953E1;4.900000095E0;0.000000000E0
1.122839872E2;5.093372278E1;7.408866387E0;2.396043260E2;0.000000000E0;8.544995880E1;4.900000095E0;0.000000000E0
1.132819617E2;5.093372278E1;7.408866387E0;2.396043260E2;0.000000000E0;8.518252563E1;4.900000095E0;0.000000000E0
1.142751779E2;5.093372278E1;7.408866387E0;2.396043260E2;0.000000000E0;8.496128845E1;4.900000095E0;0.000000000E0
1.152855706E2;5.093372278E1;7.408866387E0;2.396043260E2;0.000000000E0;8.477585602E1;4.900000095E0;0.000000000E0
1.162761122E2;5.093372278E1;7.408866387E0;2.396043260E2;0.000000000E0;8.461838531E1;4.900000095E0;0.000000000E0
1.172851534E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.448300171E1;4.900000095E0;0.000000000E0
1.182823445E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.436528015E1;4.900000095E0;0.000000000E0
1.192808549E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.426186371E1;4.900000095E0;0.000000000E0
1.202975143E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.417018890E1;4.900000095E0;0.000000000E0
1.212799763E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.408828735E1;4.900000095E0;0.000000000E0
1.222765706E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.401458740E1;4.900000095E0;0.000000000E0
1.232799440E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.394784546E1;4.900000095E0;0.000000000E0
1.242751471E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.388707733E1;4.900000095E0;0.000000000E0
1.252813820E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.383145142E1;4.900000095E0;0.000000000E0
1.262770773E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.378030396E1;4.900000095E0;0.000000000E0
1.272887549E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.373307037E1;4.900000095E0;0.000000000E0
1.282743497E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.368929291E1;4.900000095E0;0.000000000E0
1.292743742E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.364858246E1;4.900000095E0;0.000000000E0
1.302767221E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.361060333E1;4.900000095E0;0.000000000E0
1.312927211E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.357507324E1;4.900000095E0;0.000000000E0
1.322813919E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.354175568E1;4.900000095E0;0.000000000E0
1.332864133E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.351043701E1;4.900000095E0;0.000000000E0
1.342789992E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.348094940E1;4.900000095E0;0.000000000E0
1.352752789E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.345312500E1;4.900000095E0;0.000000000E0
1.362777555E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.342684174E1;4.900000095E0;0.000000000E0
1.372773383E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.340196991E1;4.900000095E0;0.000000000E0
1.382835628E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.337841034E1;4.900000095E0;0.000000000E0
1.392784987E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.335607147E1;4.900000095E0;0.000000000E0
1.402757836E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.333486938E1;4.900000095E0;0.000000000E0
1.412780591E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.331473541E1;4.900000095E0;0.000000000E0
1.422844466E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.329559326E1;4.900000095E0;0.000000000E0
1.432775195E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.327738953E1;4.900000095E0;0.000000000E0
1.442700883E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.326006317E1;4.900000095E0;0.000000000E0
1.452813555E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.324357605E1;4.900000095E0;0.000000000E0
1.462722549E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.322787476E1;4.900000095E0;0.000000000E0
1.472832362E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.321291351E1;4.900000095E0;0.000000000E0
1.482798393E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.319866180E1;4.900000095E0;0.000000000E0
1.492802549E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.318507385E1;4.900000095E0;0.000000000E0
1.502809289E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.317212677E1;4.900000095E0;0.000000000E0
1.512750549E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.315978241E1;4.900000095E0;0.000000000E0
1.522783997E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.314801025E1;4.900000095E0;0.000000000E0
1.532840075E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.313678741E1;4.900000095E0;0.000000000E0
1.542773154E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.312608337E1;4.900000095E0;0.000000000E0
1.552745180E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.311587524E1;4.900000095E0;0.000000000E0
1.562722654E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.310613251E1;4.900000095E0;0.000000000E0
1.572850544E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.309684753E1;4.900000095E0;0.000000000E0
1.582710617E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.308799744E1;4.900000095E0;0.000000000E0
1.592794159E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.307954407E1;4.900000095E0;0.000000000E0
1.602903815E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.307148743E1;4.900000095E0;0.000000000E0
1.612762544E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.306380463E1;4.900000095E0;0.000000000E0
1.622778211E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.305648041E1;4.900000095E0;0.000000000E0
1.632829700E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.304949188E1;4.900000095E0;0.000000000E0
1.642746987E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.304283142E1;4.900000095E0;0.000000000E0
1.652776404E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.303646851E1;4.900000095E0;0.000000000E0
1.662786904E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.303041077E1;4.900000095E0;0.000000000E0
1.672784846E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.302462769E1;4.900000095E0;0.000000000E0
1.682735101E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.301911926E1;4.900000095E0;0.000000000E0
1.693030638E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.301387024E1;4.900000095E0;0.000000000E0
1.702734065E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.300885773E1;4.900000095E0;0.000000000E0
1.712784654E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.300408173E1;4.900000095E0;0.000000000E0
1.722801398E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.299952698E1;4.900000095E0;0.000000000E0
1.732797445E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.299518585E1;4.900000095E0;0.000000000E0
1.742753398E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.299104309E1;4.900000095E0;0.000000000E0
1.752805357E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.298709869E1;4.900000095E0;0.000000000E0
1.762800654E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.298333740E1;4.900000095E0;0.000000000E0
1.772799221E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.297975159E1;4.900000095E0;0.000000000E0
1.782836789E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.297634125E1;4.900000095E0;0.000000000E0
1.792844742E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.297308350E1;4.900000095E0;0.000000000E0
1.802791351E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.296997833E1;4.900000095E0;0.000000000E0
1.812815581E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.296701813E1;4.900000095E0;0.000000000E0
1.822732940E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.296420288E1;4.900000095E0;0.000000000E0
1.832747883E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.296151733E1;4.900000095E0;0.000000000E0
1.842744310E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.295895386E1;4.900000095E0;0.000000000E0
1.852784060E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.295651245E1;4.900000095E0;0.000000000E0
1.863096320E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.295419312E1;4.900000095E0;0.000000000E0
1.872891278E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.295197296E1;4.900000095E0;0.000000000E0
1.882732794E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.294985962E1;4.900000095E0;0.000000000E0
1.892841992E2;5.093358275E1;7.408673924E0;2.396041853E2;0.000000000E0;8.294785309E1;4.900000095E0;0.000000000E0
1.902809200E2;5.093358275E1;7.408673924E0;2.398190901E2;0.000000000E0;1.603964996E1;1.539703674E2;0.000000000E0
1.912937232E2;5.093358275E1;7.408673924E0;2.417926924E2;0.000000000E0;1.245020294E1;1.522104797E2;0.000000000E0
1.922725346E2;5.093358275E1;7.408673924E0;2.435817549E2;0.000000000E0;1.386016846E1;1.490012512E2;0.000000000E0
1.932844690E2;5.093358275E1;7.408673924E0;2.444649031E2;0.000000000E0;3.967513657E1;1.452763824E2;0.000000000E0
1.942767315E2;5.093358275E1;7.408673924E0;2.435455610E2;0.000000000E0;3.677460098E1;1.460228271E2;0.000000000E0
1.952779836E2;5.093358275E1;7.408673924E0;2.434506208E2;0.000000000E0;3.274446487E1;1.442604828E2;0.000000000E0
1.962865877E2;5.093358275E1;7.408673924E0;2.454445784E2;0.000000000E0;2.356500244E1;1.422003021E2;0.000000000E0
1.972874138E2;5.093358275E1;7.408673924E0;2.454445784E2;0.000000000E0;8.569734955E1;4.900000095E0;0.000000000E0
1.982809377E2;5.093358275E1;7.408673924E0;2.459592268E2;0.000000000E0;1.917350769E0;1.402589569E2;0.000000000E0
1.992805711E2;5.093358275E1;7.408673924E0;2.461937239E2;0.000000000E0;3.498999023E2;1.396045380E2;0.000000000E0
2.002794742E2;5.093358275E1;7.408673924E0;2.462366926E2;0.000000000E0;3.290231628E2;1.383308411E2;0.000000000E0
2.012883034E2;5.093358275E1;7.408673924E0;2.462366926E2;0.000000000E0;8.283226013E1;4.900000095E0;0.000000000E0
2.022790159E2;5.093358275E1;7.408673924E0;2.462366926E2;0.000000000E0;7.637162781E1;4.900000095E0;0.000000000E0
2.032806685E2;5.093358275E1;7.408673924E0;2.462366926E2;0.000000000E0;6.946645355E1;4.900000095E0;0.000000000E0
2.042824409E2;5.093358275E1;7.408673924E0;2.462366926E2;0.000000000E0;6.460377502E1;4.900000095E0;0.000000000E0
2.052847643E2;5.093358275E1;7.408673924E0;2.462366926E2;0.000000000E0;6.465749359E1;4.900000095E0;0.000000000E0
2.062805445E2;5.093376353E1;7.408753915E0;2.462369765E2;0.000000000E0;6.609649658E1;4.900000095E0;0.000000000E0
2.072776008E2;5.093376353E1;7.408753915E0;2.462369765E2;0.000000000E0;6.830648804E1;4.900000095E0;0.000000000E0
2.082779700E2;5.093376353E1;7.408753915E0;2.462369765E2;0.000000000E0;7.078860474E1;4.900000095E0;0.000000000E0
2.092725534E2;5.093376353E1;7.408753915E0;2.462624282E2;0.000000000E0;2.922707520E2;1.404812012E2;0.000000000E0
2.102853190E2;5.093376353E1;7.408753915E0;2.464979629E2;0.000000000E0;3.043284912E2;1.415582581E2;0.000000000E0
2.112755086E2;5.093376353E1;7.408753915E0;2.465363845E2;0.000000000E0;2.839902954E2;1.423686523E2;0.000000000E0
2.122766674E2;5.093376353E1;7.408753915E0;2.459927444E2;0.000000000E0;3.010694580E2;1.425385590E2;0.000000000E0
2.132752414E2;5.093376353E1;7.408753915E0;2.455559157E2;0.000000000E0;2.895875549E2;1.410484467E2;0.000000000E0
2.142771560E2;5.093376353E1;7.408753915E0;2.446594924E2;0.000000000E0;2.555013275E2;1.398203735E2;0.000000000E0
2.152838919E2;5.093376353E1;7.408753915E0;2.440073928E2;0.000000000E0;2.689675903E2;1.388638916E2;0.000000000E0
2.162761544E2;5.093376353E1;7.408753915E0;2.417614516E2;0.000000000E0;1.733744812E2;1.382930908E2;0.000000000E0
2.172813179E2;5.093376353E1;7.408753915E0;2.422075881E2;0.000000000E0;4.185867310E0;1.387812042E2;0.000000000E0
2.182834028E2;5.093376353E1;7.408753915E0;2.418428725E2;0.000000000E0;3.529876404E2;1.393230438E2;0.000000000E0
2.192756091E2;5.093376353E1;7.408753915E0;2.421727676E2;0.000000000E0;3.592451172E2;1.392384033E2;0.000000000E0
2.202769325E2;5.093376353E1;7.408753915E0;2.424809951E2;0.000000000E0;1.573623657E0;1.386704865E2;0.000000000E0
2.212829976E2;5.093376353E1;7.408753915E0;2.424809951E2;0.000000000E0;8.125057220E1;4.900000095E0;0.000000000E0
2.222777612E2;5.093376353E1;7.408753915E0;2.425904616E2;0.000000000E0;3.453521423E2;1.382504120E2;0.000000000E0
2.232855721E2;5.093394399E1;7.408648332E0;2.417998114E2;0.000000000E0;3.465194092E2;1.382951660E2;0.000000000E0
2.242869435E2;5.093394399E1;7.408648332E0;2.403543463E2;0.000000000E0;3.419587402E2;1.386074982E2;0.000000000E0
2.252773456E2;5.093394399E1;7.408648332E0;2.398939276E2;0.000000000E0;3.360820923E2;1.398040161E2;0.000000000E0
2.262925737E2;5.093394399E1;7.408648332E0;2.398360053E2;0.000000000E0;3.337355957E2;1.424096832E2;0.000000000E0
2.272845086E2;5.093394399E1;7.408648332E0;2.395550910E2;0.000000000E0;3.343037415E2;1.453729553E2;0.000000000E0
2.282756403E2;5.093394399E1;7.408648332E0;2.394057074E2;0.000000000E0;3.363974304E2;1.487108154E2;0.000000000E0
2.292767190E2;5.093394399E1;7.408648332E0;2.394057074E2;0.000000000E0;8.272678375E1;4.900000095E0;0.000000000E0
2.302872081E2;5.093411432E1;7.408548159E0;2.391097863E2;0.000000000E0;3.282533875E2;1.568799286E2;0.000000000E0
2.312787237E2;5.093411432E1;7.408548159E0;2.389981530E2;0.000000000E0;3.316048279E2;1.616114960E2;0.000000000E0
2.323008304E2;5.093411432E1;7.408548159E0;2.386832421E2;0.000000000E0;3.300208130E2;1.662573242E2;0.000000000E0
2.332802627E2;5.093411432E1;7.408548159E0;2.384805749E2;0.000000000E0;3.307796021E2;1.713410492E2;0.000000000E0
2.342837987E2;5.093411432E1;7.408548159E0;2.383409569E2;0.000000000E0;3.313238525E2;1.769632111E2;0.000000000E0
2.352826857E2;5.093411432E1;7.408548159E0;2.382732384E2;0.000000000E0;3.302630310E2;1.849305573E2;0.000000000E0
2.362994810E2;5.093411432E1;7.408548159E0;2.381103051E2;0.000000000E0;3.286484375E2;1.903845825E2;0.000000000E0
2.372940909E2;5.093411432E1;7.408548159E0;2.379203332E2;0.000000000E0;3.266955872E2;1.934577026E2;0.000000000E0
2.383207700E2;5.093411432E1;7.408548159E0;0.000000000E0;0.000000000E0;3.266955872E2;2.170253296E2;0.000000000E0
2.393332679E2;5.093411432E1;7.408548159E0;0.000000000E0;0.000000000E0;3.266955872E2;2.332105103E2;0.000000000E0
2.403144565E2;5.093411432E1;7.408548159E0;0.000000000E0;0.000000000E0;3.266955872E2;2.511373749E2;0.000000000E0
2.413317226E2;5.093411432E1;7.408548159E0;0.000000000E0;0.000000000E0;3.266955872E2;2.710061646E2;0.000000000E0
2.422998403E2;5.093411432E1;7.408548159E0;0.000000000E0;0.000000000E0;3.266955872E2;2.930151978E2;0.000000000E0
