"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
2.260573375E0;-6.930737457E0;5.065166931E0;5.278772736E0
2.270552375E0;-7.246430969E0;5.192402344E0;4.763394470E0
2.280562375E0;-7.635172577E0;5.006488953E0;4.422702942E0
2.290571375E0;-7.830366669E0;4.975653076E0;4.640350342E0
2.300581375E0;-7.753426666E0;4.889432373E0;5.052593079E0
2.310591375E0;-7.562872925E0;4.611161041E0;5.192701721E0
2.320570375E0;-6.989864502E0;4.456532593E0;5.322930908E0
2.330580375E0;-6.378386078E0;4.590354309E0;5.588778076E0
2.340590375E0;-6.050268402E0;5.040617981E0;5.620661774E0
2.350599375E0;-6.232738953E0;5.464835815E0;5.298531647E0
2.360579375E0;-6.826105042E0;5.673052826E0;4.552782440E0
2.370588375E0;-7.448959808E0;5.386997681E0;3.695664825E0
2.380598375E0;-7.934100952E0;4.849764862E0;3.298989716E0
2.390608375E0;-8.233478394E0;4.279600525E0;3.390299835E0
2.400587375E0;-8.258027344E0;3.801943817E0;3.708538055E0
2.410597375E0;-7.932604065E0;3.790417786E0;4.255350952E0
2.420607375E0;-7.369924164E0;4.470004578E0;4.706662445E0
2.430617375E0;-7.064409485E0;5.231620789E0;4.810845795E0
2.440596375E0;-7.367229767E0;5.538332977E0;4.526886292E0
2.450606375E0;-7.985593872E0;5.747448120E0;4.110901337E0
2.460615375E0;-8.665180664E0;5.926924896E0;3.547922058E0
2.470625375E0;-9.335037689E0;5.580395508E0;2.922073517E0
2.480604375E0;-9.825118561E0;5.045557709E0;2.387984161E0
2.490632625E0;-9.921667786E0;4.823419647E0;1.701960754E0
2.500642625E0;-9.435628510E0;4.753215637E0;1.131646729E0
2.510652625E0;-8.428971863E0;4.979544983E0;1.214274902E0
2.520631625E0;-7.387138367E0;5.071753235E0;1.613494720E0
2.530641625E0;-6.505771179E0;5.229076080E0;1.912423096E0
2.540650625E0;-5.937552795E0;5.803731079E0;2.090852051E0
2.550660625E0;-5.973178711E0;6.566694489E0;2.277064819E0
2.560670625E0;-6.461762695E0;7.347470856E0;2.249522095E0
2.570649625E0;-7.120243378E0;7.404502258E0;1.547931061E0
2.580659625E0;-7.662715302E0;6.922953644E0;7.415579224E-1
2.590669625E0;-7.849975891E0;6.461762695E0;2.529739380E-1
2.600678625E0;-7.510481873E0;6.096971283E0;3.076103210E-1
2.610658625E0;-6.792724457E0;6.070476379E0;9.618997192E-1
2.620668625E0;-5.911506958E0;6.511010284E0;1.707050171E0
2.630677625E0;-5.067861328E0;7.451803894E0;2.139351196E0
2.640687625E0;-4.569248199E0;8.391998749E0;1.807640991E0
2.650666625E0;-4.656666412E0;8.710985413E0;9.355545044E-1
2.660676625E0;-5.355862427E0;8.447233887E0;-2.589614868E-1
2.670686625E0;-5.976022797E0;8.090525665E0;-1.642234955E0
2.680696625E0;-6.123166809E0;8.408165131E0;-2.675236816E0
2.690675625E0;-6.122867432E0;9.028026123E0;-3.312012634E0
2.700685625E0;-6.106850739E0;9.334139557E0;-3.383863220E0
2.710694625E0;-5.734724579E0;9.890233154E0;-3.071013794E0
2.720704625E0;-5.167554016E0;1.075034454E1;-2.915936279E0
2.730683625E0;-4.799020386E0;1.121033798E1;-2.910846863E0
2.740693625E0;-4.708758087E0;1.105391327E1;-2.818189545E0
2.750703625E0;-5.071603546E0;1.062730042E1;-2.926564178E0
2.760713625E0;-5.905519409E0;9.951605530E0;-3.064577179E0
2.770722625E0;-6.513255615E0;9.013356628E0;-3.205134888E0
2.780702625E0;-6.600973206E0;8.234675903E0;-3.376678162E0
2.790711625E0;-6.343807983E0;7.494764557E0;-3.483705597E0
2.800721625E0;-5.873036957E0;6.632258148E0;-3.442541199E0
2.810731625E0;-5.586233368E0;5.324278107E0;-3.157683563E0
2.820710625E0;-5.742358704E0;3.585044861E0;-2.641706543E0
2.830720625E0;-5.924679565E0;1.847308502E0;-1.811682587E0
2.840730625E0;-5.491181030E0;1.303339691E0;-8.584648132E-1
2.850740625E0;-4.663402405E0;2.079924774E0;-3.459306335E-1
2.860719625E0;-4.251309357E0;2.871179352E0;-3.647914124E-1
2.870729625E0;-4.496499481E0;3.075354767E0;-5.888754272E-1
2.880738625E0;-4.958738251E0;3.255879364E0;-1.135089569E0
2.890748625E0;-5.648503876E0;3.200045471E0;-2.154320068E0
2.900727625E0;-6.370602264E0;2.930156708E0;-3.240760803E0
2.910737625E0;-6.815477142E0;2.844235382E0;-3.649860077E0
2.920747625E0;-6.982679443E0;2.831212463E0;-3.370989990E0
2.930757625E0;-7.177274780E0;2.245929565E0;-2.731519775E0
2.940736625E0;-6.876999207E0;2.206711121E0;-1.429976349E0
2.950746625E0;-5.906716919E0;3.601061554E0;-3.936813354E-1
2.960755625E0;-5.028193817E0;5.237907715E0;-9.879455566E-2
2.970765625E0;-4.798122253E0;6.146667938E0;-1.995350647E-1
2.980744625E0;-5.106181641E0;6.595584412E0;-1.376088409E0
2.990754625E0;-5.298831024E0;7.023394775E0;-2.125879211E0
3.000764625E0;-5.374423828E0;7.292984161E0;-2.767744446E0
3.010774625E0;-5.203329620E0;7.150630188E0;-3.118016052E0
3.020783625E0;-4.779111786E0;6.633755035E0;-2.716101837E0
3.030763625E0;-4.417314148E0;6.475084991E0;-2.183060303E0
3.040772625E0;-4.502037964E0;6.485862579E0;-1.953437805E0
3.050782625E0;-4.634063416E0;6.945406952E0;-1.546134796E0
3.060792625E0;-3.348087616E0;8.152796173E0;-5.412744141E-1
3.070771625E0;-2.381996613E0;9.909542999E0;-1.956880646E0
3.080781625E0;-1.422192535E0;1.201745956E1;-4.597090302E0
3.090791625E0;-1.820364532E0;1.100361786E1;-3.668571167E0
3.100801625E0;-2.285297699E0;1.031519943E1;-2.794688416E0
3.110780625E0;-2.499651947E0;9.319919128E0;-3.619622955E0
3.120790625E0;-2.167043610E0;7.210056610E0;-3.140020294E0
3.130799625E0;-1.394949188E0;5.066214752E0;-3.103496246E0
3.140809625E0;-1.181044006E0;5.834417267E0;-3.115321655E0
3.150788625E0;-6.221063232E-1;7.231312408E0;-2.306254120E0
3.160798625E0;2.778222656E-1;8.688831482E0;-1.232985992E0
3.170808625E0;2.027683411E0;8.872499542E0;-1.096619568E0
3.180818625E0;3.113076324E0;9.263785858E0;-1.972298584E0
3.190797625E0;3.005001068E0;1.093850327E1;-2.260599060E0
3.200807625E0;2.158661041E0;1.203557190E1;-2.905757446E0
3.210816625E0;6.092330933E-1;1.191626999E1;-3.689677277E0
3.220826625E0;-1.158740387E0;1.081605789E1;-4.336182861E0
3.230805625E0;-2.205812988E0;9.099128265E0;-4.212390289E0
3.240815625E0;-2.136956177E0;7.354206848E0;-2.817740479E0
3.250825625E0;-9.794132996E-1;7.356003113E0;-1.309626617E0
3.260835625E0;5.855822754E-1;9.101523285E0;-1.015338593E0
3.270845625E0;1.886227570E0;1.177810730E1;-1.079255676E0
3.280824625E0;2.873574371E0;1.427177170E1;-5.516029358E-1
3.290834625E0;3.095263367E0;1.559097839E1;4.418811035E-1
3.300843625E0;2.147135010E0;1.504626114E1;1.425036621E0
3.310853625E0;4.507127380E-1;1.400667297E1;1.689536591E0
3.320832625E0;-8.171507263E-1;1.250978577E1;9.295669556E-1
3.330842625E0;-8.786727905E-1;1.087129303E1;-2.697390747E-1
3.340852625E0;-4.254153442E-1;9.401798859E0;-6.785389709E-1
3.350862625E0;2.948867798E-2;7.347321167E0;-2.818638611E-1
