"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
2.692167875E0;-1.240606084E0;1.066418991E0;3.325079992E0
2.702177875E0;-1.045363460E0;1.233145621E0;4.286264012E0
2.712187875E0;-2.820560591E0;2.591105908E-1;5.216371250E0
2.722166875E0;-3.481735085E0;1.433664773E0;5.238839761E0
2.732176875E0;-2.465414160E0;1.896443825E0;6.272481308E0
2.742186875E0;-1.861809012E0;1.615735373E0;5.452990526E0
2.752165875E0;-1.283033481E0;5.240379918E-1;5.056073341E0
2.762175875E0;-2.310590415E0;2.213781574E0;4.281745284E0
2.772184875E0;-2.261994790E0;2.874641488E0;4.294250139E0
2.782164875E0;-1.882449099E0;5.808821665E0;4.740957534E0
2.792173875E0;-2.006536371E0;4.307508116E0;4.572702734E0
2.802183875E0;-2.176038966E0;2.788713731E0;3.754953253E0
2.812193875E0;-1.100562930E0;3.822497365E0;5.936355286E0
2.822172875E0;-8.008077586E-1;1.871409556E0;5.238679547E0
2.832182875E0;-2.388663608E-1;1.872032869E-1;3.524762406E0
2.842192875E0;1.367718120E0;-2.247465044E0;2.700686238E0
2.852171875E0;1.791188096E0;-3.213990496E0;2.543166926E0
2.862181875E0;5.679459035E-1;-6.379584172E0;4.027068636E0
2.872190875E0;-9.374706370E-1;-7.906089281E0;4.070513449E0
2.882200875E0;-6.755399340E-1;-7.889282044E0;4.336096323E0
2.892201875E0;-6.312250561E-1;-6.899013389E0;4.835829778E0
2.902211875E0;5.998483121E-2;-6.026657930E0;3.670901867E0
2.912221875E0;2.794159243E0;-5.456944998E0;4.123220251E0
2.922200875E0;6.513674276E0;-3.730840505E0;6.599121977E0
2.932210875E0;5.202417455E0;-3.925093195E0;3.552126206E0
2.942220875E0;4.171565614E0;-4.166717688E0;4.832789226E0
2.952199875E0;2.535249796E0;-3.201756366E0;6.791629858E0
2.962209875E0;1.355963755E0;-3.364242303E0;7.504386735E0
2.972219875E0;2.516828143E0;-2.912241424E0;7.381148479E0
2.982228875E0;8.268255293E-3;-4.842869825E0;2.344155772E0
2.992208875E0;1.562976239E0;-4.165463460E0;1.228418148E0
3.002217875E0;2.396495661E0;-4.164294017E0;-1.454151077E0
3.012227875E0;2.927203279E0;-6.153543094E0;2.427549931E0
3.022206875E0;1.959129485E0;-6.970157046E0;5.503593500E0
3.032216875E0;1.993802597E0;-7.224753002E0;3.933639486E0
3.042226875E0;-9.413268757E-1;-9.696460521E0;4.894933434E0
3.052236875E0;-3.105560313E0;-9.568660852E0;4.852495512E0
3.062215875E0;-3.422613888E0;-6.567581511E0;5.269059341E0
3.072225875E0;-4.265849043E0;-4.776877565E0;6.445108656E0
3.082234875E0;-2.329265837E0;-3.503244653E0;5.915656142E0
3.092214875E0;1.232318240E-1;-3.024637188E0;4.986884408E0
3.102223875E0;7.057972285E-1;-2.679119368E0;5.714296746E0
3.112233875E0;1.046173884E0;-1.431214789E0;7.072852864E0
3.122212875E0;1.230212658E0;-6.522931588E-1;6.602659543E0
3.132222875E0;1.138372196E0;-8.105638379E-1;6.524037881E0
3.142232875E0;-5.880234879E-1;1.541501462E-1;7.764451007E0
3.152242875E0;-2.808850079E0;1.238406361E0;8.056108954E0
3.162221875E0;-2.025989472E0;1.254325406E0;7.632590446E0
3.172231875E0;7.217101336E-2;1.980961819E0;9.113482010E0
3.182240875E0;3.739899597E-1;3.108367562E0;9.378792404E0
3.192220875E0;1.461657733E-1;3.304677302E0;9.188173174E0
3.202229875E0;5.066533425E-1;3.677988108E0;8.853023636E0
3.212239875E0;2.898710382E-1;3.752192783E0;7.479428480E0
3.222249875E0;3.918947187E-1;3.005430254E0;4.813951836E0
3.232228875E0;5.038884866E-1;2.180015073E0;2.230060222E0
3.242238875E0;-3.578650931E-1;2.455200244E0;8.459014857E-1
3.252248875E0;-1.275250837E0;3.324664840E0;2.180103951E0
3.262227875E0;-2.115955025E0;3.507677427E0;4.441016421E0
3.272237875E0;-3.046007007E0;3.267172092E0;7.061097622E0
3.282247875E0;-2.883605855E0;3.405571008E0;8.487440511E0
3.292226875E0;-1.884135436E0;5.632628685E0;8.087265258E0
3.302236875E0;-1.443124983E0;6.791874856E0;8.202926692E0
3.312245875E0;-1.191112327E0;4.507691052E0;7.972432959E0
3.322255875E0;-1.632137398E0;2.433787740E0;6.099161650E0
3.332234875E0;-1.866039473E0;1.806449913E0;4.985205088E0
3.342244875E0;-1.219204105E0;3.114871420E0;5.671239020E0
3.352254875E0;2.204272832E0;4.301370293E0;3.106942595E0
3.362233875E0;1.648154676E-2;3.630589408E0;3.545089667E0
3.372243875E0;-2.704490729E0;4.399148603E0;7.710646098E0
3.382253875E0;-2.272211630E0;4.115141153E0;8.242076139E0
3.392262875E0;-2.793766017E0;1.204715874E0;5.165018663E0
3.402242875E0;-2.338278443E0;-4.171614146E-1;3.426992283E0
3.412251875E0;-3.452590808E-1;1.441467297E-1;4.931576765E0
3.422261875E0;1.494951779E0;1.016099900E0;6.954500542E0
3.432240875E0;2.422842922E0;-1.059097985E0;8.072242591E0
3.442250875E0;7.186437367E0;-2.400591694E1;9.438699467E0
3.452260875E0;8.132246718E0;-4.011469201E1;8.710014775E0
3.462239875E0;6.854519001E0;-1.124859281E1;-5.706845055E0
3.472249875E0;1.207903075E1;9.458440252E0;-1.407143556E1
3.482259875E0;6.635071244E0;-2.158347631E-1;-7.178427851E-1
3.492269875E0;9.787815079E-1;-5.829061217E0;7.628358232E0
3.502248875E0;1.638631901E0;-2.412377576E0;5.674154441E0
3.512258875E0;5.981350780E-1;-3.901091545E0;4.599132149E0
3.522267875E0;8.837189376E-1;-3.599183428E0;1.940382142E0
3.532247875E0;1.701851411E0;-3.101291846E0;-3.234282088E-1
3.542256875E0;2.221002885E0;-3.454941974E0;-8.476650059E-1
3.552266875E0;2.908481664E0;-3.289482143E0;-5.505972147E-2
3.562276875E0;3.635049372E0;-3.113104391E0;2.050054858E0
3.572255875E0;4.408536893E0;-3.165959128E0;3.498124831E0
3.582265875E0;4.287215354E0;-5.148734168E0;3.841638225E0
3.592275875E0;4.883224677E0;-7.142624180E0;3.133050413E0
3.602254875E0;5.586125779E0;-7.114563392E0;3.501279988E0
3.612264875E0;5.819670004E0;-6.070493921E0;5.311631749E0
3.622273875E0;5.827440369E0;-4.751904691E0;6.732891068E0
3.632253875E0;4.898912171E0;-2.990764267E0;7.700826284E0
3.642262875E0;3.479742354E0;-1.081721447E0;8.473097291E0
3.652272875E0;3.299971171E0;8.680653566E-1;8.011000024E0
3.662282875E0;4.545948799E0;9.387096620E-1;6.821458844E0
3.672261875E0;5.930875275E0;-2.732099819E-1;5.985289464E0
3.682271875E0;6.613806674E0;-1.249221371E0;5.542072856E0
3.692281875E0;6.301882278E0;-3.100888388E0;5.096558293E0
3.702260875E0;5.238423439E0;-5.672150016E0;4.453356385E0
3.712270875E0;3.749595742E0;-8.080201821E0;3.639473083E0
3.722280875E0;2.195607258E0;-9.544524715E0;1.837676969E0
3.732289875E0;5.871525452E-1;-9.728181081E0;-5.686300278E-2
3.742269875E0;1.926704335E-1;-9.161297032E0;1.095215067E0
3.752278875E0;4.776935452E-1;-7.900499343E0;3.410292635E0
3.762288875E0;5.809746695E-1;-7.029797477E0;5.452817448E0
3.772267875E0;1.707434625E0;-6.247684436E0;6.816530811E0
3.782277875E0;2.857449505E0;-4.870982069E0;6.754210017E0
3.792287875E0;3.844759469E0;-2.624862469E0;7.267843473E0
3.802266875E0;4.909147430E0;-9.900154710E-2;8.870354784E0
3.812276875E0;5.439576429E0;1.351715460E0;8.805696273E0
3.822286875E0;5.767665453E0;1.835477831E0;7.474153122E0
3.832295875E0;6.155332342E0;1.801059365E0;7.857514122E0
3.842275875E0;6.005885696E0;1.469209996E0;8.447287681E0
3.852284875E0;5.868588980E0;1.241966146E0;8.307202427E0
3.862294875E0;5.938633361E0;1.434558227E0;7.706947149E0
3.872273875E0;5.812513012E0;2.322659068E0;6.515228466E0
3.882283875E0;5.439936032E0;3.359802513E0;5.663912458E0
3.892290750E0;4.945433496E0;4.225427241E0;5.292291498E0
3.902300750E0;4.252943361E0;4.644328203E0;5.134734764E0
3.912279750E0;3.613994426E0;4.770395342E0;5.110225575E0
3.922289750E0;3.229751081E0;4.702374682E0;5.215225196E0
3.932299750E0;3.140043098E0;4.566065560E0;4.899869653E0
3.942278750E0;3.097549043E0;4.443876294E0;4.097651546E0
3.952288750E0;2.928200814E0;4.453437077E0;3.197135897E0
3.962297750E0;2.682378606E0;4.499499103E0;2.413304944E0
3.972307750E0;2.429621015E0;4.483010539E0;1.834126539E0
3.982286750E0;2.122843337E0;4.195624568E0;1.286385105E0
3.992296750E0;2.058629799E0;3.672984645E0;5.176189184E-1
4.002306750E0;2.305677292E0;2.585849261E0;-1.197770551E0
4.012285750E0;2.478572735E0;5.417936468E-1;-3.307347726E0
4.022295750E0;2.952745379E0;-2.368353889E0;-5.119866464E0
4.032305750E0;4.221114920E0;-5.774619547E0;-6.560276585E0
4.042284750E0;5.646048630E0;-9.933694339E0;-6.972563760E0
4.052294750E0;6.374590650E0;-1.392953650E1;-6.279303839E0
4.062303750E0;6.256581559E0;-1.583597907E1;-5.255891411E0
4.072313750E0;6.361396993E0;-1.305949654E1;-4.424597440E0
4.082292750E0;6.314439173E0;-7.474422678E0;-4.240866230E0
4.092302750E0;4.848867607E0;-2.768186495E0;-4.583849866E0
4.102312750E0;3.105238132E0;3.431374186E-1;-4.055838107E0
4.112291750E0;1.565955103E0;1.396187044E0;-3.276721179E0
4.122301750E0;2.555338490E-1;-6.267455041E-2;-2.737619591E0
4.132311750E0;1.038625714E0;-3.256691542E0;-3.914712049E0
4.142320750E0;3.851605974E0;-7.381475923E0;-3.405558729E0
4.152300750E0;6.124164344E0;-1.060500615E1;4.388716586E0
4.162310750E0;3.765164246E0;-1.102185065E1;1.091988573E1
4.172319750E0;-8.000993684E-1;-8.662744129E0;1.075042290E1
4.182299750E0;-1.191587413E0;-4.983733928E0;1.024710978E1
4.192308750E0;6.818745151E-1;-1.581530331E0;1.129655167E1
