"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (m)"
2.065908096E2;5.093555814E1;7.405455003E0;2.533333462E2;1.426106215E0;3.350720825E2;3.386755466E0;0.000000000E0
2.075864565E2;5.093557149E1;7.405439569E0;2.528082642E2;1.456483245E0;3.340395813E2;3.340924501E0;0.000000000E0
2.085863185E2;5.093558472E1;7.405423342E0;2.524908241E2;1.479281187E0;3.317720032E2;3.511240005E0;0.000000000E0
2.095847528E2;5.093559784E1;7.405408545E0;2.521390506E2;1.492204309E0;3.331477356E2;3.868261576E0;0.000000000E0
2.105874002E2;5.093561082E1;7.405394067E0;2.514217676E2;1.502413988E0;3.324126587E2;3.152189970E0;0.000000000E0
2.115871169E2;5.093562339E1;7.405379140E0;2.513116313E2;1.512248635E0;3.298222046E2;3.557222843E0;0.000000000E0
2.126134179E2;5.093563500E1;7.405364925E0;2.514470678E2;1.500983477E0;3.279316406E2;3.000000000E0;0.000000000E0
2.135799679E2;5.093564572E1;7.405352732E0;2.513723880E2;1.480860710E0;3.288775940E2;3.135301352E0;0.000000000E0
2.145880356E2;5.093565565E1;7.405341499E0;2.514173960E2;1.467359662E0;3.270783691E2;3.155202866E0;0.000000000E0
2.155927476E2;5.093566379E1;7.405332521E0;2.512824372E2;1.236293077E0;3.270391846E2;3.492122412E0;0.000000000E0
