"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)"
4.088624614E0;5.045780182E0;3.252522945E0;3.834314108E0
4.108633614E0;5.359420300E0;4.047398090E0;5.244498730E0
4.128582614E0;7.137115479E0;4.618414879E0;5.877765179E0
4.149119614E0;8.372523308E0;7.110779285E0;3.192667961E0
4.159158614E0;6.903680801E0;7.086836815E0;3.086126089E0
4.169193614E0;4.805162907E0;6.020220280E0;3.529053211E0
4.188601614E0;1.795651317E0;2.833537817E0;4.537012100E0
4.208961614E0;1.529894829E0;2.234987259E0;5.175066948E0
4.229372614E0;1.508347034E0;2.834734917E0;2.943670988E0
4.248542614E0;4.352658749E0;4.243722439E0;4.769249916E0
4.259054614E0;5.602431774E0;4.510675907E0;4.663905144E0
4.279574614E0;5.528211594E0;4.853046894E0;5.802347660E0
4.298545614E0;3.731363297E0;5.149928093E0;4.845864296E0
4.309382614E0;3.615244627E0;5.638344765E0;4.345476151E0
4.321313614E0;4.291606426E0;5.906495571E0;4.492719650E0
4.338817614E0;5.732915878E0;7.874529362E0;4.147954464E0
4.349936614E0;6.094440460E0;8.508993149E0;3.280056238E0
4.368529614E0;1.088044930E1;1.033337498E1;3.119644880E0
4.378855614E0;1.047822380E1;7.177816868E0;9.935936928E-1
4.398434614E0;5.547365189E0;1.053688145E1;2.086546898E0
4.409192614E0;5.483919144E0;9.346963882E0;1.450886250E0
4.429303614E0;6.511031628E0;1.102410126E1;-5.614402890E-1
4.439952614E0;4.564545631E0;1.003649330E1;-4.560954273E-1
4.458576614E0;4.173093796E0;9.106346130E0;3.065775394E0
4.481564614E0;6.165069580E0;1.115697956E1;5.416881561E0
4.498328614E0;6.463147640E0;1.180580902E1;5.707777023E0
4.508720614E0;5.242104530E0;1.205121422E1;4.220977783E0
4.528581614E0;3.906140089E0;1.102769279E1;4.323928356E0
4.538629614E0;3.294421434E0;9.746794701E0;4.486733913E0
4.559551614E0;3.500322819E0;9.336189270E0;4.453215122E0
4.580002614E0;3.551798105E0;8.856152534E0;5.905298710E0
4.598514614E0;3.119644880E0;8.450334549E0;6.852205276E0
4.608832614E0;3.044227362E0;8.163030624E0;6.290764809E0
4.628624614E0;2.507926226E0;8.244433403E0;6.133944988E0
4.648686614E0;1.960851192E0;7.508216381E0;6.242880821E0
4.669121614E0;1.875856996E0;6.558915615E0;5.591658115E0
4.688589614E0;2.263717651E0;6.210559368E0;5.768828869E0
4.708881614E0;1.564610839E0;7.015010834E0;7.297526836E0
4.728982614E0;8.535329103E-1;6.734889507E0;7.819462776E0
4.748496614E0;8.152256608E-1;6.344634533E0;7.250839710E0
4.758539614E0;2.561795712E-1;6.072892666E0;6.822277546E0
4.778547614E0;-2.693476975E-1;6.714538574E0;5.562927723E0
4.788551614E0;-6.979097724E-1;6.770802498E0;5.555745125E0
4.799467614E0;-1.328781962E0;6.455965042E0;6.212953568E0
4.818593614E0;-4.525041282E-1;6.324283600E0;5.340266705E0
4.829338614E0;-4.141969085E-1;6.400898457E0;5.164293289E0
4.849367614E0;-3.052607179E-1;6.646304131E0;6.461950302E0
4.868664614E0;-1.556231081E-1;6.636727333E0;6.861782074E0
4.888559614E0;-4.094084799E-1;6.625953197E0;5.571307182E0
4.908607614E0;-7.841010690E-1;5.807136059E0;6.519411087E0
4.919249614E0;-3.435679376E-1;5.866991043E0;6.549338818E0
4.939012614E0;4.740519226E-1;6.464344501E0;6.588842869E0
4.958880614E0;7.505822182E-1;7.164648533E0;6.916848660E0
4.969204614E0;7.362170219E-1;6.690596581E0;7.329848289E0
4.988551614E0;8.870517015E-1;6.283582211E0;8.486248016E0
4.998607614E0;1.426944256E0;6.749254704E0;7.803900242E0
5.018894614E0;8.044517636E-1;7.662642479E0;6.360196590E0
5.038461614E0;-8.068459630E-1;8.544905663E0;7.448361397E0
5.048911614E0;-4.991910458E-1;8.573636055E0;8.167819023E0
5.068945614E0;5.937620401E-1;1.050455952E1;9.018958092E0
5.088466614E0;1.939303428E-1;8.324639320E0;8.475474358E0
5.098637614E0;-5.578489900E-1;7.600393295E0;6.436811447E0
5.108766614E0;-4.680664241E-1;7.876923561E0;6.550535679E0
5.118889614E0;-5.506663918E-1;8.085219383E0;6.262034416E0
5.138424614E0;-1.352723986E-1;8.835801125E0;6.981492043E0
5.149174614E0;3.531447649E-1;8.956708908E0;6.683413982E0
5.168597614E0;1.280897856E-1;8.693346024E0;5.397727966E0
5.178611614E0;-2.693476975E-1;8.743624687E0;4.819528103E0
5.198536614E0;-1.270123959E0;8.793902397E0;3.987542868E0
5.208810614E0;-9.876081944E-1;8.944737434E0;3.444059134E0
5.228899614E0;2.462436438E0;1.021366405E1;2.924517393E0
5.248558614E0;3.711012602E0;1.029267311E1;4.283226967E0
5.268705614E0;4.612429619E0;8.858546257E0;3.473986626E0
5.288531614E0;4.429273129E0;9.022548676E0;3.903745890E0
5.298992614E0;3.481169224E0;8.702922821E0;4.291606426E0
5.309082614E0;3.128024578E0;8.283937454E0;3.784035683E0
5.328664614E0;3.639186621E0;7.705738068E0;3.722983599E0
5.339254614E0;4.030638695E0;7.417236805E0;4.274847031E0
5.358647614E0;4.656722069E0;7.080851555E0;4.704606533E0
5.378629614E0;3.050212860E0;6.305130005E0;5.348646641E0
5.398888614E0;1.893813491E0;7.199364662E0;4.277241230E0
5.408992614E0;1.708262920E0;7.966706276E0;3.458424330E0
5.419386614E0;1.604115129E0;7.790732384E0;3.119644880E0
5.441238614E0;2.036268473E0;7.675810814E0;5.044582844E0
5.454544114E0;2.681505919E0;7.085639954E0;6.005855083E0
5.468944614E0;2.681505919E0;7.085639954E0;6.005855083E0
5.479468614E0;2.068590164E0;6.825869083E0;6.028599739E0
5.498938614E0;1.715445518E0;7.041347027E0;4.929661274E0
5.510910614E0;1.953668594E0;7.216124058E0;5.043385983E0
5.530235614E0;2.564189911E0;6.454767704E0;6.452373505E0
5.548541614E0;1.698686123E0;5.960365295E0;6.141127586E0
5.559577614E0;3.223792553E0;7.360973358E0;7.065289021E0
5.578537614E0;5.105635166E0;8.586804390E0;5.279214859E0
5.588568614E0;6.265625954E0;8.923190117E0;4.290409565E0
5.608850614E0;5.363011837E0;8.255207062E0;4.538209438E0
5.628738614E0;3.626018524E0;6.083666325E0;4.508281708E0
5.649217614E0;2.881421804E0;6.220136166E0;5.911283970E0
5.668663614E0;4.601655483E0;8.487444878E0;5.985504150E0
5.688750614E0;4.762067318E0;8.889671326E0;7.113173485E0
5.708671614E0;4.516661644E0;9.141061783E0;6.538564682E0
5.728731614E0;4.683058739E0;9.876082420E0;5.262455463E0
5.748481614E0;4.593276024E0;9.338583946E0;5.287594318E0
5.758562614E0;4.860229492E0;9.770736694E0;6.254851818E0
5.778663614E0;4.692635536E0;9.155426979E0;6.889315605E0
5.798690614E0;4.140771866E0;8.541314125E0;6.350619793E0
5.809235614E0;3.671508312E0;8.388085365E0;5.616796970E0
5.828661614E0;2.612074137E0;8.051700592E0;4.021061897E0
5.839275614E0;2.191891670E0;7.429207802E0;3.107673883E0
5.858530614E0;1.777694821E0;8.340201378E0;1.825578809E0
5.868905614E0;1.974019289E0;9.058462143E0;1.902193308E0
5.888625614E0;1.669955730E0;9.214085579E0;1.017535686E0
5.908766614E0;1.000776291E0;1.032379818E1;-1.149216816E-1
5.928656614E0;1.127668977E0;1.037766743E1;9.768342972E-1
5.948791614E0;4.752490520E-1;9.932345390E0;2.713827610E0
5.968522614E0;1.600523829E0;9.746794701E0;6.420052052E0
5.978543614E0;1.690306425E0;9.646238327E0;5.768828869E0
5.998524614E0;2.217030764E0;8.968679428E0;4.456806660E0
6.009279614E0;2.117671490E0;8.645462036E0;5.035006046E0
6.028887614E0;2.084152699E0;8.403648376E0;4.861426353E0
6.048772614E0;1.956062794E0;7.878120899E0;3.860650301E0
6.059598614E0;1.826775908E0;7.727285862E0;3.309983969E0
6.078556614E0;1.100135684E0;7.714118004E0;3.403357744E0
6.088848614E0;1.157596469E0;7.939172745E0;3.572149038E0
6.108965614E0;1.641225219E0;7.972691536E0;3.824737310E0
6.129350614E0;2.456450939E0;8.479064941E0;4.129997730E0
6.150045614E0;2.324769735E0;8.370129585E0;4.049792290E0
6.168527614E0;2.184709072E0;8.422801971E0;3.854664803E0
6.188539614E0;1.881842494E0;8.602366447E0;3.015496969E0
6.208663614E0;1.887827992E0;8.504204750E0;2.252943754E0
6.228549614E0;2.355894566E0;8.547300339E0;3.288435936E0
6.238588614E0;2.542642117E0;8.614337921E0;3.323152065E0
6.248868614E0;2.495955229E0;8.694543839E0;3.150769472E0
6.268805614E0;2.500743628E0;8.821435928E0;4.230554581E0
6.279052614E0;2.512714624E0;8.759186745E0;4.560954094E0
6.298540614E0;2.613271236E0;9.064447403E0;5.019443989E0
6.308699614E0;2.667140722E0;9.384073257E0;5.464765549E0
6.328653614E0;2.390610456E0;9.481039047E0;5.307945251E0
6.348322614E0;1.997961283E0;9.672574997E0;4.951209068E0
6.358558614E0;2.138022184E0;9.637859344E0;5.055356979E0
6.368687614E0;2.194285870E0;9.421183586E0;4.944026470E0
6.388544614E0;2.317587137E0;8.947132111E0;4.696226597E0
6.408778614E0;2.560598612E0;8.838195801E0;3.902548790E0
6.419470614E0;2.906560898E0;9.091980934E0;3.901351690E0
6.438669614E0;3.254917145E0;8.325836182E0;4.803965569E0
6.458457614E0;2.953247786E0;9.728838921E0;4.593276024E0
6.468965614E0;1.854309201E0;1.032978344E1;3.764882088E0
6.488961614E0;4.788403511E-1;9.647436142E0;3.190273762E0
6.511217614E0;4.357447028E-1;9.545681953E0;2.066195965E0
6.528706614E0;-4.189852998E-2;8.948328972E0;2.741360962E-1
6.548494614E0;-3.292027414E-1;8.506598473E0;-7.769184709E-1
6.558496614E0;1.643619418E0;8.784325600E0;-7.493851185E-1
6.568683614E0;3.781641483E0;9.349357605E0;-7.673416734E-1
6.578950614E0;4.990713596E0;9.965864182E0;-1.130063176E0
6.598529614E0;6.933608055E0;1.051653099E1;-8.822633028E-1
6.608605614E0;7.138312340E0;1.078348446E1;4.489128292E-1
6.618648614E0;6.373364925E0;1.124915695E1;2.972401381E0
6.638720614E0;4.319139957E0;1.154962921E1;2.740163803E0
6.649243614E0;3.987542868E0;1.162025833E1;9.696516991E-1
6.659252614E0;3.784035683E0;8.646659851E0;1.508347094E-1
6.678645614E0;3.775655985E0;9.150638580E0;1.975216419E-1
