"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (°)"
4.190894129E2;5.111948312E1;7.405990693E0;3.028829693E2;2.841177285E-1;3.493239326E2;6.000906205E0;6.000906205E0
4.200894394E2;5.111948467E1;7.405989826E0;3.027684571E2;9.060638957E-3;3.458002926E2;6.000906205E0;6.000906205E0
4.210894657E2;5.111948405E1;7.405985225E0;3.027062215E2;2.841177285E-1;3.519429549E2;6.000906205E0;6.000906205E0
4.220894926E2;5.111948578E1;7.405978800E0;3.026883525E2;3.740045130E-1;1.285040243E1;6.000906205E0;6.000906205E0
4.230895187E2;5.111948616E1;7.405968589E0;3.025944727E2;1.346838176E-1;3.533791525E2;8.001208274E0;8.001208274E0
4.240895456E2;5.111948500E1;7.405957594E0;3.025079057E2;9.602422267E-2;3.551386365E2;8.001208274E0;8.001208274E0
4.250895721E2;5.111948124E1;7.405952355E0;3.024616209E2;2.041971982E-1;3.430395848E2;8.001208274E0;8.001208274E0
4.260895993E2;5.111947809E1;7.405947003E0;3.025326333E2;1.776421964E-1;3.390292802E2;8.001208274E0;8.001208274E0
4.270896249E2;5.111947968E1;7.405945979E0;3.025970007E2;1.789880171E-2;3.060830978E2;6.000906205E0;6.000906205E0
4.280896519E2;5.111947975E1;7.405945363E0;3.025505932E2;2.480050083E-3;2.968459499E2;6.000906205E0;6.000906205E0
4.290896782E2;5.111947844E1;7.405945873E0;3.025398276E2;8.184707910E-2;3.045897725E2;6.000906205E0;6.000906205E0
4.300897051E2;5.111947843E1;7.405946066E0;3.025801420E2;1.212036982E-1;2.587586295E2;6.000906205E0;6.000906205E0
4.310897319E2;5.111947762E1;7.405944326E0;3.025856841E2;2.278928831E-2;2.913589038E2;6.000906205E0;6.000906205E0
4.320897583E2;5.111947684E1;7.405944155E0;3.025985979E2;1.605842449E-2;3.199926141E2;6.000906205E0;6.000906205E0
4.330897847E2;5.111947669E1;7.405944982E0;3.026216422E2;1.329159290E-1;3.461137710E2;6.000906205E0;6.000906205E0
4.340889093E2;5.111947936E1;7.405949089E0;3.026335872E2;1.329159290E-1;4.564290135E0;6.000906205E0;6.000906205E0
4.350889355E2;5.111948385E1;7.405953870E0;3.025836129E2;7.275071740E-2;2.279373291E0;6.000906205E0;6.000906205E0
4.360896629E2;5.111948397E1;7.405953753E0;3.024786948E2;3.443420306E-2;1.596252263E1;6.000906205E0;6.000906205E0
4.370904907E2;5.111948399E1;7.405953413E0;3.024638634E2;1.039515622E-2;1.415075263E1;6.000906205E0;6.000906205E0
4.380913429E2;5.111948369E1;7.405952407E0;3.024596611E2;1.130439863E-1;8.975835724E1;6.000906205E0;6.000906205E0
4.390921553E2;5.111947881E1;7.405946799E0;3.024614381E2;2.627451345E-2;2.670552329E2;6.000906205E0;6.000906205E0
4.400929340E2;5.111947623E1;7.405932753E0;3.025675790E2;9.064554423E-2;9.694545112E1;6.000906205E0;6.000906205E0
4.410937301E2;5.111947306E1;7.405930711E0;3.025624826E2;2.705178559E-1;1.426782121E2;6.000906205E0;6.000906205E0
4.420944325E2;5.111946884E1;7.405935017E0;3.026411569E2;2.705178559E-1;1.393429898E2;6.000906205E0;6.000906205E0
4.430951308E2;5.111946240E1;7.405943219E0;3.027999765E2;4.853977859E-1;1.460711769E2;6.000906205E0;6.000906205E0
4.440957512E2;5.111946128E1;7.405951497E0;3.030568436E2;4.179497659E-1;1.458262600E2;6.000906205E0;6.000906205E0
4.450963725E2;5.111945902E1;7.405961684E0;3.031688828E2;1.343991011E-1;1.642268852E2;6.000906205E0;6.000906205E0
4.460969174E2;5.111945242E1;7.405961875E0;3.033119502E2;4.590514582E-3;1.611919590E2;6.000906205E0;6.000906205E0
4.470974329E2;5.111945240E1;7.405961686E0;3.035197811E2;1.188405696E-2;1.533359437E2;6.000906205E0;6.000906205E0
4.480979003E2;5.111945181E1;7.405965939E0;3.035400423E2;4.036509693E-1;1.776272314E1;6.000906205E0;6.000906205E0
4.490983813E2;5.111945356E1;7.405962380E0;3.035867553E2;4.036509693E-1;3.087786729E2;6.000906205E0;6.000906205E0
4.500987911E2;5.111945542E1;7.405959380E0;3.035173513E2;3.281731606E-1;2.898569179E2;6.000906205E0;6.000906205E0
4.510991863E2;5.111945707E1;7.405954798E0;3.034366926E2;2.914440632E-1;3.297864497E2;6.000906205E0;6.000906205E0
4.520995419E2;5.111945956E1;7.405946696E0;3.033510084E2;2.772155404E-1;3.368959662E2;6.000906205E0;6.000906205E0
4.530999047E2;5.111946050E1;7.405942789E0;3.032171683E2;9.602359682E-2;3.271302437E2;6.000906205E0;6.000906205E0
4.541002294E2;5.111946020E1;7.405930270E0;3.031510225E2;3.881451115E-2;3.598636521E2;6.000906205E0;6.000906205E0
4.551005290E2;5.111946033E1;7.405926983E0;3.030720355E2;3.023734316E-2;1.616027880E1;6.000906205E0;6.000906205E0
4.561008172E2;5.111946111E1;7.405925931E0;3.030390879E2;9.371095337E-3;2.154392782E1;6.000906205E0;6.000906205E0
4.571010904E2;5.111946040E1;7.405922583E0;3.030062674E2;4.430663213E-2;4.774237343E1;6.000906205E0;6.000906205E0
4.581013414E2;5.111946069E1;7.405921640E0;3.030021065E2;3.885959834E-2;5.268272439E1;6.000906205E0;6.000906205E0
4.591015846E2;5.111946071E1;7.405921820E0;3.029871335E2;8.723391802E-4;5.117154845E1;6.000906205E0;6.000906205E0
4.601018132E2;5.111946066E1;7.405921077E0;3.029861855E2;9.102719836E-3;7.349043124E1;6.000906205E0;6.000906205E0
4.611020293E2;5.111946210E1;7.405919428E0;3.029826575E2;3.473600745E-2;3.057535002E2;6.000906205E0;6.000906205E0
4.621022323E2;5.111945573E1;7.405915186E0;3.029297351E2;1.346549690E-1;2.756017120E2;6.000906205E0;6.000906205E0
4.631024274E2;5.111945520E1;7.405910040E0;3.030825636E2;1.346549690E-1;2.727315573E2;6.000906205E0;6.000906205E0
4.641026105E2;5.111945611E1;7.405903342E0;3.030798563E2;2.759595215E-1;2.928251542E2;6.000906205E0;6.000906205E0
4.651027826E2;5.111945875E1;7.405901487E0;3.030099048E2;3.128286824E-2;3.033138932E2;6.000906205E0;6.000906205E0
4.661029476E2;5.111946133E1;7.405903960E0;3.029139204E2;7.112025470E-2;1.013176123E2;6.000906205E0;6.000906205E0
4.671031044E2;5.111946048E1;7.405908736E0;3.028449409E2;4.141381383E-2;2.782362526E2;6.000906205E0;6.000906205E0
4.681032529E2;5.111946234E1;7.405908414E0;3.028939084E2;1.814078689E-1;3.324034503E2;6.000906205E0;6.000906205E0
4.691033931E2;5.111946734E1;7.405907401E0;3.028422805E2;3.488053679E-1;8.111735003E0;6.000906205E0;6.000906205E0
4.701035255E2;5.111947001E1;7.405907809E0;3.026847648E2;1.202459335E-1;3.697594197E0;6.000906205E0;6.000906205E0
4.711036557E2;5.111947089E1;7.405907652E0;3.025940315E2;1.014861763E-1;4.254128000E1;6.000906205E0;6.000906205E0
4.721037767E2;5.111947136E1;7.405908807E0;3.025581790E2;2.617622912E-1;1.030349268E2;6.000906205E0;6.000906205E0
4.731038903E2;5.111946854E1;7.405908517E0;3.025482217E2;4.240162075E-1;1.476637175E2;6.000906205E0;6.000906205E0
4.741040010E2;5.111946364E1;7.405915698E0;3.026277557E2;4.240162075E-1;1.616331072E2;6.000906205E0;6.000906205E0
4.751041045E2;5.111946484E1;7.405917089E0;3.028250585E2;4.240162075E-1;1.709804943E2;6.000906205E0;6.000906205E0
4.761042048E2;5.111946631E1;7.405921362E0;3.028186963E2;3.015468419E-1;1.841140329E2;6.000906205E0;6.000906205E0
4.771043024E2;5.111946611E1;7.405922885E0;3.028031461E2;4.356389344E-1;1.557334494E2;6.000906205E0;6.000906205E0
4.781043937E2;5.111946430E1;7.405935857E0;3.028170269E2;3.373599648E-1;1.374500029E2;6.000906205E0;6.000906205E0
4.791044800E2;5.111946333E1;7.405942567E0;3.029552497E2;3.373599648E-1;1.530817514E2;6.000906205E0;6.000906205E0
4.801045655E2;5.111945967E1;7.405942877E0;3.030410049E2;2.265493572E-1;1.931496218E2;6.000906205E0;6.000906205E0
4.811046455E2;5.111945518E1;7.405938208E0;3.031583451E2;6.027920544E-2;2.187463158E2;6.000906205E0;6.000906205E0
4.821047237E2;5.111945455E1;7.405936580E0;3.032706315E2;1.154694781E-1;2.174462849E2;6.000906205E0;6.000906205E0
4.831047974E2;5.111945722E1;7.405940325E0;3.032897154E2;2.324397564E-1;3.601925189E1;6.000906205E0;6.000906205E0
4.841048685E2;5.111945893E1;7.405941589E0;3.032380105E2;1.558495760E-1;1.701607418E1;6.000906205E0;6.000906205E0
4.851049385E2;5.111945834E1;7.405937384E0;3.031913117E2;3.685162961E-1;3.520351898E2;6.000906205E0;6.000906205E0
4.861050040E2;5.111946305E1;7.405936177E0;3.031764520E2;1.931405365E-1;1.652901340E1;6.000906205E0;6.000906205E0
4.871050686E2;5.111946554E1;7.405937482E0;3.030297267E2;2.587268054E-1;3.065825007E1;6.000906205E0;6.000906205E0
4.881051307E2;5.111946921E1;7.405941391E0;3.029509764E2;3.383213282E-1;2.886148343E1;6.000906205E0;6.000906205E0
4.891051910E2;5.111946894E1;7.405953405E0;3.028613906E2;8.712770939E-1;4.254135855E1;6.000906205E0;6.000906205E0
4.901052486E2;5.111947121E1;7.405954846E0;3.029382078E2;3.626281619E-1;6.393820678E1;6.000906205E0;6.000906205E0
4.911053063E2;5.111947248E1;7.405953502E0;3.028890352E2;4.368304461E-2;7.508143502E1;6.000906205E0;6.000906205E0
4.921053605E2;5.111947349E1;7.405957675E0;3.028383599E2;4.669667035E-2;8.749059100E1;6.000906205E0;6.000906205E0
4.931054133E2;5.111947401E1;7.405958818E0;3.028309578E2;2.730608452E-3;8.882126212E1;6.000906205E0;6.000906205E0
4.941054648E2;5.111947428E1;7.405958357E0;3.028223624E2;2.916219179E-3;9.586186210E1;6.000906205E0;6.000906205E0
4.951055148E2;5.111947401E1;7.405957161E0;3.028106538E2;5.613644142E-3;9.800376161E1;6.000906205E0;6.000906205E0
4.961055638E2;5.111947272E1;7.405955875E0;3.028095928E2;5.674377084E-2;2.273412756E2;6.000906205E0;6.000906205E0
4.971056107E2;5.111946563E1;7.405949539E0;3.028389301E2;1.336828172E-1;2.609127618E2;6.000906205E0;6.000906205E0
4.981056579E2;5.111946718E1;7.405945106E0;3.030074552E2;1.878929324E-2;9.802063218E1;6.000906205E0;6.000906205E0
4.991057029E2;5.111946593E1;7.405941936E0;3.029503423E2;4.880687222E-2;9.216101972E1;6.000906205E0;6.000906205E0
5.001057478E2;5.111946607E1;7.405942913E0;3.029605887E2;2.725312300E-2;5.339135310E1;6.000906205E0;6.000906205E0
5.011057909E2;5.111946533E1;7.405936917E0;3.029639204E2;9.125094116E-2;2.362242508E2;6.000906205E0;6.000906205E0
5.021058333E2;5.111946479E1;7.405927659E0;3.029468952E2;1.215640306E-1;3.463211355E2;6.000906205E0;6.000906205E0
5.031058782E2;5.111946322E1;7.405922743E0;3.029010826E2;1.617336869E-1;5.257248257E0;6.000906205E0;6.000906205E0
5.041059175E2;5.111946295E1;7.405919099E0;3.029102892E2;1.022665426E-1;5.436852777E1;6.000906205E0;6.000906205E0
5.051059579E2;5.111946153E1;7.405927855E0;3.028954170E2;3.579289913E-1;8.369321756E1;6.000906205E0;6.000906205E0
5.061059967E2;5.111945932E1;7.405933856E0;3.029922024E2;1.405787319E-1;9.887362718E1;6.000906205E0;6.000906205E0
5.071060352E2;5.111946054E1;7.405935933E0;3.031050975E2;3.894069791E-2;1.202862702E2;6.000906205E0;6.000906205E0
5.081060730E2;5.111945910E1;7.405941568E0;3.030942496E2;1.535823792E-1;2.894535269E2;6.000906205E0;6.000906205E0
5.091061126E2;5.111945971E1;7.405939303E0;3.031717995E2;4.342279211E-2;2.770272818E2;6.000906205E0;6.000906205E0
5.101061499E2;5.111945891E1;7.405934086E0;3.031470349E2;1.535823792E-1;1.191763508E2;6.000906205E0;6.000906205E0
5.111061863E2;5.111945537E1;7.405937397E0;3.031342038E2;3.010662496E-1;1.324576263E2;6.000906205E0;6.000906205E0
5.121062218E2;5.111945460E1;7.405943470E0;3.032574782E2;5.025597811E-1;1.698969941E2;6.000906205E0;6.000906205E0
5.131062577E2;5.111944878E1;7.405946880E0;3.033314664E2;5.602262020E-1;1.704416197E2;6.000906205E0;6.000906205E0
5.141062938E2;5.111944857E1;7.405946264E0;3.035308513E2;1.303128451E-1;2.137632147E2;6.000906205E0;6.000906205E0
5.151063285E2;5.111944923E1;7.405949016E0;3.035528223E2;6.838962436E-2;2.241303900E2;6.000906205E0;6.000906205E0
5.161063629E2;5.111944861E1;7.405950243E0;3.035536186E2;5.470123142E-2;2.264629816E2;6.000906205E0;6.000906205E0
5.171063975E2;5.111944758E1;7.405948038E0;3.035797908E2;2.424696684E-1;5.107075876E1;6.000906205E0;6.000906205E0
5.181064311E2;5.111944817E1;7.405948981E0;3.035982558E2;1.497929096E-1;1.855471944E1;6.000906205E0;6.000906205E0
5.191064655E2;5.111945190E1;7.405952071E0;3.035887864E2;2.424696684E-1;3.291309701E2;6.000906205E0;6.000906205E0
5.201064991E2;5.111945778E1;7.405954340E0;3.034990974E2;5.246180892E-1;3.439857846E2;6.000906205E0;6.000906205E0
5.211065329E2;5.111946291E1;7.405959255E0;3.033333810E2;5.246180892E-1;1.526382160E1;6.000906205E0;6.000906205E0
5.221065651E2;5.111946826E1;7.405971081E0;3.031991458E2;3.055147529E-1;3.451199306E1;6.000906205E0;6.000906205E0
5.231066009E2;5.111947152E1;7.405982980E0;3.031064559E2;5.647096038E-2;6.144996204E1;6.000906205E0;6.000906205E0
5.241066324E2;5.111947417E1;7.405988429E0;3.030791694E2;3.269060748E-3;6.676304325E1;6.000906205E0;6.000906205E0
5.251066633E2;5.111947520E1;7.405990660E0;3.030343631E2;1.222226322E-1;5.763144233E1;6.000906205E0;6.000906205E0
5.261066955E2;5.111947479E1;7.405999925E0;3.030144467E2;6.347548962E-2;6.551940241E1;6.000906205E0;6.000906205E0
5.271067266E2;5.111947460E1;7.406000781E0;3.030842507E2;4.702984542E-2;8.476882209E1;6.000906205E0;6.000906205E0
5.281067593E2;5.111947486E1;7.406001184E0;3.031023822E2;3.436600557E-3;9.678941545E1;6.000906205E0;6.000906205E0
5.291067920E2;5.111947446E1;7.406001980E0;3.030993888E2;1.931230351E-2;1.961315595E2;6.000906205E0;6.000906205E0
5.301068221E2;5.111947372E1;7.406002025E0;3.031157338E2;1.931230351E-2;2.236705270E2;6.000906205E0;6.000906205E0
5.311068538E2;5.111947228E1;7.406000583E0;3.031393959E2;8.344289847E-3;2.416028608E2;6.000906205E0;6.000906205E0
5.321068847E2;5.111947229E1;7.406000762E0;3.031742267E2;3.263974562E-3;2.456188481E2;6.000906205E0;6.000906205E0
5.331069162E2;5.111947390E1;7.406004395E0;3.031786436E2;1.006790698E-1;6.568079978E1;6.000906205E0;6.000906205E0
5.341069481E2;5.111947342E1;7.406006946E0;3.031558217E2;1.580489725E-1;6.534111398E1;6.000906205E0;6.000906205E0
5.351069794E2;5.111947516E1;7.406008354E0;3.031840541E2;2.307902873E-1;3.431742215E2;6.000906205E0;6.000906205E0
5.361070083E2;5.111947696E1;7.406005646E0;3.031452117E2;5.833698437E-2;3.226333565E2;6.000906205E0;6.000906205E0
5.371070389E2;5.111947759E1;7.406004496E0;3.030713445E2;1.129374187E-2;3.434700233E2;6.000906205E0;6.000906205E0
5.381070706E2;5.111947777E1;7.406004386E0;3.030381674E2;3.687156737E-2;6.070739070E1;6.000906205E0;6.000906205E0
5.391071008E2;5.111947456E1;7.405993897E0;3.030287248E2;3.687156737E-2;6.640400753E1;6.000906205E0;6.000906205E0
5.401071303E2;5.111947514E1;7.405986373E0;3.030535435E2;5.643250793E-2;9.371432768E1;6.000906205E0;6.000906205E0
5.411071619E2;5.111947261E1;7.405981493E0;3.029903546E2;3.550701309E-3;1.050811080E2;6.000906205E0;6.000906205E0
5.421071916E2;5.111946854E1;7.405972037E0;3.030261683E2;7.195218652E-2;1.360646766E2;6.000906205E0;6.000906205E0
5.431072211E2;5.111946755E1;7.405964354E0;3.030870159E2;7.195218652E-2;1.050961686E2;6.000906205E0;6.000906205E0
5.441072525E2;5.111946716E1;7.405968536E0;3.030723914E2;2.742104530E-1;1.459974792E2;6.000906205E0;6.000906205E0
5.451072829E2;5.111946388E1;7.405968330E0;3.031092987E2;1.423285902E-1;1.372342645E2;6.000906205E0;6.000906205E0
5.461073126E2;5.111945555E1;7.405963543E0;3.032072796E2;2.742104530E-1;1.749337942E2;6.000906205E0;6.000906205E0
5.471073432E2;5.111945445E1;7.405957424E0;3.034290039E2;3.102297485E-1;2.359638020E2;6.000906205E0;6.000906205E0
5.481073740E2;5.111945235E1;7.405947249E0;3.034436782E2;5.038866997E-1;2.679313549E2;6.000906205E0;6.000906205E0
5.491074027E2;5.111945330E1;7.405938296E0;3.034402293E2;5.038866997E-1;3.362727798E2;6.000906205E0;6.000906205E0
5.501074332E2;5.111945797E1;7.405932933E0;3.033541635E2;4.499839246E-1;3.372675285E2;6.000906205E0;6.000906205E0
5.511074620E2;5.111946244E1;7.405932372E0;3.031747196E2;4.499839246E-1;3.346653357E2;6.000906205E0;6.000906205E0
5.521074924E2;5.111946866E1;7.405931190E0;3.030227694E2;3.636509180E-1;3.419261820E2;6.000906205E0;6.000906205E0
5.531075224E2;5.111947201E1;7.405930493E0;3.028185821E2;1.267071366E-1;3.322968993E2;6.000906205E0;6.000906205E0
5.541075515E2;5.111947264E1;7.405929306E0;3.026959081E2;3.194449842E-2;3.532653889E2;6.000906205E0;6.000906205E0
5.551075815E2;5.111947291E1;7.405927964E0;3.026577130E2;1.360584050E-1;5.651961731E1;6.000906205E0;6.000906205E0
5.561076123E2;5.111947339E1;7.405929367E0;3.026371119E2;6.300942600E-2;8.123810606E1;6.000906205E0;6.000906205E0
5.571076424E2;5.111947279E1;7.405932208E0;3.026301354E2;7.928869128E-2;1.105444124E2;6.000906205E0;6.000906205E0
5.581076717E2;5.111947182E1;7.405934274E0;3.026653905E2;5.973954499E-2;1.308470951E2;6.000906205E0;6.000906205E0
5.591077008E2;5.111947047E1;7.405935124E0;3.027105542E2;8.391866833E-2;1.453308527E2;6.000906205E0;6.000906205E0
5.601077306E2;5.111946759E1;7.405935614E0;3.027600046E2;4.676814675E-1;1.746140184E2;6.000906205E0;6.000906205E0
5.611077605E2;5.111946319E1;7.405942733E0;3.028522360E2;4.676814675E-1;1.626511879E2;6.000906205E0;6.000906205E0
5.621077898E2;5.111946077E1;7.405943618E0;3.030359221E2;4.676814675E-1;1.616701952E2;6.000906205E0;6.000906205E0
5.631078206E2;5.111945982E1;7.405943998E0;3.031305633E2;4.145621657E-1;1.942042030E2;6.000906205E0;6.000906205E0
5.641078488E2;5.111945381E1;7.405944723E0;3.031699926E2;2.420616299E-1;2.028269480E2;6.000906205E0;6.000906205E0
5.651078787E2;5.111945421E1;7.405942572E0;3.033540289E2;9.501787275E-2;2.111738353E2;6.000906205E0;6.000906205E0
5.661079088E2;5.111945373E1;7.405942127E0;3.033468344E2;3.111935779E-2;2.531501972E2;6.000906205E0;6.000906205E0
5.671079383E2;5.111945332E1;7.405942248E0;3.033571562E2;1.086651906E-1;2.758585545E2;6.000906205E0;6.000906205E0
5.681079673E2;5.111945385E1;7.405943454E0;3.033709325E2;2.355080470E-2;3.033109972E2;6.000906205E0;6.000906205E0
5.691079972E2;5.111945449E1;7.405946203E0;3.033646197E2;2.882961333E-1;3.316126510E2;6.000906205E0;6.000906205E0
5.701080279E2;5.111945809E1;7.405947595E0;3.033632194E2;1.457338184E-1;3.341458316E2;6.000906205E0;6.000906205E0
5.711080563E2;5.111946135E1;7.405942417E0;3.032671962E2;1.322119981E-1;3.451129297E2;8.001208274E0;8.001208274E0
5.721080861E2;5.111946506E1;7.405938124E0;3.031288341E2;5.578450561E-1;5.390174582E1;8.001208274E0;8.001208274E0
5.731081157E2;5.111947015E1;7.405939063E0;3.029790146E2;7.095161080E-2;8.622018265E1;8.001208274E0;8.001208274E0
5.741081439E2;5.111946517E1;7.405930327E0;3.028216499E2;1.067599729E-1;1.241198915E2;8.001208274E0;8.001208274E0
5.751081737E2;5.111946095E1;7.405926731E0;3.028947378E2;1.067599729E-1;1.282893668E2;6.000906205E0;6.000906205E0
5.761082031E2;5.111945556E1;7.405934759E0;3.030015828E2;2.156494856E-1;1.387742536E2;6.000906205E0;6.000906205E0
5.771082338E2;5.111945200E1;7.405940780E0;3.032216942E2;1.969972998E-1;1.309887805E2;6.000906205E0;6.000906205E0
5.781082628E2;5.111945342E1;7.405945738E0;3.033862804E2;2.489631176E-1;1.504405719E2;6.000906205E0;6.000906205E0
5.791082920E2;5.111945181E1;7.405944896E0;3.033936753E2;2.489631176E-1;2.038367778E2;6.000906205E0;6.000906205E0
5.801083215E2;5.111944567E1;7.405943411E0;3.034358057E2;7.785676718E-1;1.850247156E2;6.000906205E0;6.000906205E0
5.811083505E2;5.111943656E1;7.405934294E0;3.036095653E2;6.296924502E-2;1.921186594E2;6.000906205E0;6.000906205E0
5.821083797E2;5.111943652E1;7.405932141E0;3.037312015E2;6.124337763E-2;1.819705965E2;6.000906205E0;6.000906205E0
5.831084089E2;5.111943574E1;7.405929636E0;3.037300991E2;1.406766661E-2;1.850170112E2;6.000906205E0;6.000906205E0
5.841084381E2;5.111943427E1;7.405926726E0;3.037263085E2;1.409114599E-1;1.850232676E2;6.000906205E0;6.000906205E0
5.851084684E2;5.111943567E1;7.405931462E0;3.037309282E2;1.702907495E-2;1.853188236E2;6.000906205E0;6.000906205E0
5.861084983E2;5.111943562E1;7.405931358E0;3.037393553E2;2.016589977E-2;1.850409032E2;6.000906205E0;6.000906205E0
5.871085281E2;5.111943582E1;7.405931584E0;3.037403353E2;2.231488377E-2;1.794552291E2;6.000906205E0;6.000906205E0
5.881085578E2;5.111943608E1;7.405930812E0;3.037387304E2;9.349464625E-2;1.261074902E2;6.000906205E0;6.000906205E0
5.891085857E2;5.111943661E1;7.405928386E0;3.037293963E2;3.707897067E-1;1.023140208E2;6.000906205E0;6.000906205E0
5.901086158E2;5.111943871E1;7.405926603E0;3.037041282E2;3.704412282E-2;8.851354844E1;6.000906205E0;6.000906205E0
5.911086448E2;5.111943854E1;7.405926901E0;3.036560356E2;8.965745568E-2;9.157106213E1;6.000906205E0;6.000906205E0
5.921086745E2;5.111943859E1;7.405928829E0;3.036558131E2;8.282803744E-2;8.806481867E1;6.000906205E0;6.000906205E0
5.931087031E2;5.111943859E1;7.405930238E0;3.036676012E2;6.372815371E-2;9.596607029E1;6.000906205E0;6.000906205E0
5.941087334E2;5.111943888E1;7.405932507E0;3.036778987E2;6.113102287E-2;1.131885972E2;6.000906205E0;6.000906205E0
5.951087641E2;5.111944016E1;7.405933595E0;3.036889260E2;2.133441716E-2;1.198800106E2;6.000906205E0;6.000906205E0
5.961087921E2;5.111944011E1;7.405934724E0;3.036762408E2;1.687490009E-2;1.911698915E2;6.000906205E0;6.000906205E0
5.971088207E2;5.111943998E1;7.405935954E0;3.036831572E2;1.902986132E-2;1.826840644E2;6.000906205E0;6.000906205E0
5.981088517E2;5.111944223E1;7.405946346E0;3.036939013E2;1.902986132E-2;3.427078289E2;6.000906205E0;6.000906205E0
5.991088797E2;5.111944399E1;7.405948465E0;3.037258747E2;2.969326675E-1;3.526368748E2;6.000906205E0;6.000906205E0
6.001089095E2;5.111944530E1;7.405951949E0;3.037142405E2;4.570936263E-1;3.334129249E2;6.000906205E0;6.000906205E0
6.011089391E2;5.111944958E1;7.405954639E0;3.037032993E2;6.354542375E-1;3.576486491E2;6.000906205E0;6.000906205E0
6.021089698E2;5.111945518E1;7.405955695E0;3.035948138E2;6.354542375E-1;3.595844613E2;6.000906205E0;6.000906205E0
6.031089983E2;5.111945879E1;7.405954442E0;3.034277397E2;6.354542375E-1;3.474754375E2;8.001208274E0;8.001208274E0
6.041090271E2;5.111946276E1;7.405949705E0;3.032975984E2;5.770055056E-1;1.934467521E1;8.001208274E0;8.001208274E0
6.051090569E2;5.111946693E1;7.405940387E0;3.031380816E2;5.770055056E-1;4.101908014E1;8.001208274E0;8.001208274E0
6.061090866E2;5.111946949E1;7.405948143E0;3.029400041E2;2.456800640E-1;4.643259928E1;8.001208274E0;8.001208274E0
6.071091149E2;5.111947070E1;7.405952305E0;3.028959715E2;8.414072543E-2;5.534302501E1;8.001208274E0;8.001208274E0
6.081091453E2;5.111946983E1;7.405955628E0;3.028832735E2;2.767340541E-1;8.224038168E1;8.001208274E0;8.001208274E0
6.091091747E2;5.111946961E1;7.405959636E0;3.029289703E2;6.232365593E-2;7.565089521E1;8.001208274E0;8.001208274E0
6.101092035E2;5.111946417E1;7.405952365E0;3.029659496E2;2.459175289E-1;8.188752045E1;8.001208274E0;8.001208274E0
6.111092330E2;5.111946033E1;7.405942590E0;3.030811039E2;2.459175289E-1;5.877680358E1;8.001208274E0;8.001208274E0
6.121092620E2;5.111946553E1;7.405941101E0;3.031410690E2;1.684019268E-1;5.134210169E1;8.001208274E0;8.001208274E0
6.131092979E2;5.111946679E1;7.405942124E0;3.029857587E2;1.030568872E-2;5.685038971E1;8.001208274E0;8.001208274E0
6.141093220E2;5.111946699E1;7.405941792E0;3.029402076E2;1.586110145E-2;5.204968880E1;8.001208274E0;8.001208274E0
6.151093508E2;5.111946686E1;7.405941759E0;3.029277148E2;7.984811440E-3;5.013921317E1;6.000906205E0;6.000906205E0
6.161093795E2;5.111946656E1;7.405941464E0;3.029300636E2;4.001498688E-3;4.932218594E1;6.000906205E0;6.000906205E0
