"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (m)"
4.239033511E2;5.093518552E1;7.405897124E0;2.605801943E2;1.518997669E0;1.391600189E2;4.699999809E0;0.000000000E0
4.249086725E2;5.093517495E1;7.405911159E0;2.609236722E2;1.510261297E0;1.365303192E2;4.699999809E0;0.000000000E0
4.259095069E2;5.093516556E1;7.405927192E0;2.611789552E2;1.515448928E0;1.282642365E2;4.699999809E0;0.000000000E0
4.269208860E2;5.093515591E1;7.405943346E0;2.611861603E2;1.526370406E0;1.276456680E2;4.699999809E0;0.000000000E0
4.279053558E2;5.093514436E1;7.405956159E0;2.610548752E2;1.525351048E0;1.405532684E2;4.699999809E0;0.000000000E0
4.289030944E2;5.093513363E1;7.405968975E0;2.604136123E2;1.520459533E0;1.399208374E2;4.699999809E0;0.000000000E0
4.299204647E2;5.093512259E1;7.405980318E0;2.603808092E2;1.516701937E0;1.443696289E2;4.699999809E0;0.000000000E0
4.309087569E2;5.093511171E1;7.405991606E0;2.601038658E2;1.514197588E0;1.437064819E2;4.699999809E0;0.000000000E0
4.319081845E2;5.093510057E1;7.406002134E0;2.599905882E2;1.509398937E0;1.459562988E2;4.699999809E0;0.000000000E0
4.329069188E2;5.093508989E1;7.406011863E0;2.596142809E2;1.499161005E0;1.449689026E2;4.699999809E0;0.000000000E0
4.339119334E2;5.093507979E1;7.406022151E0;2.593348676E2;1.489621878E0;1.424403229E2;4.699999809E0;0.000000000E0
4.349028063E2;5.093506986E1;7.406033533E0;2.591704137E2;1.488511682E0;1.414143982E2;4.699999809E0;0.000000000E0
4.359156105E2;5.093506023E1;7.406045611E0;2.587505278E2;1.488284588E0;1.412162018E2;4.699999809E0;0.000000000E0
4.369081506E2;5.093505099E1;7.406058254E0;2.586271511E2;1.487682343E0;1.407907867E2;4.699999809E0;0.000000000E0
4.379192657E2;5.093504196E1;7.406070974E0;2.582976895E2;1.488397598E0;1.407813416E2;4.699999809E0;0.000000000E0
4.389057136E2;5.093503318E1;7.406083924E0;2.580995453E2;1.489029169E0;1.389017487E2;4.699999809E0;0.000000000E0
4.399394699E2;5.093502393E1;7.406096017E0;2.579173920E2;1.491757393E0;1.414976807E2;4.699999809E0;0.000000000E0
