"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
3.110219875E0;4.619992676E0;-8.032596130E0;3.960763550E-1
3.120229875E0;4.904550934E0;-7.113507385E0;2.896476746E-1
3.130239875E0;4.951553192E0;-7.260651398E0;9.684860229E-2
3.140218875E0;3.749552765E0;-6.794670410E0;1.242416382E0
3.150228875E0;1.288370819E0;-5.442232819E0;2.148781586E0
3.160237875E0;1.618584137E0;-5.482648773E0;1.539398804E0
3.170217875E0;3.890409851E0;-4.870721283E0;2.952759705E0
3.180226875E0;4.752916260E0;-3.679049377E0;3.589535522E0
3.190236875E0;4.535119171E0;-3.244053955E0;3.390449524E0
3.200246875E0;5.004542999E0;-2.899320831E0;3.154839478E0
3.210225875E0;4.944966888E0;-2.586920471E0;2.053429871E0
3.220235875E0;4.919669495E0;-3.197949829E0;-4.555027771E-1
3.230245875E0;5.135071564E0;-4.160897369E0;-3.119213562E0
3.240224875E0;4.438569946E0;-4.280348969E0;-4.715643768E0
3.250234875E0;3.456761627E0;-3.538341980E0;-3.724255371E0
3.260243875E0;2.572250977E0;-3.437002716E0;-1.285526733E0
3.270253875E0;1.550625458E0;-3.745810547E0;1.408870239E0
3.280232875E0;1.299747162E0;-4.039050751E0;3.465144196E0
3.290242875E0;2.173330536E0;-2.308649139E0;3.300935669E0
3.300252875E0;2.625240784E0;-6.005511475E-1;3.340752869E0
3.310231875E0;2.771037598E0;-2.579136658E0;3.443589020E0
3.320241875E0;2.311642914E0;-4.988526306E0;1.874402161E0
3.330251875E0;1.802850952E0;-6.092779999E0;4.567002869E-1
3.340230875E0;1.960473175E0;-5.258265381E0;1.114582214E0
3.350240875E0;4.939727783E0;-3.897894287E0;-4.724176025E-1
3.360250875E0;3.874393158E0;-4.696034546E0;-1.318009186E0
3.370259875E0;8.831634521E-3;-4.420158234E0;3.235521698E0
3.380239875E0;-2.299218750E-1;-4.467310181E0;4.772974548E0
3.390248875E0;-1.023272095E0;-7.260352020E0;2.642754364E0
3.400258875E0;-1.312620392E0;-9.611662445E0;5.391787720E-1
3.410237875E0;9.819580078E-2;-9.500743103E0;2.069895630E0
3.420247875E0;1.794468384E0;-8.678353271E0;4.459077301E0
3.430257875E0;2.310595093E0;-9.300160217E0;6.040239258E0
3.440267875E0;5.956862640E0;-2.740276566E1;7.273225250E0
3.450246875E0;8.356073456E0;-5.034450806E1;7.827372894E0
3.460256875E0;5.710924072E0;-2.823742996E1;-3.688030701E0
3.470265875E0;1.073088501E1;-1.422042847E0;-1.586041809E1
3.480245875E0;7.573051758E0;-7.074139252E0;-4.918621674E0
3.490254875E0;2.878514099E-1;-1.586520813E1;6.437213745E0
3.500264875E0;4.562512207E-1;-1.242057129E1;5.415588226E0
3.510243875E0;-3.905378723E-1;-1.328517334E1;4.303401031E0
3.520253875E0;-6.307882690E-1;-1.354488327E1;2.121538239E0
3.530263875E0;2.427951050E-1;-1.277907578E1;-4.093986511E-1
3.540273875E0;6.738986206E-1;-1.312844925E1;-1.163530426E0
3.550252875E0;1.480571136E0;-1.302950500E1;-6.764433289E-1
3.560262875E0;2.001188507E0;-1.289298889E1;1.330133972E0
3.570271875E0;2.988535309E0;-1.271291336E1;2.856809235E0
3.580251875E0;2.843037872E0;-1.434152664E1;3.385360107E0
3.590260875E0;3.232827301E0;-1.655811722E1;2.550995178E0
3.600270875E0;3.935166779E0;-1.689970688E1;2.336940308E0
3.610280875E0;4.163142700E0;-1.587688385E1;3.642076263E0
3.620259875E0;4.167184296E0;-1.458402237E1;4.853507080E0
3.630269875E0;3.405119019E0;-1.274898834E1;5.351820831E0
3.640279875E0;1.851200409E0;-1.077504318E1;5.795198822E0
3.650258875E0;1.272204437E0;-8.576864319E0;5.218298492E0
3.660268875E0;2.219883728E0;-7.887398071E0;3.712729340E0
3.670278875E0;3.592379608E0;-8.937015381E0;2.504591675E0
3.680257875E0;4.352199554E0;-9.720037079E0;1.674717407E0
3.690267875E0;4.148024139E0;-1.117276611E1;9.093589783E-1
3.700276875E0;3.123853912E0;-1.340327774E1;-1.145118713E-1
3.710286875E0;1.628762970E0;-1.568438416E1;-1.269510040E0
3.720265875E0;-8.382568359E-3;-1.706840607E1;-3.178041229E0
3.730275875E0;-1.788331146E0;-1.730221985E1;-5.590125275E0
3.740285875E0;-2.680026855E0;-1.667951477E1;-5.177433472E0
3.750264875E0;-2.535277863E0;-1.543964310E1;-2.895129547E0
3.760274875E0;-2.651585999E0;-1.436517746E1;-7.939489746E-1
3.770284875E0;-1.837878113E0;-1.361703323E1;8.232879639E-1
3.780293875E0;-6.629713440E-1;-1.229198868E1;9.145980835E-1
3.790273875E0;2.577639771E-1;-1.012524445E1;9.725276184E-1
3.800282875E0;1.335223389E0;-7.346423035E0;2.398612061E0
3.810292875E0;1.891167297E0;-5.503455505E0;2.731370087E0
3.820271875E0;2.096091156E0;-4.678670654E0;1.195414124E0
3.830281875E0;2.388133850E0;-4.481081543E0;1.159638519E0
3.840291875E0;2.179767151E0;-4.615352325E0;1.831890564E0
3.850270875E0;1.800755310E0;-4.756508789E0;1.767075348E0
3.860280875E0;1.679956512E0;-4.568649445E0;1.313668213E0
3.870290875E0;1.441951447E0;-3.699107666E0;1.998344421E-1
3.880300875E0;9.415420532E-1;-2.577939148E0;-7.170089722E-1
3.890279875E0;3.484753418E-1;-1.597028961E0;-1.123862915E0
3.900286750E0;-4.409829712E-1;-1.044378204E0;-1.239572296E0
3.910295750E0;-1.222058716E0;-8.669970703E-1;-1.237177277E0
3.920275750E0;-1.769470367E0;-9.151968384E-1;-1.030157776E0
3.930284750E0;-1.989063721E0;-1.083746338E0;-1.115480347E0
3.940294750E0;-2.084415436E0;-1.295705566E0;-1.737736359E0
3.950304750E0;-2.250270538E0;-1.410965881E0;-2.506088562E0
3.960283750E0;-2.487976227E0;-1.508413239E0;-3.200045471E0
3.970293750E0;-2.691403198E0;-1.651216278E0;-3.670068054E0
3.980303750E0;-2.937940521E0;-2.062261505E0;-4.068838806E0
3.990282750E0;-2.998863831E0;-2.706970825E0;-4.612508240E0
4.000292750E0;-2.668201447E0;-3.808679810E0;-6.016139374E0
4.010301750E0;-2.336042175E0;-5.771997070E0;-8.092471619E0
4.020281750E0;-1.849104767E0;-8.651558990E0;-9.988428955E0
4.030290750E0;-5.713618469E-1;-1.195967972E1;-1.161823975E1
4.040300750E0;9.653425598E-1;-1.597927094E1;-1.238270004E1
4.050310750E0;1.885778503E0;-2.007071274E1;-1.191043213E1
4.060289750E0;1.795067139E0;-2.256737091E1;-1.090227859E1
4.070299750E0;1.646126862E0;-2.074955109E1;-9.946965179E0
4.080309750E0;1.666185150E0;-1.529579224E1;-9.549841003E0
4.090288750E0;3.403921509E-1;-1.026655060E1;-9.802964630E0
4.100298750E0;-1.562450867E0;-6.792574768E0;-9.460776215E0
