"Time (s)"	"X (m/s^2)"	"Y (m/s^2)"	"Z (m/s^2)"
1.434082000E0	1.259870321E0	-2.306866908E-1	1.584378510E0
1.444092000E0	6.142003030E-1	-3.132612164E-1	1.717251223E0
1.454071000E0	-2.571698999E-1	-3.523885909E-1	1.037826984E0
1.464081000E0	-3.719045502E-1	-3.243853980E-1	1.069368035E0
1.474091000E0	-1.962974614E-1	-4.117015770E-1	1.194104932E0
1.484101000E0	-2.502543980E-1	-9.680726248E-1	9.462742049E-1
1.494080000E0	-1.322628486E-1	-1.548452048E0	5.564900386E-1
1.504090000E0	4.994282305E-2	-1.437424678E0	3.231329244E-1
1.514099000E0	1.000710028E-1	-8.837484661E-1	2.740128046E-1
1.524079000E0	2.097214991E-1	-3.762028384E-1	-4.268467426E-4
1.534088000E0	-3.599651206E-1	4.537263930E-2	-3.658520973E-1
1.544098000E0	-1.059244165E0	4.513573936E-1	-5.084803051E-1
1.554077000E0	-1.031042460E0	9.699615678E-1	-2.620692819E-1
1.564087000E0	-7.786813098E-1	1.166471868E0	1.989304626E-1
1.574097000E0	-4.847072804E-1	7.850296319E-1	2.167814273E-1
1.584107000E0	-2.656963098E-1	3.102056077E-1	-2.660950899E-2
1.594086000E0	-3.630425102E-1	7.090129048E-2	2.782438499E-1
1.604096000E0	-4.555033618E-1	2.912179443E-1	6.193370819E-1
1.614105000E0	-4.345656520E-1	5.495716131E-1	1.110736501E0
1.624085000E0	-5.337882239E-1	5.283514827E-1	1.075149761E0
1.634095000E0	-7.316381210E-1	5.425260106E-1	1.139791900E0
1.644104000E0	-9.511700785E-1	6.669278625E-1	1.306341652E0
1.654084000E0	-1.343688987E0	8.076548481E-1	1.295594469E0
1.664093000E0	-1.255750372E0	8.571168838E-1	1.455764909E0
1.674103000E0	-1.097096116E0	7.826929383E-1	1.563289942E0
1.684082000E0	-9.191442937E-1	6.356109063E-1	1.437008210E0
1.694092000E0	-6.839955926E-1	6.638772239E-1	1.201002892E0
1.704102000E0	-6.404040152E-1	8.270303281E-1	1.010124046E0
1.714106958E0	-6.779250133E-1	9.357919014E-1	8.336574161E-1
1.724085958E0	-7.605865163E-1	1.078337371E0	8.897509253E-1
1.734095958E0	-9.589895600E-1	1.128770483E0	1.152439427E0
1.744104958E0	-1.217006137E0	1.146584903E0	1.560263423E0
1.754084958E0	-1.190839262E0	1.154514312E0	1.383675756E0
1.764093958E0	-9.715751070E-1	9.437932312E-1	1.059507875E0
