"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
2.358495312E0;1.083999947E-1;2.096999884E-1;2.642999887E-1
2.378346875E0;1.021999940E-1;-2.279999852E-2;2.099999972E-2
2.398200000E0;3.390000015E-2;1.008000001E-1;2.016000003E-1
2.418053125E0;3.804000020E-1;1.765999943E-1;1.885999888E-1
2.437904687E0;3.251999915E-1;3.060999811E-1;9.589999914E-2
2.457757812E0;3.071999848E-1;2.572999895E-1;-3.025999963E-1
2.477610937E0;-8.349999785E-2;-4.889999703E-2;2.842999995E-1
2.497462500E0;-2.724999785E-1;2.799999900E-3;4.190999866E-1
2.517315625E0;-2.579999901E-2;2.010999918E-1;2.960000001E-2
2.537168750E0;-8.789999783E-2;1.181999967E-1;1.262999922E-1
2.557020312E0;2.939999849E-2;1.486999989E-1;-1.974999905E-1
2.576873437E0;1.516000032E-1;2.771999836E-1;-1.049999986E-2
2.596726562E0;1.587999910E-1;1.949999928E-1;2.377999872E-1
2.616578125E0;-7.009999454E-2;6.599999964E-3;2.229999937E-2
2.636431250E0;4.729999974E-2;3.729999810E-2;1.209999993E-1
2.656284375E0;1.876999885E-1;1.808999926E-1;2.167999893E-1
2.676135937E0;2.504999936E-1;2.079999894E-1;3.439999744E-2
2.695989062E0;2.804999948E-1;2.144999951E-1;2.469999902E-2
2.715842187E0;-1.359999925E-2;-4.279999807E-2;1.764999926E-1
2.735693750E0;6.639999896E-2;5.879999697E-2;3.222000003E-1
2.755546875E0;6.629999727E-2;1.597999930E-1;1.106999964E-1
2.775400000E0;-5.570000038E-2;9.719999880E-2;8.989999443E-2
2.795253125E0;1.219999976E-2;4.100000020E-3;1.358000040E-1
2.815104687E0;5.669999868E-2;5.289999768E-2;2.615999877E-1
2.834957812E0;3.164999783E-1;2.026000023E-1;8.909999579E-2
2.854809375E0;2.536000013E-1;2.696000040E-1;7.050000131E-2
2.874662500E0;3.519999981E-2;1.232999936E-1;-5.359999835E-2
2.894515625E0;2.829999849E-2;3.390000015E-2;2.022999972E-1
2.914368750E0;8.590000123E-2;-1.599999890E-2;3.249000013E-1
2.934220312E0;1.709999889E-1;2.106999904E-1;1.175999939E-1
2.954073437E0;-1.409999933E-2;1.441999972E-1;-5.279999971E-2
2.973926562E0;2.400000021E-2;3.145999908E-1;-1.798999906E-1
2.993778125E0;1.556999981E-1;2.962000072E-1;-1.319999993E-2
3.013631250E0;2.008999884E-1;9.499999881E-2;2.423999906E-1
3.033484375E0;2.644999921E-1;8.039999753E-2;2.578999996E-1
3.053335937E0;1.221999973E-1;4.999999702E-2;-8.819999546E-2
3.073189062E0;2.716000080E-1;1.562999934E-1;7.939999551E-2
3.093042187E0;2.965999842E-1;1.639000028E-1;1.013000011E-1
3.112895312E0;6.661999822E-1;2.157999873E-1;-4.569000006E-1
3.132746875E0;-6.260000169E-2;1.756999940E-1;-1.139999926E-2
3.152600000E0;-4.587000012E-1;-1.860000007E-2;-7.039999962E-2
3.172453125E0;-5.098999739E-1;-9.659999609E-2;-2.997999787E-1
3.192304687E0;-5.033000112E-1;-1.279999968E-2;-2.261999995E-1
3.212157812E0;-2.608000040E-1;-8.439999819E-2;1.375999898E-1
3.232010937E0;-1.754999906E-1;-3.709999844E-2;3.869999945E-1
3.251864062E0;9.459999949E-2;1.202999949E-1;1.803999990E-1
3.271715625E0;4.070999920E-1;3.267999887E-1;1.333999932E-1
3.291568750E0;4.912000000E-1;1.832999885E-1;1.726000011E-1
3.311421875E0;3.190000057E-1;4.179999977E-2;5.041999817E-1
3.331273437E0;7.809999585E-2;1.794999987E-1;5.433999896E-1
3.351126562E0;1.665999889E-1;1.753999889E-1;4.560999870E-1
3.370979687E0;8.709999919E-2;4.339999706E-2;4.672999978E-1
3.390831250E0;2.409999967E-1;3.255999982E-1;-1.565999985E-1
3.410684375E0;3.172000051E-1;3.695999980E-1;-3.181999922E-1
3.430537500E0;3.475999832E-1;2.211999893E-1;-1.338000000E-1
3.450389062E0;1.261000037E-1;-2.709999867E-2;-8.519999683E-2
3.470242187E0;-1.469999924E-2;-1.359999925E-1;2.219999880E-1
3.490095312E0;-4.977999926E-1;-8.839999884E-2;3.285999894E-1
3.509948437E0;-6.231999993E-1;-1.191999987E-1;5.960999727E-1
3.529800000E0;-2.300000051E-3;8.199999481E-2;8.199999481E-2
3.549653125E0;3.810999990E-1;2.787999809E-1;-3.380999863E-1
3.569506250E0;3.369999826E-1;3.088999987E-1;-5.079999939E-2
3.589357812E0;4.125999808E-1;4.281999767E-1;4.054999948E-1
3.609210937E0;5.094999671E-1;2.818999887E-1;2.732999921E-1
3.629064062E0;4.214999974E-1;9.640000015E-2;1.018999964E-1
3.648915625E0;2.085999995E-1;2.719999850E-2;7.490000129E-2
3.668768750E0;5.749999732E-2;1.897999942E-1;1.696999967E-1
3.688621875E0;1.847999990E-1;1.109999940E-1;1.964999884E-1
3.708475000E0;2.554000020E-1;1.846999973E-1;2.549999952E-2
