"Time (s)";"X (m/s^2)";"Y (m/s^2)";"Z (m/s^2)"
2.210766042E0;-4.718487854E0;8.701854401E0;2.332150269E-1
2.220745042E0;-4.719685364E0;8.865015106E0;1.793270874E-1
2.230755042E0;-4.902904358E0;8.915909271E0;5.403762817E-2
2.240764042E0;-4.790488129E0;9.012308807E0;-1.242416382E-1
2.250774042E0;-4.745880890E0;8.832532654E0;-1.893562317E-1
2.260753042E0;-4.959337006E0;8.450826416E0;1.077758789E-2
2.270763042E0;-5.217849426E0;8.059989166E0;2.607577515E-1
2.280773042E0;-5.347030792E0;7.880961456E0;3.448828125E-1
2.290783042E0;-5.355563049E0;7.885302429E0;2.287243652E-1
2.300793042E0;-5.981112213E0;7.481741638E0;-1.302291870E-1
2.310772042E0;-5.991740112E0;7.441325684E0;-2.179467773E-1
2.320782042E0;-6.117179260E0;7.034022675E0;-4.998106384E-1
2.330791042E0;-6.807244263E0;6.348897400E0;1.002914429E-2
2.340801042E0;-6.414910126E0;6.570436707E0;8.580157471E-1
2.350780042E0;-4.834795990E0;6.935826874E0;4.083508301E-1
2.360790042E0;-4.419858856E0;6.755601654E0;6.795867920E-2
2.370800042E0;-4.700525208E0;6.455625458E0;-2.835104370E-1
2.380810042E0;-5.496120758E0;6.591393127E0;4.119433594E-1
2.390819042E0;-6.149961090E0;7.270830231E0;9.813592529E-1
2.400799042E0;-6.540349274E0;7.812553711E0;1.151255951E0
2.410808042E0;-7.123087463E0;7.894882507E0;8.267308044E-1
2.420818042E0;-7.477400665E0;8.225544891E0;9.086105347E-1
2.430828042E0;-7.190597076E0;7.887098694E0;3.796105957E-1
2.440838042E0;-7.099436646E0;8.038134613E0;-1.796264648E-3
2.450817042E0;-7.028184814E0;8.312364349E0;3.182382202E-1
2.460827042E0;-7.067552948E0;8.265362091E0;5.539979553E-1
2.470836042E0;-7.565417633E0;7.368726654E0;5.769003296E-1
2.480846042E0;-7.467371521E0;6.742129669E0;6.689588928E-1
2.490825042E0;-6.918612671E0;6.939269714E0;5.379812622E-1
2.500835042E0;-6.237978058E0;6.934030609E0;1.207987976E-1
2.510845042E0;-5.824837189E0;6.334227905E0;-3.824546814E-1
2.520855042E0;-5.328170013E0;5.389841766E0;-7.493417358E-1
2.530865042E0;-4.982838135E0;4.284091187E0;-9.157955933E-1
2.540844042E0;-4.605472870E0;4.255500641E0;-8.315208435E-1
2.550854042E0;-4.057612152E0;5.186863861E0;-6.352789307E-1
2.560863042E0;-3.823498993E0;5.855972443E0;-5.203179932E-1
2.570873042E0;-3.834575958E0;6.900799713E0;-1.481918335E-2
2.580852042E0;-4.586612091E0;6.941065979E0;5.935157776E-1
2.590862042E0;-7.767048340E0;6.699468384E0;-1.405577087E-1
2.600872042E0;-9.707163849E0;8.112978973E0;-1.381626892E-1
2.610882042E0;-8.744365997E0;8.911418610E0;1.060843964E0
2.620891042E0;-7.306755524E0;9.615554352E0;1.052162018E0
2.630871042E0;-6.626270599E0;1.062535446E1;4.126918030E-1
2.640880042E0;-6.566844177E0;1.118848343E1;1.185534668E-1
2.650890042E0;-5.949527893E0;1.147109573E1;4.941224670E-1
2.660900042E0;-5.315895538E0;1.110839996E1;1.082249451E0
2.670910042E0;-4.722978516E0;1.041668839E1;1.064586182E0
2.680889042E0;-4.214036865E0;1.013018417E1;3.579057312E-1
2.690899042E0;-3.816463623E0;9.903555450E0;-2.300715637E-1
2.700908042E0;-3.603905640E0;9.530680847E0;-5.746549988E-1
2.710918042E0;-3.516786804E0;9.914482727E0;-7.264393616E-1
2.720897042E0;-3.606001282E0;1.035786072E1;-8.313711548E-1
2.730907042E0;-3.786076813E0;1.013632141E1;-7.361691284E-1
2.740917042E0;-3.719465332E0;9.581575012E0;-4.851411438E-1
2.750927042E0;-3.650159454E0;9.193881226E0;-2.631527710E-1
2.760937042E0;-3.837869110E0;8.721164246E0;2.215393066E-1
2.770916042E0;-4.433330841E0;7.712861023E0;8.848100281E-1
2.780926042E0;-3.479065247E0;8.319100342E0;4.805007935E-1
2.790935042E0;-2.875071259E0;9.057514801E0;3.588038635E-1
2.800945042E0;-2.547552338E0;9.460476837E0;4.613406372E-1
2.810924042E0;-2.109862518E0;9.643546143E0;5.014572144E-2
2.820934042E0;-2.017354889E0;9.741442566E0;-2.856060791E-1
2.830944042E0;-1.460063782E0;9.764794006E0;-3.067121887E-1
2.840954042E0;-1.666334839E0;1.008542725E1;-6.170169067E-1
2.850963042E0;-1.929188232E0;1.013931519E1;-5.430706787E-1
2.860943042E0;-1.971999207E0;1.022628433E1;-4.513114929E-1
2.870952042E0;-1.205742645E0;1.014290771E1;3.284170532E-1
2.880962042E0;-1.778751068E0;1.005638763E1;1.095721436E-1
2.890972042E0;-2.843037872E0;9.343719635E0;3.812571716E-1
2.900982042E0;-2.711162109E0;8.631201324E0;6.788383484E-1
2.910961042E0;-3.049009552E0;8.779093781E0;6.933581543E-1
2.920971042E0;-2.247875519E0;9.468410339E0;8.875044250E-1
2.930980042E0;-1.950144653E0;9.593250732E0;4.676275635E-1
2.940990042E0;-1.927391968E0;9.600136414E0;1.233435059E-1
2.950970042E0;-1.728006592E0;9.642348633E0;5.313949585E-2
2.960979042E0;-1.619781647E0;9.612261200E0;1.428030396E-1
2.970989042E0;-1.413211212E0;9.677076416E0;2.776725769E-1
2.980999042E0;-1.326541443E0;9.775272217E0;3.679348755E-1
2.991009042E0;-1.390159149E0;9.795031128E0;3.454815674E-1
3.000988042E0;-1.502725067E0;9.849068756E0;1.559756470E-1
3.010998042E0;-1.566492462E0;9.947264557E0;-1.571731567E-2
3.021007042E0;-1.471290436E0;1.003947281E1;2.797682190E-1
3.031017042E0;-1.635498962E0;9.928254089E0;2.859054565E-2
3.041027042E0;-2.231559448E0;9.559271393E0;-1.429227905E0
3.051006042E0;-2.249522095E0;9.243278503E0;-1.312321014E0
3.061016042E0;-8.786727905E-1;8.448730774E0;3.869453430E-1
3.071026042E0;-1.106049957E0;8.278235321E0;2.442171478E0
3.081035042E0;-1.663490753E0;8.802295532E0;1.668131104E0
3.091015042E0;-1.547182617E0;9.838141479E0;1.612596588E0
3.101024042E0;-1.501527557E0;1.064182022E1;1.909728699E0
3.111034042E0;-1.374890900E0;1.101289856E1;1.123862915E0
3.121044042E0;-9.256750488E-1;1.107397156E1;3.338058472E-2
3.131054042E0;-6.231541443E-1;1.070019882E1;-6.932084656E-1
3.141033042E0;-5.604345703E-1;1.008752289E1;-1.004561005E0
3.151067750E0;-7.611671448E-1;9.302405548E0;-9.707313538E-1
3.161077750E0;-5.529501343E-1;8.968749390E0;-3.270698547E-1
3.171086750E0;-9.460327148E-2;9.405990143E0;3.353027344E-2
3.181066750E0;2.887495422E-1;9.933642883E0;3.224295044E-1
3.191075750E0;7.616162109E-1;1.026909531E1;7.668553162E-1
3.201085750E0;1.083297272E0;1.054527100E1;1.052611084E0
3.211095750E0;1.313219147E0;1.065050217E1;1.158291321E0
3.221105750E0;1.318607941E0;1.039094193E1;1.034648438E0
3.231084750E0;8.514294434E-1;9.977202301E0;8.517288208E-2
3.241094750E0;7.475454712E-1;9.852511597E0;4.836442566E-1
3.251103750E0;1.042432251E0;9.236991577E0;5.532495117E-1
3.261113750E0;7.845185852E-1;9.812844086E0;1.245410156E-1
3.271123750E0;5.563929749E-1;1.015623001E1;2.050735474E-1
3.281102750E0;3.397933960E-1;9.689650269E0;2.200424194E-2
3.291112750E0;1.830693054E-1;8.974736938E0;7.753875732E-2
3.301122750E0;5.218148804E-1;8.787176971E0;7.827223206E-1
3.311131750E0;1.173858948E0;9.093140717E0;1.104403381E0
3.321111750E0;1.540147247E0;9.424551544E0;1.481319580E0
3.331120750E0;1.284778290E0;9.852361908E0;1.934277649E0
3.341130750E0;1.077459412E0;1.025517426E1;1.706601105E0
3.351140750E0;1.363963623E0;1.056068893E1;1.398541718E0
3.361150750E0;1.761686554E0;1.093311447E1;1.032702484E0
3.371129750E0;2.021995239E0;1.100915634E1;5.906716919E-1
3.381139750E0;2.192790070E0;1.042911255E1;4.670288086E-2
3.391149750E0;2.350861359E0;9.548493805E0;-1.914518738E-1
3.401158750E0;2.499053192E0;9.000184021E0;-2.110610962E-1
3.411138750E0;2.624941406E0;8.615184631E0;-3.562591553E-2
3.421147750E0;2.759960632E0;8.562194824E0;4.285588074E-1
3.431157750E0;2.960543518E0;8.810678101E0;9.343569946E-1
3.441167750E0;3.032394104E0;9.052126007E0;1.366508331E0
3.451177750E0;3.061134338E0;9.113947449E0;1.633702698E0
3.461156750E0;2.893033905E0;9.095386047E0;1.538650360E0
3.471166750E0;2.612068176E0;9.081315308E0;1.402433624E0
3.481175750E0;2.359543304E0;9.024583282E0;1.091829529E0
3.491185750E0;2.298320618E0;9.020841064E0;4.975653076E-1
3.501195750E0;2.497406616E0;9.055718536E0;5.050497437E-1
3.511174750E0;2.599793701E0;9.223369904E0;7.243437195E-1
3.521184750E0;2.538720703E0;9.450298004E0;9.234297180E-1
3.531194750E0;2.323917389E0;1.025487488E1;1.060694275E0
3.541203750E0;1.546434174E0;1.100556381E1;1.139430542E0
3.551183750E0;5.930667114E-1;1.089599167E1;1.027762756E0
3.561192750E0;1.392105103E-2;1.054557037E1;3.595523071E-1
3.571202750E0;-8.696914673E-2;1.018437149E1;-6.107299805E-2
3.581212750E0;1.582209778E-1;9.847422180E0;-7.604187012E-2
3.591222750E0;6.063890076E-1;9.675429840E0;1.097218323E-1
3.601201750E0;1.181044006E0;9.609267426E0;4.093986511E-1
3.611211750E0;1.591789856E0;9.664352875E0;7.926017761E-1
3.621221750E0;1.812880096E0;9.677824860E0;9.819580078E-1
3.631230750E0;1.870659943E0;9.751471710E0;8.032296753E-1
3.641240750E0;1.789528656E0;9.650880890E0;6.565347290E-1
3.651219750E0;1.786983948E0;9.618398438E0;7.539820862E-1
3.661229750E0;1.753753052E0;9.557774506E0;1.010847931E0
3.671239750E0;1.738035736E0;9.513316956E0;1.153052216E0
3.681249750E0;1.698667603E0;9.562414856E0;1.102607117E0
3.691228750E0;1.625170441E0;9.653425598E0;8.966354370E-1
3.701238750E0;1.539548492E0;9.591454468E0;7.976911926E-1
3.711247750E0;1.544488220E0;9.679321747E0;8.265811157E-1
3.721257750E0;1.393452301E0;9.916578369E0;8.508306885E-1
3.731267750E0;1.593885498E0;9.740993500E0;1.104702759E0
3.741246750E0;1.746418304E0;9.587263184E0;1.262025604E0
3.751256750E0;1.649420013E0;9.669591980E0;1.170715485E0
3.761266750E0;1.481618958E0;9.758956146E0;1.036594391E0
3.771275750E0;1.547631683E0;9.666897583E0;1.058149567E0
3.781255750E0;1.819466400E0;9.607171783E0;8.928932190E-1
3.791265750E0;1.897304535E0;9.670340424E0;7.232958984E-1
3.801274750E0;2.165097656E0;9.838590546E0;6.951544189E-1
3.811284750E0;2.327958984E0;9.744286652E0;6.885681152E-1
3.821294750E0;2.104324036E0;9.449699249E0;8.077203369E-1
3.831273750E0;1.589394836E0;9.414672089E0;1.019080811E0
3.841283750E0;1.312770081E0;9.585317230E0;1.360221405E0
3.851293750E0;1.434766388E0;9.554631042E0;1.536405029E0
3.861302750E0;1.848506012E0;9.692045288E0;1.072519684E0
