"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)"
4.867868750E0;1.867000014E-1;-3.619999811E-2;2.908999920E-1
4.887720312E0;3.792999983E-1;-1.588999927E-1;-1.529999971E-1
4.907573437E0;4.519999921E-1;-4.529999793E-1;-3.208000064E-1
4.927426562E0;9.113000035E-1;-7.792999744E-1;-1.913699985E0
4.947278125E0;3.029999882E-2;-1.601300001E0;-1.156000018E0
4.967131250E0;2.730999887E-1;-1.563099980E0;-9.302999973E-1
4.986984375E0;-3.485899925E0;2.285199881E0;6.784999967E-1
5.006837500E0;1.340199947E0;4.201499939E0;1.956299901E0
5.026689062E0;-1.973899961E0;2.581699848E0;3.049899817E0
5.046542187E0;3.685999811E-1;8.405999541E-1;-5.657499790E0
5.066393750E0;2.195999920E-1;-5.194000006E-1;2.139499903E0
5.086246875E0;-2.619999945E-1;1.481000036E-1;-3.157999814E-1
5.106100000E0;2.164999992E-1;-2.922999859E-1;4.869000018E-1
5.125953125E0;2.234999985E-1;-4.030000046E-2;-3.735999763E-1
5.145804687E0;1.884000003E-1;-1.642999947E-1;-9.499999695E-3
5.165657812E0;2.383999974E-1;1.040000003E-2;-1.572999954E-1
5.185509375E0;3.440999985E-1;3.362999856E-1;5.599999800E-2
5.205362500E0;2.202999890E-1;3.871999979E-1;4.459999874E-2
5.225215625E0;3.779999912E-2;4.842000008E-1;1.429999992E-2
5.245068750E0;1.279999968E-2;3.325999975E-1;-2.549999952E-2
5.264920312E0;1.272999942E-1;1.257999986E-1;-1.042999998E-1
5.284773437E0;1.896999925E-1;9.600000083E-2;-7.519999892E-2
5.304626562E0;1.815000027E-1;1.144999936E-1;2.699999837E-3
5.324478125E0;1.423999965E-1;3.739999980E-2;-7.400000002E-3
5.344331250E0;1.534999907E-1;7.079999894E-2;-2.730000019E-2
5.364184375E0;4.710000008E-2;9.640000015E-2;-9.600000083E-2
5.384035937E0;5.609999970E-2;6.729999930E-2;-1.940999925E-1
5.403889062E0;4.389999807E-2;1.175999939E-1;-1.842999905E-1
5.423742187E0;9.549999982E-2;8.940000087E-2;-1.059999987E-1
5.443593750E0;2.006999999E-1;6.250000000E-2;6.049999967E-2
5.463446875E0;2.268999964E-1;1.920000017E-1;1.288999915E-1
5.483307812E0;1.642999947E-1;1.538999975E-1;4.069999978E-2
5.503153125E0;1.940999925E-1;2.448999882E-1;-2.779999934E-2
5.523004687E0;1.968999952E-1;2.415999919E-1;-1.156999990E-1
5.542859375E0;1.187999994E-1;1.444000006E-1;-8.579999954E-2
5.562710937E0;1.090999991E-1;1.283999979E-1;-2.714999914E-1
5.582562500E0;1.454000026E-1;1.407999992E-1;1.215000004E-1
5.602415625E0;1.806999892E-1;1.239999942E-2;5.460000038E-2
5.622268750E0;1.507999897E-1;6.300000008E-3;-1.391000003E-1
5.642121875E0;1.211999953E-1;2.102999985E-1;-8.899999782E-3
5.661973437E0;1.180999950E-1;1.765999943E-1;1.399999950E-2
5.681826562E0;1.232999936E-1;1.834999919E-1;3.810000047E-2
5.701679687E0;1.213999987E-1;1.021999940E-1;3.329999745E-2
5.721531250E0;1.350999922E-1;1.077999994E-1;3.940000013E-2
5.741384375E0;1.613999903E-1;4.679999873E-2;-2.289999872E-1
5.761237500E0;1.266999990E-1;1.085999981E-1;-3.328000009E-1
5.781089062E0;8.689999580E-2;1.535999924E-1;-3.700000048E-2
5.800942187E0;8.489999920E-2;1.291999966E-1;6.149999797E-2
5.820795312E0;2.125999928E-1;1.021999940E-1;-2.029999942E-1
5.840648437E0;6.140000001E-2;2.511999905E-1;5.109999701E-2
5.860500000E0;7.379999757E-2;2.016000003E-1;-6.849999726E-2
5.880353125E0;1.028999984E-1;4.369999841E-2;-1.203999966E-1
5.900204687E0;2.062999904E-1;9.539999813E-2;-6.579999626E-2
5.920057812E0;1.577999890E-1;1.759999990E-1;-1.587999910E-1
5.939910937E0;1.797000021E-1;1.519999951E-1;2.249999903E-2
5.959764062E0;2.348999977E-1;1.370000001E-2;1.071999967E-1
5.979615625E0;1.999000013E-1;2.300000051E-3;-1.300999969E-1
5.999468750E0;1.324999928E-1;1.507000029E-1;-1.415999979E-1
6.019321875E0;1.204999983E-1;1.180000007E-1;-1.620000042E-2
6.039173437E0;1.567000002E-1;1.044999957E-1;1.399999950E-3
6.059026562E0;1.557999998E-1;8.669999987E-2;-5.879999697E-2
6.078898437E0;1.913999915E-1;7.169999927E-2;4.769999906E-2
6.098732812E0;1.896999925E-1;7.620000094E-2;-9.070000052E-2
6.118584375E0;1.685999930E-1;1.017000005E-1;-3.289999813E-2
6.138437500E0;1.177999973E-1;1.437000036E-1;-8.259999752E-2
6.158290625E0;1.053999960E-1;2.088999897E-1;-1.124999970E-1
6.178142187E0;1.152999997E-1;1.009999961E-1;-8.349999785E-2
6.197995312E0;1.601999998E-1;9.730000049E-2;-8.379999548E-2
6.217848437E0;1.935999990E-1;5.350000039E-2;1.118999943E-1
6.237700000E0;1.941999942E-1;7.299999893E-2;-1.140000001E-1
6.257553125E0;1.735000014E-1;1.087999940E-1;5.199999735E-2
6.277406250E0;1.481000036E-1;1.256999969E-1;-7.589999586E-2
6.297259375E0;1.021999940E-1;5.900000036E-2;-5.649999902E-2
6.317110937E0;2.188999951E-1;8.029999584E-2;-5.689999834E-2
6.336964062E0;1.196999997E-1;1.309999973E-1;1.500000013E-3
6.356817187E0;1.688999981E-1;7.669999450E-2;-7.710000128E-2
6.376668750E0;1.557999998E-1;7.209999859E-2;-2.829999849E-2
6.396520312E0;1.433999985E-1;6.729999930E-2;-5.799999833E-2
6.416373437E0;2.185999900E-1;1.089999974E-1;-1.909999922E-2
6.436226562E0;1.559000015E-1;1.277000010E-1;-8.819999546E-2
6.456079687E0;1.865999997E-1;1.162999943E-1;-6.899999827E-2
6.475931250E0;1.595999897E-1;1.449999958E-1;-6.999999750E-4
6.495784375E0;1.631999910E-1;1.344999969E-1;-4.999999702E-2
6.515637500E0;1.483999938E-1;8.689999580E-2;-1.099999994E-3
6.535490625E0;1.823000014E-1;1.087999940E-1;-5.029999837E-2
6.555342187E0;1.480000019E-1;4.120000079E-2;-1.779000014E-1
6.575195312E0;1.684999913E-1;1.422999948E-1;-1.599999960E-3
6.595046875E0;1.229999959E-1;9.300000034E-3;-8.009999990E-2
6.614900000E0;1.917999983E-1;1.015999988E-1;7.899999619E-3
6.634753125E0;1.534999907E-1;9.470000118E-2;-7.059999555E-2
6.654606250E0;1.714999974E-1;1.378999949E-1;-2.199999988E-3
6.674457812E0;1.911999881E-1;8.280000091E-2;-4.160000011E-2
6.694310937E0;1.915999949E-1;5.579999834E-2;-8.100000024E-2
6.714164062E0;1.801999956E-1;4.619999975E-2;-2.799999900E-3
6.734015625E0;2.594999969E-1;7.519999892E-2;3.610000014E-2
6.753868750E0;3.938999772E-1;-4.479999840E-2;5.529999733E-2
6.773721875E0;3.143000007E-1;-7.099999487E-2;-1.018999964E-1
6.793573437E0;3.199999779E-2;8.049999923E-2;-4.355999827E-1
6.813428125E0;-2.827000022E-1;3.208000064E-1;-1.415999979E-1
6.833279687E0;7.159999758E-2;2.745999992E-1;1.230999976E-1
6.853132812E0;2.451999933E-1;2.979999967E-2;4.459999874E-2
6.872984375E0;1.623999923E-1;9.129999578E-2;5.439999700E-2
6.892837500E0;1.248999983E-1;9.929999709E-2;-1.415999979E-1
6.912690625E0;2.011999935E-1;5.269999802E-2;-2.004999965E-1
6.932542187E0;1.317999959E-1;7.539999485E-2;-2.389999852E-2
6.952395312E0;1.668999940E-1;1.105000004E-1;3.489999846E-2
6.972248437E0;2.303999960E-1;9.359999746E-2;-3.181000054E-1
6.992101562E0;1.746999919E-1;8.529999852E-2;4.663999975E-1
7.011953125E0;1.546999961E-1;1.107999980E-1;-3.671999872E-1
