"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (m)"
1.290029958E2;5.095470774E1;6.972459918E0;4.126517798E1;1.059999943E0;4.520000076E1;4.500000000E0;1.000000000E2
1.300121352E2;5.095470950E1;6.972470228E0;4.126517457E1;4.999999702E-2;4.529999924E1;4.500000000E0;1.000000000E2
1.310151459E2;5.095470489E1;6.972459918E0;4.126517197E1;1.559999943E0;1.373000031E2;4.000000000E0;1.000000000E2
1.320185991E2;5.095469227E1;6.972440975E0;4.126515846E1;1.659999967E0;2.203000031E2;4.000000000E0;1.000000000E2
1.330083925E2;5.095468527E1;6.972425720E0;4.126515424E1;1.509999990E0;2.411999969E2;4.000000000E0;1.000000000E2
1.340066435E2;5.095467383E1;6.972409543E0;4.126514129E1;1.490000010E0;2.363999939E2;4.000000000E0;1.000000000E2
1.349986922E2;5.095466486E1;6.972399317E0;4.026512945E1;1.559999943E0;2.286999969E2;4.000000000E0;1.000000000E2
1.360060009E2;5.095465271E1;6.972382218E0;4.026511563E1;1.459999919E0;2.245000000E2;4.500000000E0;1.000000000E2
1.369972107E2;5.095464345E1;6.972361431E0;4.026511046E1;1.509999990E0;2.230000000E2;4.500000000E0;1.000000000E2
1.380203389E2;5.095463284E1;6.972344331E0;4.026509992E1;1.539999962E0;2.186999969E2;4.000000000E0;1.000000000E2
1.390097582E2;5.095461914E1;6.972329160E0;4.026508150E1;1.730000019E0;2.136999969E2;4.000000000E0;1.000000000E2
1.400105537E2;5.095460644E1;6.972312732E0;4.026506607E1;1.610000014E0;2.163999939E2;4.500000000E0;1.000000000E2
1.409934634E2;5.095459529E1;6.972295465E0;4.026505449E1;1.740000010E0;2.231000061E2;4.500000000E0;1.000000000E2
1.420086888E2;5.095458657E1;6.972278282E0;4.026504798E1;1.779999971E0;2.286000061E2;4.500000000E0;1.000000000E2
1.430126723E2;5.095457467E1;6.972261770E0;4.026503429E1;1.589999914E0;2.221000061E2;4.500000000E0;1.000000000E2
1.440080480E2;5.095456315E1;6.972250622E0;4.126501769E1;1.459999919E0;2.116999969E2;4.500000000E0;1.000000000E2
1.449965990E2;5.095455145E1;6.972238133E0;4.026500166E1;1.589999914E0;2.070000000E2;4.500000000E0;1.000000000E2
1.460134214E2;5.095453918E1;6.972226733E0;4.126498365E1;1.539999962E0;2.066999969E2;4.500000000E0;1.000000000E2
1.469989578E2;5.095453033E1;6.972217010E0;4.126497172E1;1.559999943E0;2.128000031E2;4.500000000E0;1.000000000E2
1.480168400E2;5.095451965E1;6.972194547E0;4.026496470E1;1.539999962E0;2.206999969E2;4.500000000E0;1.000000000E2
1.490027545E2;5.095450996E1;6.972177783E0;4.026495586E1;1.669999957E0;2.233999939E2;4.500000000E0;1.000000000E2
1.499915651E2;5.095450183E1;6.972158588E0;4.026495197E1;1.719999909E0;2.231999969E2;4.500000000E0;1.000000000E2
1.509944764E2;5.095449458E1;6.972135119E0;4.026495289E1;1.569999933E0;2.208000031E2;4.500000000E0;1.000000000E2
1.519975324E2;5.095448457E1;6.972117014E0;4.026494428E1;1.689999938E0;2.181999969E2;4.000000000E0;1.000000000E2
1.530020268E2;5.095447547E1;6.972102262E0;4.026493529E1;1.559999943E0;2.180000000E2;4.000000000E0;1.000000000E2
1.540258383E2;5.095446697E1;6.972085331E0;4.026492904E1;1.449999928E0;2.165000000E2;4.000000000E0;1.000000000E2
1.549993689E2;5.095445586E1;6.972063538E0;3.926492067E1;1.759999990E0;2.196999969E2;4.000000000E0;1.000000000E2
1.560063637E2;5.095444656E1;6.972047277E0;4.026491229E1;1.549999952E0;2.191999969E2;4.000000000E0;1.000000000E2
1.570072533E2;5.095443583E1;6.972030932E0;4.026490095E1;1.549999952E0;2.143000031E2;4.000000000E0;1.000000000E2
1.579881854E2;5.095442036E1;6.972017186E0;3.926487784E1;1.629999995E0;2.095000000E2;4.000000000E0;1.000000000E2
1.589875020E2;5.095440733E1;6.972003523E0;3.926485979E1;1.709999919E0;2.113999939E2;4.000000000E0;1.000000000E2
1.599996358E2;5.095439484E1;6.971983742E0;3.926484711E1;1.629999995E0;2.131999969E2;4.000000000E0;1.000000000E2
1.609965560E2;5.095438403E1;6.971970415E0;3.926483352E1;1.490000010E0;2.158999939E2;4.000000000E0;1.000000000E2
