"Time (s)";"Latitude (°)";"Longitude (°)";"Height (m)";"Velocity (m/s)";"Direction (°)";"Horizontal Accuracy (m)";"Vertical Accuracy (m)"
9.819415285E1;5.093540955E1;7.405649003E0;2.571524433E2;2.264839888E0;3.295567932E2;9.470409393E0;0.000000000E0
9.918750546E1;5.093543133E1;7.405628597E0;2.569590449E2;2.389310837E0;3.271685791E2;5.708018780E0;0.000000000E0
1.001881622E2;5.093545111E1;7.405608161E0;2.571165339E2;2.195347071E0;3.233119507E2;6.398743153E0;0.000000000E0
1.011911737E2;5.093547097E1;7.405590619E0;2.570587808E2;2.054108143E0;3.281229553E2;6.007416248E0;0.000000000E0
1.021915721E2;5.093549134E1;7.405568973E0;2.570179074E2;2.243569613E0;3.208686218E2;5.569427967E0;0.000000000E0
1.031946398E2;5.093551319E1;7.405546898E0;2.567516341E2;2.387847185E0;3.222589417E2;5.467425823E0;0.000000000E0
1.041921648E2;5.093553466E1;7.405527870E0;2.566895514E2;2.226203680E0;3.258356323E2;5.806689739E0;0.000000000E0
1.051985039E2;5.093555634E1;7.405507365E0;2.569762859E2;2.370641708E0;3.241927795E2;5.422886372E0;0.000000000E0
1.061956117E2;5.093557823E1;7.405486723E0;2.571725058E2;2.469655752E0;3.249580078E2;6.132029533E0;0.000000000E0
1.071926315E2;5.093559826E1;7.405468204E0;2.574292372E2;2.266925812E0;3.257871704E2;6.832273006E0;0.000000000E0
1.082229466E2;5.093561687E1;7.405451015E0;2.577073581E2;2.120025396E0;3.267014465E2;6.099597454E0;0.000000000E0
1.092167898E2;5.093563550E1;7.405430770E0;2.581135937E2;2.293709993E0;3.228113098E2;6.090777397E0;0.000000000E0
1.101984982E2;5.093565523E1;7.405410651E0;2.582338815E2;2.419553280E0;3.251884460E2;5.717341423E0;0.000000000E0
1.111910518E2;5.093567351E1;7.405391885E0;2.583957002E2;2.234899998E0;3.246777344E2;6.448831558E0;0.000000000E0
1.121927138E2;5.093569268E1;7.405372776E0;2.582793531E2;2.355277777E0;3.263739624E2;6.100757599E0;0.000000000E0
1.131989180E2;5.093571274E1;7.405355248E0;2.585533265E2;2.423676968E0;3.316349487E2;5.746367931E0;0.000000000E0
1.141936117E2;5.093573124E1;7.405339753E0;2.585748543E2;2.218728065E0;3.343768921E2;6.462448120E0;0.000000000E0
1.152038122E2;5.093574851E1;7.405324508E0;2.587814994E2;2.087559462E0;3.343166199E2;6.120558739E0;0.000000000E0
1.162267107E2;5.093576669E1;7.405306732E0;2.588611640E2;2.251313925E0;3.308006592E2;5.420821190E0;0.000000000E0
1.171922945E2;5.093578528E1;7.405286306E0;2.592812851E2;2.376764059E0;3.248534546E2;6.167948723E0;0.000000000E0
1.181946153E2;5.093580420E1;7.405270303E0;2.596497989E2;2.207342386E0;3.298681641E2;6.167318344E0;0.000000000E0
1.191953101E2;5.093582486E1;7.405255278E0;2.599221545E2;2.333372116E0;3.321508179E2;5.827724457E0;0.000000000E0
1.202000278E2;5.093584616E1;7.405239499E0;2.602590258E2;2.431222439E0;3.317645874E2;5.492187023E0;0.000000000E0
1.211922648E2;5.093586676E1;7.405226898E0;2.605533219E2;2.246593475E0;3.373864136E2;5.916036129E0;0.000000000E0
1.221878976E2;5.093588535E1;7.405211972E0;2.607809653E2;2.109620571E0;3.316520996E2;5.987451553E0;0.000000000E0
1.231948268E2;5.093590444E1;7.405194322E0;2.611816764E2;2.287574530E0;3.286017151E2;5.702865124E0;0.000000000E0
1.241886653E2;5.093592407E1;7.405176436E0;2.616296604E2;2.411898136E0;3.298471985E2;6.099362373E0;0.000000000E0
1.251983560E2;5.093594195E1;7.405161274E0;2.620747099E2;2.215009451E0;3.328160095E2;5.532720566E0;0.000000000E0
1.262003153E2;5.093596055E1;7.405145622E0;2.624358377E2;2.368751049E0;3.331843262E2;5.609589100E0;0.000000000E0
1.271918976E2;5.093597853E1;7.405127453E0;2.633428337E2;2.453334093E0;3.299309692E2;5.889472485E0;0.000000000E0
1.281956112E2;5.093599453E1;7.405111125E0;2.641229024E2;2.215217113E0;3.317877808E2;6.116612434E0;0.000000000E0
1.292190195E2;5.093601163E1;7.405095413E0;2.646512332E2;2.335707903E0;3.360125732E2;5.322447300E0;0.000000000E0
1.301896070E2;5.093602938E1;7.405078658E0;2.649503484E2;2.417273998E0;3.365286255E2;5.598076344E0;0.000000000E0
1.311896997E2;5.093604557E1;7.405062614E0;2.653439121E2;2.210539341E0;3.370011597E2;5.884825706E0;0.000000000E0
