"Time (s)";"Gyroscope x (rad/s)";"Gyroscope y (rad/s)";"Gyroscope z (rad/s)"
1.638018812E0;3.513347730E-2;-2.033483088E-1;2.555162087E-2
1.649931312E0;4.897394031E-2;-1.415985674E-1;5.536184460E-2
1.661842250E0;5.642649531E-2;-1.064650863E-1;7.133160532E-2
1.673754750E0;6.174974889E-2;-1.415985674E-1;7.026695460E-2
1.685665687E0;5.749114603E-2;-2.225120217E-1;5.855579674E-2
1.697576625E0;6.281439960E-2;-2.640334070E-1;4.684463516E-2
1.709489125E0;7.452555746E-2;-2.682920098E-1;4.365068302E-2
1.721400062E0;9.688322991E-2;-2.895850241E-1;3.726277873E-2
1.733312562E0;1.054004356E-1;-3.502701223E-1;2.448697016E-2
1.745231312E0;1.309520602E-1;-3.854036033E-1;2.129301615E-2
1.757140687E0;1.596976221E-1;-4.269249737E-1;2.555162087E-2
1.769046937E0;1.671501845E-1;-4.790928662E-1;3.832742944E-2
1.780957875E0;1.777966917E-1;-5.089030862E-1;4.684463516E-2
1.792870375E0;1.905725002E-1;-5.099677444E-1;4.790928960E-2
1.804781312E0;1.799259931E-1;-5.270021558E-1;5.429719388E-2
1.816695375E0;1.628915817E-1;-5.397779942E-1;5.962044746E-2
1.828604750E0;1.437278688E-1;-5.525537729E-1;7.452555746E-2
1.840515687E0;1.298874021E-1;-5.365840197E-1;9.794788063E-2
1.852428187E0;1.437278688E-1;-5.333900452E-1;1.043357849E-1
1.864339125E0;1.203055456E-1;-5.014505386E-1;1.011418328E-1
1.876250062E0;6.494370103E-2;-4.162784815E-1;9.262461960E-2
1.888162562E0;2.555162087E-2;-3.193952441E-1;8.836601675E-2
1.900073500E0;6.387905218E-3;-2.587101460E-1;8.410741389E-2
1.911989125E0;6.387905218E-3;-2.203827202E-1;7.239625603E-2
1.923896937E0;2.981022373E-2;-1.863138974E-1;5.962044746E-2
1.935823500E0;5.642649531E-2;-1.863138974E-1;4.152138159E-2
1.947720375E0;7.452555746E-2;-2.342231870E-1;1.171115879E-2
1.959643812E0;9.581857920E-2;-2.917143404E-1;1.171115879E-2
1.971542250E0;1.277581006E-1;-3.907268643E-1;2.448697016E-2
1.983454750E0;1.618269235E-1;-5.280668139E-1;4.365068302E-2
1.995365687E0;1.873785406E-1;-6.462430358E-1;4.045673087E-2
2.007278187E0;1.980250627E-1;-6.632774472E-1;2.874557301E-2
2.019189125E0;2.054776102E-1;-5.908812284E-1;2.342231758E-2
2.031101625E0;1.756673902E-1;-4.460887015E-1;1.809906401E-2
2.043012562E0;1.149822921E-1;-3.066194355E-1;2.022836544E-2
2.054931312E0;2.981022373E-2;-2.288999259E-1;2.874557301E-2
2.066846937E0;-5.855579674E-2;-2.363524884E-1;4.897394031E-2
2.078746937E0;-4.045673087E-2;-2.576455176E-1;3.939208016E-2
2.090659437E0;2.235766686E-2;-3.449468613E-1;1.171115879E-2
2.102571937E0;7.771950960E-2;-4.790928662E-1;7.452555932E-3
2.114501625E0;1.054004356E-1;-5.067738295E-1;2.022836544E-2
2.126393812E0;1.277581006E-1;-4.716403186E-1;1.596976258E-2
2.138306312E0;1.341460049E-1;-4.066966176E-1;-1.064650831E-3
2.150217250E0;1.213701963E-1;-3.683691919E-1;-1.916371472E-2
2.162129750E0;9.155996889E-2;-3.502701223E-1;-1.916371472E-2
2.174040687E0;6.281439960E-2;-3.321710527E-1;0.000000000E0
2.185953187E0;4.258603230E-2;-2.757445574E-1;1.916371472E-2
2.197864125E0;7.452555932E-3;-2.203827202E-1;3.939208016E-2
2.209775062E0;-2.555162087E-2;-1.927018017E-1;4.790928960E-2
2.221687562E0;-2.022836544E-2;-1.607622802E-1;5.216789246E-2
2.233598500E0;1.064650831E-3;-1.746027321E-1;4.152138159E-2
2.245511000E0;4.471533373E-2;-2.416757345E-1;1.596976258E-2
2.257421937E0;8.304276317E-2;-3.162012994E-1;-1.277581044E-2
2.269332875E0;1.203055456E-1;-3.641105890E-1;-2.874557301E-2
2.281245375E0;1.362753063E-1;-3.726277947E-1;-1.809906401E-2
2.293156312E0;1.320167035E-1;-3.523994386E-1;5.323254038E-3
2.305067250E0;1.096590385E-1;-2.970375717E-1;1.384046115E-2
2.316978187E0;8.517206460E-2;-2.608394623E-1;1.916371472E-2
2.328890687E0;5.642649531E-2;-2.853264213E-1;5.323254038E-3
2.340801625E0;5.110324174E-2;-3.098133802E-1;-8.517206647E-3
2.352714125E0;6.174974889E-2;-2.821324766E-1;-9.581857361E-3
2.364626625E0;6.920230389E-2;-2.374171317E-1;-1.384046115E-2
2.376537562E0;5.429719388E-2;-2.395464331E-1;-1.809906401E-2
2.388448500E0;4.045673087E-2;-2.778738737E-1;2.129301662E-3
2.400361000E0;5.216789246E-2;-3.215245605E-1;1.596976258E-2
2.412271937E0;7.452555746E-2;-3.758217394E-1;6.387905218E-3
2.424184437E0;9.262461960E-2;-3.822096586E-1;-7.452555932E-3
2.436095375E0;1.000771821E-1;-3.321710527E-1;-1.277581044E-2
2.448006312E0;7.771950960E-2;-2.842617631E-1;-2.768092230E-2
2.459918812E0;3.300417587E-2;-3.215245605E-1;-6.174974889E-2
2.471829750E0;-1.809906401E-2;-4.663170576E-1;-9.901253134E-2
2.483742250E0;-6.387905218E-3;-5.270021558E-1;-1.181762442E-1
2.495653187E0;5.216789246E-2;-5.301961303E-1;-1.000771821E-1
2.507564125E0;9.368927032E-2;-5.344547033E-1;-6.920230389E-2
2.519476625E0;1.000771821E-1;-5.301961303E-1;-5.323254317E-2
2.531387562E0;9.155996889E-2;-4.258603454E-1;-6.068509817E-2
2.543301625E0;7.133160532E-2;-2.501929402E-1;-4.152138159E-2
2.555211000E0;1.384046115E-2;-1.266934574E-1;-2.129301662E-3
2.567121937E0;-3.619812801E-2;-8.943066746E-2;0.000000000E0
2.579034437E0;-5.003859103E-2;-9.901253134E-2;-2.555162087E-2
2.590945375E0;-2.661627159E-2;-1.479864717E-1;-5.429719388E-2
2.602857875E0;1.809906401E-2;-1.863138974E-1;-7.133160532E-2
2.614768812E0;3.406882659E-2;-2.161241174E-1;-6.174974889E-2
2.626681312E0;2.768092230E-2;-2.587101460E-1;-3.939208016E-2
2.638592250E0;2.555162087E-2;-2.970375717E-1;-1.809906401E-2
2.650504750E0;3.619812801E-2;-2.949082851E-1;1.064650831E-3
2.662415687E0;5.110324174E-2;-2.597748041E-1;6.387905218E-3
2.674326625E0;4.790928960E-2;-2.288999259E-1;-2.129301662E-3
2.686239125E0;3.513347730E-2;-1.565036774E-1;-7.452555932E-3
2.698150062E0;1.277581044E-2;-6.387905031E-2;-1.490511186E-2
2.710067250E0;-1.490511186E-2;1.490511186E-2;-1.171115879E-2
2.721973500E0;-2.448697016E-2;5.642649531E-2;1.277581044E-2
2.733886000E0;-2.235766686E-2;5.855579674E-2;2.768092230E-2
2.745796937E0;-2.129301662E-3;2.235766686E-2;1.596976258E-2
2.757707875E0;1.596976258E-2;-6.813765317E-2;-8.517206647E-3
2.769620375E0;2.768092230E-2;-1.724734306E-1;-2.448697016E-2
2.781537562E0;3.087487444E-2;-2.225120217E-1;-2.555162087E-2
2.793442250E0;2.661627159E-2;-2.501929402E-1;-6.387905218E-3
2.805354750E0;2.235766686E-2;-2.384817898E-1;1.064650808E-2
2.817265687E0;2.022836544E-2;-2.076069117E-1;2.874557301E-2
2.829184437E0;2.874557301E-2;-2.171887755E-1;2.235766686E-2
2.841089125E0;2.768092230E-2;-2.533869147E-1;3.193952609E-3
2.853000062E0;3.939208016E-2;-2.789385319E-1;-3.087487444E-2
2.864912562E0;4.684463516E-2;-3.311064243E-1;-4.897394031E-2
2.876823500E0;3.619812801E-2;-4.077612758E-1;-6.068509817E-2
2.888742250E0;2.342231758E-2;-4.918686748E-1;-6.387905031E-2
2.900646937E0;3.087487444E-2;-5.344547033E-1;-6.068509817E-2
2.912557875E0;5.962044746E-2;-5.387133360E-1;-4.790928960E-2
2.924470375E0;8.197811246E-2;-5.238082409E-1;-2.874557301E-2
2.936381312E0;8.197811246E-2;-4.748342633E-1;-2.342231758E-2
2.948300062E0;6.494370103E-2;-4.013733566E-1;-2.874557301E-2
2.960204750E0;4.258603230E-2;-3.108780384E-1;-2.661627159E-2
2.972115687E0;1.384046115E-2;-2.597748041E-1;-3.087487444E-2
2.984028187E0;1.277581044E-2;-2.459343374E-1;-5.429719388E-2
2.995939125E0;4.045673087E-2;-2.704213262E-1;-7.771950960E-2
3.007853187E0;5.855579674E-2;-3.172659576E-1;-8.197811246E-2
3.019764125E0;6.920230389E-2;-3.140719831E-1;-7.452555746E-2
3.031673500E0;7.559020817E-2;-2.906496823E-1;-7.026695460E-2
3.043586000E0;6.920230389E-2;-2.438050359E-1;-4.365068302E-2
3.055496937E0;3.406882659E-2;-2.033483088E-1;-9.581857361E-3
3.067409437E0;-7.452555932E-3;-1.788613349E-1;-4.258603323E-3
3.079321937E0;-2.342231758E-2;-1.543743759E-1;-1.916371472E-2
3.091232875E0;-9.581857361E-3;-1.692794859E-1;-3.193952516E-2
3.103143812E0;7.452555932E-3;-1.969604045E-1;-4.790928960E-2
3.115056312E0;-5.216789246E-2;-2.746799290E-1;-1.384046078E-1
3.126967250E0;-7.665485889E-2;-2.512575984E-1;-1.650208831E-1
3.138879750E0;-7.452555746E-2;-2.448696941E-1;-1.415985674E-1
3.150790687E0;-6.707300246E-2;-2.501929402E-1;-1.032711342E-1
3.162701625E0;-7.026695460E-2;-2.938436270E-1;-7.239625603E-2
